source,variable,word,n,m,sd
gem20,aoa,monkey,10,2.26,0.275681
gem20,aoa,monster,10,3.55,0.497214
gem20,aoa,mood,10,4.32,0.52873
gem20,aoa,morsel,10,5.25,0.632895
gem20,aoa,moth,10,2.9,0.210819
gem20,aoa,mother,10,1.26,0.254733
gem20,aoa,mug,10,2.71,0.629727
gem20,aoa,mural,10,5.81,0.600833
gem20,aoa,myth,10,5.27,0.71655
gem20,aoa,necklace,10,3.12,0.446716
gem20,aoa,nectar,10,5.79,0.76369
gem20,aoa,needle,10,2.66,0.333999
gem20,aoa,neglect,10,5.51,0.538413
gem20,aoa,neutral,10,5.74,0.362706
gem20,aoa,notion,10,5.2,0.424264
gem20,aoa,nuisance,10,5.54,0.40332
gem20,aoa,nurture,10,5.47,0.377271
gem20,aoa,office,10,3.56,0.508156
gem20,aoa,ordeal,10,5.78,0.373571
gem20,aoa,outrage,10,5.93,0.439823
gem20,aoa,packet,10,3.52,0.431535
gem20,aoa,palace,10,4.78,0.705219
gem20,aoa,pamphlet,10,6.43,0.41379
gem20,aoa,panther,10,4.77,0.731893
gem20,aoa,parade,10,4.14,0.40332
gem20,aoa,parrot,10,3.07,0.323351
gem20,aoa,passage,10,5,0.235702
gem20,aoa,passion,10,5.41,0.398469
gem20,aoa,pause,10,4.15,0.730677
gem20,aoa,pelvis,10,6.45,0.512619
gem20,aoa,pension,10,5.8,0.294392
gem20,aoa,people,10,1.34,0.31693
gem20,aoa,person,10,2.33,0.408384
gem20,aoa,pest,10,4.09,0.598981
gem20,aoa,phantom,10,5.8,0.71492
gem20,aoa,phase,10,5.09,0.497661
gem20,aoa,pheasant,10,5.37,0.811104
gem20,aoa,picket,10,4.89,0.634998
gem20,aoa,picture,10,2.09,0.384274
gem20,aoa,piece,10,2.78,0.415799
gem20,aoa,pillow,10,2.18,0.335989
gem20,aoa,pint,10,3.37,0.575519
gem20,aoa,pity,10,5.04,0.267499
gem20,aoa,plasma,10,6.46,0.440202
gem20,aoa,plea,10,5.15,0.337474
gem20,aoa,pleasure,10,5.15,0.479004
gem20,aoa,police,10,3.58,0.694102
gem20,aoa,portrait,10,5.46,0.330656
gem20,aoa,power,10,3.93,0.784644
gem20,aoa,prestige,10,6.31,0.357305
gem20,aoa,pride,10,4.65,0.709068
gem20,aoa,prince,10,3.86,0.343835
gem20,aoa,princess,10,3.32,0.496208
gem20,aoa,prison,10,4.85,0.241523
gem20,aoa,product,10,5.16,0.48808
gem20,aoa,progress,10,5.14,0.505964
gem20,aoa,project,10,5.26,0.776316
gem20,aoa,pumpkin,10,3.15,0.668747
gem20,aoa,punch,10,3.14,0.327278
gem20,aoa,pupil,10,4.9,0.841955
gem20,aoa,puzzle,10,2.93,0.286938
gem20,aoa,python,10,4.95,0.926463
gem20,aoa,rain,10,1.82,0.278089
gem20,aoa,rattle,10,1.88,0.325918
gem20,aoa,reason,10,4.81,0.741545
gem20,aoa,recall,10,5,0.736357
gem20,aoa,reject,10,5.16,0.499333
gem20,aoa,report,10,4.4,0.459468
gem20,aoa,reptile,10,4.95,0.895979
gem20,aoa,resort,10,4.55,0.437798
gem20,aoa,respect,10,4.8,0.6733
gem20,aoa,risk,10,4.27,0.478539
gem20,aoa,role,10,4.05,0.550252
gem20,aoa,romance,10,5.72,0.42374
gem20,aoa,rubble,10,4.81,0.813019
gem20,aoa,ruffle,10,4.25,0.677003
gem20,aoa,saloon,10,5.36,0.796102
gem20,aoa,sandwich,10,3.09,0.369534
gem20,aoa,scalpel,10,6.57,0.286938
gem20,aoa,script,10,5.38,0.759825
gem20,aoa,seed,10,2.87,0.283039
gem20,aoa,sentence,10,4.85,0.531769
gem20,aoa,service,10,4.15,0.411636
gem20,aoa,settle,10,3.83,0.557873
gem20,aoa,shaft,10,4.48,0.70206
gem20,aoa,shame,10,4.23,0.793095
gem20,aoa,shark,10,3.36,0.476562
gem20,aoa,shirt,10,2.05,0.299073
gem20,aoa,shrug,10,4.13,0.787471
gem20,aoa,signal,10,4.04,0.639792
gem20,aoa,sin,10,5.26,0.631049
gem20,aoa,sister,10,2.05,0.084984
gem20,aoa,slave,10,4.82,0.844327
gem20,aoa,sleep,10,1.47,0.286938
gem20,aoa,slope,10,3.8,0.674949
gem20,aoa,slum,10,5.42,0.594045
gem20,aoa,smear,10,4.34,0.459952
gem20,aoa,smell,10,1.79,0.25144
gem20,aoa,snail,10,2.82,0.345768
gem20,aoa,snort,10,3.79,0.59339
gem20,aoa,soldier,10,4.39,0.566569
gem20,aoa,sorrow,10,4.87,0.817924
gem20,aoa,sparkle,10,3.55,0.562238
gem20,aoa,spinach,10,3.1,0.316228
gem20,aoa,spirit,10,5,0.397213
gem20,aoa,spit,10,2.5,0.408248
gem20,aoa,spring,10,2.7,0.421637
gem20,aoa,squash,10,3.01,0.031623
gem20,aoa,squeeze,10,3.1,0.575423
gem20,aoa,stab,10,4.06,0.195505
gem20,aoa,status,10,5.5,0.471405
gem20,aoa,stock,10,3.75,0.400694
gem20,aoa,stomach,10,2.75,0.485913
gem20,aoa,stove,10,2.85,0.241523
gem20,aoa,strand,10,4,0.527046
gem20,aoa,stretch,10,2.92,0.491709
gem20,aoa,stride,10,4.54,0.718331
gem20,aoa,string,10,2.55,0.368932
gem20,aoa,suburb,10,5.11,0.737036
gem20,aoa,success,10,4.71,0.430633
gem20,aoa,surgeon,10,5.95,0.598609
gem20,aoa,sweater,10,3.13,0.43729
gem20,aoa,sword,10,4.28,0.388158
gem20,aoa,table,10,1.95,0.158114
gem20,aoa,taboo,10,6.38,0.456557
gem20,aoa,talent,10,5,0.516398
gem20,aoa,terror,10,5.42,0.468568
gem20,aoa,texture,10,5.1,0.394405
gem20,aoa,throat,10,2.76,0.254733
gem20,aoa,tiger,10,2.88,0.278089
gem20,aoa,toast,10,2.82,0.480278
gem20,aoa,toilet,10,2.15,0.310018
gem20,aoa,tortoise,10,4.04,0.371782
gem20,aoa,town,10,2.92,0.24404
gem20,aoa,toxin,10,6.14,0.31693
gem20,aoa,traffic,10,3.45,0.497214
gem20,aoa,transit,10,5.2,0.483046
gem20,aoa,treason,10,6.6,0.316228
gem20,aoa,treasure,11,4.436364,0.643852
gem20,aoa,trend,10,5.37,0.660051
gem20,aoa,triumph,10,5.66,0.422164
gem20,aoa,troll,10,3.67,0.454728
gem20,aoa,trouble,10,3.45,0.550252
gem20,aoa,trousers,10,2.85,0.411636
gem20,aoa,trumpet,10,4.43,0.73794
gem20,aoa,trust,10,3.36,0.53375
gem20,aoa,tulip,10,3.9,0.737865
gem20,aoa,tumble,10,2.87,0.462
gem20,aoa,typhoon,10,5.67,0.447338
gem20,aoa,ulcer,10,6.3,0.258199
gem20,aoa,urge,10,4.81,0.655659
gem20,aoa,usher,10,5.49,0.738542
gem20,aoa,venom,10,5.45,0.497214
gem20,aoa,verge,10,5.53,0.51435
gem20,aoa,version,10,5.03,0.563816
gem20,aoa,victim,10,5.02,0.33928
gem20,aoa,virtue,10,5.86,0.323866
gem20,aoa,vowel,10,5.66,0.683455
gem20,aoa,vulture,10,5.82,0.513809
gem20,aoa,waitress,10,3.68,0.41042
gem20,aoa,wallet,10,3.26,0.362706
gem20,aoa,walnut,10,4.36,0.974337
gem20,aoa,walrus,10,4.39,0.804777
gem20,aoa,whimper,10,4.1,0.567646
gem20,aoa,whisper,10,3.56,0.571936
gem20,aoa,whore,10,6.25,0.353553
gem20,aoa,wisdom,10,6.19,0.341402
gem20,aoa,wish,10,2.48,0.487169
gem20,aoa,wit,10,5.39,0.445845
gem20,aoa,wood,10,2.54,0.542013
gem20,aoa,wrath,10,5.95,0.283823
gem20,aoa,wrestle,10,4.43,0.483161
gem20,aoa,yeast,10,4.91,0.932678
gem20,aoa,zebra,10,3.35,0.516935
gem20,aoakup,affair,10,10.2,1.619328
gem20,aoakup,aisle,10,7,1.699673
gem20,aoakup,anchor,10,7.8,1.47573
gem20,aoakup,anger,10,3.9,0.737865
gem20,aoakup,ant,10,2.9,0.316228
gem20,aoakup,applause,10,6.8,0.788811
gem20,aoakup,apple,10,1.8,0.421637
gem20,aoakup,apron,10,4.6,1.264911
gem20,aoakup,arson,10,13.4,0.843274
gem20,aoakup,art,10,3.9,0.737865
gem20,aoakup,artist,10,6,1.154701
gem20,aoakup,aspect,10,9.2,1.47573
gem20,aoakup,asthma,10,9.2,1.135292
gem20,aoakup,attempt,10,5.6,0.966092
gem20,aoakup,author,10,8.4,1.646545
gem20,aoakup,baby,10,1,0
gem20,aoakup,balloon,10,2.5,0.527046
gem20,aoakup,ban,10,6.9,1.72884
gem20,aoakup,bandage,10,4,0.471405
gem20,aoakup,basket,10,2.6,0.516398
gem20,aoakup,battle,10,6.7,0.948683
gem20,aoakup,bead,10,3.2,0.421637
gem20,aoakup,beer,10,7.7,3.772709
gem20,aoakup,beggar,10,8.8,1.686548
gem20,aoakup,belief,10,7.3,1.159502
gem20,aoakup,bitch,10,10.8,1.75119
gem20,aoakup,blame,10,6,0.942809
gem20,aoakup,bliss,10,9.2,1.47573
gem20,aoakup,blister,10,6.2,1.549193
gem20,aoakup,blood,10,3,0.666667
gem20,aoakup,blouse,10,4.8,1.398412
gem20,aoakup,boast,10,7.7,1.05935
gem20,aoakup,bondage,10,13.8,1.316561
gem20,aoakup,bonnet,10,6.7,1.337494
gem20,aoakup,bounce,10,2.6,0.699206
gem20,aoakup,bowel,10,11.4,1.429841
gem20,aoakup,bowl,10,2.4,0.516398
gem20,aoakup,bracket,10,10.3,2.540779
gem20,aoakup,breakfast,10,3,0
gem20,aoakup,breast,10,2.6,0.699206
gem20,aoakup,bulge,10,10.7,3.301515
gem20,aoakup,button,10,2.1,0.567646
gem20,aoakup,camp,10,4.2,0.788811
gem20,aoakup,cancer,10,9.5,1.840894
gem20,aoakup,candle,10,3.5,0.527046
gem20,aoakup,candy,10,2.5,0.527046
gem20,aoakup,canoe,10,7,1.054093
gem20,aoakup,carcass,10,13,1.414214
gem20,aoakup,caress,10,9.9,1.523884
gem20,aoakup,carpet,10,3.3,0.948683
gem20,aoakup,carriage,10,7.2,1.686548
gem20,aoakup,castle,10,5.9,0.994429
gem20,aoakup,cattle,10,6.4,0.966092
gem20,aoakup,caution,10,6.5,1.080123
gem20,aoakup,cease,10,9.6,1.646545
gem20,aoakup,ceiling,10,3.3,0.823273
gem20,aoakup,chauffeur,10,12.8,1.229273
gem20,aoakup,chest,10,2.5,0.527046
gem20,aoakup,chew,10,2,0.471405
gem20,aoakup,child,10,1.6,0.516398
gem20,aoakup,chord,10,8,1.333333
gem20,aoakup,circuit,10,9.6,0.699206
gem20,aoakup,city,10,3.8,0.632456
gem20,aoakup,class,10,4.4,0.843274
gem20,aoakup,clergy,10,14.1,1.100505
gem20,aoakup,cloak,10,8.1,1.449138
gem20,aoakup,closure,10,9.1,1.286684
gem20,aoakup,clover,10,4.7,0.823273
gem20,aoakup,coffin,10,12,1.154701
gem20,aoakup,column,10,7.5,1.433721
gem20,aoakup,comb,10,2.9,0.316228
gem20,aoakup,compass,10,7.6,1.429841
gem20,aoakup,complex,10,9.7,1.702939
gem20,aoakup,concept,10,9.7,1.494434
gem20,aoakup,consent,10,9.6,1.264911
gem20,aoakup,console,10,9,2.054805
gem20,aoakup,contempt,10,12.2,1.398412
gem20,aoakup,context,10,11.3,1.05935
gem20,aoakup,contract,10,10.1,1.595131
gem20,aoakup,costume,10,3.8,0.421637
gem20,aoakup,cottage,10,6,1.247219
gem20,aoakup,cotton,10,3.5,0.527046
gem20,aoakup,couch,10,2.7,0.483046
gem20,aoakup,cough,10,2.7,0.483046
gem20,aoakup,county,10,7.2,1.686548
gem20,aoakup,courage,10,7,0.666667
gem20,aoakup,crab,10,3.5,0.707107
gem20,aoakup,cricket,10,6,1.154701
gem20,aoakup,crisis,10,9.7,1.702939
gem20,aoakup,crude,10,9.9,1.595131
gem20,aoakup,crystal,10,5.6,0.843274
gem20,aoakup,cuddle,10,2.9,0.737865
gem20,aoakup,culture,10,9.6,1.429841
gem20,aoakup,cure,10,5.3,1.159502
gem20,aoakup,curtain,10,3.2,0.632456
gem20,aoakup,cushion,10,3.5,0.849837
gem20,aoakup,dance,10,2.5,0.527046
gem20,aoakup,dandruff,10,9.9,1.595131
gem20,aoakup,dare,10,4.8,0.918937
gem20,aoakup,date,10,4.1,0.567646
gem20,aoakup,delight,10,5.7,0.483046
gem20,aoakup,desert,10,4.3,1.159502
gem20,aoakup,despair,10,11.3,1.702939
gem20,aoakup,dessert,10,3.6,0.699206
gem20,aoakup,device,10,6.4,1.074968
gem20,aoakup,dinner,10,1.9,0.316228
gem20,aoakup,disgust,10,6,1.154701
gem20,aoakup,doctor,10,2.8,0.421637
gem20,aoakup,doctrine,10,14,1.490712
gem20,aoakup,donkey,10,3.5,0.527046
gem20,aoakup,doom,10,11.4,1.646545
gem20,aoakup,doubt,10,5.9,1.197219
gem20,aoakup,dread,10,9.5,1.509231
gem20,aoakup,duty,10,7.5,0.707107
gem20,aoakup,ease,10,4.7,1.159502
gem20,aoakup,employ,10,9.1,1.72884
gem20,aoakup,escort,10,10.7,1.05935
gem20,aoakup,essence,10,11.2,1.229273
gem20,aoakup,excuse,10,5.2,0.918937
gem20,aoakup,faith,10,5.3,0.948683
gem20,aoakup,fame,10,8.1,0.994429
gem20,aoakup,farewell,10,7,1.247219
gem20,aoakup,fault,10,6.5,1.269296
gem20,aoakup,feat,10,8.7,0.674949
gem20,aoakup,fiction,10,8.2,1.229273
gem20,aoakup,figment,10,13.4,1.429841
gem20,aoakup,fire,10,2,0
gem20,aoakup,flea,10,4.4,1.074968
gem20,aoakup,fleet,10,10.4,1.95505
gem20,aoakup,flourish,10,10.6,0.966092
gem20,aoakup,food,10,1.1,0.316228
gem20,aoakup,forehead,10,4.8,1.47573
gem20,aoakup,forge,10,9.7,1.159502
gem20,aoakup,fortress,10,11.9,1.66333
gem20,aoakup,fraud,10,12.3,1.418136
gem20,aoakup,freedom,10,7.7,1.337494
gem20,aoakup,function,10,8.8,1.398412
gem20,aoakup,fuss,10,4.1,0.875595
gem20,aoakup,gain,10,5.9,1.449138
gem20,aoakup,game,10,2.1,0.567646
gem20,aoakup,garbage,10,3.9,0.567646
gem20,aoakup,giraffe,10,3.8,0.788811
gem20,aoakup,gist,10,11.4,1.577621
gem20,aoakup,glacier,10,11.1,0.994429
gem20,aoakup,glee,10,7.7,1.888562
gem20,aoakup,gloom,10,9,1.763834
gem20,aoakup,goose,10,3.3,0.483046
gem20,aoakup,greed,10,9.8,1.873796
gem20,aoakup,grind,10,8,1.943651
gem20,aoakup,guilt,10,7.7,1.159502
gem20,aoakup,guitar,10,4.6,0.516398
gem20,aoakup,hall,10,3.3,0.674949
gem20,aoakup,ham,10,2.8,0.421637
gem20,aoakup,hammock,10,6.9,1.66333
gem20,aoakup,hand,10,1,0
gem20,aoakup,handle,10,2.9,0.316228
gem20,aoakup,harvest,10,6.4,0.516398
gem20,aoakup,hate,10,4.6,0.843274
gem20,aoakup,head,10,1,0
gem20,aoakup,health,10,4.3,1.05935
gem20,aoakup,heaven,10,5.5,0.527046
gem20,aoakup,hit,10,2,0.471405
gem20,aoakup,honey,10,2.6,0.516398
gem20,aoakup,hope,10,3.6,0.966092
gem20,aoakup,hostage,10,11.1,1.37032
gem20,aoakup,hostess,10,7.4,1.837873
gem20,aoakup,hurdle,10,9,1.414214
gem20,aoakup,husband,10,6.1,1.197219
gem20,aoakup,impress,10,8.4,0.966092
gem20,aoakup,incest,10,15.5,1.080123
gem20,aoakup,island,10,5.4,0.966092
gem20,aoakup,issue,10,7.9,1.37032
gem20,aoakup,item,10,6.2,1.229273
gem20,aoakup,jacket,10,2.7,0.483046
gem20,aoakup,jewel,10,5.2,1.135292
gem20,aoakup,jungle,10,5.7,1.05935
gem20,aoakup,junk,10,3.8,1.032796
gem20,aoakup,justice,10,9.1,1.523884
gem20,aoakup,kill,10,3.9,1.100505
gem20,aoakup,knock,10,2,0.471405
gem20,aoakup,knowledge,10,7.5,0.849837
gem20,aoakup,lace,10,4.5,1.080123
gem20,aoakup,ladder,10,3.2,0.421637
gem20,aoakup,launch,10,6,0.666667
gem20,aoakup,leaf,10,2.6,0.516398
gem20,aoakup,leisure,10,9.2,0.918937
gem20,aoakup,leopard,10,5.9,0.994429
gem20,aoakup,lettuce,10,3.4,0.516398
gem20,aoakup,limit,10,7.7,1.567021
gem20,aoakup,line,10,2.3,0.483046
gem20,aoakup,lobster,10,7.3,1.337494
gem20,aoakup,luck,10,4.2,0.632456
gem20,aoakup,luggage,10,5.4,0.699206
gem20,aoakup,lumber,10,6.1,1.595131
gem20,aoakup,lunch,10,2.9,0.316228
gem20,aoakup,lust,10,12.4,1.646545
gem20,aoakup,malice,10,11.8,2.20101
gem20,aoakup,mammal,10,8.9,0.567646
gem20,aoakup,mansion,10,8.5,1.900292
gem20,aoakup,marvel,10,8,1.154701
gem20,aoakup,mate,10,5.3,0.674949
gem20,aoakup,melon,10,3.4,0.699206
gem20,aoakup,menace,10,10.2,1.813529
gem20,aoakup,merchant,10,10.1,0.994429
gem20,aoakup,message,10,4.9,0.567646
gem20,aoakup,metal,10,4.7,0.674949
gem20,aoakup,methane,10,13.2,1.032796
gem20,aoakup,method,10,8.2,1.398412
gem20,aoakup,midst,10,11.5,0.849837
gem20,aoakup,mirror,10,2.3,0.483046
gem20,aoakup,mischief,10,6.5,0.707107
gem20,aoakup,mistress,10,13.3,0.948683
gem20,aoakup,model,10,4.8,1.032796
gem20,aoakup,moisture,10,8.5,1.269296
gem20,aoakup,moment,10,4.4,1.173788
gem20,aoakup,monarch,10,12.4,1.776388
gem20,aoakup,monkey,10,2.8,0.421637
gem20,aoakup,monster,10,4.1,0.316228
gem20,aoakup,mood,10,5.5,0.849837
gem20,aoakup,morsel,10,9.8,1.398412
gem20,aoakup,moth,10,4.1,0.737865
gem20,aoakup,mother,10,1,0
gem20,aoakup,mug,10,3.7,0.483046
gem20,aoakup,mural,10,10.3,1.337494
gem20,aoakup,myth,10,8.4,0.516398
gem20,aoakup,necklace,10,4.1,0.737865
gem20,aoakup,nectar,10,9.7,2.002776
