source,variable,word,n,m,sd
gpt35,aoa,canoe,10,4.28,0.4236
gpt35,aoa,carcass,10,5.3,0.23
gpt35,aoa,caress,10,4.89,0.3789
gpt35,aoa,carpet,10,4.01,0.2649
gpt35,aoa,carriage,10,4.92,0.2296
gpt35,aoa,castle,10,4.66,0.4244
gpt35,aoa,cattle,10,4.22,0.9876
gpt35,aoa,caution,10,4.7,0.362
gpt35,aoa,cease,10,4.94,0.2884
gpt35,aoa,ceiling,10,4.17,0.5801
gpt35,aoa,chauffeur,10,5.63,0.7461
gpt35,aoa,chest,10,3.94,0.7364
gpt35,aoa,chew,10,3.72,0.3056
gpt35,aoa,child,10,2.03,0.1081
gpt35,aoa,chord,10,4.39,0.2909
gpt35,aoa,circuit,10,4.89,0.2089
gpt35,aoa,city,10,3.63,0.3501
gpt35,aoa,class,10,3.82,0.3576
gpt35,aoa,clergy,10,5.08,0.3816
gpt35,aoa,cloak,10,4.34,0.7824
gpt35,aoa,closure,10,5.06,0.3384
gpt35,aoa,clover,10,3.86,0.2204
gpt35,aoa,coffin,10,5.21,0.6909
gpt35,aoa,column,10,4.59,0.7669
gpt35,aoa,comb,10,3.26,0.5304
gpt35,aoa,compass,10,4.68,0.5076
gpt35,aoa,complex,10,5.25,0.3845
gpt35,aoa,concept,10,4.58,0.4256
gpt35,aoa,consent,10,4.59,0.9149
gpt35,aoa,console,10,5.44,0.4204
gpt35,aoa,contempt,10,5.43,0.4821
gpt35,aoa,context,10,4.43,0.4001
gpt35,aoa,contract,10,4.7,0.19
gpt35,aoa,costume,10,4.7,0.666
gpt35,aoa,cottage,10,4.33,0.2881
gpt35,aoa,cotton,10,3.76,0.3464
gpt35,aoa,couch,10,3.92,0.7636
gpt35,aoa,cough,10,4.41,0.2549
gpt35,aoa,county,10,4.84,0.1204
gpt35,aoa,courage,10,4.77,0.5121
gpt35,aoa,crab,10,3.99,0.4069
gpt35,aoa,cricket,10,4.03,0.6901
gpt35,aoa,crisis,10,5.48,1.4596
gpt35,aoa,crude,10,4.56,0.2944
gpt35,aoa,crystal,10,4.14,1.2064
gpt35,aoa,cuddle,10,4.7,1.084
gpt35,aoa,culture,10,5.25,0.2885
gpt35,aoa,cure,10,4.08,1.1016
gpt35,aoa,curtain,10,4.47,0.1741
gpt35,aoa,cushion,10,4.51,0.2009
gpt35,aoa,dance,10,3.94,0.4524
gpt35,aoa,dandruff,10,5.34,0.4184
gpt35,aoa,dare,10,3.9,0.356
gpt35,aoa,date,10,3.67,0.2801
gpt35,aoa,delight,10,4,1.196
gpt35,aoa,desert,10,4.17,0.3441
gpt35,aoa,despair,10,5.38,0.5756
gpt35,aoa,dessert,10,4.38,0.7716
gpt35,aoa,device,10,4.3,0.166
gpt35,aoa,dinner,10,3.79,0.9209
gpt35,aoa,disgust,10,5.17,0.5321
gpt35,aoa,doctor,10,3.94,0.5524
gpt35,aoa,doctrine,10,5.35,0.7265
gpt35,aoa,donkey,10,3.81,0.2589
gpt35,aoa,doom,10,4.82,0.3376
gpt35,aoa,doubt,10,3.99,0.9849
gpt35,aoa,dread,10,4.99,0.5949
gpt35,aoa,duty,10,4.03,0.6261
gpt35,aoa,ease,10,4.22,0.1756
gpt35,aoa,employ,10,4.88,0.3516
gpt35,aoa,escort,10,5.1,0.266
gpt35,aoa,essence,10,5,0.28
gpt35,aoa,excuse,10,4.24,0.2064
gpt35,aoa,faith,10,4.33,0.1441
gpt35,aoa,fame,10,4.32,0.2636
gpt35,aoa,farewell,10,5.06,0.3004
gpt35,aoa,fault,10,4.51,0.3009
gpt35,aoa,feat,10,4.34,0.2504
gpt35,aoa,fiction,10,4.59,0.2549
gpt35,aoa,figment,10,5.37,0.5041
gpt35,aoa,fire,10,3.39,0.5749
gpt35,aoa,flea,10,4.58,0.8036
gpt35,aoa,fleet,10,4.58,0.3516
gpt35,aoa,flourish,10,5.59,0.3649
gpt35,aoa,food,10,2.73,0.3021
gpt35,aoa,forehead,10,4.35,0.5625
gpt35,aoa,forge,10,4.75,0.4745
gpt35,aoa,fortress,10,5.1,0.732
gpt35,aoa,fraud,10,5.46,0.5084
gpt35,aoa,freedom,10,4.68,0.7896
gpt35,aoa,function,10,4.89,0.2829
gpt35,aoa,fuss,10,4.37,0.6401
gpt35,aoa,gain,10,3.85,0.4125
gpt35,aoa,game,10,3.29,0.6269
gpt35,aoa,garbage,10,4.58,0.4436
gpt35,aoa,giraffe,10,4.47,0.8321
gpt35,aoa,gist,10,4.72,0.3816
gpt35,aoa,glacier,10,4.81,1.2429
gpt35,aoa,glee,10,4.24,0.3264
gpt35,aoa,gloom,10,4.68,0.5336
gpt35,aoa,goose,10,3.49,0.2509
gpt35,aoa,greed,10,4.47,1.6181
gpt35,aoa,grind,10,4.46,0.3244
gpt35,aoa,guilt,10,4.88,0.2916
gpt35,aoa,guitar,10,4.46,0.5344
gpt35,aoa,hall,10,3.79,0.7129
gpt35,aoa,ham,10,3.4,0.594
gpt35,aoa,hammock,10,5.05,0.3605
gpt35,aoa,hand,10,2.68,0.2136
gpt35,aoa,handle,10,4.11,0.0689
gpt35,aoa,harvest,10,4.48,0.5416
gpt35,aoa,hate,10,4.31,0.7209
gpt35,aoa,head,10,3.28,0.3696
gpt35,aoa,health,10,3.7,0.502
gpt35,aoa,heaven,10,4.28,0.6256
gpt35,aoa,hit,10,3.22,0.6096
gpt35,aoa,honey,10,3.56,0.3664
gpt35,aoa,hope,10,3.28,0.4276
gpt35,aoa,hostage,10,5.27,0.4741
gpt35,aoa,hostess,10,4.93,1.4101
gpt35,aoa,hurdle,10,4.46,0.2984
gpt35,aoa,husband,10,4.77,0.8261
gpt35,aoa,impress,10,4.7,0.314
gpt35,aoa,incest,10,6.42,0.2976
gpt35,aoa,island,10,3.92,0.5776
gpt35,aoa,issue,10,4.28,0.4356
gpt35,aoa,item,10,3.58,0.5776
gpt35,aoa,jacket,10,3.98,0.4336
gpt35,aoa,jewel,10,4.41,0.4249
gpt35,aoa,jungle,10,4.43,0.4121
gpt35,aoa,junk,10,4.57,0.2261
gpt35,aoa,justice,10,4.35,0.7025
gpt35,aoa,kill,10,3.78,0.9156
gpt35,aoa,knock,10,3.93,0.3501
gpt35,aoa,knowledge,10,4.94,0.7444
gpt35,aoa,lace,10,4.18,0.1656
gpt35,aoa,ladder,10,3.8,0.158
gpt35,aoa,launch,10,4.81,0.1309
gpt35,aoa,leaf,10,3.38,0.1996
gpt35,aoa,leisure,10,4.86,0.6084
gpt35,aoa,leopard,10,5.03,0.2301
gpt35,aoa,lettuce,10,3.98,0.2636
gpt35,aoa,limit,10,4.09,0.6609
gpt35,aoa,line,10,3.18,0.2976
gpt35,aoa,lobster,10,5.1,0.77
gpt35,aoa,luck,10,3.75,0.6025
gpt35,aoa,luggage,10,4.9,0.754
gpt35,aoa,lumber,10,4.89,0.3089
gpt35,aoa,lunch,10,3.9,0.562
gpt35,aoa,lust,10,4.9,0.092
gpt35,aoa,malice,10,5.22,0.4916
gpt35,aoa,mammal,10,4.23,0.5261
gpt35,aoa,mansion,10,4.7,0.638
gpt35,aoa,marvel,10,4.64,0.5804
gpt35,aoa,mate,10,3.88,0.4356
gpt35,aoa,melon,10,3.95,0.7105
gpt35,aoa,menace,10,5.09,0.4369
gpt35,aoa,merchant,10,4.85,0.1305
gpt35,aoa,message,10,3.95,0.6025
gpt35,aoa,metal,10,3.62,0.1956
gpt35,aoa,methane,10,5.52,0.2976
gpt35,aoa,method,10,3.88,0.8196
gpt35,aoa,midst,10,4.54,0.5944
gpt35,aoa,mirror,10,4.01,0.3709
gpt35,aoa,mischief,10,4.8,0.264
gpt35,aoa,mistress,10,5.38,0.4496
gpt35,aoa,model,10,4.56,0.2764
gpt35,aoa,moisture,10,5.08,0.1776
gpt35,aoa,moment,10,3.99,0.4389
gpt35,aoa,monarch,10,5.07,0.1761
gpt35,aoa,monkey,10,3.59,0.3369
gpt35,aoa,monster,10,4.9,0.204
gpt35,aoa,mood,10,4.1,0.24
gpt35,aoa,morsel,10,4.7,0.446
gpt35,aoa,moth,10,3.96,0.3304
gpt35,aoa,mother,10,2.7,0.774
gpt35,aoa,mug,10,3.55,0.1485
gpt35,aoa,mural,10,4.88,0.2996
gpt35,aoa,myth,10,4.41,0.2269
gpt35,aoa,necklace,10,4.76,0.0744
gpt35,aoa,nectar,10,5.39,0.2789
gpt35,aoa,needle,10,4.4,0.648
gpt35,aoa,neglect,10,4.97,0.7421
gpt35,aoa,neutral,10,4.57,0.4421
gpt35,aoa,notion,10,4.05,0.3605
gpt35,aoa,nuisance,10,4.94,0.2724
gpt35,aoa,nurture,10,4.86,1.4064
gpt35,aoa,office,10,4.09,0.4089
gpt35,aoa,ordeal,10,5.17,0.1441
gpt35,aoa,outrage,10,4.88,0.2436
gpt35,aoa,packet,10,4.42,0.4056
gpt35,aoa,palace,10,4.85,0.5925
gpt35,aoa,pamphlet,10,5.13,0.4881
gpt35,aoa,panther,10,4.69,0.2629
gpt35,aoa,parade,10,4.41,0.3369
gpt35,aoa,parrot,10,3.92,0.4976
gpt35,aoa,passage,10,4.47,0.2561
gpt35,aoa,passion,10,4.01,1.1129
gpt35,aoa,pause,10,4.3,0.3
gpt35,aoa,pelvis,10,5.66,0.4484
gpt35,aoa,pension,10,5.25,0.2665
gpt35,aoa,people,10,3.52,1.2316
gpt35,aoa,person,10,3.36,0.8984
gpt35,aoa,pest,10,4.04,0.1004
gpt35,aoa,phantom,10,4.84,0.3884
gpt35,aoa,phase,10,4.46,0.3204
gpt35,aoa,pheasant,10,5,0.3
gpt35,aoa,picket,10,5.03,0.6721
gpt35,aoa,picture,10,3.58,0.6636
gpt35,aoa,piece,10,3.88,0.3916
gpt35,aoa,pillow,10,4.04,0.5684
gpt35,aoa,pint,10,3.98,0.5216
gpt35,aoa,pity,10,4.26,0.2764
gpt35,aoa,plasma,10,5.18,0.5756
gpt35,aoa,plea,10,4.28,0.2556
gpt35,aoa,pleasure,10,4.77,0.3181
gpt35,aoa,police,10,4.36,0.9964
gpt35,aoa,portrait,10,4.5,0.348
gpt35,aoa,power,10,3.92,0.4996
gpt35,aoa,prestige,10,5.3,0.52
gpt35,aoa,pride,10,4.11,0.2689
gpt35,aoa,prince,10,4.66,0.3144
gpt35,aoa,princess,10,4.53,0.5181
gpt35,aoa,prison,10,4.9,0.106
gpt35,aoa,product,10,4.4,0.772
gpt35,aoa,progress,10,4.8,0.634
gpt35,aoa,project,10,4.47,0.3041
gpt35,aoa,pumpkin,10,4.59,0.4949
gpt35,aoa,punch,10,4.2,0.292
gpt35,aoa,pupil,10,3.51,0.9249
gpt35,aoa,puzzle,10,4.48,0.2776
gpt35,aoa,python,10,5.19,0.1669
gpt35,aoa,rain,10,3.36,0.1824
gpt35,aoa,rattle,10,4.47,0.4501
gpt35,aoa,reason,10,4.52,0.7616
gpt35,aoa,recall,10,4.79,0.1509
gpt35,aoa,reject,10,4.4,0.154
gpt35,aoa,report,10,4.34,0.2624
gpt35,aoa,reptile,10,5.24,0.7124
gpt35,aoa,resort,10,4.95,0.6525
gpt35,aoa,respect,10,3.98,0.5176
gpt35,aoa,risk,10,4.19,0.5689
gpt35,aoa,role,10,4.3,0.178
gpt35,aoa,romance,10,4.54,0.4244
gpt35,aoa,rubble,10,5.08,0.3036
gpt35,aoa,ruffle,10,4.85,0.5105
gpt35,aoa,saloon,10,5.17,0.4401
gpt35,aoa,sandwich,10,3.88,0.1516
gpt35,aoa,scalpel,10,5.53,0.5181
gpt35,aoa,script,10,4.59,0.3069
gpt35,aoa,seed,10,3.35,0.3285
gpt35,aoa,sentence,10,4.65,0.5185
gpt35,aoa,service,10,4.2,0.56
gpt35,aoa,settle,10,4.41,0.3069
gpt35,aoa,shaft,10,4.72,0.5416
gpt35,aoa,shame,10,4.48,0.7096
gpt35,aoa,shark,10,4.3,0.186
gpt35,aoa,shirt,10,3.73,0.4481
gpt35,aoa,shrug,10,4.3,0.582
gpt35,aoa,signal,10,4.26,0.5464
gpt35,aoa,sin,10,4.24,0.7924
gpt35,aoa,sister,10,3.25,0.5905
gpt35,aoa,slave,10,4.89,0.6069
gpt35,aoa,sleep,10,3.08,0.9056
gpt35,aoa,slope,10,4.51,1.8609
gpt35,aoa,slum,10,4.72,0.2196
gpt35,aoa,smear,10,4.81,1.4129
gpt35,aoa,smell,10,3.46,0.4224
gpt35,aoa,snail,10,4.08,0.6996
gpt35,aoa,snort,10,4.56,1.0684
gpt35,aoa,soldier,10,4.47,0.3741
gpt35,aoa,sorrow,10,4.17,0.4201
gpt35,aoa,sparkle,10,4.3,0.158
gpt35,aoa,spinach,10,4.43,0.5501
gpt35,aoa,spirit,10,4.47,0.1741
gpt35,aoa,spit,10,3.76,0.3944
gpt35,aoa,spring,10,3.81,0.2149
gpt35,aoa,squash,10,4.58,0.6836
gpt35,aoa,squeeze,10,4.44,0.3204
gpt35,aoa,stab,10,4.79,0.4269
gpt35,aoa,status,10,4.6,0.344
gpt35,aoa,stock,10,4.07,0.2841
gpt35,aoa,stomach,10,4.36,0.2244
gpt35,aoa,stove,10,3.92,0.1956
gpt35,aoa,strand,10,4.73,0.5001
gpt35,aoa,stretch,10,4.55,1.0885
gpt35,aoa,stride,10,4.41,0.3549
gpt35,aoa,string,10,4.09,0.3429
gpt35,aoa,suburb,10,4.6,0.558
gpt35,aoa,success,10,4.77,0.7241
gpt35,aoa,surgeon,10,5.55,0.1725
gpt35,aoa,sweater,10,4.76,0.1604
gpt35,aoa,sword,10,4.12,0.2656
gpt35,aoa,table,10,3.47,0.6261
gpt35,aoa,taboo,10,4.95,0.5085
gpt35,aoa,talent,10,4.18,0.2176
gpt35,aoa,terror,10,4.78,0.2476
gpt35,aoa,texture,10,4.85,0.4385
gpt35,aoa,throat,10,3.99,0.5169
gpt35,aoa,tiger,10,4.26,0.6224
gpt35,aoa,toast,10,3.84,0.2184
gpt35,aoa,toilet,10,4.16,0.4844
gpt35,aoa,tortoise,10,4.68,0.5576
gpt35,aoa,town,10,3.76,0.3324
gpt35,aoa,toxin,10,5.43,0.3601
gpt35,aoa,traffic,10,4.6,0.364
gpt35,aoa,transit,10,5.11,0.0889
gpt35,aoa,treason,10,5.11,0.5529
gpt35,aoa,treasure,10,4.59,0.8629
gpt35,aoa,trend,10,4.2,0.272
gpt35,aoa,triumph,10,4.52,0.4116
gpt35,aoa,troll,10,4.77,0.8641
gpt35,aoa,trouble,10,4.72,0.2516
gpt35,aoa,trousers,10,4.71,0.4029
gpt35,aoa,trumpet,10,5.16,0.3604
gpt35,aoa,trust,10,3.9,0.49
gpt35,aoa,tulip,10,4.17,0.4301
gpt35,aoa,tumble,10,4.58,0.3856
gpt35,aoa,typhoon,10,5.41,0.5449
gpt35,aoa,ulcer,10,5.29,0.4569
gpt35,aoa,urge,10,4.36,0.3064
gpt35,aoa,usher,10,4.99,0.3469
gpt35,aoa,venom,10,5.27,0.3601
gpt35,aoa,verge,10,4.68,0.5216
gpt35,aoa,version,10,4.35,0.2725
gpt35,aoa,victim,10,4.54,0.4104
gpt35,aoa,virtue,10,4.74,0.7924
gpt35,aoa,vowel,10,4.06,0.6024
gpt35,aoa,vulture,10,5.24,0.4284
gpt35,aoa,waitress,10,4.5,0.25
gpt35,aoa,wallet,10,4.75,0.7285
gpt35,aoa,walnut,10,4.27,0.6441
gpt35,aoa,walrus,10,4.83,1.0481
gpt35,aoa,whimper,10,5.12,0.6216
gpt35,aoa,whisper,10,4.45,0.2185
gpt35,aoa,whore,10,6.14,0.1044
gpt35,aoa,wisdom,10,5.23,0.4961
gpt35,aoa,wish,10,3.61,0.2769
gpt35,aoa,wit,10,4.53,0.1461
gpt35,aoa,wood,10,3.17,0.4501
gpt35,aoa,wrath,10,4.97,0.6121
gpt35,aoa,wrestle,10,4.45,0.1385
gpt35,aoa,yeast,10,5.03,0.3141
gpt35,aoa,zebra,10,4.73,0.5341
gpt35,arousal,affair,10,5.97,0.8881
gpt35,arousal,aisle,10,4.25,0.7045
gpt35,arousal,anchor,10,4.9,0.414
gpt35,arousal,anger,10,6.54,1.7664
gpt35,arousal,ant,9,3.744444,1.151358
gpt35,arousal,applause,10,6.7,0.796
gpt35,arousal,apple,10,4.23,0.5221
gpt35,arousal,apron,10,4.49,0.9729
gpt35,arousal,arson,10,6.42,0.7276
gpt35,arousal,art,10,5.01,0.5909
gpt35,arousal,artist,10,5.61,0.5329
gpt35,arousal,aspect,10,4.01,0.2609
gpt35,arousal,asthma,10,4.77,3.1621
gpt35,arousal,attempt,10,5.83,0.2061
gpt35,arousal,author,10,4.59,1.2269
gpt35,arousal,baby,10,5.47,0.5841
gpt35,arousal,balloon,10,6.07,0.2221
gpt35,arousal,ban,10,4.07,1.1761
gpt35,arousal,bandage,10,4.89,1.7489
gpt35,arousal,basket,10,4.53,0.5161
gpt35,arousal,battle,10,7.41,0.1309
gpt35,arousal,bead,10,4.27,0.5041
gpt35,arousal,beer,10,5.67,1.0021
gpt35,arousal,beggar,10,4.19,1.4469
gpt35,arousal,belief,10,5.21,0.2869
gpt35,arousal,bitch,10,6.27,2.8381
gpt35,arousal,blame,10,5.29,1.6169
gpt35,arousal,bliss,10,5.91,2.3369
gpt35,arousal,blister,10,5.11,1.4629
gpt35,arousal,blood,10,5.62,1.4296
gpt35,arousal,blouse,10,4.56,0.4464
gpt35,arousal,boast,10,6.1,0.566
gpt35,arousal,bondage,10,5.6,2.54
gpt35,arousal,bonnet,10,4.27,0.2161
gpt35,arousal,bounce,10,6.41,0.5929
gpt35,arousal,bowel,10,4.38,1.3796
gpt35,arousal,bowl,10,4.49,0.1409
gpt35,arousal,bracket,10,4.32,0.2816
gpt35,arousal,breakfast,10,5.54,0.5164
gpt35,arousal,breast,10,5.79,0.6109
gpt35,arousal,bulge,10,5.81,0.2629
gpt35,arousal,button,10,4.74,0.3504
gpt35,arousal,camp,10,4.74,0.3644
gpt35,arousal,cancer,10,5.8,4.84
gpt35,arousal,candle,10,4.5,0.138
gpt35,arousal,candy,10,5.75,0.6065
gpt35,arousal,canoe,10,5.06,0.4244
gpt35,arousal,carcass,10,3.75,4.8105
gpt35,arousal,caress,10,6.1,0.57
gpt35,arousal,carpet,10,4.01,2.6009
gpt35,arousal,carriage,10,4.86,0.9244
gpt35,arousal,castle,10,5.812,0.423696
gpt35,arousal,cattle,10,3.95,1.5985
gpt35,arousal,caution,10,4.99,0.3109
gpt35,arousal,cease,10,3.7,0.766
gpt35,arousal,ceiling,10,4.04,0.5164
gpt35,arousal,chauffeur,10,5.47,0.4041
gpt35,arousal,chest,10,4.64,0.4964
gpt35,arousal,chew,10,5.34,0.2224
gpt35,arousal,child,10,4.86,0.9144
gpt35,arousal,chord,10,4.95,1.7185
gpt35,arousal,circuit,10,5.14,0.1084
gpt35,arousal,city,10,4.98,0.1696
gpt35,arousal,class,10,5.28,0.5136
gpt35,arousal,clergy,10,4.36,0.8664
gpt35,arousal,cloak,10,4.25,0.3625
gpt35,arousal,closure,10,4.5,0.72
gpt35,arousal,clover,10,4.44,0.5464
gpt35,arousal,coffin,10,4.17,3.8101
gpt35,arousal,column,10,4.32,0.1136
gpt35,arousal,comb,10,3.77,0.1621
gpt35,arousal,compass,10,4.98,0.6116
gpt35,arousal,complex,10,5.44,0.5084
gpt35,arousal,concept,10,4.66,0.5464
gpt35,arousal,consent,10,4.62,0.2356
gpt35,arousal,console,10,5.04,0.5064
gpt35,arousal,contempt,10,4.95,5.3805
gpt35,arousal,context,10,4.19,0.2949
gpt35,arousal,contract,10,5.22,0.2696
gpt35,arousal,costume,10,5.66,1.4424
gpt35,arousal,cottage,10,4.46,0.2804
gpt35,arousal,cotton,10,3.75,0.3625
gpt35,arousal,couch,10,3.99,0.9089
gpt35,arousal,cough,10,4.91,1.1929
gpt35,arousal,county,10,4.28,0.4356
gpt35,arousal,courage,10,6.48,0.3636
gpt35,arousal,crab,10,4.5,0.922
gpt35,arousal,cricket,10,5.43,0.5021
gpt35,arousal,crisis,10,6.66,1.4304
gpt35,arousal,crude,10,5.27,1.3361
gpt35,arousal,crystal,10,5.36,0.5464
gpt35,arousal,cuddle,10,4.94,1.3964
gpt35,arousal,culture,10,5,0.458
gpt35,arousal,cure,10,4.27,0.8061
gpt35,arousal,curtain,10,4.27,0.7081
gpt35,arousal,cushion,10,4.01,0.0989
gpt35,arousal,dance,10,6.67,0.7221
gpt35,arousal,dandruff,10,3.65,1.8645
gpt35,arousal,dare,10,6.77,0.1721
gpt35,arousal,date,10,4.79,0.2369
gpt35,arousal,delight,10,6.13,1.0081
gpt35,arousal,desert,10,4.68,0.3376
gpt35,arousal,despair,10,5.93,4.5321
gpt35,arousal,dessert,10,5.64,0.7264
gpt35,arousal,device,10,4.96,0.2844
gpt35,arousal,dinner,10,4.94,0.3644
gpt35,arousal,disgust,10,5.33,5.2341
gpt35,arousal,doctor,10,5.34,0.8724
gpt35,arousal,doctrine,10,4.44,0.6484
gpt35,arousal,donkey,10,4.53,0.3821
gpt35,arousal,doom,10,5.38,4.1296
gpt35,arousal,doubt,10,4.57,1.0741
gpt35,arousal,dread,10,5.23,4.7661
gpt35,arousal,duty,10,4.68,0.3996
gpt35,arousal,ease,10,4.7,2.252
gpt35,arousal,employ,10,4.92,0.1536
gpt35,arousal,escort,10,5.95,0.2005
gpt35,arousal,essence,10,4.6,0.228
gpt35,arousal,excuse,10,4.27,1.0281
gpt35,arousal,faith,10,5.01,0.8909
gpt35,arousal,fame,10,6.14,0.4164
gpt35,arousal,farewell,10,4.07,0.6241
gpt35,arousal,fault,10,4.45,0.9965
gpt35,arousal,feat,10,5.72,0.2956
gpt35,arousal,fiction,10,5.45,0.1385
gpt35,arousal,figment,10,4.47,0.7941
gpt35,arousal,fire,10,7.29,0.6709
gpt35,arousal,flea,10,4.26,0.7084
gpt35,arousal,fleet,10,4.92,0.3476
gpt35,arousal,flourish,10,5.72,0.6796
gpt35,arousal,food,10,4.98,0.4936
gpt35,arousal,forehead,10,3.86,0.3524
gpt35,arousal,forge,10,5.98,0.8576
gpt35,arousal,fortress,10,5.42,1.4676
gpt35,arousal,fraud,10,5.76,1.8204
gpt35,arousal,freedom,10,6.77,0.4421
gpt35,arousal,function,10,4.86,0.1444
gpt35,arousal,fuss,10,5.23,0.6981
gpt35,arousal,gain,10,5.03,0.2981
gpt35,arousal,game,10,6.48,0.3536
gpt35,arousal,garbage,10,4.57,3.2981
gpt35,arousal,giraffe,10,5.09,1.2489
gpt35,arousal,gist,10,4.12,0.4276
gpt35,arousal,glacier,10,3.88,2.7296
gpt35,arousal,glee,10,6.64,0.5364
gpt35,arousal,gloom,10,4.08,2.2256
gpt35,arousal,goose,10,4.45,0.3645
gpt35,arousal,greed,10,7.04,0.3344
gpt35,arousal,grind,10,4.93,0.4601
gpt35,arousal,guilt,10,4.72,1.2656
gpt35,arousal,guitar,10,5.71,0.1509
gpt35,arousal,hall,10,4.18,0.2816
gpt35,arousal,ham,10,4.61,1.4889
gpt35,arousal,hammock,10,4.62,0.4416
gpt35,arousal,hand,10,4.41,0.1309
gpt35,arousal,handle,10,4.58,0.5096
gpt35,arousal,harvest,10,5.99,0.9289
gpt35,arousal,hate,10,5.81,7.0349
gpt35,arousal,head,10,4.32,0.3296
gpt35,arousal,health,10,4.67,0.8201
gpt35,arousal,heaven,10,5.71,2.1889
gpt35,arousal,hit,10,5.87,0.9141
gpt35,arousal,honey,10,4.85,0.4085
gpt35,arousal,hope,10,5.64,0.2704
gpt35,arousal,hostage,10,6.15,1.7185
gpt35,arousal,hostess,10,5.22,0.3036
gpt35,arousal,hurdle,10,5.75,0.2505
gpt35,arousal,husband,10,4.16,0.8024
gpt35,arousal,impress,10,6.16,0.6044
gpt35,arousal,incest,10,5,7.612
gpt35,arousal,island,10,5.07,0.5941
gpt35,arousal,issue,10,5.02,0.3156
gpt35,arousal,item,10,4.19,0.3129
gpt35,arousal,jacket,10,4.75,0.2625
gpt35,arousal,jewel,10,5.9,0.518
gpt35,arousal,jungle,10,6.35,0.3825
gpt35,arousal,junk,10,4.94,2.5624
gpt35,arousal,justice,10,5.75,0.4625
gpt35,arousal,kill,10,6.78,2.9356
gpt35,arousal,knock,10,5.16,0.8044
gpt35,arousal,knowledge,10,5.11,1.2169
gpt35,arousal,lace,10,4.32,0.8016
gpt35,arousal,ladder,10,4.57,0.3001
gpt35,arousal,launch,10,6.71,0.1669
gpt35,arousal,leaf,10,3.92,0.1336
gpt35,arousal,leisure,10,4.6,0.952
gpt35,arousal,leopard,10,6.53,0.2621
gpt35,arousal,lettuce,10,3.63,0.2921
gpt35,arousal,limit,10,3.92,0.2696
gpt35,arousal,line,10,4.28,0.1816
gpt35,arousal,lobster,10,5.56,0.6904
gpt35,arousal,luck,10,5.18,0.9896
gpt35,arousal,luggage,10,4.69,0.4369
gpt35,arousal,lumber,10,4.23,0.3521
gpt35,arousal,lunch,10,4.33,0.5801
gpt35,arousal,lust,10,7.36,0.3884
gpt35,arousal,malice,10,5.55,4.0285
gpt35,arousal,mammal,10,4.27,0.4721
gpt35,arousal,mansion,10,5.64,0.3504
gpt35,arousal,marvel,10,6.44,0.3684
gpt35,arousal,mate,10,4.76,0.5744
gpt35,arousal,melon,10,4.4,0.224
gpt35,arousal,menace,10,7.01,0.5689
gpt35,arousal,merchant,10,4.77,0.1341
gpt35,arousal,message,10,5.19,0.1589
gpt35,arousal,metal,10,4.51,0.7089
gpt35,arousal,methane,9,4.277778,1.437284
gpt35,arousal,method,10,4.57,0.2321
gpt35,arousal,midst,10,4.35,0.1505
gpt35,arousal,mirror,10,4.89,0.1909
