source,variable,word,n,m,sd
scope,aoa,ceiling,0,3.28,0.503587
scope,aoa,chauffeur,0,5.9,0.695701
scope,aoa,chest,0,2.7,0.644981
scope,aoa,chew,0,2.1,0.489898
scope,aoa,child,0,1.7,0.532917
scope,aoa,chord,0,5.18,0.676461
scope,aoa,circuit,0,5.9,0.126491
scope,aoa,city,0,2.6,0.309839
scope,aoa,class,0,2.66,0.427083
scope,aoa,clergy,0,6.3,0.513809
scope,aoa,cloak,0,4.7,0.419524
scope,aoa,closure,0,5.62,0.348712
scope,aoa,clover,0,3.1,0.379473
scope,aoa,coffin,0,5.64,0.427083
scope,aoa,column,0,5.14,0.691665
scope,aoa,comb,0,2.32,0.386782
scope,aoa,compass,0,4.14,0.436348
scope,aoa,complex,0,5.6,0.340588
scope,aoa,concept,0,5.42,0.337046
scope,aoa,consent,0,5.78,0.203961
scope,aoa,console,0,5.16,0.542586
scope,aoa,contempt,0,6,0.340588
scope,aoa,context,0,5.86,0.458694
scope,aoa,contract,0,5.6,0.340588
scope,aoa,costume,0,3.76,0.608605
scope,aoa,cottage,0,3.84,0.736478
scope,aoa,cotton,0,2.92,0.667533
scope,aoa,couch,0,2.74,0.714423
scope,aoa,cough,0,2.62,0.370945
scope,aoa,county,0,4.7,0.6
scope,aoa,courage,0,4.62,0.584466
scope,aoa,crab,0,2.54,0.344093
scope,aoa,cricket,0,3.68,0.453431
scope,aoa,crisis,0,5.36,0.54626
scope,aoa,crude,0,5.52,0.511468
scope,aoa,crystal,0,4.5,0.547723
scope,aoa,cuddle,0,2.44,0.560714
scope,aoa,culture,0,5.84,0.475815
scope,aoa,cure,0,3.82,0.183303
scope,aoa,curtain,0,3.02,0.515364
scope,aoa,cushion,0,2.96,0.739189
scope,aoa,dance,0,2.52,0.515364
scope,aoa,dandruff,0,5.12,0.396989
scope,aoa,dare,0,3.6,0.352136
scope,aoa,date,0,3.5,0.774597
scope,aoa,delight,0,4.06,0.08
scope,aoa,desert,0,3.46,0.402989
scope,aoa,despair,0,5.42,0.549181
scope,aoa,dessert,0,2.92,0.570614
scope,aoa,device,0,4.76,0.467333
scope,aoa,dinner,0,2.46,0.407922
scope,aoa,disgust,0,4.94,0.338231
scope,aoa,doctor,0,2.9,0.663325
scope,aoa,doctrine,0,6.46,0.377359
scope,aoa,donkey,0,2.6,0.505964
scope,aoa,doom,0,5.2,0.596657
scope,aoa,doubt,0,4.5,0.464758
scope,aoa,dread,0,5.46,0.63435
scope,aoa,duty,0,4.9,0.374166
scope,aoa,ease,0,3.86,0.557136
scope,aoa,employ,0,5.58,0.337046
scope,aoa,escort,0,5.74,0.205913
scope,aoa,essence,0,6.08,0.213542
scope,aoa,excuse,0,4.08,0.146969
scope,aoa,faith,0,4.44,0.58515
scope,aoa,fame,0,3.88,0.193907
scope,aoa,farewell,0,4.84,0.387814
scope,aoa,fault,0,4.08,0.318748
scope,aoa,feat,0,5.3,0.704273
scope,aoa,fiction,0,5.28,0.457821
scope,aoa,figment,0,5.8,0.505964
scope,aoa,fire,0,1.8,0.244949
scope,aoa,flea,0,2.94,0.392938
scope,aoa,fleet,0,4.98,0.430813
scope,aoa,flourish,0,5.68,0.691086
scope,aoa,food,0,1.62,0.213542
scope,aoa,forehead,0,2.7,0.126491
scope,aoa,forge,0,5.54,0.475815
scope,aoa,fortress,0,4.64,0.458694
scope,aoa,fraud,0,6.08,0.365513
scope,aoa,freedom,0,4.44,0.361109
scope,aoa,function,0,5.4,0.489898
scope,aoa,fuss,0,3.78,0.984683
scope,aoa,gain,0,4.08,0.381576
scope,aoa,game,0,1.98,0.331059
scope,aoa,garbage,0,3.06,0.733757
scope,aoa,giraffe,0,2.72,0.511468
scope,aoa,gist,0,5.98,0.479166
scope,aoa,glacier,0,5.36,0.28
scope,aoa,glee,0,3.56,0.595315
scope,aoa,gloom,0,5.58,0.391918
scope,aoa,goose,0,2.56,0.241661
scope,aoa,greed,0,5.6,0.394968
scope,aoa,grind,0,4.54,0.32619
scope,aoa,guilt,0,5.54,0.705975
scope,aoa,guitar,0,3.94,0.338231
scope,aoa,hall,0,2.94,0.674092
scope,aoa,ham,0,2.46,0.32619
scope,aoa,hammock,0,5.2,0.678233
scope,aoa,hand,0,1.12,0.146969
scope,aoa,handle,0,3.48,0.487442
scope,aoa,harvest,0,4.28,0.444522
scope,aoa,hate,0,3.7,0.4
scope,aoa,head,0,1.44,0.32619
scope,aoa,health,0,3.62,0.396989
scope,aoa,heaven,0,3.68,0.483322
scope,aoa,hit,0,1.82,0.396989
scope,aoa,honey,0,2,0.316228
scope,aoa,hope,0,3.34,0.549909
scope,aoa,hostage,0,6.12,0.263818
scope,aoa,hostess,0,4.96,0.475815
scope,aoa,hurdle,0,4.74,0.842852
scope,aoa,husband,0,4.36,0.847585
scope,aoa,impress,0,4.7,0.726636
scope,aoa,incest,0,6.52,0.515364
scope,aoa,island,0,3.08,0.231517
scope,aoa,issue,0,4.34,0.618385
scope,aoa,item,0,3.96,0.840476
scope,aoa,jacket,0,2.7,0.509902
scope,aoa,jewel,0,3.54,0.51614
scope,aoa,jungle,0,3.34,0.5004
scope,aoa,junk,0,4.16,0.863944
scope,aoa,justice,0,5,0.774597
scope,aoa,kill,0,3.9,0.374166
scope,aoa,knock,0,2.5,0.704273
scope,aoa,knowledge,0,4.2,0.596657
scope,aoa,lace,0,3.44,0.392938
scope,aoa,ladder,0,2.88,0.430813
scope,aoa,launch,0,4.76,0.349857
scope,aoa,leaf,0,2.06,0.48
scope,aoa,leisure,0,5.6,0.374166
scope,aoa,leopard,0,3.66,0.553534
scope,aoa,lettuce,0,2.76,0.387814
scope,aoa,limit,0,4.46,0.233238
scope,aoa,line,0,2.54,1.05186
scope,aoa,lobster,0,4.22,0.231517
scope,aoa,luck,0,3.44,0.449889
scope,aoa,luggage,0,4,0.384708
scope,aoa,lumber,0,4.46,0.372022
scope,aoa,lunch,0,2.18,0.222711
scope,aoa,lust,0,5.78,0.676461
scope,aoa,malice,0,5.66,0.733757
scope,aoa,mammal,0,4.9,0.2
scope,aoa,mansion,0,4.52,0.854166
scope,aoa,marvel,0,4.94,0.668132
scope,aoa,mate,0,3.28,0.611228
scope,aoa,melon,0,3.02,0.51923
scope,aoa,menace,0,4.86,1.20764
scope,aoa,merchant,0,5.14,0.300666
scope,aoa,message,0,3.96,0.553534
scope,aoa,metal,0,3.16,0.463033
scope,aoa,methane,0,6.4,0.45607
scope,aoa,method,0,4.8,0.509902
scope,aoa,midst,0,5.58,0.620967
scope,aoa,mirror,0,2.52,0.40694
scope,aoa,mischief,0,5.08,0.515364
scope,aoa,mistress,0,5.84,0.366606
scope,aoa,model,0,3.76,0.436348
scope,aoa,moisture,0,5.04,0.241661
scope,aoa,moment,0,3.62,0.381576
scope,aoa,monarch,0,5.2,0.4
scope,aoa,monkey,0,2.22,0.271293
scope,aoa,monster,0,2.82,0.24
scope,aoa,mood,0,3.68,0.365513
scope,aoa,morsel,0,5.78,0.503587
scope,aoa,moth,0,4.02,0.483322
scope,aoa,mother,0,1.54,0.241661
scope,aoa,mug,0,2.8,0.442719
scope,aoa,mural,0,5.16,0.649923
scope,aoa,myth,0,5.04,0.445421
scope,aoa,necklace,0,3.12,0.416653
scope,aoa,nectar,0,5.62,1.01469
scope,aoa,needle,0,3.38,0.487442
scope,aoa,neglect,0,5.1,0.316228
scope,aoa,neutral,0,5.4,0.583095
scope,aoa,notion,0,5.44,0.431741
scope,aoa,nuisance,0,5.06,0.523832
scope,aoa,nurture,0,5.42,0.587878
scope,aoa,office,0,4,0.669328
scope,aoa,ordeal,0,5.8,0.451664
scope,aoa,outrage,0,5.72,0.503587
scope,aoa,packet,0,3.86,0.852291
scope,aoa,palace,0,3.92,0.627375
scope,aoa,pamphlet,0,5.92,0.337046
scope,aoa,panther,0,4.28,0.688186
scope,aoa,parade,0,3.12,0.507543
scope,aoa,parrot,0,3.12,0.416653
scope,aoa,passage,0,4.6,0.579655
scope,aoa,passion,0,4.96,0.51614
scope,aoa,pause,0,4.32,0.483322
scope,aoa,pelvis,0,6.2,0.252982
scope,aoa,pension,0,6.38,0.248193
scope,aoa,people,0,1.6,0.374166
scope,aoa,person,0,1.98,0.132665
scope,aoa,pest,0,3.46,0.60531
scope,aoa,phantom,0,5.2,0.43359
scope,aoa,phase,0,5,0.394968
scope,aoa,pheasant,0,5.54,0.475815
scope,aoa,picket,0,5.42,0.453431
scope,aoa,picture,0,2.06,0.12
scope,aoa,piece,0,2.06,0.553534
scope,aoa,pillow,0,2.02,0.534416
scope,aoa,pint,0,4.62,0.661513
scope,aoa,pity,0,4.7,0.252982
scope,aoa,plasma,0,6.7,0.309839
scope,aoa,plea,0,5.32,0.271293
scope,aoa,pleasure,0,4.54,0.581722
scope,aoa,police,0,3.24,0.205913
scope,aoa,portrait,0,4.48,0.40694
scope,aoa,power,0,4.12,0.292575
scope,aoa,prestige,0,6.34,0.185472
scope,aoa,pride,0,4.42,0.570614
scope,aoa,prince,0,3.2,0.303315
scope,aoa,princess,0,2.78,0.231517
scope,aoa,prison,0,5.18,0.305941
scope,aoa,product,0,4.6,0.689928
scope,aoa,progress,0,4.92,0.604649
scope,aoa,project,0,4.88,0.604649
scope,aoa,pumpkin,0,3.04,0.344093
scope,aoa,punch,0,3.5,0.56921
scope,aoa,pupil,0,3.28,0.693974
scope,aoa,puzzle,0,3.3,0.509902
scope,aoa,python,0,5.36,0.691665
scope,aoa,rain,0,1.78,0.203961
scope,aoa,rattle,0,2.4,0.663325
scope,aoa,reason,0,4.24,0.475815
scope,aoa,recall,0,4.58,0.574108
scope,aoa,reject,0,4.58,0.256125
scope,aoa,report,0,4.6,0.583095
scope,aoa,reptile,0,3.72,0.391918
scope,aoa,resort,0,5.18,0.370945
scope,aoa,respect,0,4,0.328634
scope,aoa,risk,0,5,0.428952
scope,aoa,role,0,4.44,0.361109
scope,aoa,romance,0,5.34,0.162481
scope,aoa,rubble,0,5.56,0.830903
scope,aoa,ruffle,0,5.06,0.863944
scope,aoa,saloon,0,5.4,0.675278
scope,aoa,sandwich,0,2.66,0.241661
scope,aoa,scalpel,0,6.3,0.428952
scope,aoa,script,0,4.98,0.762627
scope,aoa,seed,0,2.52,0.426146
scope,aoa,sentence,0,3.94,0.257682
scope,aoa,service,0,4.66,0.631189
scope,aoa,settle,0,4.4,0.583095
scope,aoa,shaft,0,5,0.687023
scope,aoa,shame,0,3.98,0.584466
scope,aoa,shark,0,3,0.428952
scope,aoa,shirt,0,2.18,0.577581
scope,aoa,shrug,0,4.44,0.739189
scope,aoa,signal,0,4.24,0.332265
scope,aoa,sin,0,4.66,0.656049
scope,aoa,sister,0,1.76,0.387814
scope,aoa,slave,0,4.66,0.492341
scope,aoa,sleep,0,1.4,0.374166
scope,aoa,slope,0,5.26,0.440908
scope,aoa,slum,0,5.38,0.470744
scope,aoa,smear,0,5.26,0.436348
scope,aoa,smell,0,1.78,0.391918
scope,aoa,snail,0,2.9,0.374166
scope,aoa,snort,0,4.22,0.64622
scope,aoa,soldier,0,4.5,0.447214
scope,aoa,sorrow,0,4.74,0.458694
scope,aoa,sparkle,0,3.72,0.584466
scope,aoa,spinach,0,3.54,0.705975
scope,aoa,spirit,0,3.92,0.231517
scope,aoa,spit,0,2.72,0.913017
scope,aoa,spring,0,2.14,0.65909
scope,aoa,squash,0,3.5,0.447214
scope,aoa,squeeze,0,3.58,0.503587
scope,aoa,stab,0,5.04,0.791454
scope,aoa,status,0,5.12,0.597997
scope,aoa,stock,0,4.9,0.236643
scope,aoa,stomach,0,2.98,0.354401
scope,aoa,stove,0,3.26,0.372022
scope,aoa,strand,0,5.1,0.469042
scope,aoa,stretch,0,3.24,0.224499
scope,aoa,stride,0,4.76,0.649923
scope,aoa,string,0,2.4,0.32249
scope,aoa,suburb,0,5.52,0.435431
scope,aoa,success,0,4.96,0.407922
scope,aoa,surgeon,0,5.82,0.299333
scope,aoa,sweater,0,3.08,0.503587
scope,aoa,sword,0,3.74,0.458694
scope,aoa,table,0,1.62,0.348712
scope,aoa,taboo,0,5.94,0.463033
scope,aoa,talent,0,4.34,0.652993
scope,aoa,terror,0,5.12,0.661513
scope,aoa,texture,0,5.26,0.307246
scope,aoa,throat,0,2.98,0.604649
scope,aoa,tiger,0,2.54,0.496387
scope,aoa,toast,0,3.44,0.233238
scope,aoa,toilet,0,2.84,0.377359
scope,aoa,tortoise,0,3.92,0.213542
scope,aoa,town,0,2.54,0.427083
scope,aoa,toxin,0,6.38,0.248193
scope,aoa,traffic,0,4.3,0.189737
scope,aoa,transit,0,5.34,0.344093
scope,aoa,treason,0,6.36,0.488262
scope,aoa,treasure,0,3.4,0.154919
scope,aoa,trend,0,5.42,0.213542
scope,aoa,triumph,0,5.28,0.503587
scope,aoa,troll,0,5.08,0.901998
scope,aoa,trouble,0,3.7,0.419524
scope,aoa,trousers,0,2.64,0.313688
scope,aoa,trumpet,0,3.36,0.467333
scope,aoa,trust,0,3.78,0.318748
scope,aoa,tulip,0,3.72,0.426146
scope,aoa,tumble,0,3.32,0.765245
scope,aoa,typhoon,0,5.94,0.417612
scope,aoa,ulcer,0,6.26,0.578273
scope,aoa,urge,0,4.56,0.338231
scope,aoa,usher,0,5.12,0.597997
scope,aoa,venom,0,5.3,0.244949
scope,aoa,verge,0,5.18,0.479166
scope,aoa,version,0,5.08,0.40694
scope,aoa,victim,0,5.1,0.374166
scope,aoa,virtue,0,5.38,0.370945
scope,aoa,vowel,0,4.62,0.778203
scope,aoa,vulture,0,4.78,0.685274
scope,aoa,waitress,0,5,0.834266
scope,aoa,wallet,0,3.84,0.471593
scope,aoa,walnut,0,4.44,0.677052
scope,aoa,walrus,0,4.76,0.224499
scope,aoa,whimper,0,4.52,0.331059
scope,aoa,whisper,0,3.34,0.449889
scope,aoa,whore,0,6.7,0.4
scope,aoa,wisdom,0,5.96,0.527636
scope,aoa,wish,0,2.64,0.338231
scope,aoa,wit,0,5.4,0.629285
scope,aoa,wood,0,2.24,0.431741
scope,aoa,wrath,0,5.64,0.581722
scope,aoa,wrestle,0,3.66,0.467333
scope,aoa,yeast,0,5.8,0.769415
scope,aoa,zebra,0,2.42,0.570614
scope,arousal,affair,0,7.4,0.485798
scope,arousal,aisle,0,3.28,0.285657
scope,arousal,anchor,0,3.54,0.407922
scope,arousal,anger,0,8.52,0.426146
scope,arousal,ant,0,2.58,0.601332
scope,arousal,applause,0,6.94,0.372022
scope,arousal,apple,0,3.06,0.628013
scope,arousal,apron,0,2.32,0.278568
scope,arousal,arson,0,8.04,0.185472
scope,arousal,art,0,5.18,0.365513
scope,arousal,artist,0,5.42,0.337046
scope,arousal,aspect,0,4.04,0.765768
scope,arousal,asthma,0,6.64,0.366606
scope,arousal,attempt,0,5.7,0.596657
scope,arousal,author,0,4.6,1.11355
scope,arousal,baby,0,5.52,0.800999
scope,arousal,balloon,0,5.82,0.727736
scope,arousal,ban,0,5.26,0.5004
scope,arousal,bandage,0,4,0.894427
scope,arousal,basket,0,2.74,0.671118
scope,arousal,battle,0,8.28,0.231517
scope,arousal,bead,0,2.72,0.673498
scope,arousal,beer,0,6.12,0.391918
scope,arousal,beggar,0,4.62,1.07963
scope,arousal,belief,0,5.08,0.263818
scope,arousal,bitch,0,7.3,0.4
scope,arousal,blame,0,6.38,0.448999
scope,arousal,bliss,0,4.82,2.39449
scope,arousal,blister,0,5.96,0.935094
scope,arousal,blood,0,7.3,0.509902
scope,arousal,blouse,0,3.14,0.445421
scope,arousal,boast,0,6.14,0.195959
scope,arousal,bondage,0,6.46,0.886792
scope,arousal,bonnet,0,2.9,0.2
scope,arousal,bounce,0,5.7,1.002
scope,arousal,bowel,0,4.12,0.676461
scope,arousal,bowl,0,2.48,0.278568
scope,arousal,bracket,0,2.64,0.82365
scope,arousal,breakfast,0,3.78,0.844748
scope,arousal,breast,0,5.06,0.417612
scope,arousal,bulge,0,4.94,0.731027
scope,arousal,button,0,3.42,0.453431
scope,arousal,camp,0,4.22,0.643117
scope,arousal,cancer,0,8.42,0.577581
scope,arousal,candle,0,3.34,0.58515
scope,arousal,candy,0,5.24,0.741889
scope,arousal,canoe,0,3.76,0.82365
scope,arousal,carcass,0,4.36,1.90221
scope,arousal,caress,0,5.38,1.33177
scope,arousal,carpet,0,2.94,0.504381
scope,arousal,carriage,0,3.84,0.205913
scope,arousal,castle,0,5.52,0.636867
scope,arousal,cattle,0,3.34,0.665132
scope,arousal,caution,0,6.18,0.658483
scope,arousal,cease,0,3.9,0.489898
scope,arousal,ceiling,0,2.52,0.318748
scope,arousal,chauffeur,0,4.68,0.545527
scope,arousal,chest,0,4.74,0.62482
scope,arousal,chew,0,4.4,1.15758
scope,arousal,child,0,4.68,0.793473
scope,arousal,chord,0,3.66,0.691665
scope,arousal,circuit,0,4.54,0.257682
scope,arousal,city,0,5.66,0.783837
scope,arousal,class,0,4.24,0.5004
scope,arousal,clergy,0,4.58,0.685274
scope,arousal,cloak,0,4.52,0.448999
scope,arousal,closure,0,4.62,0.411825
scope,arousal,clover,0,3.3,0.74027
scope,arousal,coffin,0,6.6,2.13073
scope,arousal,column,0,3.3,0.4
scope,arousal,comb,0,2.4,0.663325
scope,arousal,compass,0,3.72,0.810925
scope,arousal,complex,0,5.68,0.263818
scope,arousal,concept,0,4.2,0.748331
scope,arousal,consent,0,3.9,0.857904
scope,arousal,console,0,4.32,0.798499
scope,arousal,contempt,0,6.74,0.830903
scope,arousal,context,0,3.38,0.507543
scope,arousal,contract,0,5.22,0.391918
scope,arousal,costume,0,4.76,0.741889
scope,arousal,cottage,0,3.22,0.730479
scope,arousal,cotton,0,2.6,0.583095
scope,arousal,couch,0,2.26,0.387814
scope,arousal,cough,0,4.92,1.0028
scope,arousal,county,0,3.66,0.581722
scope,arousal,courage,0,6.1,0.734847
scope,arousal,crab,0,4.14,0.458694
scope,arousal,cricket,0,3.68,0.854166
scope,arousal,crisis,0,8.1,0.374166
scope,arousal,crude,0,5.84,0.531413
scope,arousal,crystal,0,5,0.707107
scope,arousal,cuddle,0,2.54,1.0012
scope,arousal,culture,0,4.24,0.714423
scope,arousal,cure,0,4.56,0.674092
scope,arousal,curtain,0,2.66,0.508331
scope,arousal,cushion,0,2.2,0.509902
scope,arousal,dance,0,6.74,0.387814
scope,arousal,dandruff,0,3.08,0.597997
scope,arousal,dare,0,7.28,0.884081
scope,arousal,date,0,5.1,0.969536
scope,arousal,delight,0,6.06,1.42352
scope,arousal,desert,0,3.9,0.428952
scope,arousal,despair,0,8.14,0.449889
scope,arousal,dessert,0,5.14,0.662118
scope,arousal,device,0,4.6,0.442719
scope,arousal,dinner,0,4.3,0.87178
scope,arousal,disgust,0,7.44,0.458694
scope,arousal,doctor,0,6.18,0.271293
scope,arousal,doctrine,0,4.66,0.665132
scope,arousal,donkey,0,4,0.894427
scope,arousal,doom,0,7.98,0.549181
scope,arousal,doubt,0,6.06,0.12
scope,arousal,dread,0,7.22,2.87012
scope,arousal,duty,0,5.3,0.678233
scope,arousal,ease,0,2.34,1.00916
scope,arousal,employ,0,4.98,0.607947
scope,arousal,escort,0,5.32,0.705408
scope,arousal,essence,0,3.82,0.466476
scope,arousal,excuse,0,5.2,0.52915
scope,arousal,faith,0,4.58,0.945304
scope,arousal,fame,0,6.9,0.374166
scope,arousal,farewell,0,5.68,0.661513
scope,arousal,fault,0,5,0.275681
scope,arousal,feat,0,6.22,0.342929
scope,arousal,fiction,0,4.74,0.665132
scope,arousal,figment,0,4.28,0.444522
scope,arousal,fire,0,7.64,0.488262
scope,arousal,flea,0,4.7,1.1225
scope,arousal,fleet,0,5.04,0.74458
scope,arousal,flourish,0,5.7,0.442719
scope,arousal,food,0,4.48,0.762627
scope,arousal,forehead,0,2.78,0.526878
scope,arousal,forge,0,5.74,0.63435
scope,arousal,fortress,0,5.24,0.349857
scope,arousal,fraud,0,7,0.660303
scope,arousal,freedom,0,6.26,0.574804
scope,arousal,function,0,4.16,0.427083
scope,arousal,fuss,0,5.86,0.422374
scope,arousal,gain,0,5.9,0.489898
scope,arousal,game,0,6.46,0.407922
scope,arousal,garbage,0,3.62,0.992774
scope,arousal,giraffe,0,3.58,0.82801
scope,arousal,gist,0,4.4,0.583095
scope,arousal,glacier,0,3.9,0.583095
scope,arousal,glee,0,7.18,0.56356
scope,arousal,gloom,0,5.26,2.03725
scope,arousal,goose,0,3.74,0.5004
scope,arousal,greed,0,7.62,0.396989
scope,arousal,grind,0,6.14,0.574804
scope,arousal,guilt,0,7,0.340588
scope,arousal,guitar,0,5.14,0.798999
scope,arousal,hall,0,3.46,0.668132
scope,arousal,ham,0,3,0.316228
scope,arousal,hammock,0,1.86,0.488262
scope,arousal,hand,0,3.6,0.451664
scope,arousal,handle,0,3.72,0.231517
scope,arousal,harvest,0,4.3,0.925203
scope,arousal,hate,0,8.1,0.451664
scope,arousal,head,0,4.02,0.636867
scope,arousal,health,0,4.72,1.36294
scope,arousal,heaven,0,4.62,1.71394
scope,arousal,hit,0,7.04,0.488262
scope,arousal,honey,0,3.2,0.979796
scope,arousal,hope,0,5.38,1.75089
scope,arousal,hostage,0,8.5,0.316228
scope,arousal,hostess,0,4.7,0.6
scope,arousal,hurdle,0,5.82,0.466476
scope,arousal,husband,0,4.74,0.557136
scope,arousal,impress,0,6.54,0.372022
scope,arousal,incest,0,8.72,0.193907
scope,arousal,island,0,4.66,0.749933
scope,arousal,issue,0,5.76,0.631189
scope,arousal,item,0,3.04,0.475815
scope,arousal,jacket,0,3.54,0.828493
scope,arousal,jewel,0,4.84,1.42913
scope,arousal,jungle,0,6.58,0.491528
scope,arousal,junk,0,3.8,0.979796
scope,arousal,justice,0,6.16,0.471593
scope,arousal,kill,0,8.14,0.615142
scope,arousal,knock,0,5.42,0.783326
scope,arousal,knowledge,0,4.56,1.102
scope,arousal,lace,0,2.42,0.4996
scope,arousal,ladder,0,4.66,0.776144
scope,arousal,launch,0,6.94,1.02684
scope,arousal,leaf,0,2.62,0.511468
scope,arousal,leisure,0,2.54,0.711618
scope,arousal,leopard,0,6.6,0.839047
scope,arousal,lettuce,0,2.16,0.205913
scope,arousal,limit,0,5.22,0.231517
scope,arousal,line,0,3.64,0.786384
scope,arousal,lobster,0,4.12,1.12143
scope,arousal,luck,0,5.78,0.416653
scope,arousal,luggage,0,4.26,0.791454
scope,arousal,lumber,0,3.7,0.4
scope,arousal,lunch,0,3.88,0.936803
scope,arousal,lust,0,8.3,0.4
scope,arousal,malice,0,7.64,0.463033
scope,arousal,mammal,0,3.5,0.632456
scope,arousal,mansion,0,5.2,0.748331
scope,arousal,marvel,0,6.84,0.54626
scope,arousal,mate,0,5.06,0.560714
scope,arousal,melon,0,3.18,0.901998
scope,arousal,menace,0,7.54,0.32619
scope,arousal,merchant,0,4.88,0.396989
scope,arousal,message,0,4.6,0.505964
scope,arousal,metal,0,4.66,0.287054
scope,arousal,methane,0,4.3,1.6
scope,arousal,method,0,3.82,0.685274
scope,arousal,midst,0,4.4,0.8
scope,arousal,mirror,0,4.12,0.507543
scope,arousal,mischief,0,6.52,0.426146
scope,arousal,mistress,0,6.3,0.4
scope,arousal,model,0,5.1,0.2
scope,arousal,moisture,0,3.44,0.338231
scope,arousal,moment,0,4.96,0.671118
scope,arousal,monarch,0,5.26,0.765768
scope,arousal,monkey,0,5.28,0.988737
scope,arousal,monster,0,7.42,0.604649
scope,arousal,mood,0,4.68,0.487442
scope,arousal,morsel,0,3.2,0.509902
scope,arousal,moth,0,2.76,0.449889
scope,arousal,mother,0,4.7,0.596657
scope,arousal,mug,0,3.22,0.263818
scope,arousal,mural,0,4.02,0.552811
scope,arousal,myth,0,5.1,0.2
scope,arousal,necklace,0,3.94,0.26533
scope,arousal,nectar,0,3.96,0.765768
scope,arousal,needle,0,5.2,0.712741
scope,arousal,neglect,0,6.62,1.13031
scope,arousal,neutral,0,4.18,0.713863
scope,arousal,notion,0,4.42,0.556417
scope,arousal,nuisance,0,5.48,1.12321
scope,arousal,nurture,0,4.38,0.396989
scope,arousal,office,0,4.06,0.628013
scope,arousal,ordeal,0,7.52,0.453431
scope,arousal,outrage,0,7.92,0.515364
scope,arousal,packet,0,2.98,0.636867
scope,arousal,palace,0,4.84,0.601997
scope,arousal,pamphlet,0,3.5,0.756307
scope,arousal,panther,0,7.28,0.503587
scope,arousal,parade,0,6.72,1.21557
scope,arousal,parrot,0,4.96,1.08922
scope,arousal,passage,0,4.02,0.699714
scope,arousal,passion,0,7.8,0.244949
scope,arousal,pause,0,3.76,0.5004
scope,arousal,pelvis,0,3.52,0.285657
scope,arousal,pension,0,3.46,0.608605
scope,arousal,people,0,5.2,0.244949
scope,arousal,person,0,4.54,0.5004
scope,arousal,pest,0,6.3,0.244949
scope,arousal,phantom,0,6.22,0.24
scope,arousal,phase,0,4.4,0.460435
scope,arousal,pheasant,0,3.46,0.344093
scope,arousal,picket,0,4.34,0.542586
scope,arousal,picture,0,4.06,0.628013
scope,arousal,piece,0,3.4,0.583095
scope,arousal,pillow,0,2.46,0.92
scope,arousal,pint,0,3.9,0.583095
scope,arousal,pity,0,4.64,0.662118
scope,arousal,plasma,0,5.66,1.04038
scope,arousal,plea,0,5.92,0.624179
scope,arousal,pleasure,0,7.36,0.671118
scope,arousal,police,0,6.68,0.574108
scope,arousal,portrait,0,3.88,0.676461
scope,arousal,power,0,7.66,0.431741
