source,variable,word,n,m,sd
gpt4,lexdec,circuit,10,515.84,197.289636
gpt4,lexdec,city,8,377.625,168.706793
gpt4,lexdec,class,10,448.8,139.590512
gpt4,lexdec,clergy,9,471,172.79974
gpt4,lexdec,cloak,10,563.9,128.150476
gpt4,lexdec,closure,9,577.144444,175.503242
gpt4,lexdec,clover,9,661.066667,434.359344
gpt4,lexdec,coffin,10,445.5,200.497853
gpt4,lexdec,column,10,485,196.102581
gpt4,lexdec,comb,10,498.1,184.718073
gpt4,lexdec,compass,8,485,119.857058
gpt4,lexdec,complex,9,540.444444,126.174592
gpt4,lexdec,concept,10,510.07,159.421287
gpt4,lexdec,consent,10,527.2,122.917136
gpt4,lexdec,console,10,418.8,160.578676
gpt4,lexdec,contempt,9,520.8,187.365578
gpt4,lexdec,context,10,638.51,355.661513
gpt4,lexdec,contract,10,429.1,184.322453
gpt4,lexdec,costume,10,531.17,117.463375
gpt4,lexdec,cottage,10,521.09,123.409854
gpt4,lexdec,cotton,10,382.8,163.814122
gpt4,lexdec,couch,10,448.1,200.440321
gpt4,lexdec,cough,10,530.76,124.907425
gpt4,lexdec,county,9,642.066667,420.231531
gpt4,lexdec,courage,10,489.6,187.940416
gpt4,lexdec,crab,10,582,371.214523
gpt4,lexdec,cricket,9,531.777778,136.374281
gpt4,lexdec,crisis,10,520.7,103.77224
gpt4,lexdec,crude,10,461.4,170.722126
gpt4,lexdec,crystal,10,519,343.329773
gpt4,lexdec,cuddle,10,716.69,450.862981
gpt4,lexdec,culture,9,539.777778,121.760808
gpt4,lexdec,cure,10,491.02,242.707697
gpt4,lexdec,curtain,10,547.3,93.30839
gpt4,lexdec,cushion,10,458.12,181.222054
gpt4,lexdec,dance,9,424.111111,145.826476
gpt4,lexdec,dandruff,9,661.688889,243.111232
gpt4,lexdec,dare,8,527.75,129.86449
gpt4,lexdec,date,10,448.16,174.839019
gpt4,lexdec,delight,9,473.777778,163.450128
gpt4,lexdec,desert,8,496.1875,127.492839
gpt4,lexdec,despair,9,609,261.850148
gpt4,lexdec,dessert,10,490.7,150.730849
gpt4,lexdec,device,9,690.511111,397.232679
gpt4,lexdec,dinner,10,442.04,151.056481
gpt4,lexdec,disgust,9,434.822222,164.114699
gpt4,lexdec,doctor,9,476.555556,122.961489
gpt4,lexdec,doctrine,10,545.5,152.252896
gpt4,lexdec,donkey,9,555.222222,121.300018
gpt4,lexdec,doom,9,525.111111,160.097193
gpt4,lexdec,doubt,9,516.444444,125.740915
gpt4,lexdec,dread,10,647.3,98.217502
gpt4,lexdec,duty,10,573,521.310954
gpt4,lexdec,ease,10,485.87,115.011749
gpt4,lexdec,employ,9,570.888889,129.409664
gpt4,lexdec,escort,9,502.566667,178.489678
gpt4,lexdec,essence,9,510.111111,166.005606
gpt4,lexdec,excuse,9,458.555556,155.673626
gpt4,lexdec,faith,9,468.888889,124.49141
gpt4,lexdec,fame,10,557.99,69.409261
gpt4,lexdec,farewell,9,472.111111,168.104465
gpt4,lexdec,fault,10,520.99,137.730788
gpt4,lexdec,feat,10,536.92,141.570311
gpt4,lexdec,fiction,10,480.8,158.802323
gpt4,lexdec,figment,10,519.8,153.957281
gpt4,lexdec,fire,10,473.32,92.568783
gpt4,lexdec,flea,10,509.23,144.721557
gpt4,lexdec,fleet,9,591,492.599482
gpt4,lexdec,flourish,10,596.2,223.336219
gpt4,lexdec,food,10,465.6,93.713749
gpt4,lexdec,forehead,8,524.75,105.48358
gpt4,lexdec,forge,10,500.1,128.389555
gpt4,lexdec,fortress,10,553.5,140.1953
gpt4,lexdec,fraud,10,539.7,174.434356
gpt4,lexdec,freedom,10,411.8,159.320641
gpt4,lexdec,function,10,547.4,109.259325
gpt4,lexdec,fuss,9,424.444444,178.334735
gpt4,lexdec,gain,10,478.9,118.251568
gpt4,lexdec,game,9,596.177778,506.920442
gpt4,lexdec,garbage,9,581.077778,234.448085
gpt4,lexdec,giraffe,9,484,206.660954
gpt4,lexdec,gist,10,500.22,183.439108
gpt4,lexdec,glacier,9,549.144444,165.420337
gpt4,lexdec,glee,10,561.62,108.713383
gpt4,lexdec,gloom,10,631.6,366.621573
gpt4,lexdec,goose,10,622.95,247.524011
gpt4,lexdec,greed,9,494.111111,181.138376
gpt4,lexdec,grind,10,590.23,72.806716
gpt4,lexdec,guilt,10,620.05,260.615346
gpt4,lexdec,guitar,9,507.111111,154.331173
gpt4,lexdec,hall,9,422,123.085336
gpt4,lexdec,ham,10,457,143.478221
gpt4,lexdec,hammock,10,532.66,180.049624
gpt4,lexdec,hand,10,489.47,207.706599
gpt4,lexdec,handle,10,633.9,526.504078
gpt4,lexdec,harvest,9,548.444444,463.58794
gpt4,lexdec,hate,8,593.625,326.545966
gpt4,lexdec,head,9,465.188889,125.962479
gpt4,lexdec,health,9,433.977778,156.315081
gpt4,lexdec,heaven,10,468.1,158.578021
gpt4,lexdec,hit,9,459.777778,136.448505
gpt4,lexdec,honey,10,457.2,142.661059
gpt4,lexdec,hope,9,486.055556,145.104799
gpt4,lexdec,hostage,9,704.666667,522.94144
gpt4,lexdec,hostess,10,596.3,167.490663
gpt4,lexdec,hurdle,10,557.3,265.913959
gpt4,lexdec,husband,10,462.7,148.910152
gpt4,lexdec,impress,10,613.68,362.814678
gpt4,lexdec,incest,9,513.222222,154.785156
gpt4,lexdec,island,10,388.1,128.331558
gpt4,lexdec,issue,10,489.88,129.934897
gpt4,lexdec,item,10,447.09,139.136595
gpt4,lexdec,jacket,10,473.98,153.977933
gpt4,lexdec,jewel,10,462.37,184.162404
gpt4,lexdec,jungle,9,597.111111,326.038128
gpt4,lexdec,junk,10,492.7,192.6194
gpt4,lexdec,justice,10,716.61,433.530351
gpt4,lexdec,kill,10,415.08,144.90494
gpt4,lexdec,knock,9,386.888889,132.55984
gpt4,lexdec,knowledge,9,498.711111,158.798303
gpt4,lexdec,lace,10,472.91,163.735196
gpt4,lexdec,ladder,9,626.666667,495.094183
gpt4,lexdec,launch,10,452.36,192.353859
gpt4,lexdec,leaf,10,553.62,126.562543
gpt4,lexdec,leisure,10,532.7,146.222851
gpt4,lexdec,leopard,10,638.84,203.545983
gpt4,lexdec,lettuce,9,574.788889,122.188691
gpt4,lexdec,limit,9,438.477778,169.372
gpt4,lexdec,line,10,336.31,141.357171
gpt4,lexdec,lobster,9,438.888889,146.930634
gpt4,lexdec,luck,9,470.388889,143.486014
gpt4,lexdec,luggage,10,539.1,125.111017
gpt4,lexdec,lumber,10,458.52,193.710877
gpt4,lexdec,lunch,10,629.39,437.241292
gpt4,lexdec,lust,10,577.57,126.577794
gpt4,lexdec,malice,10,408.8,129.713188
gpt4,lexdec,mammal,10,497.13,182.70277
gpt4,lexdec,mansion,10,602.4,473.590587
gpt4,lexdec,marvel,9,604.888889,173.847235
gpt4,lexdec,mate,9,559.888889,525.986085
gpt4,lexdec,melon,10,454.8,166.644532
gpt4,lexdec,menace,10,524.95,149.604005
gpt4,lexdec,merchant,9,578.277778,164.349686
gpt4,lexdec,message,10,619.67,279.224243
gpt4,lexdec,metal,9,415.888889,158.497985
gpt4,lexdec,methane,8,434.25,171.68888
gpt4,lexdec,method,9,532,80.740324
gpt4,lexdec,midst,10,587.47,146.246155
gpt4,lexdec,mirror,8,511.5375,122.66294
gpt4,lexdec,mischief,9,613.222222,140.161316
gpt4,lexdec,mistress,9,520.444444,188.098452
gpt4,lexdec,model,9,429.444444,155.767544
gpt4,lexdec,moisture,9,557,146.348898
gpt4,lexdec,moment,9,459.466667,154.894512
gpt4,lexdec,monarch,9,665.877778,425.926619
gpt4,lexdec,monkey,9,568.555556,100.523767
gpt4,lexdec,monster,9,632.022222,342.904512
gpt4,lexdec,mood,10,503.7,229.189902
gpt4,lexdec,morsel,10,623.66,133.592383
gpt4,lexdec,moth,9,511.644444,153.596184
gpt4,lexdec,mother,8,427,138.618696
gpt4,lexdec,mug,9,500.444444,211.077658
gpt4,lexdec,mural,9,576.111111,134.143994
gpt4,lexdec,myth,10,571.43,250.544527
gpt4,lexdec,necklace,9,597.555556,195.632379
gpt4,lexdec,nectar,10,687.79,334.345658
gpt4,lexdec,needle,8,523.1375,159.370753
gpt4,lexdec,neglect,9,509.4,170.901697
gpt4,lexdec,neutral,9,586.888889,201.342646
gpt4,lexdec,notion,9,512.555556,165.310398
gpt4,lexdec,nuisance,10,576.23,148.517624
gpt4,lexdec,nurture,9,563.688889,195.193164
gpt4,lexdec,office,10,449.2,146.836114
gpt4,lexdec,ordeal,8,559.75,95.582052
gpt4,lexdec,outrage,9,652.888889,412.551041
gpt4,lexdec,packet,10,691.8,560.06821
gpt4,lexdec,palace,10,642.73,397.856138
gpt4,lexdec,pamphlet,10,634.7,117.117273
gpt4,lexdec,panther,9,550.777778,128.526046
gpt4,lexdec,parade,9,403.666667,166.643332
gpt4,lexdec,parrot,9,440.777778,170.17695
gpt4,lexdec,passage,9,466.222222,211.327813
gpt4,lexdec,passion,9,411,167.240097
gpt4,lexdec,pause,10,558.6,404.028107
gpt4,lexdec,pelvis,10,613,171.459072
gpt4,lexdec,pension,8,604.125,94.323815
gpt4,lexdec,people,10,494.11,128.023648
gpt4,lexdec,person,8,391.25,159.852387
gpt4,lexdec,pest,10,476.2,144.587382
gpt4,lexdec,phantom,8,714.875,431.629285
gpt4,lexdec,phase,9,573.666667,79.635105
gpt4,lexdec,pheasant,9,675.833333,397.136312
gpt4,lexdec,picket,10,566.4,95.869356
gpt4,lexdec,picture,9,453.666667,162.381495
gpt4,lexdec,piece,10,429.7,136.712228
gpt4,lexdec,pillow,10,525.31,215.563357
gpt4,lexdec,pint,10,427.2,178.726856
gpt4,lexdec,pity,9,505.411111,131.713215
gpt4,lexdec,plasma,10,546.2,153.438225
gpt4,lexdec,plea,9,489.333333,167.255792
gpt4,lexdec,pleasure,8,445.625,147.714916
gpt4,lexdec,police,10,505.84,180.981615
gpt4,lexdec,portrait,8,493.375,195.074299
gpt4,lexdec,power,8,503.875,207.733646
gpt4,lexdec,prestige,8,566.875,195.613641
gpt4,lexdec,pride,8,560.25,230.827548
gpt4,lexdec,prince,10,525.24,167.280464
gpt4,lexdec,princess,8,587.625,127.22751
gpt4,lexdec,prison,9,586.222222,300.751466
gpt4,lexdec,product,9,504.333333,124.402572
gpt4,lexdec,progress,8,506.25,146.592487
gpt4,lexdec,project,9,448.333333,114.290201
gpt4,lexdec,pumpkin,9,582.888889,104.572277
gpt4,lexdec,punch,9,528.844444,179.033845
gpt4,lexdec,pupil,10,516.76,152.083743
gpt4,lexdec,puzzle,10,502.8,189.499809
gpt4,lexdec,python,10,477.1,158.21255
gpt4,lexdec,rain,10,415.85,138.410832
gpt4,lexdec,rattle,10,683.1,456.806171
gpt4,lexdec,reason,10,509.6,158.765515
gpt4,lexdec,recall,10,552.2,101.168506
gpt4,lexdec,reject,9,531.666667,171.1045
gpt4,lexdec,report,9,507.777778,135.753248
gpt4,lexdec,reptile,10,703.4,263.9521
gpt4,lexdec,resort,8,492.0375,141.002978
gpt4,lexdec,respect,10,528.41,255.25933
gpt4,lexdec,risk,10,553.8,528.220871
gpt4,lexdec,role,9,470,154.378593
gpt4,lexdec,romance,9,442.444444,138.559654
gpt4,lexdec,rubble,9,638.166667,82.441585
gpt4,lexdec,ruffle,9,464.333333,212.316391
gpt4,lexdec,saloon,10,543.55,151.166657
gpt4,lexdec,sandwich,9,374.333333,145.2188
gpt4,lexdec,scalpel,9,529.333333,218.836697
gpt4,lexdec,script,10,431.8,175.182318
gpt4,lexdec,seed,8,545.625,293.273124
gpt4,lexdec,sentence,9,534.944444,158.988688
gpt4,lexdec,service,9,467.777778,175.085535
gpt4,lexdec,settle,10,392,167.776968
gpt4,lexdec,shaft,10,599.5,217.330905
gpt4,lexdec,shame,10,482.58,162.774785
gpt4,lexdec,shark,10,696.85,325.888874
gpt4,lexdec,shirt,9,543.522222,48.668567
gpt4,lexdec,shrug,9,746.577778,519.353593
gpt4,lexdec,signal,10,395.3,156.136016
gpt4,lexdec,sin,9,454.888889,136.927394
gpt4,lexdec,sister,10,439.7,155.739847
gpt4,lexdec,slave,9,482.111111,130.292406
gpt4,lexdec,sleep,10,456.2,158.840801
gpt4,lexdec,slope,9,531.222222,160.163025
gpt4,lexdec,slum,9,565.333333,127.536269
gpt4,lexdec,smear,10,514.8,200.9117
gpt4,lexdec,smell,10,417.9,115.683908
gpt4,lexdec,snail,9,674.111111,411.318746
gpt4,lexdec,snort,10,645.34,93.421294
gpt4,lexdec,soldier,9,618.666667,372.296925
gpt4,lexdec,sorrow,8,552,113.438467
gpt4,lexdec,sparkle,9,444,125.733846
gpt4,lexdec,spinach,9,670.444444,510.971161
gpt4,lexdec,spirit,9,466.222222,204.477858
gpt4,lexdec,spit,9,731.666667,382.75645
gpt4,lexdec,spring,9,481.677778,143.798764
gpt4,lexdec,squash,9,510.222222,162.172576
gpt4,lexdec,squeeze,9,482.177778,141.959975
gpt4,lexdec,stab,10,627.73,140.789031
gpt4,lexdec,status,10,450.6,144.436991
gpt4,lexdec,stock,8,570.625,517.752268
gpt4,lexdec,stomach,10,672.2,464.816762
gpt4,lexdec,stove,10,477.9,131.267708
gpt4,lexdec,strand,9,757.777778,507.158944
gpt4,lexdec,stretch,10,429.82,184.990605
gpt4,lexdec,stride,9,462.555556,156.09301
gpt4,lexdec,string,10,419.93,185.441288
gpt4,lexdec,suburb,10,569.47,159.242038
gpt4,lexdec,success,10,411.2,175.311659
gpt4,lexdec,surgeon,9,534.444444,146.473642
gpt4,lexdec,sweater,10,631.31,430.293291
gpt4,lexdec,sword,10,493,122.192016
gpt4,lexdec,table,10,501.1,141.672118
gpt4,lexdec,taboo,10,682.5,522.458345
gpt4,lexdec,talent,10,441.18,127.216576
gpt4,lexdec,terror,10,640.7,453.541876
gpt4,lexdec,texture,9,547.666667,158.289292
gpt4,lexdec,throat,9,485.444444,155.533044
gpt4,lexdec,tiger,9,510.888889,125.171327
gpt4,lexdec,toast,8,420.625,183.412056
gpt4,lexdec,toilet,9,526.222222,174.076691
gpt4,lexdec,tortoise,10,615.7,134.071333
gpt4,lexdec,town,8,443.25,118.170277
gpt4,lexdec,toxin,9,527.333333,149.329334
gpt4,lexdec,traffic,9,555.6,164.204263
gpt4,lexdec,transit,9,441.888889,160.330475
gpt4,lexdec,treason,10,478.3,179.811043
gpt4,lexdec,treasure,10,669.4,437.500273
gpt4,lexdec,trend,9,486.433333,160.538905
gpt4,lexdec,triumph,10,424.3,157.96909
gpt4,lexdec,troll,9,569,181.46625
gpt4,lexdec,trouble,10,546.1,283.770428
gpt4,lexdec,trousers,10,454.5,191.674638
gpt4,lexdec,trumpet,10,533.36,376.166108
gpt4,lexdec,trust,9,502.888889,129.102134
gpt4,lexdec,tulip,8,499.75,183.686651
gpt4,lexdec,tumble,10,671.24,390.258374
gpt4,lexdec,typhoon,8,469.0875,221.236341
gpt4,lexdec,ulcer,8,590.5,294.554385
gpt4,lexdec,urge,10,440,170.013071
gpt4,lexdec,usher,10,513.24,166.811132
gpt4,lexdec,venom,10,666.82,290.867919
gpt4,lexdec,verge,9,459.111111,167.477196
gpt4,lexdec,version,10,504.1,118.340798
gpt4,lexdec,victim,9,453.411111,172.6749
gpt4,lexdec,virtue,9,534.755556,292.211302
gpt4,lexdec,vowel,9,619.888889,248.288866
gpt4,lexdec,vulture,10,659,313.271625
gpt4,lexdec,waitress,9,620.555556,389.433599
gpt4,lexdec,wallet,10,552.6,143.104624
gpt4,lexdec,walnut,10,528.7,150.5184
gpt4,lexdec,walrus,8,490.75,172.791989
gpt4,lexdec,whimper,9,556.777778,181.145506
gpt4,lexdec,whisper,9,536.111111,169.243497
gpt4,lexdec,whore,9,664.655556,199.183879
gpt4,lexdec,wisdom,10,381.5,166.859389
gpt4,lexdec,wish,10,411.8,164.374099
gpt4,lexdec,wit,9,452.933333,163.76474
gpt4,lexdec,wood,10,439.6,174.88358
gpt4,lexdec,wrath,10,574.5,284.485208
gpt4,lexdec,wrestle,9,500.666667,178.394927
gpt4,lexdec,yeast,8,539.375,176.342149
gpt4,lexdec,zebra,10,661.01,528.884487
gpt4,naming,affair,9,548.777778,126.231709
gpt4,naming,aisle,9,601.111111,89.89361
gpt4,naming,anchor,10,481.35,149.403683
gpt4,naming,anger,10,529.32,86.562255
gpt4,naming,ant,10,473.9,142.08327
gpt4,naming,applause,10,582.9,149.023078
gpt4,naming,apple,10,453.2,132.178163
gpt4,naming,apron,10,573.899,118.207723
gpt4,naming,arson,10,510.87,174.345162
gpt4,naming,art,10,439.472,181.842463
gpt4,naming,artist,9,469.111111,181.391458
gpt4,naming,aspect,10,550.7,107.134443
gpt4,naming,asthma,10,548.7,128.525008
gpt4,naming,attempt,9,639.333333,114.516374
gpt4,naming,author,10,498.5,178.290805
gpt4,naming,baby,10,393.3,124.660472
gpt4,naming,balloon,10,477.57,208.809972
gpt4,naming,ban,10,553.09,281.713789
gpt4,naming,bandage,10,607.01,165.827557
gpt4,naming,basket,10,500.3,117.539639
gpt4,naming,battle,10,580.21,124.520489
gpt4,naming,bead,9,544.111111,85.705082
gpt4,naming,beer,10,415.758,180.37902
gpt4,naming,beggar,9,596.777778,124.191161
gpt4,naming,belief,9,558.333333,166.136992
gpt4,naming,bitch,10,521.96,110.666137
gpt4,naming,blame,9,491.888889,121.680365
gpt4,naming,bliss,10,449.76,209.049591
gpt4,naming,blister,10,504.916,205.153391
gpt4,naming,blood,10,509.81,97.096086
gpt4,naming,blouse,10,553.3,140.522082
gpt4,naming,boast,10,544.87,150.492643
gpt4,naming,bondage,9,566.777778,134.984979
gpt4,naming,bonnet,9,541.333333,153.142091
gpt4,naming,bounce,10,493.4,133.055711
gpt4,naming,bowel,10,619.4,134.453792
gpt4,naming,bowl,9,478.666667,110.678589
gpt4,naming,bracket,10,613,121.8624
gpt4,naming,breakfast,9,588.982222,109.026936
gpt4,naming,breast,9,525.39,177.757306
gpt4,naming,bulge,10,532.5,95.544347
gpt4,naming,button,10,487.4,161.474594
gpt4,naming,camp,10,467.8,274.084658
gpt4,naming,cancer,10,619.541,97.817563
gpt4,naming,candle,10,584.55,109.985971
gpt4,naming,candy,10,527.639,111.608486
gpt4,naming,canoe,10,489.5,174.834048
gpt4,naming,carcass,10,593.65,131.566217
gpt4,naming,caress,10,596.846,139.615573
gpt4,naming,carpet,10,451.931,202.562838
gpt4,naming,carriage,10,607.9,171.989954
gpt4,naming,castle,10,545.2,136.962931
gpt4,naming,cattle,10,538.305,156.605084
gpt4,naming,caution,10,566.3,152.748195
gpt4,naming,cease,10,530.99,97.514335
gpt4,naming,ceiling,10,489.92,165.854212
gpt4,naming,chauffeur,10,632.94,192.316037
gpt4,naming,chest,10,415.49,153.606427
gpt4,naming,chew,10,394.82,164.443748
gpt4,naming,child,10,502.157,128.014179
gpt4,naming,chord,10,489.74,177.597699
gpt4,naming,circuit,10,503.74,216.137529
gpt4,naming,city,10,397,160.373176
gpt4,naming,class,10,447.05,142.703354
gpt4,naming,clergy,10,569.96,106.777101
gpt4,naming,cloak,10,503.6,136.790351
gpt4,naming,closure,10,501.18,170.704461
gpt4,naming,clover,10,582.2,140.221888
gpt4,naming,coffin,10,532.05,221.018658
gpt4,naming,column,10,501.6,226.788791
gpt4,naming,comb,10,495.392,148.313076
gpt4,naming,compass,9,516.444444,116.490462
gpt4,naming,complex,10,565.77,190.137658
gpt4,naming,concept,10,597.687,185.700918
gpt4,naming,consent,10,549.802,117.833993
gpt4,naming,console,9,505.988889,248.426953
gpt4,naming,contempt,10,556.1,189.470285
gpt4,naming,context,10,568.8,153.39477
gpt4,naming,contract,10,578.6,150.728011
gpt4,naming,costume,10,533.53,219.692078
gpt4,naming,cottage,9,580.213333,125.842797
gpt4,naming,cotton,10,460.6,179.97543
gpt4,naming,couch,10,508.14,167.988281
gpt4,naming,cough,10,481.7,137.521756
gpt4,naming,county,10,597.29,97.68212
gpt4,naming,courage,10,545.1,207.27408
gpt4,naming,crab,10,482.392,152.322461
gpt4,naming,cricket,10,593.938,111.189529
gpt4,naming,crisis,9,557.1,174.124065
gpt4,naming,crude,10,488.9,122.428619
gpt4,naming,crystal,9,526.555556,179.055935
gpt4,naming,cuddle,10,670.6,200.089536
gpt4,naming,culture,10,506.96,210.016122
gpt4,naming,cure,9,539.292222,136.967682
gpt4,naming,curtain,10,531.1,127.09878
gpt4,naming,cushion,10,454.5,190.491324
gpt4,naming,dance,10,394.5,138.426274
gpt4,naming,dandruff,10,556.14,238.337148
gpt4,naming,dare,10,442.85,185.768083
gpt4,naming,date,10,494.76,101.85719
gpt4,naming,delight,10,599.2,80.517493
gpt4,naming,desert,10,558.03,289.816931
gpt4,naming,despair,10,557.8,159.620244
gpt4,naming,dessert,10,516.3,135.485998
gpt4,naming,device,10,544.38,223.328705
gpt4,naming,dinner,10,474.8,166.537817
gpt4,naming,disgust,10,556.5,210.038224
gpt4,naming,doctor,10,562.187,68.2077
gpt4,naming,doctrine,10,582.444,145.834176
gpt4,naming,donkey,10,615.725,58.551313
gpt4,naming,doom,10,468.6,157.943168
gpt4,naming,doubt,9,496.156667,132.061372
gpt4,naming,dread,10,543.937,164.119901
gpt4,naming,duty,10,509.84,99.210609
gpt4,naming,ease,10,450.45,164.539163
gpt4,naming,employ,10,556.4,172.379659
gpt4,naming,escort,10,613.92,76.984397
gpt4,naming,essence,10,569.83,104.607309
gpt4,naming,excuse,9,553.222222,135.458276
gpt4,naming,faith,9,523.444444,90.634032
gpt4,naming,fame,10,561.45,237.420683
gpt4,naming,farewell,10,487.242,194.210124
gpt4,naming,fault,10,615.6,207.102336
gpt4,naming,feat,10,550.3,208.740163
gpt4,naming,fiction,10,515.55,194.780282
gpt4,naming,figment,10,575.3,156.219255
gpt4,naming,fire,10,462.598,131.587416
gpt4,naming,flea,9,484.777778,92.567243
gpt4,naming,fleet,10,474.8,117.563978
gpt4,naming,flourish,10,605.8,205.851511
gpt4,naming,food,10,491.76,155.72311
gpt4,naming,forehead,9,529.8,204.839596
gpt4,naming,forge,9,560.222222,100.889516
gpt4,naming,fortress,9,609,98.138932
gpt4,naming,fraud,10,520.3,152.732191
gpt4,naming,freedom,9,531.888889,159.45332
gpt4,naming,function,10,534.35,175.983909
gpt4,naming,fuss,10,456,148.804122
gpt4,naming,gain,10,452.028,132.368505
gpt4,naming,game,9,419.111111,189.274565
gpt4,naming,garbage,10,570.2,157.907005
gpt4,naming,giraffe,10,590.59,202.973706
gpt4,naming,gist,10,485.7,206.514487
gpt4,naming,glacier,9,631.555556,89.663414
gpt4,naming,glee,10,536.302,255.535716
gpt4,naming,gloom,10,558.247,144.704254
gpt4,naming,goose,9,586.758889,143.567016
gpt4,naming,greed,9,468.444444,159.965708
gpt4,naming,grind,10,548.118,122.614995
gpt4,naming,guilt,10,477.54,206.403554
gpt4,naming,guitar,10,517.2,169.776683
gpt4,naming,hall,10,406.6,61.941191
gpt4,naming,ham,10,405.8,109.62745
gpt4,naming,hammock,10,595.646,150.902037
gpt4,naming,hand,10,548.504,142.892773
gpt4,naming,handle,10,502.8,165.527977
gpt4,naming,harvest,9,519.111111,144.23197
gpt4,naming,hate,10,407.45,152.592495
gpt4,naming,head,10,450.33,152.290147
gpt4,naming,health,10,472.06,160.308503
gpt4,naming,heaven,10,575.436,66.324311
gpt4,naming,hit,10,453.8,146.431478
gpt4,naming,honey,10,435.26,155.46962
gpt4,naming,hope,10,447.34,176.297981
gpt4,naming,hostage,10,607,107.360245
gpt4,naming,hostess,10,559.83,193.507221
gpt4,naming,hurdle,10,511.22,183.890534
gpt4,naming,husband,9,520.555556,157.6849
gpt4,naming,impress,9,574.777778,288.769275
gpt4,naming,incest,10,511.2,165.49911
gpt4,naming,island,10,475.2,127.893011
gpt4,naming,issue,10,523.18,158.988649
gpt4,naming,item,9,568.111111,237.338073
gpt4,naming,jacket,9,482.7,180.104373
gpt4,naming,jewel,9,534.514444,195.472816
gpt4,naming,jungle,10,549.817,154.944461
gpt4,naming,junk,9,475.1,161.270859
gpt4,naming,justice,10,554.26,169.277315
gpt4,naming,kill,10,478.4,112.05574
gpt4,naming,knock,10,473.9,149.001454
gpt4,naming,knowledge,9,654.333333,174.238343
gpt4,naming,lace,10,451.02,152.107577
gpt4,naming,ladder,10,548.43,139.45929
gpt4,naming,launch,10,518.71,183.945876
gpt4,naming,leaf,10,551.594,119.043893
gpt4,naming,leisure,10,566.4,208.256893
gpt4,naming,leopard,10,684.9,158.9783
gpt4,naming,lettuce,10,567.282,161.358441
gpt4,naming,limit,10,537.2,119.882164
gpt4,naming,line,10,475.4,157.242347
gpt4,naming,lobster,9,565.333333,169.308151
gpt4,naming,luck,10,455.7,211.707896
gpt4,naming,luggage,10,546,122.513491
gpt4,naming,lumber,10,531.1,219.411562
