source,variable,word,n,m,sd
gpt45,lexdec,handle,10,566.6,27.512421
gpt45,lexdec,harvest,10,585.2,15.009627
gpt45,lexdec,hate,10,556.7,28.182146
gpt45,lexdec,head,10,541.1,28.411461
gpt45,lexdec,health,10,549.5,27.240697
gpt45,lexdec,heaven,10,581.9,23.848829
gpt45,lexdec,hit,10,538.5,25.224547
gpt45,lexdec,honey,10,565.3,26.754231
gpt45,lexdec,hope,10,548,32.853209
gpt45,lexdec,hostage,10,605.2,25.182887
gpt45,lexdec,hostess,10,600.1,22.198348
gpt45,lexdec,hurdle,10,609.8,17.261389
gpt45,lexdec,husband,10,560.2,25.019104
gpt45,lexdec,impress,10,600.8,16.074825
gpt45,lexdec,incest,10,621.5,22.594247
gpt45,lexdec,island,10,565.5,23.651404
gpt45,lexdec,issue,10,555.6,23.405602
gpt45,lexdec,item,10,565.6,33.042733
gpt45,lexdec,jacket,10,571.9,28.734223
gpt45,lexdec,jewel,10,583.6,17.589138
gpt45,lexdec,jungle,10,589.9,19.214867
gpt45,lexdec,junk,10,590.3,18.324543
gpt45,lexdec,justice,10,569.5,22.613909
gpt45,lexdec,kill,10,549.3,28.732676
gpt45,lexdec,knock,10,572.1,32.460061
gpt45,lexdec,knowledge,10,561.4,34.078993
gpt45,lexdec,lace,10,585.1,21.814623
gpt45,lexdec,ladder,10,566,23.376151
gpt45,lexdec,launch,10,585.9,20.261896
gpt45,lexdec,leaf,10,548.9,16.815667
gpt45,lexdec,leisure,10,593.3,23.688019
gpt45,lexdec,leopard,10,603.7,25.820104
gpt45,lexdec,lettuce,10,586.8,21.017453
gpt45,lexdec,limit,10,571.5,18.839969
gpt45,lexdec,line,10,532.7,28.33549
gpt45,lexdec,lobster,10,603.6,24.1808
gpt45,lexdec,luck,10,549.4,27.973003
gpt45,lexdec,luggage,10,603.6,34.445448
gpt45,lexdec,lumber,10,592.3,17.062304
gpt45,lexdec,lunch,10,564.9,23.105795
gpt45,lexdec,lust,10,591.4,32.80989
gpt45,lexdec,malice,10,629.2,23.559853
gpt45,lexdec,mammal,10,596.8,36.245459
gpt45,lexdec,mansion,10,590.1,25.557995
gpt45,lexdec,marvel,10,608.5,17.532509
gpt45,lexdec,mate,10,565.4,20.500407
gpt45,lexdec,melon,10,597,15.311579
gpt45,lexdec,menace,10,606.6,24.703576
gpt45,lexdec,merchant,10,613.7,28.844603
gpt45,lexdec,message,10,559.8,23.370447
gpt45,lexdec,metal,10,561.7,18.245547
gpt45,lexdec,methane,10,626.5,29.451467
gpt45,lexdec,method,10,571.1,24.126749
gpt45,lexdec,midst,10,597.5,25.404505
gpt45,lexdec,mirror,10,567.8,20.192408
gpt45,lexdec,mischief,10,609.5,19.506409
gpt45,lexdec,mistress,10,606.8,28.947462
gpt45,lexdec,model,10,554.7,32.300843
gpt45,lexdec,moisture,10,608,24.156895
gpt45,lexdec,moment,10,546.3,18.415271
gpt45,lexdec,monarch,10,630.9,16.881614
gpt45,lexdec,monkey,10,560.5,26.858684
gpt45,lexdec,monster,10,574.9,12.2061
gpt45,lexdec,mood,10,559.9,27.217029
gpt45,lexdec,morsel,10,625.8,15.360845
gpt45,lexdec,moth,10,591.8,20.94331
gpt45,lexdec,mother,10,534.2,14.665151
gpt45,lexdec,mug,10,566.3,29.604992
gpt45,lexdec,mural,10,634.4,25.325437
gpt45,lexdec,myth,10,591.7,16.309847
gpt45,lexdec,necklace,10,597.4,24.1808
gpt45,lexdec,nectar,10,617.4,34.90686
gpt45,lexdec,needle,10,557.7,19.983604
gpt45,lexdec,neglect,10,591.3,23.776973
gpt45,lexdec,neutral,10,610.3,21.633564
gpt45,lexdec,notion,10,606.9,29.202169
gpt45,lexdec,nuisance,10,620.7,21.00291
gpt45,lexdec,nurture,10,602.8,29.024128
gpt45,lexdec,office,10,554.7,24.372343
gpt45,lexdec,ordeal,10,625.4,14.592235
gpt45,lexdec,outrage,10,603.7,24.097257
gpt45,lexdec,packet,10,602.6,22.426175
gpt45,lexdec,palace,10,582.6,23.824357
gpt45,lexdec,pamphlet,10,606.3,21.56154
gpt45,lexdec,panther,10,592.3,30.681337
gpt45,lexdec,parade,10,590.1,18.609735
gpt45,lexdec,parrot,10,596.2,17.183972
gpt45,lexdec,passage,10,586,27.780889
gpt45,lexdec,passion,10,576,26.331224
gpt45,lexdec,pause,10,593.1,24.794489
gpt45,lexdec,pelvis,10,610.1,16.495454
gpt45,lexdec,pension,10,598.9,15.954449
gpt45,lexdec,people,10,526.1,19.581454
gpt45,lexdec,person,10,550.3,31.152136
gpt45,lexdec,pest,10,597.3,7.071853
gpt45,lexdec,phantom,10,626.8,24.98355
gpt45,lexdec,phase,10,593.9,21.579054
gpt45,lexdec,pheasant,10,649.1,28.124525
gpt45,lexdec,picket,10,624.4,29.762766
gpt45,lexdec,picture,10,543,19.470776
gpt45,lexdec,piece,10,558.7,27.769088
gpt45,lexdec,pillow,10,577,17.172329
gpt45,lexdec,pint,10,590.7,32.622589
gpt45,lexdec,pity,10,575.9,27.977968
gpt45,lexdec,plasma,10,624.9,23.62414
gpt45,lexdec,plea,10,599.9,30.020178
gpt45,lexdec,pleasure,10,566.4,20.189106
gpt45,lexdec,police,10,564.5,16.507574
gpt45,lexdec,portrait,10,599.9,26.316239
gpt45,lexdec,power,10,545.8,24.293575
gpt45,lexdec,prestige,10,623.6,23.248417
gpt45,lexdec,pride,10,573.7,25.386129
gpt45,lexdec,prince,10,561.3,12.311241
gpt45,lexdec,princess,10,576.6,33.019186
gpt45,lexdec,prison,10,574.1,30.322159
gpt45,lexdec,product,10,567.7,22.823234
gpt45,lexdec,progress,10,575.8,37.6528
gpt45,lexdec,project,10,570.5,24.527762
gpt45,lexdec,pumpkin,10,579.7,19.955784
gpt45,lexdec,punch,10,578.3,16.878981
gpt45,lexdec,pupil,10,570.4,20.929511
gpt45,lexdec,puzzle,10,579,23.711226
gpt45,lexdec,python,10,607.8,17.242067
gpt45,lexdec,rain,10,535.7,22.156263
gpt45,lexdec,rattle,10,591.9,19.467637
gpt45,lexdec,reason,10,546.7,22.070846
gpt45,lexdec,recall,10,559.4,17.715028
gpt45,lexdec,reject,10,597.7,25.664719
gpt45,lexdec,report,10,554.2,23.049705
gpt45,lexdec,reptile,10,604.9,22.442272
gpt45,lexdec,resort,10,595.3,21.592437
gpt45,lexdec,respect,10,559.5,18.892973
gpt45,lexdec,risk,10,542.7,15.304683
gpt45,lexdec,role,10,560,17.751369
gpt45,lexdec,romance,10,583.3,26.65854
gpt45,lexdec,rubble,10,637.1,17.735401
gpt45,lexdec,ruffle,10,618.9,22.77645
gpt45,lexdec,saloon,10,611.1,22.377816
gpt45,lexdec,sandwich,10,577.4,20.051046
gpt45,lexdec,scalpel,10,619.1,26.73512
gpt45,lexdec,script,10,593.6,21.443466
gpt45,lexdec,seed,10,570.1,16.795833
gpt45,lexdec,sentence,10,554.9,24.154365
gpt45,lexdec,service,10,553.3,33.055677
gpt45,lexdec,settle,10,583.7,17.801685
gpt45,lexdec,shaft,10,604.5,13.898441
gpt45,lexdec,shame,10,576.9,21.804434
gpt45,lexdec,shark,10,566,23.518314
gpt45,lexdec,shirt,10,572.2,24.898907
gpt45,lexdec,shrug,10,603.6,31.959002
gpt45,lexdec,signal,10,559.5,19.79478
gpt45,lexdec,sin,10,572.5,28.628851
gpt45,lexdec,sister,10,546,21.249837
gpt45,lexdec,slave,10,574.1,23.091364
gpt45,lexdec,sleep,10,561.4,20.987827
gpt45,lexdec,slope,10,578.4,28.300766
gpt45,lexdec,slum,10,602.9,26.950366
gpt45,lexdec,smear,10,607.9,19.174346
gpt45,lexdec,smell,10,550.6,21.135541
gpt45,lexdec,snail,10,596.2,13.75823
gpt45,lexdec,snort,10,613.4,14.713561
gpt45,lexdec,soldier,10,566.1,25.937746
gpt45,lexdec,sorrow,10,596.4,25.725906
gpt45,lexdec,sparkle,10,608.1,23.876767
gpt45,lexdec,spinach,10,588.7,30.16639
gpt45,lexdec,spirit,10,566.8,15.619077
gpt45,lexdec,spit,10,576.2,14.226735
gpt45,lexdec,spring,10,560.7,21.50478
gpt45,lexdec,squash,10,602.6,28.690688
gpt45,lexdec,squeeze,10,599.2,30.268429
gpt45,lexdec,stab,10,572.3,22.657106
gpt45,lexdec,status,10,571.1,25.971993
gpt45,lexdec,stock,10,572.7,20.155231
gpt45,lexdec,stomach,10,570.1,17.822894
gpt45,lexdec,stove,10,581.4,19.828151
gpt45,lexdec,strand,10,613.3,13.695498
gpt45,lexdec,stretch,10,572.1,16.434719
gpt45,lexdec,stride,10,605.4,17.199483
gpt45,lexdec,string,10,576.1,16.448235
gpt45,lexdec,suburb,10,598.7,11.116054
gpt45,lexdec,success,10,551,21.674358
gpt45,lexdec,surgeon,10,588.6,23.109402
gpt45,lexdec,sweater,10,578.3,16.660332
gpt45,lexdec,sword,10,577.5,21.235453
gpt45,lexdec,table,10,539.7,19.373808
gpt45,lexdec,taboo,10,604.6,25.569948
gpt45,lexdec,talent,10,575.5,18.398369
gpt45,lexdec,terror,10,573.5,18.703832
gpt45,lexdec,texture,10,618.6,19.760792
gpt45,lexdec,throat,10,574.1,21.982063
gpt45,lexdec,tiger,10,561,25.271855
gpt45,lexdec,toast,10,576.3,26.495492
gpt45,lexdec,toilet,10,572.2,21.122921
gpt45,lexdec,tortoise,10,624.4,24.157814
gpt45,lexdec,town,10,547.1,26.324682
gpt45,lexdec,toxin,10,629.1,28.590791
gpt45,lexdec,traffic,10,557.8,20.88487
gpt45,lexdec,transit,10,579.4,24.212944
gpt45,lexdec,treason,10,615.1,21.147367
gpt45,lexdec,treasure,10,577.5,24.604652
gpt45,lexdec,trend,10,582.9,22.203353
gpt45,lexdec,triumph,10,608.3,30.092635
gpt45,lexdec,troll,10,611.5,18.482725
gpt45,lexdec,trouble,10,564.8,31.653682
gpt45,lexdec,trousers,10,585.2,21.451755
gpt45,lexdec,trumpet,10,589.3,20.666935
gpt45,lexdec,trust,10,554.9,13.312066
gpt45,lexdec,tulip,10,598.6,18.325453
gpt45,lexdec,tumble,10,614.4,19.103228
gpt45,lexdec,typhoon,10,646.4,33.032644
gpt45,lexdec,ulcer,10,626.9,25.132759
gpt45,lexdec,urge,10,579.4,36.466728
gpt45,lexdec,usher,10,623.5,21.135804
gpt45,lexdec,venom,10,597.7,31.517367
gpt45,lexdec,verge,10,619.8,24.773642
gpt45,lexdec,version,10,570.7,26.013031
gpt45,lexdec,victim,10,572.6,27.211925
gpt45,lexdec,virtue,10,618.7,28.24909
gpt45,lexdec,vowel,10,582.6,33.059542
gpt45,lexdec,vulture,10,630,23.185244
gpt45,lexdec,waitress,10,591,15.825437
gpt45,lexdec,wallet,10,585.4,27.105555
gpt45,lexdec,walnut,10,606.5,33.136921
gpt45,lexdec,walrus,10,621.8,28.646505
gpt45,lexdec,whimper,10,624.2,21.154458
gpt45,lexdec,whisper,10,587.3,19.396735
gpt45,lexdec,whore,10,620.2,19.418205
gpt45,lexdec,wisdom,10,573.1,25.579723
gpt45,lexdec,wish,10,557.3,31.902804
gpt45,lexdec,wit,10,578.5,24.213174
gpt45,lexdec,wood,10,561.5,18.798641
gpt45,lexdec,wrath,10,623,20.396078
gpt45,lexdec,wrestle,10,610.8,11.726513
gpt45,lexdec,yeast,10,609.7,25.06015
gpt45,lexdec,zebra,10,576.4,21.188047
gpt45,naming,affair,10,560.3,22.400645
gpt45,naming,aisle,10,577.3,34.477207
gpt45,naming,anchor,10,565.7,20.742067
gpt45,naming,anger,10,551.3,27.848998
gpt45,naming,ant,10,507.9,25.47526
gpt45,naming,applause,10,580.9,35.982866
gpt45,naming,apple,10,520.5,28.308813
gpt45,naming,apron,10,571.5,31.711372
gpt45,naming,arson,10,597.2,28.129858
gpt45,naming,art,10,528,25.113078
gpt45,naming,artist,10,557.6,20.886998
gpt45,naming,aspect,10,560.5,31.30229
gpt45,naming,asthma,10,620.3,42.023935
gpt45,naming,attempt,10,566.3,22.973656
gpt45,naming,author,10,554.5,36.552094
gpt45,naming,baby,10,523.9,18.119664
gpt45,naming,balloon,10,552.8,20.94331
gpt45,naming,ban,10,551,27.680719
gpt45,naming,bandage,10,562.7,32.893937
gpt45,naming,basket,10,555.3,30.466922
gpt45,naming,battle,10,539.7,30.713913
gpt45,naming,bead,10,549.2,20.670967
gpt45,naming,beer,10,537.4,15.101141
gpt45,naming,beggar,10,584.3,19.85531
gpt45,naming,belief,10,549.6,22.940503
gpt45,naming,bitch,10,553.1,34.533237
gpt45,naming,blame,10,541,28.491714
gpt45,naming,bliss,10,571.6,28.987354
gpt45,naming,blister,10,568.2,24.114541
gpt45,naming,blood,10,535.8,23.691536
gpt45,naming,blouse,10,583.8,25.698249
gpt45,naming,boast,10,557.1,30.138385
gpt45,naming,bondage,10,589.7,29.272854
gpt45,naming,bonnet,10,572.7,28.331569
gpt45,naming,bounce,10,537.9,28.199488
gpt45,naming,bowel,10,576.7,24.390572
gpt45,naming,bowl,10,541.3,27.912761
gpt45,naming,bracket,10,568.2,26.092996
gpt45,naming,breakfast,10,537.7,37.789034
gpt45,naming,breast,10,533.7,24.725381
gpt45,naming,bulge,10,568.9,37.840161
gpt45,naming,button,10,528.9,34.235946
gpt45,naming,camp,10,523.4,31.910291
gpt45,naming,cancer,10,549.9,22.43732
gpt45,naming,candle,10,559.5,22.297235
gpt45,naming,candy,10,536.6,29.534161
gpt45,naming,canoe,10,575.6,30.280907
gpt45,naming,carcass,10,604.9,24.727178
gpt45,naming,caress,10,576.2,28.358028
gpt45,naming,carpet,10,548.2,24.366644
gpt45,naming,carriage,10,570.5,22.172305
gpt45,naming,castle,10,540.6,21.417542
gpt45,naming,cattle,10,571.1,30.7479
gpt45,naming,caution,10,565.9,28.93844
gpt45,naming,cease,10,556.8,32.852532
gpt45,naming,ceiling,10,561.1,21.895966
gpt45,naming,chauffeur,10,595,40.816663
gpt45,naming,chest,10,540.9,19.717167
gpt45,naming,chew,10,531.1,26.070204
gpt45,naming,child,10,533.2,19.182168
gpt45,naming,chord,10,572.7,14.461059
gpt45,naming,circuit,10,574.9,24.158964
gpt45,naming,city,10,510.8,25.887792
gpt45,naming,class,10,526.5,31.721882
gpt45,naming,clergy,10,596.5,28.000992
gpt45,naming,cloak,10,574.1,31.285247
gpt45,naming,closure,10,579.5,30.097065
gpt45,naming,clover,10,572.1,31.16426
gpt45,naming,coffin,10,561.3,29.36381
gpt45,naming,column,10,551,35.418137
gpt45,naming,comb,10,552.7,26.004487
gpt45,naming,compass,10,565.1,37.687163
gpt45,naming,complex,10,570.8,24.266117
gpt45,naming,concept,10,575.2,30.455067
gpt45,naming,consent,10,582.1,36.882546
gpt45,naming,console,10,572.4,28.636418
gpt45,naming,contempt,10,601.7,24.966867
gpt45,naming,context,10,568.2,27.429911
gpt45,naming,contract,10,558.2,28.314896
gpt45,naming,costume,10,542,40.063838
gpt45,naming,cottage,10,562.4,22.74594
gpt45,naming,cotton,10,550.5,24.735265
gpt45,naming,couch,10,542.3,30.063082
gpt45,naming,cough,10,541.8,31.530585
gpt45,naming,county,10,538,30.125663
gpt45,naming,courage,10,552.5,21.146316
gpt45,naming,crab,10,548,31.742016
gpt45,naming,cricket,10,561,15.979153
gpt45,naming,crisis,10,551.1,36.577012
gpt45,naming,crude,10,573.2,30.589759
gpt45,naming,crystal,10,543.8,29.10441
gpt45,naming,cuddle,10,565.2,34.201364
gpt45,naming,culture,10,556.6,26.600752
gpt45,naming,cure,10,547.1,25.657791
gpt45,naming,curtain,10,555.3,30.623339
gpt45,naming,cushion,10,561.5,32.857436
gpt45,naming,dance,10,529.8,23.422686
gpt45,naming,dandruff,10,603.4,19.328735
gpt45,naming,dare,10,540.1,23.876767
gpt45,naming,date,10,520.5,27.797882
gpt45,naming,delight,10,551.4,33.383962
gpt45,naming,desert,10,542.5,20.342894
gpt45,naming,despair,10,597.7,23.697398
gpt45,naming,dessert,10,543.2,43.266102
gpt45,naming,device,10,555.1,29.849437
gpt45,naming,dinner,10,520,29.344695
gpt45,naming,disgust,10,558.5,33.374142
gpt45,naming,doctor,10,536.9,31.338475
gpt45,naming,doctrine,10,613.5,24.341323
gpt45,naming,donkey,10,560.9,25.313369
gpt45,naming,doom,10,547.4,20.913579
gpt45,naming,doubt,10,557.9,36.256647
gpt45,naming,dread,10,570.7,39.911151
gpt45,naming,duty,10,553.7,18.07423
gpt45,naming,ease,10,532.3,30.80422
gpt45,naming,employ,10,568.2,20.579386
gpt45,naming,escort,10,567.7,22.201351
gpt45,naming,essence,10,604.1,21.768734
gpt45,naming,excuse,10,551.2,25.676621
gpt45,naming,faith,10,557.4,21.894697
gpt45,naming,fame,10,541.8,31.660701
gpt45,naming,farewell,10,559.8,32.217318
gpt45,naming,fault,10,542.1,28.493469
gpt45,naming,feat,10,579.1,30.537591
gpt45,naming,fiction,10,564.7,31.61241
gpt45,naming,figment,10,617.8,21.611725
gpt45,naming,fire,10,519.7,25.342323
gpt45,naming,flea,10,540.5,29.220427
gpt45,naming,fleet,10,556.1,22.883521
gpt45,naming,flourish,10,586.9,26.070204
gpt45,naming,food,10,518.9,23.043196
gpt45,naming,forehead,10,583.2,28.330588
gpt45,naming,forge,10,571.2,20.692457
gpt45,naming,fortress,10,572.3,36.757614
gpt45,naming,fraud,10,571.9,29.927505
gpt45,naming,freedom,10,550.9,28.903864
gpt45,naming,function,10,559.9,41.07838
gpt45,naming,fuss,10,563,28.771128
gpt45,naming,gain,10,530.5,34.689896
gpt45,naming,game,10,533.5,24.618196
gpt45,naming,garbage,10,558.6,26.137245
gpt45,naming,giraffe,10,587.7,27.692959
gpt45,naming,gist,10,571.8,34.041804
gpt45,naming,glacier,10,586.5,34.134538
gpt45,naming,glee,10,574.1,36.543581
gpt45,naming,gloom,10,575.7,18.221172
gpt45,naming,goose,10,542.2,27.907785
gpt45,naming,greed,10,554.7,42.79421
gpt45,naming,grind,10,554.7,34.156665
gpt45,naming,guilt,10,549.7,38.169359
gpt45,naming,guitar,10,562.8,24.008332
gpt45,naming,hall,10,526.4,15.543487
gpt45,naming,ham,10,513.4,29.021831
gpt45,naming,hammock,10,583.7,31.037791
gpt45,naming,hand,10,516,22.920151
gpt45,naming,handle,10,537.4,26.725768
gpt45,naming,harvest,10,558.6,20.603128
gpt45,naming,hate,10,536.5,39.152834
gpt45,naming,head,10,515.9,26.434195
gpt45,naming,health,10,533.7,35.017615
gpt45,naming,heaven,10,561.5,18.349992
gpt45,naming,hit,10,505.4,27.072742
gpt45,naming,honey,10,544,20.992062
gpt45,naming,hope,10,515.6,24.495805
gpt45,naming,hostage,10,575.1,22.072859
gpt45,naming,hostess,10,569.2,34.937404
gpt45,naming,hurdle,10,576.7,25.98739
gpt45,naming,husband,10,545.5,20.903216
gpt45,naming,impress,10,582.3,22.857287
gpt45,naming,incest,10,589.9,38.123921
gpt45,naming,island,10,542,34.653844
gpt45,naming,issue,10,540.4,34.215656
gpt45,naming,item,10,545.6,22.011108
gpt45,naming,jacket,10,532.1,32.011977
gpt45,naming,jewel,10,547.2,28.25204
gpt45,naming,jungle,10,554.7,24.051103
gpt45,naming,junk,10,547.3,18.832891
gpt45,naming,justice,10,571.8,39.524395
gpt45,naming,kill,10,509.4,33.056181
gpt45,naming,knock,10,534.3,25.228071
gpt45,naming,knowledge,10,561.8,25.143146
gpt45,naming,lace,10,538.8,24.270696
gpt45,naming,ladder,10,533,19.787763
gpt45,naming,launch,10,552.5,36.655301
gpt45,naming,leaf,10,527.1,21.194601
gpt45,naming,leisure,10,566,31.675437
gpt45,naming,leopard,10,580.2,25.001333
gpt45,naming,lettuce,10,549.6,46.094589
gpt45,naming,limit,10,545.2,31.758813
gpt45,naming,line,10,516.1,28.807599
gpt45,naming,lobster,10,564.7,36.147998
gpt45,naming,luck,10,521.2,37.593735
gpt45,naming,luggage,10,569.5,42.926941
gpt45,naming,lumber,10,568.6,17.895996
gpt45,naming,lunch,10,526.5,35.991511
gpt45,naming,lust,10,559.1,19.722801
gpt45,naming,malice,10,604.3,23.579888
gpt45,naming,mammal,10,555,32.550815
gpt45,naming,mansion,10,558.3,35.175907
gpt45,naming,marvel,10,579.3,23.103872
gpt45,naming,mate,10,520.8,29.062385
gpt45,naming,melon,10,558.7,25.412377
