source,variable,word,n,m,sd
gpt4o,aoa,jewel,9,4.088889,0.147654
gpt4o,aoa,jungle,10,3.75,0.1625
gpt4o,aoa,junk,10,3.72,0.1496
gpt4o,aoa,justice,12,5.508333,0.200764
gpt4o,aoa,kill,10,4.03,0.3581
gpt4o,aoa,knock,10,2.48,0.1336
gpt4o,aoa,knowledge,10,4.38,0.6996
gpt4o,aoa,lace,10,3.67,0.3501
gpt4o,aoa,ladder,10,3.41,0.0929
gpt4o,aoa,launch,10,4.81,0.4169
gpt4o,aoa,leaf,10,2.45,0.1225
gpt4o,aoa,leisure,10,5.35,0.2205
gpt4o,aoa,leopard,10,4.61,0.4889
gpt4o,aoa,lettuce,10,3.15,0.1525
gpt4o,aoa,limit,10,4.31,0.8049
gpt4o,aoa,line,10,2.27,0.1061
gpt4o,aoa,lobster,10,4.24,0.3184
gpt4o,aoa,luck,10,2.77,0.1561
gpt4o,aoa,luggage,10,4.43,0.7101
gpt4o,aoa,lumber,10,5.26,0.2024
gpt4o,aoa,lunch,10,2.49,0.1009
gpt4o,aoa,lust,21,5.404762,1.276644
gpt4o,aoa,malice,10,5.87,0.1821
gpt4o,aoa,mammal,10,4.5,0.25
gpt4o,aoa,mansion,10,4.85,0.2025
gpt4o,aoa,marvel,10,5.06,0.2324
gpt4o,aoa,mate,10,4.1,0.19
gpt4o,aoa,melon,10,3.6,0.24
gpt4o,aoa,menace,10,5.22,0.4136
gpt4o,aoa,merchant,10,5.55,0.1725
gpt4o,aoa,message,10,3.63,0.0921
gpt4o,aoa,metal,10,3.75,0.2125
gpt4o,aoa,methane,10,6.06,0.2024
gpt4o,aoa,method,10,5.06,0.1644
gpt4o,aoa,midst,11,5.609091,0.646281
gpt4o,aoa,mirror,10,2.85,0.2525
gpt4o,aoa,mischief,10,4.5,0.2
gpt4o,aoa,mistress,10,6.3,0.11
gpt4o,aoa,model,10,3.98,0.2036
gpt4o,aoa,moisture,10,5.1,0.34
gpt4o,aoa,moment,10,3.04,0.0244
gpt4o,aoa,monarch,10,5.77,0.2521
gpt4o,aoa,monkey,10,2.75,0.1625
gpt4o,aoa,monster,10,2.97,0.1281
gpt4o,aoa,mood,10,4.01,0.2809
gpt4o,aoa,morsel,9,5.611111,0.098765
gpt4o,aoa,moth,10,4.05,0.2225
gpt4o,aoa,mother,10,1.4,0.09
gpt4o,aoa,mug,10,3.39,0.0889
gpt4o,aoa,mural,10,5.65,0.1025
gpt4o,aoa,myth,10,5.15,0.1025
gpt4o,aoa,necklace,10,3.85,0.1525
gpt4o,aoa,nectar,10,4.77,0.3321
gpt4o,aoa,needle,10,3.5,0.1
gpt4o,aoa,neglect,10,5.25,0.1625
gpt4o,aoa,neutral,12,5.416667,0.201389
gpt4o,aoa,notion,10,5.6,0.24
gpt4o,aoa,nuisance,10,5.09,0.2929
gpt4o,aoa,nurture,10,5.47,0.2281
gpt4o,aoa,office,11,3.881818,0.317851
gpt4o,aoa,ordeal,10,5.55,0.1225
gpt4o,aoa,outrage,12,5.208333,0.894097
gpt4o,aoa,packet,10,4.39,0.2029
gpt4o,aoa,palace,10,4.3,0.06
gpt4o,aoa,pamphlet,10,5.73,0.1061
gpt4o,aoa,panther,10,4.6,0.44
gpt4o,aoa,parade,10,3.79,0.1569
gpt4o,aoa,parrot,10,3.72,0.2316
gpt4o,aoa,passage,10,4.66,0.1344
gpt4o,aoa,passion,10,5.12,0.2916
gpt4o,aoa,pause,10,3.92,0.4036
gpt4o,aoa,pelvis,10,5.73,0.3561
gpt4o,aoa,pension,10,6.38,0.1196
gpt4o,aoa,people,10,1.77,0.2261
gpt4o,aoa,person,10,2.47,0.2281
gpt4o,aoa,pest,11,4.227273,0.42562
gpt4o,aoa,phantom,9,5.511111,0.212099
gpt4o,aoa,phase,10,5.03,0.2841
gpt4o,aoa,pheasant,10,6.1,0.34
gpt4o,aoa,picket,10,5.8,0.144
gpt4o,aoa,picture,9,2.255556,0.144691
gpt4o,aoa,piece,10,2.75,0.1125
gpt4o,aoa,pillow,10,2.49,0.1409
gpt4o,aoa,pint,10,4.74,0.2584
gpt4o,aoa,pity,10,4.3,0.26
gpt4o,aoa,plasma,10,6.2,0.21
gpt4o,aoa,plea,9,5.377778,0.208395
gpt4o,aoa,pleasure,10,4.18,0.2816
gpt4o,aoa,police,10,3.6,0.34
gpt4o,aoa,portrait,10,5.15,0.0525
gpt4o,aoa,power,10,3.82,0.4676
gpt4o,aoa,prestige,10,6.12,0.0896
gpt4o,aoa,pride,10,4.1,0.14
gpt4o,aoa,prince,9,3.277778,0.117284
gpt4o,aoa,princess,10,2.91,0.1929
gpt4o,aoa,prison,10,4.57,0.1741
gpt4o,aoa,product,10,4.9,0.09
gpt4o,aoa,progress,10,4.6,0.098
gpt4o,aoa,project,10,4.5,0.2
gpt4o,aoa,pumpkin,10,3.02,0.0796
gpt4o,aoa,punch,10,3.27,0.1441
gpt4o,aoa,pupil,10,4.33,0.8001
gpt4o,aoa,puzzle,10,3.36,0.1064
gpt4o,aoa,python,10,5.58,0.1676
gpt4o,aoa,rain,10,2.05,0.0725
gpt4o,aoa,rattle,10,3.11,0.3269
gpt4o,aoa,reason,10,4.2,0.178
gpt4o,aoa,recall,10,5.04,0.3324
gpt4o,aoa,reject,10,4.55,0.3725
gpt4o,aoa,report,11,4.272727,0.471074
gpt4o,aoa,reptile,10,4.98,0.5736
gpt4o,aoa,resort,10,5.3,0.11
gpt4o,aoa,respect,11,3.727273,0.500165
gpt4o,aoa,risk,10,4.63,0.3361
gpt4o,aoa,role,10,4.53,0.1481
gpt4o,aoa,romance,13,5.384615,0.852071
gpt4o,aoa,rubble,10,5.5,0.388
gpt4o,aoa,ruffle,10,4.9,0.268
gpt4o,aoa,saloon,10,5.7,0.11
gpt4o,aoa,sandwich,10,2.46,0.0644
gpt4o,aoa,scalpel,10,6.29,0.1169
gpt4o,aoa,script,10,5.24,0.2584
gpt4o,aoa,seed,10,3.22,0.3056
gpt4o,aoa,sentence,9,3.822222,0.219506
gpt4o,aoa,service,10,4.59,0.2329
gpt4o,aoa,settle,10,3.99,0.3629
gpt4o,aoa,shaft,10,5.31,0.1549
gpt4o,aoa,shame,10,4.05,0.2725
gpt4o,aoa,shark,10,3.25,0.0625
gpt4o,aoa,shirt,11,2.136364,0.140496
gpt4o,aoa,shrug,10,4.24,0.4884
gpt4o,aoa,signal,10,4.34,0.2384
gpt4o,aoa,sin,10,4.44,0.2124
gpt4o,aoa,sister,10,2.11,0.0389
gpt4o,aoa,slave,9,5.1,0.391111
gpt4o,aoa,sleep,10,1.68,0.1276
gpt4o,aoa,slope,10,4.68,0.2016
gpt4o,aoa,slum,11,5.909091,0.220826
gpt4o,aoa,smear,10,5.12,0.1756
gpt4o,aoa,smell,10,1.98,0.0836
gpt4o,aoa,snail,11,3.4,0.254545
gpt4o,aoa,snort,11,4.181818,0.421488
gpt4o,aoa,soldier,10,3.8,0.31
gpt4o,aoa,sorrow,10,5.28,0.1356
gpt4o,aoa,sparkle,10,3.46,0.0584
gpt4o,aoa,spinach,10,3.46,0.1384
gpt4o,aoa,spirit,10,3.94,0.2244
gpt4o,aoa,spit,11,2.836364,0.58595
gpt4o,aoa,spring,10,2.92,0.1176
gpt4o,aoa,squash,10,4.07,0.2221
gpt4o,aoa,squeeze,10,3.28,0.1116
gpt4o,aoa,stab,10,4.95,0.4225
gpt4o,aoa,status,10,5.28,0.1556
gpt4o,aoa,stock,10,5.35,0.3525
gpt4o,aoa,stomach,10,3.25,0.0625
gpt4o,aoa,stove,10,3.11,0.1489
gpt4o,aoa,strand,10,5.23,0.1761
gpt4o,aoa,stretch,10,3.28,0.3116
gpt4o,aoa,stride,10,5.2,0.21
gpt4o,aoa,string,10,3.11,0.1889
gpt4o,aoa,suburb,10,5.1,0.34
gpt4o,aoa,success,10,4.34,0.3744
gpt4o,aoa,surgeon,10,5.66,0.1604
gpt4o,aoa,sweater,10,2.95,0.3725
gpt4o,aoa,sword,10,3.8,0.41
gpt4o,aoa,table,10,1.95,0.1725
gpt4o,aoa,taboo,10,6.28,0.1256
gpt4o,aoa,talent,10,4.17,0.0581
gpt4o,aoa,terror,10,5.11,0.1289
gpt4o,aoa,texture,10,5.2,0.31
gpt4o,aoa,throat,12,3.208333,0.269097
gpt4o,aoa,tiger,10,3.18,0.0716
gpt4o,aoa,toast,10,2.99,0.1949
gpt4o,aoa,toilet,10,2.2,0.16
gpt4o,aoa,tortoise,10,4.7,0.36
gpt4o,aoa,town,10,2.85,0.1025
gpt4o,aoa,toxin,11,6.027273,0.052893
gpt4o,aoa,traffic,10,3.94,0.1164
gpt4o,aoa,transit,10,5.57,0.2021
gpt4o,aoa,treason,10,6.33,0.0381
gpt4o,aoa,treasure,10,4.09,0.7329
gpt4o,aoa,trend,16,5.3125,1.152344
gpt4o,aoa,triumph,10,5.33,0.1701
gpt4o,aoa,troll,10,4.47,0.5681
gpt4o,aoa,trouble,10,3.21,0.1509
gpt4o,aoa,trousers,10,3.33,0.1801
gpt4o,aoa,trumpet,10,3.98,0.1216
gpt4o,aoa,trust,16,3.85625,1.696211
gpt4o,aoa,tulip,10,4.25,0.2625
gpt4o,aoa,tumble,10,4.19,0.2289
gpt4o,aoa,typhoon,10,5.94,0.2324
gpt4o,aoa,ulcer,10,6.06,0.0724
gpt4o,aoa,urge,10,5,0.138
gpt4o,aoa,usher,9,5.822222,0.05284
gpt4o,aoa,venom,15,5.346667,1.002489
gpt4o,aoa,verge,10,5.42,0.2276
gpt4o,aoa,version,10,5.16,0.1124
gpt4o,aoa,victim,10,5.17,0.3701
gpt4o,aoa,virtue,10,6.13,0.0881
gpt4o,aoa,vowel,10,4.96,0.3644
gpt4o,aoa,vulture,12,5.175,0.303542
gpt4o,aoa,waitress,9,4.566667,0.346667
gpt4o,aoa,wallet,11,3.945455,0.520661
gpt4o,aoa,walnut,10,4.82,0.1216
gpt4o,aoa,walrus,10,5.2,0.26
gpt4o,aoa,whimper,10,5.14,0.1684
gpt4o,aoa,whisper,10,3.7,0.21
gpt4o,aoa,whore,10,6.71,0.0569
gpt4o,aoa,wisdom,10,5.25,0.3005
gpt4o,aoa,wish,10,2.67,0.1501
gpt4o,aoa,wit,10,5.31,0.1649
gpt4o,aoa,wood,10,2.63,0.0921
gpt4o,aoa,wrath,11,5.827273,0.371074
gpt4o,aoa,wrestle,10,3.99,0.6609
gpt4o,aoa,yeast,10,5.61,0.2989
gpt4o,aoa,zebra,10,3.17,0.0981
gpt4o,arousal,affair,10,6.25,0.1625
gpt4o,arousal,aisle,10,3.3,0.368
gpt4o,arousal,anchor,10,3.54,0.2564
gpt4o,arousal,anger,10,7.6,0.19
gpt4o,arousal,ant,10,3.6,0.49
gpt4o,arousal,applause,10,7.43,0.1941
gpt4o,arousal,apple,10,3.45,0.3725
gpt4o,arousal,apron,10,2.7,0.06
gpt4o,arousal,arson,10,8,0.2
gpt4o,arousal,art,10,5.08,0.4176
gpt4o,arousal,artist,10,5.45,0.1725
gpt4o,arousal,aspect,10,4.2,0.36
gpt4o,arousal,asthma,10,6.4,1.44
gpt4o,arousal,attempt,10,5.38,0.1396
gpt4o,arousal,author,10,4.17,0.6001
gpt4o,arousal,baby,10,5.11,0.7389
gpt4o,arousal,balloon,10,5.1,0.09
gpt4o,arousal,ban,10,5.51,0.3509
gpt4o,arousal,bandage,10,4.15,0.3025
gpt4o,arousal,basket,10,2.73,0.1861
gpt4o,arousal,battle,10,8.1,0.04
gpt4o,arousal,bead,10,2.8,0.21
gpt4o,arousal,beer,10,5.9,0.24
gpt4o,arousal,beggar,10,5.02,0.9736
gpt4o,arousal,belief,10,4.95,0.4225
gpt4o,arousal,bitch,10,7.19,0.0969
gpt4o,arousal,blame,10,5.85,0.7025
gpt4o,arousal,bliss,10,4.42,2.6776
gpt4o,arousal,blister,10,6.16,0.2404
gpt4o,arousal,blood,10,7.23,0.5361
gpt4o,arousal,blouse,10,3.4,0.34
gpt4o,arousal,boast,10,6.1,0.44
gpt4o,arousal,bondage,10,6.85,1.0025
gpt4o,arousal,bonnet,10,2.85,0.2025
gpt4o,arousal,bounce,10,6.45,0.3725
gpt4o,arousal,bowel,10,3.45,0.9225
gpt4o,arousal,bowl,10,2.59,0.1249
gpt4o,arousal,bracket,10,3.1,0.64
gpt4o,arousal,breakfast,10,4.17,0.3501
gpt4o,arousal,breast,10,5.4,0.44
gpt4o,arousal,bulge,10,4.75,0.1625
gpt4o,arousal,button,10,3.01,0.2509
gpt4o,arousal,camp,10,5.28,0.1856
gpt4o,arousal,cancer,10,7.35,0.7025
gpt4o,arousal,candle,10,3.15,0.0525
gpt4o,arousal,candy,10,5.05,0.4225
gpt4o,arousal,canoe,10,3.85,0.2025
gpt4o,arousal,carcass,10,6.34,0.4004
gpt4o,arousal,caress,10,4.32,1.0416
gpt4o,arousal,carpet,10,2.55,0.1225
gpt4o,arousal,carriage,10,3.8,0.21
gpt4o,arousal,castle,10,4.5,0.5
gpt4o,arousal,cattle,10,3.47,0.1081
gpt4o,arousal,caution,10,4.7,0.71
gpt4o,arousal,cease,10,3.6,0.49
gpt4o,arousal,ceiling,10,3.03,0.3141
gpt4o,arousal,chauffeur,10,4.38,0.1696
gpt4o,arousal,chest,10,4.48,0.1736
gpt4o,arousal,chew,10,4.16,0.2704
gpt4o,arousal,child,10,5.25,0.4125
gpt4o,arousal,chord,10,4.04,0.5144
gpt4o,arousal,circuit,10,4.9,0.074
gpt4o,arousal,city,10,5.55,0.1725
gpt4o,arousal,class,10,4.4,0.19
gpt4o,arousal,clergy,10,3.5,0.1
gpt4o,arousal,cloak,10,3.58,0.3076
gpt4o,arousal,closure,10,3.35,0.5145
gpt4o,arousal,clover,10,2.9,0.29
gpt4o,arousal,coffin,10,5.1,1.44
gpt4o,arousal,column,10,3.6,0.19
gpt4o,arousal,comb,10,2.82,0.5216
gpt4o,arousal,compass,10,3.45,0.1725
gpt4o,arousal,complex,10,5.25,0.1125
gpt4o,arousal,concept,10,4.35,0.2525
gpt4o,arousal,consent,10,4.12,0.3076
gpt4o,arousal,console,10,3.55,0.1725
gpt4o,arousal,contempt,10,6.26,0.3784
gpt4o,arousal,context,10,3.9,0.39
gpt4o,arousal,contract,10,4.25,0.3125
gpt4o,arousal,costume,10,5.05,0.1225
gpt4o,arousal,cottage,10,3.15,0.2525
gpt4o,arousal,cotton,10,2.5,0.1
gpt4o,arousal,couch,10,2.33,0.1801
gpt4o,arousal,cough,10,5.3,0.66
gpt4o,arousal,county,10,3.47,0.2281
gpt4o,arousal,courage,10,6.75,0.2125
gpt4o,arousal,crab,10,4.3,0.71
gpt4o,arousal,cricket,10,5.08,0.2776
gpt4o,arousal,crisis,10,8,0.4
gpt4o,arousal,crude,10,5.57,0.1801
gpt4o,arousal,crystal,10,4.15,0.2525
gpt4o,arousal,cuddle,10,2.8,0.11
gpt4o,arousal,culture,10,4.7,0.21
gpt4o,arousal,cure,10,5.15,0.3525
gpt4o,arousal,curtain,10,2.6,0.39
gpt4o,arousal,cushion,10,2.07,0.0741
gpt4o,arousal,dance,10,7.4,0.19
gpt4o,arousal,dandruff,10,3.8,0.56
gpt4o,arousal,dare,10,6.95,0.2225
gpt4o,arousal,date,10,5.7,0.26
gpt4o,arousal,delight,10,6.53,0.6581
gpt4o,arousal,desert,10,4.7,0.91
gpt4o,arousal,despair,10,7.1,0.74
gpt4o,arousal,dessert,10,4.68,0.6216
gpt4o,arousal,device,10,4.73,0.1561
gpt4o,arousal,dinner,10,4.12,0.1896
gpt4o,arousal,disgust,10,6.73,0.4661
gpt4o,arousal,doctor,10,5.85,0.1525
gpt4o,arousal,doctrine,10,4.29,0.3209
gpt4o,arousal,donkey,10,3.96,0.2144
gpt4o,arousal,doom,10,7.65,0.2525
gpt4o,arousal,doubt,10,5.1,0.34
gpt4o,arousal,dread,10,7.61,0.1989
gpt4o,arousal,duty,10,4.5,0.5
gpt4o,arousal,ease,10,2.45,0.2725
gpt4o,arousal,employ,10,4.45,0.2725
gpt4o,arousal,escort,10,5.8,0.21
gpt4o,arousal,essence,10,3.68,0.3016
gpt4o,arousal,excuse,10,4.3,0.31
gpt4o,arousal,faith,10,4.54,0.5844
gpt4o,arousal,fame,10,6.78,0.3056
gpt4o,arousal,farewell,10,5.15,0.6525
gpt4o,arousal,fault,10,4.92,0.5576
gpt4o,arousal,feat,10,6.25,0.2705
gpt4o,arousal,fiction,10,4.65,0.2025
gpt4o,arousal,figment,10,4.1,0.24
gpt4o,arousal,fire,10,8.22,0.0756
gpt4o,arousal,flea,10,4.45,1.5225
gpt4o,arousal,fleet,10,5.6,0.24
gpt4o,arousal,flourish,10,6.04,0.2244
gpt4o,arousal,food,10,5.02,0.2336
gpt4o,arousal,forehead,10,3.05,0.3225
gpt4o,arousal,forge,10,5.2,0.21
gpt4o,arousal,fortress,10,5.25,0.3625
gpt4o,arousal,fraud,10,6.25,0.1125
gpt4o,arousal,freedom,10,6.72,0.5556
gpt4o,arousal,function,10,3.85,0.5025
gpt4o,arousal,fuss,10,5.55,0.3225
gpt4o,arousal,gain,10,5.28,0.3356
gpt4o,arousal,game,10,6.6,0.258
gpt4o,arousal,garbage,10,4.35,1.2025
gpt4o,arousal,giraffe,10,3.78,0.8456
gpt4o,arousal,gist,10,4.08,0.2076
gpt4o,arousal,glacier,10,3.05,0.3225
gpt4o,arousal,glee,10,7.03,0.3781
gpt4o,arousal,gloom,10,4.55,2.1225
gpt4o,arousal,goose,10,4,0.4
gpt4o,arousal,greed,10,6.5,0.55
gpt4o,arousal,grind,10,6.28,0.3756
gpt4o,arousal,guilt,10,5.97,0.7781
gpt4o,arousal,guitar,10,6,0.25
gpt4o,arousal,hall,10,3.05,0.2225
gpt4o,arousal,ham,10,3.05,0.3725
gpt4o,arousal,hammock,10,1.95,0.0725
gpt4o,arousal,hand,10,3.59,0.1829
gpt4o,arousal,handle,10,3.6,0.19
gpt4o,arousal,harvest,10,4.58,0.4776
gpt4o,arousal,hate,10,8.07,0.3341
gpt4o,arousal,head,10,4.15,0.4025
gpt4o,arousal,health,10,5.15,0.2525
gpt4o,arousal,heaven,10,4.39,1.4489
gpt4o,arousal,hit,10,7.12,0.3196
gpt4o,arousal,honey,10,3.98,0.3096
gpt4o,arousal,hope,10,5.67,0.7401
gpt4o,arousal,hostage,10,8.05,0.1225
gpt4o,arousal,hostess,10,4.6,0.39
gpt4o,arousal,hurdle,10,6.14,0.2664
gpt4o,arousal,husband,10,4.18,0.5716
gpt4o,arousal,impress,10,6.08,0.1976
gpt4o,arousal,incest,10,8,0.55
gpt4o,arousal,island,10,3.7,0.56
gpt4o,arousal,issue,10,5.3,0.26
gpt4o,arousal,item,10,3.58,0.2276
gpt4o,arousal,jacket,10,3.82,0.2816
gpt4o,arousal,jewel,10,4.95,0.6725
gpt4o,arousal,jungle,10,6.68,0.2516
gpt4o,arousal,junk,10,4.04,0.9344
gpt4o,arousal,justice,10,5.86,0.4784
gpt4o,arousal,kill,10,8.55,0.1225
gpt4o,arousal,knock,10,5.51,0.1629
gpt4o,arousal,knowledge,10,4.4,0.54
gpt4o,arousal,lace,10,3.55,0.3225
gpt4o,arousal,ladder,10,4.44,0.1744
gpt4o,arousal,launch,10,7.3,0.11
gpt4o,arousal,leaf,10,2.92,0.2136
gpt4o,arousal,leisure,10,2.45,0.1225
