source,variable,word,n,m,sd
gpt45,aoa,coffin,10,4.85,0.406202
gpt45,aoa,column,10,4.89,0.228279
gpt45,aoa,comb,10,2.47,0.11595
gpt45,aoa,compass,10,4.66,0.394968
gpt45,aoa,complex,10,5.33,0.518652
gpt45,aoa,concept,10,5.7,0.432049
gpt45,aoa,consent,10,5.58,0.444222
gpt45,aoa,console,10,5.55,0.287711
gpt45,aoa,contempt,10,5.97,0.082327
gpt45,aoa,context,10,5.9,0.380058
gpt45,aoa,contract,10,5.4,0.226078
gpt45,aoa,costume,10,3.46,0.353396
gpt45,aoa,cottage,10,4.23,0.340098
gpt45,aoa,cotton,10,3.49,0.324722
gpt45,aoa,couch,10,2.74,0.206559
gpt45,aoa,cough,10,2.6,0.301846
gpt45,aoa,county,10,4.96,0.416867
gpt45,aoa,courage,10,4.53,0.462
gpt45,aoa,crab,10,3.14,0.392145
gpt45,aoa,cricket,10,3.85,0.464878
gpt45,aoa,crisis,10,5.45,0.236878
gpt45,aoa,crude,10,5.53,0.312872
gpt45,aoa,crystal,10,4.44,0.245855
gpt45,aoa,cuddle,10,2.72,0.473286
gpt45,aoa,culture,10,5.26,0.675278
gpt45,aoa,cure,10,3.9,0.343188
gpt45,aoa,curtain,10,3.08,0.42111
gpt45,aoa,cushion,10,3.47,0.359166
gpt45,aoa,dance,10,2.36,0.267499
gpt45,aoa,dandruff,10,5.04,0.581569
gpt45,aoa,dare,10,4.08,0.407704
gpt45,aoa,date,10,3.39,0.223358
gpt45,aoa,delight,10,4.1,0.394405
gpt45,aoa,desert,10,3.64,0.330656
gpt45,aoa,despair,10,5.75,0.313581
gpt45,aoa,dessert,10,3.12,0.319026
gpt45,aoa,device,10,4.53,0.326769
gpt45,aoa,dinner,10,2.26,0.2319
gpt45,aoa,disgust,10,3.83,0.494526
gpt45,aoa,doctor,10,2.37,0.235938
gpt45,aoa,doctrine,10,6.37,0.182878
gpt45,aoa,donkey,10,2.66,0.263312
gpt45,aoa,doom,10,5.48,0.402216
gpt45,aoa,doubt,10,4.22,0.364539
gpt45,aoa,dread,10,5.09,0.338132
gpt45,aoa,duty,10,4.25,0.317105
gpt45,aoa,ease,10,4.25,0.457651
gpt45,aoa,employ,10,5.54,0.241293
gpt45,aoa,escort,10,5.62,0.181353
gpt45,aoa,essence,10,5.81,0.246982
gpt45,aoa,excuse,10,3.71,0.540473
gpt45,aoa,faith,10,4.54,0.523238
gpt45,aoa,fame,10,4.56,0.236643
gpt45,aoa,farewell,10,4.61,0.472464
gpt45,aoa,fault,10,4.38,0.500666
gpt45,aoa,feat,10,5.74,0.359629
gpt45,aoa,fiction,10,5.25,0.395109
gpt45,aoa,figment,10,6.4,0.221108
gpt45,aoa,fire,10,2.02,0.209762
gpt45,aoa,flea,10,3.88,0.500666
gpt45,aoa,fleet,10,5.36,0.245855
gpt45,aoa,flourish,10,5.92,0.319026
gpt45,aoa,food,10,1.6,0.226078
gpt45,aoa,forehead,10,2.92,0.198886
gpt45,aoa,forge,10,5.89,0.260128
gpt45,aoa,fortress,10,5.1,0.426875
gpt45,aoa,fraud,10,5.84,0.254733
gpt45,aoa,freedom,10,4.53,0.466786
gpt45,aoa,function,10,5.46,0.320416
gpt45,aoa,fuss,10,3.74,0.442719
gpt45,aoa,gain,10,4.66,0.330656
gpt45,aoa,game,10,2.14,0.217051
gpt45,aoa,garbage,10,2.88,0.24404
gpt45,aoa,giraffe,10,3.02,0.308401
gpt45,aoa,gist,10,6.17,0.216282
gpt45,aoa,glacier,10,5.52,0.451664
gpt45,aoa,glee,10,5.23,0.605622
gpt45,aoa,gloom,10,5.02,0.33928
gpt45,aoa,goose,10,2.82,0.269979
gpt45,aoa,greed,10,4.92,0.370585
gpt45,aoa,grind,10,4.5,0.24037
gpt45,aoa,guilt,10,4.66,0.306232
gpt45,aoa,guitar,10,3.32,0.18738
gpt45,aoa,hall,10,3.07,0.316403
gpt45,aoa,ham,10,2.78,0.265832
gpt45,aoa,hammock,10,4.36,0.241293
gpt45,aoa,hand,10,1.43,0.156702
gpt45,aoa,handle,10,3.17,0.490011
gpt45,aoa,harvest,10,4.55,0.408928
gpt45,aoa,hate,10,2.96,0.222111
gpt45,aoa,head,10,1.58,0.175119
gpt45,aoa,health,10,3.6,0.352767
gpt45,aoa,heaven,10,3.58,0.252982
gpt45,aoa,hit,10,2.28,0.265832
gpt45,aoa,honey,10,2.63,0.188856
gpt45,aoa,hope,10,2.77,0.36833
gpt45,aoa,hostage,10,5.8,0.509902
gpt45,aoa,hostess,10,5.09,0.556677
gpt45,aoa,hurdle,10,5.25,0.254951
gpt45,aoa,husband,10,2.99,0.372529
gpt45,aoa,impress,10,4.66,0.429987
gpt45,aoa,incest,10,6.52,0.175119
gpt45,aoa,island,10,3.53,0.231181
gpt45,aoa,issue,10,4.79,0.438305
gpt45,aoa,item,10,4.57,0.459589
gpt45,aoa,jacket,10,2.72,0.304777
gpt45,aoa,jewel,10,3.97,0.298329
gpt45,aoa,jungle,10,3.39,0.264365
gpt45,aoa,junk,10,3.6,0.349603
gpt45,aoa,justice,10,5.01,0.45326
gpt45,aoa,kill,10,3.34,0.424788
gpt45,aoa,knock,10,2.61,0.276687
gpt45,aoa,knowledge,10,4.51,0.527994
gpt45,aoa,lace,10,3.96,0.562139
gpt45,aoa,ladder,10,2.57,0.149443
gpt45,aoa,launch,10,4.73,0.505635
gpt45,aoa,leaf,10,2.24,0.245855
gpt45,aoa,leisure,10,5.62,0.355278
gpt45,aoa,leopard,10,3.77,0.416467
gpt45,aoa,lettuce,10,3.1,0.33665
gpt45,aoa,limit,10,4.28,0.32249
gpt45,aoa,line,10,2.42,0.269979
gpt45,aoa,lobster,10,4.34,0.323866
gpt45,aoa,luck,10,3.43,0.362246
gpt45,aoa,luggage,10,4.51,0.299815
gpt45,aoa,lumber,10,5.28,0.42374
gpt45,aoa,lunch,10,2.37,0.249666
gpt45,aoa,lust,10,5.87,0.226323
gpt45,aoa,malice,10,6.08,0.265832
gpt45,aoa,mammal,10,5.17,0.58319
gpt45,aoa,mansion,10,4.26,0.279682
gpt45,aoa,marvel,10,5.41,0.409471
gpt45,aoa,mate,10,3.56,0.459952
gpt45,aoa,melon,10,3.28,0.332666
gpt45,aoa,menace,10,5.64,0.377712
gpt45,aoa,merchant,10,5.5,0.270801
gpt45,aoa,message,10,3.44,0.283627
gpt45,aoa,metal,10,3.5,0.23094
gpt45,aoa,methane,10,6.48,0.193218
gpt45,aoa,method,10,4.99,0.307137
gpt45,aoa,midst,10,5.58,0.520256
gpt45,aoa,mirror,10,2.58,0.252982
gpt45,aoa,mischief,10,4.64,0.478888
gpt45,aoa,mistress,10,5.67,0.283039
gpt45,aoa,model,10,4.08,0.491709
gpt45,aoa,moisture,10,5.04,0.459952
gpt45,aoa,moment,10,3.67,0.298329
gpt45,aoa,monarch,10,5.84,0.263312
gpt45,aoa,monkey,10,2.21,0.363471
gpt45,aoa,monster,10,2.83,0.34657
gpt45,aoa,mood,10,3.99,0.280674
gpt45,aoa,morsel,10,5.65,0.403457
gpt45,aoa,moth,10,3.87,0.275076
gpt45,aoa,mother,10,1.11,0.128668
gpt45,aoa,mug,10,2.99,0.360401
gpt45,aoa,mural,10,5.8,0.262467
gpt45,aoa,myth,10,5.66,0.343835
gpt45,aoa,necklace,10,3.46,0.295146
gpt45,aoa,nectar,10,4.78,0.402216
gpt45,aoa,needle,10,3.05,0.327448
gpt45,aoa,neglect,10,5.3,0.418994
gpt45,aoa,neutral,10,5.59,0.260128
gpt45,aoa,notion,10,5.55,0.250555
gpt45,aoa,nuisance,10,5.33,0.262679
gpt45,aoa,nurture,10,5.97,0.245176
gpt45,aoa,office,10,3.44,0.389301
gpt45,aoa,ordeal,10,5.85,0.206828
gpt45,aoa,outrage,10,5.59,0.284605
gpt45,aoa,packet,10,4.22,0.396653
gpt45,aoa,palace,10,4.01,0.433205
gpt45,aoa,pamphlet,10,5.87,0.400139
gpt45,aoa,panther,10,4.47,0.36833
gpt45,aoa,parade,10,3.66,0.419524
gpt45,aoa,parrot,10,3.17,0.326769
gpt45,aoa,passage,10,4.59,0.372529
gpt45,aoa,passion,10,4.92,0.39101
gpt45,aoa,pause,10,4.01,0.276687
gpt45,aoa,pelvis,10,5.71,0.412176
gpt45,aoa,pension,10,6.15,0.295334
gpt45,aoa,people,10,2.08,0.261619
gpt45,aoa,person,10,2.3,0.421637
gpt45,aoa,pest,10,4.19,0.144914
gpt45,aoa,phantom,10,5.52,0.428952
gpt45,aoa,phase,10,5.23,0.235938
gpt45,aoa,pheasant,10,5.86,0.259058
gpt45,aoa,picket,10,5.82,0.364539
gpt45,aoa,picture,10,2.14,0.177639
gpt45,aoa,piece,10,2.92,0.355278
gpt45,aoa,pillow,10,2.46,0.142984
gpt45,aoa,pint,10,4.88,0.502881
gpt45,aoa,pity,10,4.53,0.411096
gpt45,aoa,plasma,10,6.4,0.2
gpt45,aoa,plea,10,5.66,0.287518
gpt45,aoa,pleasure,10,4.03,0.39172
gpt45,aoa,police,10,2.87,0.271006
gpt45,aoa,portrait,10,4.72,0.477959
gpt45,aoa,power,10,3.35,0.432692
gpt45,aoa,prestige,10,6.27,0.235938
gpt45,aoa,pride,10,4.34,0.291357
gpt45,aoa,prince,10,3.3,0.235702
gpt45,aoa,princess,10,2.92,0.198886
gpt45,aoa,prison,10,3.93,0.442342
gpt45,aoa,product,10,4.87,0.464399
gpt45,aoa,progress,10,4.64,0.485798
gpt45,aoa,project,10,4.62,0.301109
gpt45,aoa,pumpkin,10,2.89,0.228279
gpt45,aoa,punch,10,3.16,0.386437
gpt45,aoa,pupil,10,4.37,0.447338
gpt45,aoa,puzzle,10,3.33,0.279086
gpt45,aoa,python,10,5.71,0.363471
gpt45,aoa,rain,10,1.88,0.261619
gpt45,aoa,rattle,10,2.45,0.23214
gpt45,aoa,reason,10,4.3,0.651494
gpt45,aoa,recall,10,4.56,0.548128
gpt45,aoa,reject,10,4.86,0.462361
gpt45,aoa,report,10,4.31,0.502107
gpt45,aoa,reptile,10,4.63,0.416467
gpt45,aoa,resort,10,5.13,0.36833
gpt45,aoa,respect,10,4.1,0.33665
gpt45,aoa,risk,10,4.68,0.539135
gpt45,aoa,role,10,4.7,0.323179
gpt45,aoa,romance,10,5.18,0.402216
gpt45,aoa,rubble,10,5.56,0.245855
gpt45,aoa,ruffle,10,5.29,0.264365
gpt45,aoa,saloon,10,5.67,0.383116
gpt45,aoa,sandwich,10,2.45,0.310018
gpt45,aoa,scalpel,10,6.44,0.271621
gpt45,aoa,script,10,5.43,0.326769
gpt45,aoa,seed,10,2.85,0.287711
gpt45,aoa,sentence,10,3.67,0.427005
gpt45,aoa,service,10,4.27,0.336815
gpt45,aoa,settle,10,4.39,0.527994
gpt45,aoa,shaft,10,5.27,0.211082
gpt45,aoa,shame,10,3.95,0.471993
gpt45,aoa,shark,10,2.93,0.34657
gpt45,aoa,shirt,10,2.14,0.31693
gpt45,aoa,shrug,10,4.19,0.433205
gpt45,aoa,signal,10,3.97,0.34335
gpt45,aoa,sin,10,4.73,0.471522
gpt45,aoa,sister,10,1.83,0.200278
gpt45,aoa,slave,10,5.36,0.516828
gpt45,aoa,sleep,10,1.53,0.245176
gpt45,aoa,slope,10,4.83,0.555878
gpt45,aoa,slum,10,5.81,0.276687
gpt45,aoa,smear,10,4.56,0.291357
gpt45,aoa,smell,10,2.06,0.183787
gpt45,aoa,snail,10,3.06,0.408792
gpt45,aoa,snort,10,3.63,0.319896
gpt45,aoa,soldier,10,3.53,0.480856
gpt45,aoa,sorrow,10,4.83,0.374314
gpt45,aoa,sparkle,10,3.8,0.421637
gpt45,aoa,spinach,10,3.43,0.216282
gpt45,aoa,spirit,10,4.41,0.445845
gpt45,aoa,spit,10,2.63,0.294581
gpt45,aoa,spring,10,2.6,0.374166
gpt45,aoa,squash,10,4.13,0.3093
gpt45,aoa,squeeze,10,3.01,0.321282
gpt45,aoa,stab,10,4.4,0.343188
gpt45,aoa,status,10,5.44,0.327278
gpt45,aoa,stock,10,5.01,0.401248
gpt45,aoa,stomach,10,2.9,0.194365
gpt45,aoa,stove,10,3.08,0.34254
gpt45,aoa,strand,10,5.01,0.338132
gpt45,aoa,stretch,10,3.46,0.365756
gpt45,aoa,stride,10,4.85,0.397911
gpt45,aoa,string,10,2.76,0.291357
gpt45,aoa,suburb,10,5.33,0.34335
gpt45,aoa,success,10,4.06,0.558172
gpt45,aoa,surgeon,10,4.43,0.559861
gpt45,aoa,sweater,10,2.92,0.385285
gpt45,aoa,sword,10,3.59,0.264365
gpt45,aoa,table,10,1.84,0.206559
gpt45,aoa,taboo,10,6.18,0.335989
gpt45,aoa,talent,10,4.35,0.380789
gpt45,aoa,terror,10,5.1,0.628932
gpt45,aoa,texture,10,5.03,0.266875
gpt45,aoa,throat,10,2.8,0.262467
gpt45,aoa,tiger,10,2.61,0.185293
gpt45,aoa,toast,10,2.82,0.393841
gpt45,aoa,toilet,10,2.25,0.287711
gpt45,aoa,tortoise,10,3.8,0.323179
gpt45,aoa,town,10,2.77,0.3335
gpt45,aoa,toxin,10,6.25,0.259272
gpt45,aoa,traffic,10,3.67,0.258414
gpt45,aoa,transit,10,5.65,0.317105
gpt45,aoa,treason,10,6.46,0.306232
gpt45,aoa,treasure,10,3.62,0.285968
gpt45,aoa,trend,10,5.49,0.321282
gpt45,aoa,triumph,10,5.56,0.241293
gpt45,aoa,troll,10,4.88,0.522388
gpt45,aoa,trouble,10,3.1,0.290593
gpt45,aoa,trousers,10,3.15,0.236878
gpt45,aoa,trumpet,10,3.66,0.400555
gpt45,aoa,trust,10,3.6,0.444722
gpt45,aoa,tulip,10,4.18,0.220101
gpt45,aoa,tumble,10,3.84,0.320416
gpt45,aoa,typhoon,10,5.93,0.176698
gpt45,aoa,ulcer,10,6.03,0.279086
gpt45,aoa,urge,10,4.93,0.326769
gpt45,aoa,usher,10,5.94,0.356526
gpt45,aoa,venom,10,5.32,0.297396
gpt45,aoa,verge,10,5.66,0.275681
gpt45,aoa,version,10,5.44,0.356526
gpt45,aoa,victim,10,4.72,0.436654
gpt45,aoa,virtue,10,5.76,0.227058
gpt45,aoa,vowel,10,5.38,0.248551
gpt45,aoa,vulture,10,4.78,0.42111
gpt45,aoa,waitress,10,3.74,0.371782
gpt45,aoa,wallet,10,3.55,0.368932
gpt45,aoa,walnut,10,4.25,0.32059
gpt45,aoa,walrus,10,4.55,0.411636
gpt45,aoa,whimper,10,4.44,0.459952
gpt45,aoa,whisper,10,2.93,0.319896
gpt45,aoa,whore,10,6.48,0.154919
gpt45,aoa,wisdom,10,4.97,0.462
gpt45,aoa,wish,10,2.6,0.329983
gpt45,aoa,wit,10,5.66,0.340588
gpt45,aoa,wood,10,2.76,0.427395
gpt45,aoa,wrath,10,5.94,0.222111
gpt45,aoa,wrestle,10,4.13,0.286938
gpt45,aoa,yeast,10,5.19,0.3755
gpt45,aoa,zebra,10,2.87,0.323351
gpt45,aoakup,affair,10,10.7,0.823273
gpt45,aoakup,aisle,10,7.3,0.674949
gpt45,aoakup,anchor,10,6.7,0.823273
gpt45,aoakup,anger,10,5.1,0.316228
gpt45,aoakup,ant,10,3.5,0.527046
gpt45,aoakup,applause,10,6.7,0.483046
gpt45,aoakup,apple,10,2.6,0.516398
gpt45,aoakup,apron,10,5.4,0.516398
gpt45,aoakup,arson,10,11.7,0.948683
gpt45,aoakup,art,10,5.1,0.567646
gpt45,aoakup,artist,10,6,0.666667
gpt45,aoakup,aspect,10,11,1.054093
gpt45,aoakup,asthma,10,8.1,1.100505
gpt45,aoakup,attempt,10,7.8,0.421637
gpt45,aoakup,author,10,7.3,0.483046
gpt45,aoakup,baby,10,2.2,0.421637
gpt45,aoakup,balloon,10,3.1,0.567646
gpt45,aoakup,ban,10,9.4,0.699206
gpt45,aoakup,bandage,10,4.9,0.567646
gpt45,aoakup,basket,10,3.9,0.567646
gpt45,aoakup,battle,10,6.1,0.316228
gpt45,aoakup,bead,10,4.7,0.823273
gpt45,aoakup,beer,10,5.5,0.527046
gpt45,aoakup,beggar,10,8.3,1.05935
gpt45,aoakup,belief,10,8.1,0.737865
gpt45,aoakup,bitch,10,12.1,1.100505
gpt45,aoakup,blame,10,6.7,0.674949
gpt45,aoakup,bliss,10,10.1,1.286684
gpt45,aoakup,blister,10,7.6,0.516398
gpt45,aoakup,blood,10,4,0.471405
gpt45,aoakup,blouse,10,5.4,0.516398
gpt45,aoakup,boast,10,8.5,0.707107
gpt45,aoakup,bondage,10,12.9,0.737865
gpt45,aoakup,bonnet,10,7,0.666667
gpt45,aoakup,bounce,10,4.3,0.483046
gpt45,aoakup,bowel,10,8.1,1.197219
gpt45,aoakup,bowl,10,3.2,0.632456
gpt45,aoakup,bracket,10,9.4,1.074968
gpt45,aoakup,breakfast,10,3.5,0.527046
gpt45,aoakup,breast,10,5.1,0.567646
gpt45,aoakup,bulge,10,8.9,0.875595
gpt45,aoakup,button,10,3.5,0.527046
gpt45,aoakup,camp,10,4.8,0.421637
gpt45,aoakup,cancer,10,7.5,0.707107
gpt45,aoakup,candle,10,3.8,0.421637
gpt45,aoakup,candy,10,3.1,0.316228
gpt45,aoakup,canoe,10,6.7,0.674949
gpt45,aoakup,carcass,10,11,1.247219
gpt45,aoakup,caress,10,9.8,1.229273
gpt45,aoakup,carpet,10,3.9,0.567646
gpt45,aoakup,carriage,10,6.7,1.159502
gpt45,aoakup,castle,10,4.8,0.788811
gpt45,aoakup,cattle,10,6.4,0.516398
gpt45,aoakup,caution,10,7.6,0.699206
gpt45,aoakup,cease,10,9.3,1.337494
gpt45,aoakup,ceiling,10,4.3,0.483046
gpt45,aoakup,chauffeur,10,11.2,0.788811
gpt45,aoakup,chest,10,4.3,0.483046
gpt45,aoakup,chew,10,3.2,0.788811
gpt45,aoakup,child,10,3,0.471405
gpt45,aoakup,chord,10,9.4,0.843274
gpt45,aoakup,circuit,10,10.2,0.788811
gpt45,aoakup,city,10,4,0.666667
gpt45,aoakup,class,10,5,0
gpt45,aoakup,clergy,10,11.1,0.567646
gpt45,aoakup,cloak,10,7.2,0.788811
gpt45,aoakup,closure,10,9.6,0.699206
gpt45,aoakup,clover,10,6.3,0.483046
gpt45,aoakup,coffin,10,7.4,0.516398
gpt45,aoakup,column,10,8.3,0.948683
gpt45,aoakup,comb,10,3.7,0.483046
gpt45,aoakup,compass,10,7.3,0.674949
gpt45,aoakup,complex,10,9.8,1.47573
gpt45,aoakup,concept,10,9.8,0.788811
gpt45,aoakup,consent,10,10.2,0.632456
gpt45,aoakup,console,10,9.6,1.173788
gpt45,aoakup,contempt,10,11.9,0.567646
gpt45,aoakup,context,10,10.7,0.674949
gpt45,aoakup,contract,10,9.7,0.483046
gpt45,aoakup,costume,10,4.7,0.483046
gpt45,aoakup,cottage,10,6.5,0.707107
gpt45,aoakup,cotton,10,5,0.471405
gpt45,aoakup,couch,10,3.6,0.516398
gpt45,aoakup,cough,10,3.7,0.483046
gpt45,aoakup,county,10,8.3,0.483046
gpt45,aoakup,courage,10,7.4,0.516398
gpt45,aoakup,crab,10,4.5,0.527046
gpt45,aoakup,cricket,10,5.7,0.483046
gpt45,aoakup,crisis,10,9.7,0.674949
gpt45,aoakup,crude,10,10.1,0.875595
gpt45,aoakup,crystal,10,7,0.666667
gpt45,aoakup,cuddle,10,4,0.666667
gpt45,aoakup,culture,10,9.5,0.707107
gpt45,aoakup,cure,10,6.6,0.699206
gpt45,aoakup,curtain,10,4.8,0.632456
gpt45,aoakup,cushion,10,5.4,0.843274
gpt45,aoakup,dance,10,3.5,0.707107
gpt45,aoakup,dandruff,10,8.3,0.823273
gpt45,aoakup,dare,10,6.6,0.843274
gpt45,aoakup,date,10,5.9,0.737865
gpt45,aoakup,delight,10,6.7,1.05935
gpt45,aoakup,desert,10,5.8,0.632456
gpt45,aoakup,despair,10,10.1,1.197219
gpt45,aoakup,dessert,10,4.8,0.421637
gpt45,aoakup,device,10,8,0.666667
gpt45,aoakup,dinner,10,3.5,0.527046
gpt45,aoakup,disgust,10,6.8,0.632456
gpt45,aoakup,doctor,10,3.5,0.527046
gpt45,aoakup,doctrine,10,12.3,0.483046
gpt45,aoakup,donkey,10,4.1,0.316228
gpt45,aoakup,doom,10,9.3,0.674949
gpt45,aoakup,doubt,10,7.2,0.632456
gpt45,aoakup,dread,10,8.6,0.699206
gpt45,aoakup,duty,10,7.2,0.632456
gpt45,aoakup,ease,10,7.5,0.971825
gpt45,aoakup,employ,10,10,1.247219
gpt45,aoakup,escort,10,10.7,0.948683
gpt45,aoakup,essence,10,11.3,0.948683
gpt45,aoakup,excuse,10,5.8,0.788811
gpt45,aoakup,faith,10,7.7,1.159502
gpt45,aoakup,fame,10,7.5,0.527046
gpt45,aoakup,farewell,10,7.3,0.823273
gpt45,aoakup,fault,10,6.9,0.737865
gpt45,aoakup,feat,10,10.6,0.699206
gpt45,aoakup,fiction,10,8.5,0.707107
gpt45,aoakup,figment,10,11.5,0.971825
gpt45,aoakup,fire,10,2.8,0.421637
gpt45,aoakup,flea,10,5.8,0.632456
gpt45,aoakup,fleet,10,9,0.666667
gpt45,aoakup,flourish,10,11,1.247219
gpt45,aoakup,food,10,2.5,0.527046
gpt45,aoakup,forehead,10,4.9,0.737865
gpt45,aoakup,forge,10,10.4,1.074968
gpt45,aoakup,fortress,10,8.6,0.843274
gpt45,aoakup,fraud,10,11,0.816497
gpt45,aoakup,freedom,10,7.1,0.567646
gpt45,aoakup,function,10,9.4,1.074968
gpt45,aoakup,fuss,10,6.1,0.875595
gpt45,aoakup,gain,10,7.6,0.516398
gpt45,aoakup,game,10,3.6,0.699206
gpt45,aoakup,garbage,10,3.8,0.632456
gpt45,aoakup,giraffe,10,4.3,0.483046
gpt45,aoakup,gist,10,11.5,1.080123
gpt45,aoakup,glacier,10,8.3,0.483046
gpt45,aoakup,glee,10,8.5,1.178511
gpt45,aoakup,gloom,10,8.7,1.05935
gpt45,aoakup,goose,10,3.8,0.421637
gpt45,aoakup,greed,10,7.7,0.674949
gpt45,aoakup,grind,10,7.4,1.074968
gpt45,aoakup,guilt,10,7.1,0.737865
gpt45,aoakup,guitar,10,4.5,0.527046
gpt45,aoakup,hall,10,4.3,0.674949
gpt45,aoakup,ham,10,4.4,0.516398
gpt45,aoakup,hammock,10,6.8,0.918937
gpt45,aoakup,hand,10,2.3,0.483046
gpt45,aoakup,handle,10,4.8,0.632456
gpt45,aoakup,harvest,10,7.6,0.843274
gpt45,aoakup,hate,10,4.9,0.316228
gpt45,aoakup,head,10,2.8,0.421637
gpt45,aoakup,health,10,5.9,0.567646
gpt45,aoakup,heaven,10,5.9,0.567646
gpt45,aoakup,hit,10,3.1,0.316228
gpt45,aoakup,honey,10,3.6,0.516398
gpt45,aoakup,hope,10,4.7,0.483046
gpt45,aoakup,hostage,10,10.1,0.875595
gpt45,aoakup,hostess,10,8.2,0.918937
gpt45,aoakup,hurdle,10,8.4,0.699206
gpt45,aoakup,husband,10,4.8,0.421637
gpt45,aoakup,impress,10,8.7,0.483046
gpt45,aoakup,incest,10,12.8,0.632456
gpt45,aoakup,island,10,5.4,0.516398
gpt45,aoakup,issue,10,8.2,0.632456
gpt45,aoakup,item,10,7.3,0.823273
gpt45,aoakup,jacket,10,3.9,0.316228
gpt45,aoakup,jewel,10,6.1,0.737865
gpt45,aoakup,jungle,10,5.1,0.316228
gpt45,aoakup,junk,10,5.3,0.823273
gpt45,aoakup,justice,10,7.7,0.674949
gpt45,aoakup,kill,10,5.4,0.516398
gpt45,aoakup,knock,10,3.7,0.483046
gpt45,aoakup,knowledge,10,6.9,0.737865
gpt45,aoakup,lace,10,5.9,0.567646
gpt45,aoakup,ladder,10,3.9,0.316228
gpt45,aoakup,launch,10,7.5,1.178511
gpt45,aoakup,leaf,10,3.2,0.421637
gpt45,aoakup,leisure,10,9.2,1.135292
gpt45,aoakup,leopard,10,5.9,0.737865
gpt45,aoakup,lettuce,10,4.5,0.707107
gpt45,aoakup,limit,10,7.2,0.632456
gpt45,aoakup,line,10,3.7,0.483046
gpt45,aoakup,lobster,10,6.2,0.421637
gpt45,aoakup,luck,10,5,0
gpt45,aoakup,luggage,10,6.6,0.843274
gpt45,aoakup,lumber,10,8.4,0.699206
gpt45,aoakup,lunch,10,3.5,0.527046
gpt45,aoakup,lust,10,11.8,0.918937
gpt45,aoakup,malice,10,11.6,1.173788
gpt45,aoakup,mammal,10,7.2,0.918937
gpt45,aoakup,mansion,10,6.6,0.516398
gpt45,aoakup,marvel,10,10.1,1.197219
