source,variable,word,n,m,sd
gpt4,aoa,compass,10,4.3,0.674949
gpt4,aoa,complex,10,5.49,0.548635
gpt4,aoa,concept,10,5.74,0.51251
gpt4,aoa,consent,10,5.66,0.241293
gpt4,aoa,console,10,5.13,0.553875
gpt4,aoa,contempt,10,6.03,0.480856
gpt4,aoa,context,10,5.86,0.505964
gpt4,aoa,contract,10,5.55,0.377859
gpt4,aoa,costume,10,3.7,0.791623
gpt4,aoa,cottage,10,4,0.594418
gpt4,aoa,cotton,10,2.94,0.773448
gpt4,aoa,couch,10,2.8,0.555778
gpt4,aoa,cough,10,2.55,0.702772
gpt4,aoa,county,10,4.84,0.646701
gpt4,aoa,courage,10,4.76,0.713676
gpt4,aoa,crab,10,2.7,0.416333
gpt4,aoa,cricket,10,3.78,0.458984
gpt4,aoa,crisis,10,5.37,0.459589
gpt4,aoa,crude,10,5.51,0.48408
gpt4,aoa,crystal,10,4.62,0.697296
gpt4,aoa,cuddle,10,2.49,0.438305
gpt4,aoa,culture,10,5.46,0.753068
gpt4,aoa,cure,10,4.03,0.60928
gpt4,aoa,curtain,10,3.28,0.561348
gpt4,aoa,cushion,10,3.2,0.874325
gpt4,aoa,dance,10,2.36,0.550151
gpt4,aoa,dandruff,10,5.26,0.432563
gpt4,aoa,dare,10,3.49,0.636745
gpt4,aoa,date,10,3.63,0.722726
gpt4,aoa,delight,10,3.85,0.467262
gpt4,aoa,desert,10,3.56,0.926403
gpt4,aoa,despair,10,5.62,0.509466
gpt4,aoa,dessert,10,2.97,0.551866
gpt4,aoa,device,10,4.71,0.384274
gpt4,aoa,dinner,10,2.47,0.442342
gpt4,aoa,disgust,10,4.72,0.761285
gpt4,aoa,doctor,10,2.87,0.611101
gpt4,aoa,doctrine,10,6.59,0.344642
gpt4,aoa,donkey,10,2.79,0.47481
gpt4,aoa,doom,10,5.44,0.542013
gpt4,aoa,doubt,10,4.43,0.397352
gpt4,aoa,dread,10,5.42,0.674619
gpt4,aoa,duty,10,4.66,0.639792
gpt4,aoa,ease,10,4.07,0.623699
gpt4,aoa,employ,10,5.4,0.34641
gpt4,aoa,escort,10,5.65,0.657013
gpt4,aoa,essence,10,5.76,0.568038
gpt4,aoa,excuse,10,4.04,0.510338
gpt4,aoa,faith,10,4.35,0.544161
gpt4,aoa,fame,10,3.99,0.680604
gpt4,aoa,farewell,10,4.79,0.706242
gpt4,aoa,fault,10,4.02,0.654557
gpt4,aoa,feat,10,5.33,0.600093
gpt4,aoa,fiction,10,5.26,0.658618
gpt4,aoa,figment,10,5.94,0.455095
gpt4,aoa,fire,10,1.75,0.206828
gpt4,aoa,flea,10,2.8,0.815135
gpt4,aoa,fleet,10,4.91,0.853034
gpt4,aoa,flourish,10,5.49,0.670738
gpt4,aoa,food,10,1.61,0.307137
gpt4,aoa,forehead,10,2.5,0.689605
gpt4,aoa,forge,10,5.47,0.427005
gpt4,aoa,fortress,10,4.84,0.636309
gpt4,aoa,fraud,10,6,0.48074
gpt4,aoa,freedom,10,4.52,0.404969
gpt4,aoa,function,10,5.28,0.477959
gpt4,aoa,fuss,10,3.79,0.786624
gpt4,aoa,gain,10,4.18,0.530827
gpt4,aoa,game,10,1.81,0.33483
gpt4,aoa,garbage,10,3.17,0.730373
gpt4,aoa,giraffe,10,2.93,0.545792
gpt4,aoa,gist,10,6.18,0.439191
gpt4,aoa,glacier,10,5.17,0.697695
gpt4,aoa,glee,10,3.98,0.788529
gpt4,aoa,gloom,10,5.49,0.62796
gpt4,aoa,goose,10,2.61,0.354181
gpt4,aoa,greed,10,5.6,0.42947
gpt4,aoa,grind,10,4.23,0.76891
gpt4,aoa,guilt,10,5.42,0.831064
gpt4,aoa,guitar,10,3.9,0.444722
gpt4,aoa,hall,10,2.97,0.623699
gpt4,aoa,ham,10,2.76,0.478888
gpt4,aoa,hammock,10,5.17,0.730373
gpt4,aoa,hand,10,1.2,0.188562
gpt4,aoa,handle,10,3.65,0.51908
gpt4,aoa,harvest,10,4.39,0.481779
gpt4,aoa,hate,10,3.65,0.340751
gpt4,aoa,head,10,1.35,0.306413
gpt4,aoa,health,10,3.4,0.761577
gpt4,aoa,heaven,10,3.66,0.490351
gpt4,aoa,hit,10,1.73,0.352924
gpt4,aoa,honey,10,2.25,0.460072
gpt4,aoa,hope,10,3.39,0.617252
gpt4,aoa,hostage,10,6.19,0.3755
gpt4,aoa,hostess,10,4.97,0.36833
gpt4,aoa,hurdle,10,4.92,0.679542
gpt4,aoa,husband,10,4.17,0.971882
gpt4,aoa,impress,10,4.59,0.726407
gpt4,aoa,incest,10,6.74,0.452647
gpt4,aoa,island,10,3.18,0.373571
gpt4,aoa,issue,10,4.44,0.494862
gpt4,aoa,item,10,3.83,0.808359
gpt4,aoa,jacket,10,2.53,0.46916
gpt4,aoa,jewel,10,3.82,0.865127
gpt4,aoa,jungle,10,3.61,0.793655
gpt4,aoa,junk,10,4.09,1.008244
gpt4,aoa,justice,10,4.86,0.808565
gpt4,aoa,kill,10,3.43,0.656675
gpt4,aoa,knock,10,2.38,0.614275
gpt4,aoa,knowledge,10,4.51,0.664078
gpt4,aoa,lace,10,3.47,0.444847
gpt4,aoa,ladder,10,3.3,0.742369
gpt4,aoa,launch,10,4.63,0.444847
gpt4,aoa,leaf,10,2.17,0.43729
gpt4,aoa,leisure,10,5.59,0.615449
gpt4,aoa,leopard,10,4.37,1.056251
gpt4,aoa,lettuce,10,2.93,0.625478
gpt4,aoa,limit,10,4.59,0.47481
gpt4,aoa,line,10,2.73,1.152823
gpt4,aoa,lobster,10,4.44,0.359629
gpt4,aoa,luck,10,3.68,0.557375
gpt4,aoa,luggage,10,4.13,0.359166
gpt4,aoa,lumber,10,4.66,0.478888
gpt4,aoa,lunch,10,2.37,0.340098
gpt4,aoa,lust,10,5.96,0.691536
gpt4,aoa,malice,10,5.78,0.632104
gpt4,aoa,mammal,10,5.02,0.33928
gpt4,aoa,mansion,10,4.82,0.791342
gpt4,aoa,marvel,10,4.99,0.706242
gpt4,aoa,mate,10,3.51,0.685484
gpt4,aoa,melon,10,3.11,0.597123
gpt4,aoa,menace,10,5.03,0.995601
gpt4,aoa,merchant,10,5.24,0.501553
gpt4,aoa,message,10,3.82,0.667999
gpt4,aoa,metal,10,3.29,0.477144
gpt4,aoa,methane,10,6.47,0.408384
gpt4,aoa,method,10,4.77,0.498999
gpt4,aoa,midst,10,5.58,0.711493
gpt4,aoa,mirror,10,2.55,0.560258
gpt4,aoa,mischief,10,4.85,0.784927
gpt4,aoa,mistress,10,5.62,0.630344
gpt4,aoa,model,10,3.79,0.515213
gpt4,aoa,moisture,10,5.1,0.262467
gpt4,aoa,moment,10,3.68,0.355278
gpt4,aoa,monarch,10,5.28,0.511642
gpt4,aoa,monkey,10,2.4,0.402768
gpt4,aoa,monster,10,2.99,0.499889
gpt4,aoa,mood,10,3.81,0.530094
gpt4,aoa,morsel,10,5.35,0.865705
gpt4,aoa,moth,10,3.91,0.714065
gpt4,aoa,mother,10,1.4,0.262467
gpt4,aoa,mug,10,3.05,0.598609
gpt4,aoa,mural,10,5.53,0.804225
gpt4,aoa,myth,10,5.34,0.481202
gpt4,aoa,necklace,10,3.15,0.474342
gpt4,aoa,nectar,10,5.12,1.127239
gpt4,aoa,needle,10,3.22,0.549343
gpt4,aoa,neglect,10,5.26,0.483506
gpt4,aoa,neutral,10,5.71,0.602679
gpt4,aoa,notion,10,5.41,0.381372
gpt4,aoa,nuisance,10,5.33,0.53965
gpt4,aoa,nurture,10,5.04,0.719877
gpt4,aoa,office,10,4.09,0.606355
gpt4,aoa,ordeal,10,5.8,0.483046
gpt4,aoa,outrage,10,5.77,0.59264
gpt4,aoa,packet,10,3.86,0.699524
gpt4,aoa,palace,10,4.03,0.805605
gpt4,aoa,pamphlet,10,5.7,0.509902
gpt4,aoa,panther,10,4.75,0.991351
gpt4,aoa,parade,10,3.41,0.544569
gpt4,aoa,parrot,10,3.14,0.60037
gpt4,aoa,passage,10,4.95,0.719954
gpt4,aoa,passion,10,4.83,0.603784
gpt4,aoa,pause,10,4.34,0.440202
gpt4,aoa,pelvis,10,6.08,0.38239
gpt4,aoa,pension,10,6.3,0.294392
gpt4,aoa,people,10,1.74,0.353396
gpt4,aoa,person,10,2.05,0.287711
gpt4,aoa,pest,10,3.79,0.935058
gpt4,aoa,phantom,10,5.43,0.571645
gpt4,aoa,phase,10,5,0.691215
gpt4,aoa,pheasant,10,5.79,0.490918
gpt4,aoa,picket,10,5.43,0.605622
gpt4,aoa,picture,10,2.11,0.218327
gpt4,aoa,piece,10,2.04,0.531664
gpt4,aoa,pillow,10,2.22,0.785706
gpt4,aoa,pint,10,4.86,0.697933
gpt4,aoa,pity,10,4.68,0.674619
gpt4,aoa,plasma,10,6.71,0.372529
gpt4,aoa,plea,10,5.17,0.671731
gpt4,aoa,pleasure,10,4.6,0.823273
gpt4,aoa,police,10,3.48,0.470933
gpt4,aoa,portrait,10,4.6,0.405518
gpt4,aoa,power,10,4.01,0.497661
gpt4,aoa,prestige,10,6.32,0.18738
gpt4,aoa,pride,10,4.55,0.668747
gpt4,aoa,prince,10,3.17,0.400139
gpt4,aoa,princess,10,2.8,0.359011
gpt4,aoa,prison,10,5,0.359011
gpt4,aoa,product,10,4.6,0.601849
gpt4,aoa,progress,10,4.74,0.670323
gpt4,aoa,project,10,4.57,0.681583
gpt4,aoa,pumpkin,10,3.25,0.501664
gpt4,aoa,punch,10,3.49,0.430633
gpt4,aoa,pupil,10,3.7,0.821922
gpt4,aoa,puzzle,10,3.51,0.595259
gpt4,aoa,python,10,5.43,0.697695
gpt4,aoa,rain,10,1.76,0.263312
gpt4,aoa,rattle,10,2.48,0.614275
gpt4,aoa,reason,10,4,0.616441
gpt4,aoa,recall,10,4.67,0.498999
gpt4,aoa,reject,10,4.67,0.6961
gpt4,aoa,report,10,4.78,0.649444
gpt4,aoa,reptile,10,3.71,0.672392
gpt4,aoa,resort,10,5.39,0.633246
gpt4,aoa,respect,10,4.02,0.446716
gpt4,aoa,risk,10,5.06,0.757481
gpt4,aoa,role,10,4.55,0.469633
gpt4,aoa,romance,10,5.34,0.353396
gpt4,aoa,rubble,10,5.6,0.663325
gpt4,aoa,ruffle,10,5.09,0.672392
gpt4,aoa,saloon,10,5.5,0.588784
gpt4,aoa,sandwich,10,2.83,0.359166
gpt4,aoa,scalpel,10,6.23,0.439823
gpt4,aoa,script,10,5.15,0.941925
gpt4,aoa,seed,10,2.85,0.540062
gpt4,aoa,sentence,10,4.36,0.954754
gpt4,aoa,service,10,4.72,0.498442
gpt4,aoa,settle,10,4.42,0.580804
gpt4,aoa,shaft,10,5.12,0.77431
gpt4,aoa,shame,10,4.5,0.804156
gpt4,aoa,shark,10,3.42,0.68443
gpt4,aoa,shirt,10,2.09,0.583952
gpt4,aoa,shrug,10,4.46,1.060608
gpt4,aoa,signal,10,3.96,0.70111
gpt4,aoa,sin,10,4.53,0.641266
gpt4,aoa,sister,10,1.73,0.330151
gpt4,aoa,slave,10,4.57,0.60928
gpt4,aoa,sleep,10,1.4,0.485341
gpt4,aoa,slope,10,5.06,0.450185
gpt4,aoa,slum,10,5.65,0.562238
gpt4,aoa,smear,10,5.33,0.64816
gpt4,aoa,smell,10,2,0.424264
gpt4,aoa,snail,10,2.69,0.477144
gpt4,aoa,snort,10,4.31,0.873626
gpt4,aoa,soldier,10,4.44,0.658618
gpt4,aoa,sorrow,10,4.95,0.516935
gpt4,aoa,sparkle,10,4.12,0.934285
gpt4,aoa,spinach,10,3.74,0.735149
gpt4,aoa,spirit,10,3.94,0.327278
gpt4,aoa,spit,10,2.5,0.85894
gpt4,aoa,spring,10,2.15,0.501664
gpt4,aoa,squash,10,3.86,0.60406
gpt4,aoa,squeeze,10,3.78,0.666333
gpt4,aoa,stab,10,4.83,0.770353
gpt4,aoa,status,10,5.47,0.710321
gpt4,aoa,stock,10,4.87,0.39172
gpt4,aoa,stomach,10,3.01,0.595259
gpt4,aoa,stove,10,3.18,0.487169
gpt4,aoa,strand,10,5,0.621825
gpt4,aoa,stretch,10,3.35,0.330824
gpt4,aoa,stride,10,4.59,0.804777
gpt4,aoa,string,10,2.64,0.643256
gpt4,aoa,suburb,10,5.62,0.42374
gpt4,aoa,success,10,4.89,0.425441
gpt4,aoa,surgeon,10,5.75,0.63814
gpt4,aoa,sweater,10,2.93,0.442342
gpt4,aoa,sword,10,3.72,0.454117
gpt4,aoa,table,10,1.73,0.400139
gpt4,aoa,taboo,10,6.14,0.471876
gpt4,aoa,talent,10,4.37,0.537587
gpt4,aoa,terror,10,5.23,0.64816
gpt4,aoa,texture,10,5.22,0.480278
gpt4,aoa,throat,10,2.89,0.821178
gpt4,aoa,tiger,10,2.7,0.496655
gpt4,aoa,toast,10,3.15,0.556277
gpt4,aoa,toilet,10,2.62,0.458984
gpt4,aoa,tortoise,10,3.85,0.583571
gpt4,aoa,town,10,2.48,0.557375
gpt4,aoa,toxin,10,6.29,0.33483
gpt4,aoa,traffic,10,4.21,0.417532
gpt4,aoa,transit,10,5.48,0.612463
gpt4,aoa,treason,10,6.38,0.449197
gpt4,aoa,treasure,10,3.75,0.650214
gpt4,aoa,trend,10,5.49,0.542525
gpt4,aoa,triumph,10,5.28,0.575036
gpt4,aoa,troll,10,4.97,0.847283
gpt4,aoa,trouble,10,3.91,0.744536
gpt4,aoa,trousers,10,2.67,0.326769
gpt4,aoa,trumpet,10,3.71,0.611828
gpt4,aoa,trust,10,3.62,0.671317
gpt4,aoa,tulip,10,3.53,0.476212
gpt4,aoa,tumble,10,3.25,0.693221
gpt4,aoa,typhoon,10,5.86,0.464758
gpt4,aoa,ulcer,10,6.31,0.44833
gpt4,aoa,urge,10,4.48,0.623253
gpt4,aoa,usher,10,5.18,0.561348
gpt4,aoa,venom,10,5.32,0.385285
gpt4,aoa,verge,10,5.26,0.514674
gpt4,aoa,version,10,5.29,0.631489
gpt4,aoa,victim,10,5.29,0.583952
gpt4,aoa,virtue,10,5.67,0.563816
gpt4,aoa,vowel,10,4.76,1.320101
gpt4,aoa,vulture,10,4.77,0.611101
gpt4,aoa,waitress,10,5.06,0.80305
gpt4,aoa,wallet,10,3.99,0.582046
gpt4,aoa,walnut,10,4.31,0.724875
gpt4,aoa,walrus,10,4.76,0.908234
gpt4,aoa,whimper,10,4.59,0.780954
gpt4,aoa,whisper,10,3.26,0.653537
gpt4,aoa,whore,10,6.75,0.424918
gpt4,aoa,wisdom,10,5.86,0.596657
gpt4,aoa,wish,10,2.71,0.321282
gpt4,aoa,wit,10,5.37,0.492274
gpt4,aoa,wood,10,2.23,0.362246
gpt4,aoa,wrath,10,5.35,0.605989
gpt4,aoa,wrestle,10,3.78,0.449197
gpt4,aoa,yeast,10,5.23,1.050978
gpt4,aoa,zebra,10,2.69,0.578216
gpt4,aoakup,affair,10,12,1.763834
gpt4,aoakup,aisle,10,7.4,1.074968
gpt4,aoakup,anchor,10,6.7,1.494434
gpt4,aoakup,anger,10,5,0.666667
gpt4,aoakup,ant,10,3.1,0.737865
gpt4,aoakup,applause,10,5.8,1.932184
gpt4,aoakup,apple,10,2,0.471405
gpt4,aoakup,apron,10,4.1,0.994429
gpt4,aoakup,arson,10,12.7,2.406011
gpt4,aoakup,art,10,4.9,1.286684
gpt4,aoakup,artist,10,6.2,1.032796
gpt4,aoakup,aspect,10,10.4,1.776388
gpt4,aoakup,asthma,10,9.6,1.173788
gpt4,aoakup,attempt,10,7.8,1.549193
gpt4,aoakup,author,10,8.5,0.971825
gpt4,aoakup,baby,10,1.6,0.516398
gpt4,aoakup,balloon,10,2.6,0.699206
gpt4,aoakup,ban,10,8.2,1.619328
gpt4,aoakup,bandage,10,5.3,1.159502
gpt4,aoakup,basket,10,3.2,0.918937
gpt4,aoakup,battle,10,7.3,1.337494
gpt4,aoakup,bead,10,4.2,0.788811
gpt4,aoakup,beer,10,12.2,2.299758
gpt4,aoakup,beggar,10,8.6,1.173788
gpt4,aoakup,belief,10,8,1.247219
gpt4,aoakup,bitch,10,13.8,1.47573
gpt4,aoakup,blame,10,5.7,1.337494
gpt4,aoakup,bliss,10,11,2.054805
gpt4,aoakup,blister,10,7.8,1.686548
gpt4,aoakup,blood,10,5.3,1.05935
gpt4,aoakup,blouse,10,4.8,1.135292
gpt4,aoakup,boast,10,8.7,1.766981
gpt4,aoakup,bondage,10,14.4,1.505545
gpt4,aoakup,bonnet,10,4.2,1.135292
gpt4,aoakup,bounce,10,3.1,0.875595
gpt4,aoakup,bowel,10,9.8,2.936362
gpt4,aoakup,bowl,10,2.7,1.05935
gpt4,aoakup,bracket,10,9.3,1.946507
gpt4,aoakup,breakfast,10,2.9,0.737865
gpt4,aoakup,breast,10,3.1,1.37032
gpt4,aoakup,bulge,10,7.6,1.264911
gpt4,aoakup,button,10,2.9,0.994429
gpt4,aoakup,camp,10,5.5,0.707107
gpt4,aoakup,cancer,10,10.5,1.581139
gpt4,aoakup,candle,10,3.7,0.674949
gpt4,aoakup,candy,10,2.9,0.567646
gpt4,aoakup,canoe,10,6.7,1.159502
gpt4,aoakup,carcass,10,11.7,2.057507
gpt4,aoakup,caress,10,8.4,2.170509
gpt4,aoakup,carpet,10,2.8,0.632456
gpt4,aoakup,carriage,10,5.2,0.918937
gpt4,aoakup,castle,10,5.8,1.032796
gpt4,aoakup,cattle,10,5.1,1.197219
gpt4,aoakup,caution,10,6.7,0.823273
gpt4,aoakup,cease,10,8.4,1.577621
gpt4,aoakup,ceiling,10,5.4,1.264911
gpt4,aoakup,chauffeur,10,11.9,2.469818
gpt4,aoakup,chest,10,4.2,0.918937
gpt4,aoakup,chew,10,3,1.247219
gpt4,aoakup,child,10,2.1,0.567646
gpt4,aoakup,chord,10,8.9,1.66333
gpt4,aoakup,circuit,10,10.8,1.549193
gpt4,aoakup,city,10,3.7,0.948683
gpt4,aoakup,class,10,4.4,1.349897
gpt4,aoakup,clergy,10,9.9,1.449138
gpt4,aoakup,cloak,10,8.9,1.911951
gpt4,aoakup,closure,10,11.7,1.494434
gpt4,aoakup,clover,10,5.8,1.032796
gpt4,aoakup,coffin,10,10.4,1.173788
gpt4,aoakup,column,10,9.5,1.649916
gpt4,aoakup,comb,10,2.9,0.316228
gpt4,aoakup,compass,10,7.2,0.918937
gpt4,aoakup,complex,10,10.5,2.068279
gpt4,aoakup,concept,10,9.8,1.398412
gpt4,aoakup,consent,10,11.1,1.37032
gpt4,aoakup,console,10,10.2,2.394438
gpt4,aoakup,contempt,10,11.9,2.601282
gpt4,aoakup,context,10,10.7,1.636392
gpt4,aoakup,contract,10,12,1.333333
gpt4,aoakup,costume,10,4.9,0.994429
gpt4,aoakup,cottage,10,6.5,1.509231
gpt4,aoakup,cotton,10,4.7,1.251666
gpt4,aoakup,couch,10,3.4,1.264911
gpt4,aoakup,cough,10,3.5,1.080123
gpt4,aoakup,county,10,8,2
gpt4,aoakup,courage,10,7.4,1.264911
gpt4,aoakup,crab,10,4.8,1.316561
gpt4,aoakup,cricket,10,6.4,1.349897
gpt4,aoakup,crisis,10,11.4,1.429841
gpt4,aoakup,crude,10,10.7,1.828782
gpt4,aoakup,crystal,10,7.4,1.349897
gpt4,aoakup,cuddle,10,4,0.942809
gpt4,aoakup,culture,10,10,1.563472
gpt4,aoakup,cure,10,6.9,1.791957
gpt4,aoakup,curtain,10,4,1.154701
gpt4,aoakup,cushion,10,3.4,1.349897
gpt4,aoakup,dance,10,3.6,1.349897
gpt4,aoakup,dandruff,10,11.7,1.828782
gpt4,aoakup,dare,10,6.8,1.549193
gpt4,aoakup,date,10,8.3,3.164034
gpt4,aoakup,delight,10,5.9,1.100505
gpt4,aoakup,desert,10,6,1.247219
gpt4,aoakup,despair,10,11.8,1.135292
gpt4,aoakup,dessert,10,5.2,1.135292
gpt4,aoakup,device,10,7.7,1.418136
gpt4,aoakup,dinner,10,3.1,1.100505
gpt4,aoakup,disgust,10,8.2,1.988858
gpt4,aoakup,doctor,10,3.3,0.823273
gpt4,aoakup,doctrine,10,14.2,1.316561
gpt4,aoakup,donkey,10,3.6,0.699206
gpt4,aoakup,doom,10,10.7,1.888562
gpt4,aoakup,doubt,10,8.7,1.337494
gpt4,aoakup,dread,10,10.2,1.316561
gpt4,aoakup,duty,10,9.7,1.05935
gpt4,aoakup,ease,10,7.6,1.173788
gpt4,aoakup,employ,10,11.3,3.020302
gpt4,aoakup,escort,10,11.7,1.702939
gpt4,aoakup,essence,10,11.7,0.823273
gpt4,aoakup,excuse,10,6.1,1.523884
gpt4,aoakup,faith,10,7.6,1.577621
gpt4,aoakup,fame,10,7.3,1.494434
gpt4,aoakup,farewell,10,7.3,1.418136
gpt4,aoakup,fault,10,6.9,1.523884
gpt4,aoakup,feat,10,10.4,2.01108
gpt4,aoakup,fiction,10,10.4,1.429841
gpt4,aoakup,figment,10,11.4,1.776388
gpt4,aoakup,fire,10,2.9,0.567646
gpt4,aoakup,flea,10,5.6,1.505545
gpt4,aoakup,fleet,10,9.6,2.1187
gpt4,aoakup,flourish,10,11.1,2.024846
gpt4,aoakup,food,10,1.7,0.483046
gpt4,aoakup,forehead,10,3.6,1.074968
gpt4,aoakup,forge,10,10.4,1.95505
gpt4,aoakup,fortress,10,8.3,1.418136
gpt4,aoakup,fraud,10,13.2,1.619328
gpt4,aoakup,freedom,10,7.6,1.776388
gpt4,aoakup,function,10,9.8,1.686548
gpt4,aoakup,fuss,10,5.7,2.110819
gpt4,aoakup,gain,10,7.2,1.75119
gpt4,aoakup,game,10,3.1,0.875595
gpt4,aoakup,garbage,10,3.8,0.421637
gpt4,aoakup,giraffe,10,4,0.666667
gpt4,aoakup,gist,10,13.4,2.270585
gpt4,aoakup,glacier,10,9.7,1.494434
gpt4,aoakup,glee,10,6.7,1.702939
gpt4,aoakup,gloom,10,9.8,1.549193
gpt4,aoakup,goose,10,4,0.942809
gpt4,aoakup,greed,10,10.1,1.523884
gpt4,aoakup,grind,10,9.4,2.458545
gpt4,aoakup,guilt,10,10.8,1.988858
gpt4,aoakup,guitar,10,5.7,1.418136
gpt4,aoakup,hall,10,4.6,1.349897
gpt4,aoakup,ham,10,3.5,1.178511
gpt4,aoakup,hammock,10,8.2,1.75119
gpt4,aoakup,hand,10,1.4,0.516398
gpt4,aoakup,handle,10,4.5,1.080123
gpt4,aoakup,harvest,10,7.2,1.398412
gpt4,aoakup,hate,10,5.7,0.674949
gpt4,aoakup,head,10,1.7,0.674949
gpt4,aoakup,health,10,6.5,2.013841
gpt4,aoakup,heaven,10,5.2,1.135292
gpt4,aoakup,hit,10,1.9,0.567646
gpt4,aoakup,honey,10,3.7,0.823273
gpt4,aoakup,hope,10,6.8,1.873796
gpt4,aoakup,hostage,10,11.7,0.948683
gpt4,aoakup,hostess,10,9.7,2.496664
gpt4,aoakup,hurdle,10,7.9,1.595131
gpt4,aoakup,husband,10,6.8,1.619328
gpt4,aoakup,impress,10,8.4,1.074968
gpt4,aoakup,incest,10,14.4,0.966092
gpt4,aoakup,island,10,5.8,1.75119
gpt4,aoakup,issue,10,9.4,2.1187
gpt4,aoakup,item,10,5.7,2.162817
gpt4,aoakup,jacket,10,3.5,1.080123
gpt4,aoakup,jewel,10,5.9,1.449138
gpt4,aoakup,jungle,10,4.9,0.875595
gpt4,aoakup,junk,10,6,1.333333
gpt4,aoakup,justice,10,9.2,1.032796
gpt4,aoakup,kill,10,5.8,1.229273
gpt4,aoakup,knock,10,2.9,0.994429
gpt4,aoakup,knowledge,10,7.7,1.337494
gpt4,aoakup,lace,10,6.3,1.567021
gpt4,aoakup,ladder,10,4.1,1.197219
gpt4,aoakup,launch,10,8.6,1.577621
gpt4,aoakup,leaf,10,2.7,0.674949
gpt4,aoakup,leisure,10,10.2,1.549193
gpt4,aoakup,leopard,10,6.1,2.378141
gpt4,aoakup,lettuce,10,3.6,0.843274
gpt4,aoakup,limit,10,8.8,1.032796
gpt4,aoakup,line,10,3.1,0.737865
gpt4,aoakup,lobster,10,7.5,2.223611
gpt4,aoakup,luck,10,6.5,1.178511
gpt4,aoakup,luggage,10,6,1.632993
gpt4,aoakup,lumber,10,8.6,2.065591
gpt4,aoakup,lunch,10,3.4,0.699206
gpt4,aoakup,lust,10,14.1,0.994429
gpt4,aoakup,malice,10,12,1.333333
gpt4,aoakup,mammal,10,8.7,1.05935
gpt4,aoakup,mansion,10,7.1,1.100505
gpt4,aoakup,marvel,10,8.9,1.791957
