source,variable,word,n,m,sd
gpt35,aoa,sparkle,10,4.3,0.418994
gpt35,aoa,spinach,10,4.43,0.781807
gpt35,aoa,spirit,10,4.47,0.439823
gpt35,aoa,spit,10,3.76,0.661984
gpt35,aoa,spring,10,3.81,0.488649
gpt35,aoa,squash,10,4.58,0.871525
gpt35,aoa,squeeze,10,4.44,0.596657
gpt35,aoa,stab,10,4.79,0.688719
gpt35,aoa,status,10,4.6,0.618241
gpt35,aoa,stock,10,4.07,0.561842
gpt35,aoa,stomach,10,4.36,0.499333
gpt35,aoa,stove,10,3.92,0.46619
gpt35,aoa,strand,10,4.73,0.745431
gpt35,aoa,stretch,10,4.55,1.099747
gpt35,aoa,stride,10,4.41,0.62796
gpt35,aoa,string,10,4.09,0.617252
gpt35,aoa,suburb,10,4.6,0.787401
gpt35,aoa,success,10,4.77,0.89697
gpt35,aoa,surgeon,10,5.55,0.437798
gpt35,aoa,sweater,10,4.76,0.422164
gpt35,aoa,sword,10,4.12,0.543241
gpt35,aoa,table,10,3.47,0.834066
gpt35,aoa,taboo,10,4.95,0.751665
gpt35,aoa,talent,10,4.18,0.491709
gpt35,aoa,terror,10,4.78,0.52451
gpt35,aoa,texture,10,4.85,0.698013
gpt35,aoa,throat,10,3.99,0.757848
gpt35,aoa,tiger,10,4.26,0.831598
gpt35,aoa,toast,10,3.84,0.492612
gpt35,aoa,toilet,10,4.16,0.733636
gpt35,aoa,tortoise,10,4.68,0.787119
gpt35,aoa,town,10,3.76,0.607728
gpt35,aoa,toxin,10,5.43,0.632543
gpt35,aoa,traffic,10,4.6,0.635959
gpt35,aoa,transit,10,5.11,0.314289
gpt35,aoa,treason,10,5.11,0.783794
gpt35,aoa,treasure,10,4.59,0.979172
gpt35,aoa,trend,10,4.2,0.549747
gpt35,aoa,triumph,10,4.52,0.676264
gpt35,aoa,troll,10,4.77,0.979853
gpt35,aoa,trouble,10,4.72,0.52873
gpt35,aoa,trousers,10,4.71,0.669079
gpt35,aoa,trumpet,10,5.16,0.632807
gpt35,aoa,trust,10,3.9,0.737865
gpt35,aoa,tulip,10,4.17,0.691295
gpt35,aoa,tumble,10,4.58,0.654557
gpt35,aoa,typhoon,10,5.41,0.778103
gpt35,aoa,ulcer,10,5.29,0.712507
gpt35,aoa,urge,10,4.36,0.583476
gpt35,aoa,usher,10,4.99,0.620842
gpt35,aoa,venom,10,5.27,0.632543
gpt35,aoa,verge,10,4.68,0.761285
gpt35,aoa,version,10,4.35,0.550252
gpt35,aoa,victim,10,4.54,0.675278
gpt35,aoa,virtue,10,4.74,0.93832
gpt35,aoa,vowel,10,4.06,0.818128
gpt35,aoa,vulture,10,5.24,0.689928
gpt35,aoa,waitress,10,4.5,0.527046
gpt35,aoa,wallet,10,4.75,0.899691
gpt35,aoa,walnut,10,4.27,0.845971
gpt35,aoa,walrus,10,4.83,1.079146
gpt35,aoa,whimper,10,5.12,0.831064
gpt35,aoa,whisper,10,4.45,0.492725
gpt35,aoa,whore,10,6.14,0.340588
gpt35,aoa,wisdom,10,5.23,0.742443
gpt35,aoa,wish,10,3.61,0.554677
gpt35,aoa,wit,10,4.53,0.402906
gpt35,aoa,wood,10,3.17,0.707185
gpt35,aoa,wrath,10,4.97,0.824688
gpt35,aoa,wrestle,10,4.45,0.392287
gpt35,aoa,yeast,10,5.03,0.590762
gpt35,aoa,zebra,10,4.73,0.770353
gpt35,aoakup,affair,10,20.6,31.348223
gpt35,aoakup,aisle,10,6.1,3.414023
gpt35,aoakup,anchor,10,6.8,1.316561
gpt35,aoakup,anger,8,4,2.203893
gpt35,aoakup,ant,9,2.666667,1
gpt35,aoakup,applause,10,17.4,39.592929
gpt35,aoakup,apple,9,1.888889,0.333333
gpt35,aoakup,apron,8,3.5,0.755929
gpt35,aoakup,arson,9,15.888889,19.636983
gpt35,aoakup,art,9,5.555556,8.048464
gpt35,aoakup,artist,10,11.9,23.25439
gpt35,aoakup,aspect,10,17,32.795664
gpt35,aoakup,asthma,10,5.8,1.316561
gpt35,aoakup,attempt,9,5.111111,1.269296
gpt35,aoakup,author,10,13.9,22.546002
gpt35,aoakup,baby,9,4.444444,8.847473
gpt35,aoakup,balloon,8,6.375,10.013384
gpt35,aoakup,ban,10,5.6,1.505545
gpt35,aoakup,bandage,9,13.666667,24.020824
gpt35,aoakup,basket,9,3,1
gpt35,aoakup,battle,9,4.555556,1.130388
gpt35,aoakup,bead,9,11.777778,23.72645
gpt35,aoakup,beer,9,10.111111,7.81736
gpt35,aoakup,beggar,10,11,19.692074
gpt35,aoakup,belief,9,7.444444,5.592654
gpt35,aoakup,bitch,10,6.5,2.368778
gpt35,aoakup,blame,10,12,24.617067
gpt35,aoakup,bliss,10,4.8,1.135292
gpt35,aoakup,blister,9,13.444444,24.617631
gpt35,aoakup,blood,10,3.4,0.966092
gpt35,aoakup,blouse,10,5.6,1.837873
gpt35,aoakup,boast,10,16.7,34.22491
gpt35,aoakup,bondage,9,25.444444,54.233548
gpt35,aoakup,bonnet,10,6.1,7.04667
gpt35,aoakup,bounce,9,21.888889,46.790609
gpt35,aoakup,bowel,9,8.333333,4.123106
gpt35,aoakup,bowl,9,2.666667,0.866025
gpt35,aoakup,bracket,9,22.555556,41.046045
gpt35,aoakup,breakfast,10,11.7,19.810491
gpt35,aoakup,breast,10,5,2.160247
gpt35,aoakup,bulge,10,5.9,1.72884
gpt35,aoakup,button,10,10,19.860625
gpt35,aoakup,camp,10,3.4,0.699206
gpt35,aoakup,cancer,9,7.666667,1.322876
gpt35,aoakup,candle,9,5,5.656854
gpt35,aoakup,candy,10,11.7,26.816454
gpt35,aoakup,canoe,9,14.777778,28.99042
gpt35,aoakup,carcass,9,14.333333,12.216792
gpt35,aoakup,caress,10,6.3,1.159502
gpt35,aoakup,carpet,10,8.8,13.886844
gpt35,aoakup,carriage,9,6.222222,4.68449
gpt35,aoakup,castle,10,4.8,1.032796
gpt35,aoakup,cattle,10,4.5,3.566822
gpt35,aoakup,caution,8,6,1.511858
gpt35,aoakup,cease,10,6.7,2.057507
gpt35,aoakup,ceiling,8,6,6.546537
gpt35,aoakup,chauffeur,9,9.555556,2.242271
gpt35,aoakup,chest,10,4.5,4.57651
gpt35,aoakup,chew,10,13.5,35.665888
gpt35,aoakup,child,9,1.444444,0.527046
gpt35,aoakup,chord,9,6,1.581139
gpt35,aoakup,circuit,9,8.111111,1.452966
gpt35,aoakup,city,10,22.9,54.230885
gpt35,aoakup,class,9,3.333333,0.5
gpt35,aoakup,clergy,9,6.555556,2.006932
gpt35,aoakup,cloak,10,22.7,40.906533
gpt35,aoakup,closure,10,6.5,1.840894
gpt35,aoakup,clover,8,15.125,30.267557
gpt35,aoakup,coffin,9,7.888889,2.088327
gpt35,aoakup,column,10,11.8,18.389611
gpt35,aoakup,comb,9,10.111111,13.128637
gpt35,aoakup,compass,9,6.444444,1.666667
gpt35,aoakup,complex,10,13.4,18.9514
gpt35,aoakup,concept,9,5.444444,1.013794
gpt35,aoakup,consent,9,6.777778,1.715938
gpt35,aoakup,console,9,24.888889,49.187001
gpt35,aoakup,contempt,10,9.2,3.675746
gpt35,aoakup,context,10,10.7,14.644301
gpt35,aoakup,contract,8,7.25,1.38873
gpt35,aoakup,costume,10,4.7,1.05935
gpt35,aoakup,cottage,10,9.4,14.668182
gpt35,aoakup,cotton,9,3.222222,1.301708
gpt35,aoakup,couch,10,4.1,3.28126
gpt35,aoakup,cough,9,3.111111,0.781736
gpt35,aoakup,county,9,4.333333,1.581139
gpt35,aoakup,courage,9,6.111111,1.269296
gpt35,aoakup,crab,9,19.333333,46.754679
gpt35,aoakup,cricket,10,16.3,38.213
gpt35,aoakup,crisis,9,7.555556,1.810463
gpt35,aoakup,crude,9,9.444444,9.461912
gpt35,aoakup,crystal,10,27.5,43.879254
gpt35,aoakup,cuddle,10,10.4,21.323956
gpt35,aoakup,culture,10,7.4,5.660781
gpt35,aoakup,cure,10,15.7,33.885592
gpt35,aoakup,curtain,9,3.555556,1.013794
gpt35,aoakup,cushion,10,13.1,21.205083
gpt35,aoakup,dance,9,13.111111,29.972673
gpt35,aoakup,dandruff,10,7.6,1.349897
gpt35,aoakup,dare,8,11.125,19.794931
gpt35,aoakup,date,9,13.111111,25.14182
gpt35,aoakup,delight,10,9.1,15.088259
gpt35,aoakup,desert,10,6.3,4.98999
gpt35,aoakup,despair,9,22.777778,44.751474
gpt35,aoakup,dessert,10,4.4,1.173788
gpt35,aoakup,device,10,10.3,15.734251
gpt35,aoakup,dinner,10,9.4,21.649737
gpt35,aoakup,disgust,10,5.9,1.911951
gpt35,aoakup,doctor,8,10.125,17.340601
gpt35,aoakup,doctrine,10,8.7,2.451757
gpt35,aoakup,donkey,10,9.8,12.0904
gpt35,aoakup,doom,9,17.666667,30.3521
gpt35,aoakup,doubt,10,4.9,1.37032
gpt35,aoakup,dread,10,8.3,6.412661
gpt35,aoakup,duty,9,4.444444,0.726483
gpt35,aoakup,ease,10,3.6,0.966092
gpt35,aoakup,employ,9,19.222222,25.494008
gpt35,aoakup,escort,9,6.555556,2.403701
gpt35,aoakup,essence,10,6.3,1.766981
gpt35,aoakup,excuse,8,13.625,25.207354
gpt35,aoakup,faith,8,3.875,0.64087
gpt35,aoakup,fame,10,4.8,1.47573
gpt35,aoakup,farewell,10,6.4,1.776388
gpt35,aoakup,fault,9,4.222222,0.833333
gpt35,aoakup,feat,9,13.555556,16.553784
gpt35,aoakup,fiction,9,13,22.152878
gpt35,aoakup,figment,9,9,1.870829
gpt35,aoakup,fire,10,2,0.471405
gpt35,aoakup,flea,10,5.2,1.813529
gpt35,aoakup,fleet,9,6.222222,3.666667
gpt35,aoakup,flourish,10,9.4,8.016649
gpt35,aoakup,food,9,24.777778,47.169317
gpt35,aoakup,forehead,10,4.4,1.429841
gpt35,aoakup,forge,9,14,25.149553
gpt35,aoakup,fortress,10,8.4,5.481281
gpt35,aoakup,fraud,10,21.5,26.646868
gpt35,aoakup,freedom,9,11.777778,16.013883
gpt35,aoakup,function,9,13.444444,13.839356
gpt35,aoakup,fuss,10,11.7,27.527966
gpt35,aoakup,gain,10,18.6,35.972829
gpt35,aoakup,game,9,2.111111,0.781736
gpt35,aoakup,garbage,10,10.8,24.321001
gpt35,aoakup,giraffe,10,9.7,14.259889
gpt35,aoakup,gist,10,11.1,10.48226
gpt35,aoakup,glacier,8,9,3.422614
gpt35,aoakup,glee,10,5.3,2.110819
gpt35,aoakup,gloom,10,7.9,5.15213
gpt35,aoakup,goose,10,17.5,25.224547
gpt35,aoakup,greed,9,22.666667,44.051107
gpt35,aoakup,grind,9,12.555556,24.197681
gpt35,aoakup,guilt,10,6,1.414214
gpt35,aoakup,guitar,8,6.75,1.669046
gpt35,aoakup,hall,9,8,16.132266
gpt35,aoakup,ham,9,2.333333,0.5
gpt35,aoakup,hammock,10,18.3,35.087351
gpt35,aoakup,hand,10,3.3,5.888784
gpt35,aoakup,handle,8,10.875,20.677369
gpt35,aoakup,harvest,10,7.1,8.438668
gpt35,aoakup,hate,9,3.444444,1.013794
gpt35,aoakup,head,8,4,7.289915
gpt35,aoakup,health,8,3.25,1.164965
gpt35,aoakup,heaven,9,4.444444,1.013794
gpt35,aoakup,hit,9,9,21.005952
gpt35,aoakup,honey,9,2.888889,0.600925
gpt35,aoakup,hope,9,3.444444,0.881917
gpt35,aoakup,hostage,9,8,2.5
gpt35,aoakup,hostess,10,13.7,17.068815
gpt35,aoakup,hurdle,8,19,35.984123
gpt35,aoakup,husband,10,9.7,13.864824
gpt35,aoakup,impress,8,14.125,22.592271
gpt35,aoakup,incest,10,10.7,4.24395
gpt35,aoakup,island,10,3.8,0.632456
gpt35,aoakup,issue,9,22.111111,49.496072
gpt35,aoakup,item,10,3,1.333333
gpt35,aoakup,jacket,10,18.8,37.864671
gpt35,aoakup,jewel,10,6.2,2.149935
gpt35,aoakup,jungle,10,8.1,10.503439
gpt35,aoakup,junk,10,9.5,12.877629
gpt35,aoakup,justice,10,9.5,11.088032
gpt35,aoakup,kill,9,26.222222,50.392901
gpt35,aoakup,knock,10,6.2,12.934021
gpt35,aoakup,knowledge,8,5.875,1.457738
gpt35,aoakup,lace,10,4.5,1.178511
gpt35,aoakup,ladder,10,2.7,0.483046
gpt35,aoakup,launch,9,5.555556,1.236033
gpt35,aoakup,leaf,10,9.9,24.986441
gpt35,aoakup,leisure,10,11.8,17.001961
gpt35,aoakup,leopard,10,14.3,18.366939
gpt35,aoakup,lettuce,9,3.333333,1.224745
gpt35,aoakup,limit,10,7.4,6.818276
gpt35,aoakup,line,10,24.3,47.700571
gpt35,aoakup,lobster,10,5.6,1.264911
gpt35,aoakup,luck,10,3,0.666667
gpt35,aoakup,luggage,10,4.7,1.494434
gpt35,aoakup,lumber,10,11.1,18.964587
gpt35,aoakup,lunch,10,5.2,8.740709
gpt35,aoakup,lust,10,18.1,35.846742
gpt35,aoakup,malice,10,12.1,9.048634
gpt35,aoakup,mammal,9,9.444444,12.679818
