source,variable,word,n,m,sd
gpt35,lexdec,fiction,10,497.8,100.271631
gpt35,lexdec,figment,10,516.3,129.546259
gpt35,lexdec,fire,10,448.1,114.335228
gpt35,lexdec,flea,10,439.4,100.367325
gpt35,lexdec,fleet,10,393.7,81.356622
gpt35,lexdec,flourish,10,525,157.635303
gpt35,lexdec,food,10,420.6,79.919682
gpt35,lexdec,forehead,10,531.9,118.742906
gpt35,lexdec,forge,10,492.9,113.820961
gpt35,lexdec,fortress,10,578.4,158.258719
gpt35,lexdec,fraud,10,496.8,149.388234
gpt35,lexdec,freedom,10,511.9,148.490516
gpt35,lexdec,function,10,460.5,122.66327
gpt35,lexdec,fuss,10,381.4,64.109628
gpt35,lexdec,gain,10,430.3,99.155378
gpt35,lexdec,game,10,435.2,98.536852
gpt35,lexdec,garbage,10,509.9,116.855514
gpt35,lexdec,giraffe,10,550.3,139.034808
gpt35,lexdec,gist,10,416.8,112.373188
gpt35,lexdec,glacier,10,486,132.280846
gpt35,lexdec,glee,10,420,73.110267
gpt35,lexdec,gloom,10,498.2,94.323085
gpt35,lexdec,goose,10,498.2,111.61123
gpt35,lexdec,greed,10,510.7,93.297672
gpt35,lexdec,grind,10,443.7,68.241483
gpt35,lexdec,guilt,10,448.5,110.502137
gpt35,lexdec,guitar,10,495.4,102.340608
gpt35,lexdec,hall,10,379.1,107.346221
gpt35,lexdec,ham,10,388.5,104.521396
gpt35,lexdec,hammock,10,522.1,91.488251
gpt35,lexdec,hand,10,409,89.238756
gpt35,lexdec,handle,10,484.9,124.477084
gpt35,lexdec,harvest,10,502,115.002415
gpt35,lexdec,hate,10,471.2,86.259041
gpt35,lexdec,head,10,397.8,109.395105
gpt35,lexdec,health,10,422.2,113.293915
gpt35,lexdec,heaven,10,464.3,110.510985
gpt35,lexdec,hit,10,352,92.325511
gpt35,lexdec,honey,10,421.2,120.263415
gpt35,lexdec,hope,10,401.7,114.448484
gpt35,lexdec,hostage,10,526.8,108.35005
gpt35,lexdec,hostess,10,542.2,129.430204
gpt35,lexdec,hurdle,10,550.7,137.084767
gpt35,lexdec,husband,10,512.3,139.342942
gpt35,lexdec,impress,10,487.5,113.029249
gpt35,lexdec,incest,10,544,123.051028
gpt35,lexdec,island,10,452,87.174155
gpt35,lexdec,issue,10,448.1,121.886514
gpt35,lexdec,item,10,380,107.635186
gpt35,lexdec,jacket,10,442.6,106.793882
gpt35,lexdec,jewel,10,525.1,81.66932
gpt35,lexdec,jungle,10,561.8,127.47357
gpt35,lexdec,junk,10,486.9,104.887718
gpt35,lexdec,justice,10,470.9,96.686722
gpt35,lexdec,kill,10,326.6,40.923234
gpt35,lexdec,knock,10,366,67.308576
gpt35,lexdec,knowledge,10,484.4,143.718243
gpt35,lexdec,lace,10,413.4,113.969002
gpt35,lexdec,ladder,10,499.7,103.931655
gpt35,lexdec,launch,10,467.5,124.763109
gpt35,lexdec,leaf,10,418.8,85.254912
gpt35,lexdec,leisure,10,522.6,126.77732
gpt35,lexdec,leopard,10,498.7,144.22286
gpt35,lexdec,lettuce,10,496.4,120.028885
gpt35,lexdec,limit,10,399.2,110.07452
gpt35,lexdec,line,10,364.3,97.109388
gpt35,lexdec,lobster,10,499.8,112.014682
gpt35,lexdec,luck,10,351,57.327519
gpt35,lexdec,luggage,10,549.7,124.969374
gpt35,lexdec,lumber,10,443.3,129.345403
gpt35,lexdec,lunch,10,435.7,103.709048
gpt35,lexdec,lust,10,446.5,98.115861
gpt35,lexdec,malice,10,467.1,115.094599
gpt35,lexdec,mammal,10,456.8,107.000312
gpt35,lexdec,mansion,10,539,79.720345
gpt35,lexdec,marvel,10,552.9,111.254913
gpt35,lexdec,mate,10,388.1,81.80254
gpt35,lexdec,melon,10,432.4,94.423632
gpt35,lexdec,menace,10,492.1,155.106021
gpt35,lexdec,merchant,10,462.7,141.356956
gpt35,lexdec,message,10,491.9,132.853679
gpt35,lexdec,metal,10,439.6,100.002444
gpt35,lexdec,methane,10,560.2,110.947235
gpt35,lexdec,method,10,545.9,104.878183
gpt35,lexdec,midst,10,394,66.884644
gpt35,lexdec,mirror,10,519.6,118.899771
gpt35,lexdec,mischief,10,551.5,121.141102
gpt35,lexdec,mistress,10,539.2,133.052037
gpt35,lexdec,model,10,433.3,109.546591
gpt35,lexdec,moisture,10,566,133.478255
gpt35,lexdec,moment,10,426,107.969131
gpt35,lexdec,monarch,10,502.4,147.178048
gpt35,lexdec,monkey,10,533.6,82.748884
gpt35,lexdec,monster,10,573.4,129.105641
gpt35,lexdec,mood,10,459.6,103.334624
gpt35,lexdec,morsel,10,522.1,154.97774
gpt35,lexdec,moth,10,424.9,86.868291
gpt35,lexdec,mother,10,429.2,121.984334
gpt35,lexdec,mug,10,407,90.180067
gpt35,lexdec,mural,10,496,97.765024
gpt35,lexdec,myth,10,492.7,85.351626
gpt35,lexdec,necklace,10,502.7,101.673825
gpt35,lexdec,nectar,10,488.4,111.270641
gpt35,lexdec,needle,10,459.6,112.313252
gpt35,lexdec,neglect,10,493.2,126.882098
gpt35,lexdec,neutral,10,531.4,108.87628
gpt35,lexdec,notion,10,436.1,96.116191
gpt35,lexdec,nuisance,10,553.4,129.315463
gpt35,lexdec,nurture,10,463.3,144.98203
gpt35,lexdec,office,10,474.4,103.678134
gpt35,lexdec,ordeal,10,570.4,147.445809
gpt35,lexdec,outrage,10,506.1,100.758733
gpt35,lexdec,packet,10,485.2,104.049988
gpt35,lexdec,palace,10,534.8,113.951062
gpt35,lexdec,pamphlet,10,538.7,122.988753
gpt35,lexdec,panther,10,501.6,137.466117
gpt35,lexdec,parade,10,494.7,123.183738
gpt35,lexdec,parrot,10,509.1,107.370025
gpt35,lexdec,passage,10,538.7,114.697719
gpt35,lexdec,passion,10,473.5,143.335853
gpt35,lexdec,pause,10,442.2,120.472957
gpt35,lexdec,pelvis,10,493.4,108.749662
gpt35,lexdec,pension,10,543.5,96.639364
gpt35,lexdec,people,10,436,116.475081
gpt35,lexdec,person,10,428.2,114.613166
gpt35,lexdec,pest,10,438.1,98.923596
gpt35,lexdec,phantom,10,593.8,111.470773
gpt35,lexdec,phase,10,474.5,134.112929
gpt35,lexdec,pheasant,10,538.3,94.595102
gpt35,lexdec,picket,10,546.3,111.057593
gpt35,lexdec,picture,10,495.7,115.366132
gpt35,lexdec,piece,10,389.8,104.628231
gpt35,lexdec,pillow,10,456.5,97.460248
gpt35,lexdec,pint,10,436,88.619035
gpt35,lexdec,pity,10,446.3,108.16659
gpt35,lexdec,plasma,10,591.4,127.941132
gpt35,lexdec,plea,10,447.4,122.145815
gpt35,lexdec,pleasure,10,489.2,142.775504
gpt35,lexdec,police,10,451,133.055544
gpt35,lexdec,portrait,10,515.6,125.416816
gpt35,lexdec,power,10,456.3,127.294104
gpt35,lexdec,prestige,10,512.4,121.240074
gpt35,lexdec,pride,10,487.4,91.217932
gpt35,lexdec,prince,10,482.4,125.994003
gpt35,lexdec,princess,10,549.5,105.131928
gpt35,lexdec,prison,10,508.2,127.626887
gpt35,lexdec,product,10,497.4,109.822281
gpt35,lexdec,progress,10,488.8,134.897327
gpt35,lexdec,project,10,506.7,148.496951
gpt35,lexdec,pumpkin,10,565.1,114.273016
gpt35,lexdec,punch,10,451,100.402523
gpt35,lexdec,pupil,10,416.5,134.296728
gpt35,lexdec,puzzle,10,493.1,138.170949
gpt35,lexdec,python,10,558.9,122.319663
gpt35,lexdec,rain,10,387.1,77.204562
gpt35,lexdec,rattle,10,500.8,136.865546
gpt35,lexdec,reason,10,478.1,118.828962
gpt35,lexdec,recall,10,467.7,147.917432
gpt35,lexdec,reject,10,494.3,97.094513
gpt35,lexdec,report,10,465.9,100.770862
gpt35,lexdec,reptile,10,559.3,115.106762
gpt35,lexdec,resort,10,441.3,88.474792
gpt35,lexdec,respect,10,480.3,138.458217
gpt35,lexdec,risk,10,498.5,96.344578
gpt35,lexdec,role,10,457.2,103.542584
gpt35,lexdec,romance,10,487.5,128.555436
gpt35,lexdec,rubble,10,549.9,129.121347
gpt35,lexdec,ruffle,10,499.6,136.967312
gpt35,lexdec,saloon,10,468.3,107.117848
gpt35,lexdec,sandwich,10,491.1,125.142097
gpt35,lexdec,scalpel,10,515.9,153.532081
gpt35,lexdec,script,10,482.5,100.248857
gpt35,lexdec,seed,10,427.6,99.781094
gpt35,lexdec,sentence,10,404.8,56.16998
gpt35,lexdec,service,10,476.2,97.495071
gpt35,lexdec,settle,10,471.7,136.359044
gpt35,lexdec,shaft,10,468.4,143.061914
gpt35,lexdec,shame,10,463.4,118.239117
gpt35,lexdec,shark,10,486.3,116.880803
gpt35,lexdec,shirt,10,385.3,102.032729
gpt35,lexdec,shrug,10,451.6,76.579951
gpt35,lexdec,signal,10,420.2,110.358809
gpt35,lexdec,sin,10,379.4,96.730094
gpt35,lexdec,sister,10,479,122.251108
gpt35,lexdec,slave,10,422.4,120.435506
gpt35,lexdec,sleep,10,411.2,101.843889
gpt35,lexdec,slope,10,420.3,111.514872
gpt35,lexdec,slum,10,487,106.97871
gpt35,lexdec,smear,10,483.6,107.284875
gpt35,lexdec,smell,10,430.7,104.203913
gpt35,lexdec,snail,10,489.7,84.480175
gpt35,lexdec,snort,10,450.4,102.622501
gpt35,lexdec,soldier,10,542.6,126.494796
gpt35,lexdec,sorrow,10,511.3,89.573123
gpt35,lexdec,sparkle,10,459.4,105.168859
gpt35,lexdec,spinach,10,564.4,136.161832
gpt35,lexdec,spirit,10,436.1,106.846151
gpt35,lexdec,spit,10,427.3,98.450269
gpt35,lexdec,spring,10,464.3,92.4903
gpt35,lexdec,squash,10,456,105.405039
gpt35,lexdec,squeeze,10,518.2,133.617032
gpt35,lexdec,stab,10,393.6,93.247818
gpt35,lexdec,status,10,483.9,115.903648
gpt35,lexdec,stock,10,396.1,84.680379
gpt35,lexdec,stomach,10,560.7,112.420886
gpt35,lexdec,stove,10,457.2,99.606782
gpt35,lexdec,strand,10,499.3,100.516499
gpt35,lexdec,stretch,10,516.8,119.431803
gpt35,lexdec,stride,10,438.4,97.927638
gpt35,lexdec,string,10,399.7,101.264286
gpt35,lexdec,suburb,10,515.4,105.562199
gpt35,lexdec,success,10,500.5,128.684153
gpt35,lexdec,surgeon,10,507.5,106.651301
gpt35,lexdec,sweater,10,487.5,147.267896
gpt35,lexdec,sword,10,475.3,123.095311
gpt35,lexdec,table,10,489.3,122.304765
gpt35,lexdec,taboo,10,485.8,109.012538
gpt35,lexdec,talent,10,416.2,102.004139
gpt35,lexdec,terror,10,524.4,145.217232
gpt35,lexdec,texture,10,537.4,126.3102
gpt35,lexdec,throat,10,398.9,74.691142
gpt35,lexdec,tiger,10,502.2,117.03162
gpt35,lexdec,toast,10,460.6,113.546075
gpt35,lexdec,toilet,10,464.7,103.658681
gpt35,lexdec,tortoise,10,566.9,135.694469
gpt35,lexdec,town,10,402.9,98.989842
gpt35,lexdec,toxin,10,519.9,119.612755
gpt35,lexdec,traffic,10,481.2,146.498995
gpt35,lexdec,transit,10,502.5,145.838762
gpt35,lexdec,treason,10,583.3,124.907121
gpt35,lexdec,treasure,10,531.6,142.768811
gpt35,lexdec,trend,10,432.1,100.24132
gpt35,lexdec,triumph,10,495.1,153.124822
gpt35,lexdec,troll,10,442,60.485076
gpt35,lexdec,trouble,10,506.4,121.766808
gpt35,lexdec,trousers,10,514.6,132.357429
gpt35,lexdec,trumpet,10,496.6,110.962656
gpt35,lexdec,trust,10,433.1,98.83932
gpt35,lexdec,tulip,10,446,118.858459
gpt35,lexdec,tumble,10,490.4,104.724188
gpt35,lexdec,typhoon,10,482.6,105.726271
gpt35,lexdec,ulcer,10,533.7,111.053591
gpt35,lexdec,urge,10,428.5,118.53668
gpt35,lexdec,usher,10,417.6,96.52081
gpt35,lexdec,venom,10,530.7,119.027588
gpt35,lexdec,verge,10,442.7,121.008769
gpt35,lexdec,version,10,512.9,114.244815
gpt35,lexdec,victim,10,485.6,109.222708
gpt35,lexdec,virtue,10,495,139.824493
gpt35,lexdec,vowel,10,465.3,113.767844
gpt35,lexdec,vulture,10,603.2,81.915675
gpt35,lexdec,waitress,10,588.7,122.210247
gpt35,lexdec,wallet,10,484.4,122.727521
gpt35,lexdec,walnut,10,400.1,71.461645
gpt35,lexdec,walrus,10,478.5,112.632391
gpt35,lexdec,whimper,10,538.8,155.311014
gpt35,lexdec,whisper,10,473.6,104.309582
gpt35,lexdec,whore,10,511.7,108.985269
gpt35,lexdec,wisdom,10,448.2,131.48029
gpt35,lexdec,wish,10,374.8,81.940087
gpt35,lexdec,wit,10,415.2,117.307573
gpt35,lexdec,wood,10,472.8,113.356664
gpt35,lexdec,wrath,10,495.8,140.427759
gpt35,lexdec,wrestle,10,498,112.280403
gpt35,lexdec,yeast,10,440.8,91.654908
gpt35,lexdec,zebra,10,460,104.063015
gpt35,naming,affair,10,396.6,104.505396
gpt35,naming,aisle,10,321.7,91.726708
gpt35,naming,anchor,10,372.5,64.939716
gpt35,naming,anger,10,392.4,103.282998
gpt35,naming,ant,10,259.5,61.794013
gpt35,naming,applause,10,400.7,66.957781
gpt35,naming,apple,10,303.8,41.512515
gpt35,naming,apron,10,387.4,74.282045
gpt35,naming,arson,10,387.6,71.681704
gpt35,naming,art,10,314.6,54.604029
gpt35,naming,artist,10,364.4,99.723172
gpt35,naming,aspect,10,377,53.036675
gpt35,naming,asthma,10,388.2,72.11688
gpt35,naming,attempt,10,363.5,80.114155
gpt35,naming,author,10,357.3,84.13752
gpt35,naming,baby,10,299.2,66.251709
gpt35,naming,balloon,10,381.7,50.87905
gpt35,naming,ban,10,282.7,56.15069
gpt35,naming,bandage,10,388.6,77.482901
gpt35,naming,basket,10,376.6,89.119396
gpt35,naming,battle,10,401,81.963406
gpt35,naming,bead,10,329.6,82.783788
gpt35,naming,beer,10,319.1,46.232384
gpt35,naming,beggar,10,392.3,115.901347
gpt35,naming,belief,10,328.2,75.319763
gpt35,naming,bitch,10,401,118.694753
gpt35,naming,blame,10,354.8,58.546847
gpt35,naming,bliss,10,331.3,99.009595
gpt35,naming,blister,10,398.2,71.914764
gpt35,naming,blood,10,373.1,84.309549
gpt35,naming,blouse,10,351.5,83.432275
gpt35,naming,boast,10,350.4,64.305175
gpt35,naming,bondage,10,451.9,88.204875
gpt35,naming,bonnet,10,360.7,76.704411
gpt35,naming,bounce,10,342.7,72.225034
gpt35,naming,bowel,10,369.4,56.692543
gpt35,naming,bowl,10,311.6,59.215614
gpt35,naming,bracket,10,324.9,82.172515
gpt35,naming,breakfast,10,379.4,60.039246
gpt35,naming,breast,10,355.1,54.643186
gpt35,naming,bulge,10,344.1,94.589699
gpt35,naming,button,10,340.2,68.2541
gpt35,naming,camp,10,320.1,40.599535
gpt35,naming,cancer,10,413.8,102.331487
gpt35,naming,candle,10,395.5,99.541449
gpt35,naming,candy,10,350.1,63.915656
gpt35,naming,canoe,10,342.4,74.713081
gpt35,naming,carcass,10,441.4,95.73714
gpt35,naming,caress,10,383.4,69.291975
gpt35,naming,carpet,10,372.1,69.618724
gpt35,naming,carriage,10,388.6,100.994169
gpt35,naming,castle,10,392.2,70.496336
gpt35,naming,cattle,10,404.3,66.7134
gpt35,naming,caution,10,339.1,79.567512
gpt35,naming,cease,10,362.6,56.733686
gpt35,naming,ceiling,10,375.6,48.369412
gpt35,naming,chauffeur,10,415.9,81.970794
gpt35,naming,chest,10,381.4,119.07346
gpt35,naming,chew,10,296.5,40.798284
gpt35,naming,child,10,322.5,78.818004
gpt35,naming,chord,10,366.3,79.671618
gpt35,naming,circuit,10,400.8,61.013295
gpt35,naming,city,10,313,29.899833
gpt35,naming,class,10,325.8,96.340599
gpt35,naming,clergy,10,399.7,82.694955
gpt35,naming,cloak,10,338.5,60.465325
gpt35,naming,closure,10,401.5,99.634053
gpt35,naming,clover,10,374.4,105.686328
gpt35,naming,coffin,10,442.8,59.532997
gpt35,naming,column,10,350.9,87.077807
gpt35,naming,comb,10,300.7,47.551259
gpt35,naming,compass,10,371.4,84.94992
gpt35,naming,complex,10,426.8,74.669345
gpt35,naming,concept,10,399.8,70.004444
gpt35,naming,consent,10,398.6,94.86505
gpt35,naming,console,10,425.3,109.530361
gpt35,naming,contempt,10,484.9,91.142684
gpt35,naming,context,10,407,120.633513
gpt35,naming,contract,10,383.3,94.992456
gpt35,naming,costume,10,369.1,80.436932
gpt35,naming,cottage,10,350.5,56.983916
gpt35,naming,cotton,10,326,42.895221
gpt35,naming,couch,10,358.2,58.208056
gpt35,naming,cough,10,345.6,52.185992
gpt35,naming,county,10,380.6,83.402904
gpt35,naming,courage,10,393.3,65.780865
gpt35,naming,crab,10,340.2,90.990598
gpt35,naming,cricket,10,390.1,69.684129
gpt35,naming,crisis,10,368.2,87.378869
gpt35,naming,crude,10,335.4,76.003216
gpt35,naming,crystal,10,384,92.325511
gpt35,naming,cuddle,10,363.5,87.594076
gpt35,naming,culture,10,401.8,90.02691
gpt35,naming,cure,10,322.6,42.531557
gpt35,naming,curtain,10,399.8,72.899931
gpt35,naming,cushion,10,402.7,37.247073
gpt35,naming,dance,10,327.2,38.972355
gpt35,naming,dandruff,10,407.6,85.544271
gpt35,naming,dare,10,306.5,61.18324
gpt35,naming,date,10,275.1,53.202861
gpt35,naming,delight,10,339.5,64.776968
gpt35,naming,desert,10,345.3,90.077806
gpt35,naming,despair,10,390,108.979101
gpt35,naming,dessert,10,358.4,67.966005
gpt35,naming,device,10,429.7,65.532096
gpt35,naming,dinner,10,363.1,49.217093
gpt35,naming,disgust,10,386,68.373159
gpt35,naming,doctor,10,329.4,69.990793
gpt35,naming,doctrine,10,456.7,91.182418
gpt35,naming,donkey,10,353.6,56.525707
gpt35,naming,doom,10,350.2,78.167626
gpt35,naming,doubt,10,365.5,77.803527
gpt35,naming,dread,10,386.1,82.637697
gpt35,naming,duty,10,330.2,98.654053
gpt35,naming,ease,10,318.9,92.892351
gpt35,naming,employ,10,386.1,73.206633
gpt35,naming,escort,10,348.9,105.732839
gpt35,naming,essence,10,384.1,97.029721
gpt35,naming,excuse,10,372.6,85.71555
gpt35,naming,faith,10,346.5,61.538154
gpt35,naming,fame,10,326.7,63.252668
gpt35,naming,farewell,10,424.1,72.58474
gpt35,naming,fault,10,317.6,60.325414
gpt35,naming,feat,10,312.8,62.929943
gpt35,naming,fiction,10,384.6,76.677101
gpt35,naming,figment,10,375.5,99.256402
gpt35,naming,fire,10,320.4,64.836889
gpt35,naming,flea,10,318.9,66.042831
gpt35,naming,fleet,10,344.6,90.834648
gpt35,naming,flourish,10,432.5,77.824946
gpt35,naming,food,10,311.7,68.096419
gpt35,naming,forehead,10,454.9,109.812416
gpt35,naming,forge,10,369.1,98.697574
gpt35,naming,fortress,10,420.7,96.89863
gpt35,naming,fraud,10,327.1,77.927958
gpt35,naming,freedom,10,375,87.553158
gpt35,naming,function,10,416.2,108.866687
gpt35,naming,fuss,10,336.8,61.224178
gpt35,naming,gain,10,316.3,56.023904
gpt35,naming,game,10,327.8,85.120568
gpt35,naming,garbage,10,421.3,87.601433
gpt35,naming,giraffe,10,439.6,99.42412
gpt35,naming,gist,10,299.5,69.99881
gpt35,naming,glacier,10,359.1,77.246287
gpt35,naming,glee,10,314.1,49.793909
gpt35,naming,gloom,10,364.1,78.165707
gpt35,naming,goose,10,348.8,63.173131
gpt35,naming,greed,10,354.8,85.100986
gpt35,naming,grind,10,340.5,60.765944
gpt35,naming,guilt,10,342.7,65.824767
gpt35,naming,guitar,10,366,76.348616
gpt35,naming,hall,10,324.9,44.295598
gpt35,naming,ham,10,291.8,76.148685
gpt35,naming,hammock,10,429.2,90.463989
gpt35,naming,hand,10,293,69.371784
gpt35,naming,handle,10,400.4,98.475265
gpt35,naming,harvest,10,416.6,72.222188
gpt35,naming,hate,10,355.8,90.912412
gpt35,naming,head,10,268,56.786149
gpt35,naming,health,10,340.9,48.76121
gpt35,naming,heaven,10,380,60.501607
gpt35,naming,hit,10,314.3,49.524517
gpt35,naming,honey,10,334.4,69.469738
gpt35,naming,hope,10,306.5,47.982057
gpt35,naming,hostage,10,432.8,120.528282
gpt35,naming,hostess,10,392.3,91.613985
gpt35,naming,hurdle,10,407.9,84.730225
gpt35,naming,husband,10,369.7,79.548797
gpt35,naming,impress,10,442.5,117.405518
gpt35,naming,incest,10,434.6,120.586714
gpt35,naming,island,10,372.9,84.505687
gpt35,naming,issue,10,322,84.74537
gpt35,naming,item,10,282.3,21.556386
gpt35,naming,jacket,10,329.1,55.486635
gpt35,naming,jewel,10,362.2,67.837715
gpt35,naming,jungle,10,416.5,86.957525
gpt35,naming,junk,10,348.5,61.695039
gpt35,naming,justice,10,412.5,124.305403
gpt35,naming,kill,10,285.2,60.625994
gpt35,naming,knock,10,345,45.883911
gpt35,naming,knowledge,10,402.3,126.260797
gpt35,naming,lace,10,287.2,57.993869
gpt35,naming,ladder,10,364.2,62.433609
gpt35,naming,launch,10,383.2,61.398154
gpt35,naming,leaf,10,286.6,51.588543
gpt35,naming,leisure,10,399.3,90.723083
gpt35,naming,leopard,10,408.6,97.132441
gpt35,naming,lettuce,10,383.9,89.231845
gpt35,naming,limit,10,326.3,51.199067
gpt35,naming,line,10,263.7,58.904914
gpt35,naming,lobster,10,389,76.610124
gpt35,naming,luck,10,296.6,49.141971
gpt35,naming,luggage,10,417,124.975553
gpt35,naming,lumber,10,370.8,57.707693
gpt35,naming,lunch,10,353.6,103.322795
gpt35,naming,lust,10,322.8,71.752352
gpt35,naming,malice,10,349.8,72.848092
gpt35,naming,mammal,10,358,71.518451
gpt35,naming,mansion,10,425.1,124.540444
gpt35,naming,marvel,10,389.2,82.131061
gpt35,naming,mate,10,363.2,97.475695
gpt35,naming,melon,10,354.7,95.210935
gpt35,naming,menace,10,381.2,77.095612
