source,variable,word,n,m,sd
gem20,aoa,cattle,10,3.63,0.1621
gem20,aoa,caution,10,5.23,0.3121
gem20,aoa,cease,10,5.43,0.2841
gem20,aoa,ceiling,10,3.24,0.2384
gem20,aoa,chauffeur,10,6.35,0.1205
gem20,aoa,chest,10,2.53,0.1881
gem20,aoa,chew,10,2.23,0.0861
gem20,aoa,child,10,1.7,0.06
gem20,aoa,chord,10,5.23,0.3361
gem20,aoa,circuit,10,5.32,0.1196
gem20,aoa,city,10,2.93,0.0541
gem20,aoa,class,10,3.3,0.31
gem20,aoa,clergy,10,6.45,0.3225
gem20,aoa,cloak,11,4.363636,0.549587
gem20,aoa,closure,10,5.35,0.2025
gem20,aoa,clover,9,3.677778,0.175062
gem20,aoa,coffin,10,5.85,0.2025
gem20,aoa,column,10,5.35,0.1525
gem20,aoa,comb,10,2.58,0.0476
gem20,aoa,compass,10,4.89,0.5289
gem20,aoa,complex,10,5.71,0.4669
gem20,aoa,concept,10,5.68,0.1216
gem20,aoa,consent,10,5.52,0.1336
gem20,aoa,console,10,5.2,0.31
gem20,aoa,contempt,10,6.1,0.178
gem20,aoa,context,10,6.02,0.2136
gem20,aoa,contract,10,5.59,0.1469
gem20,aoa,costume,10,3.44,0.1744
gem20,aoa,cottage,11,3.336364,0.18595
gem20,aoa,cotton,10,3.06,0.1564
gem20,aoa,couch,10,2.6,0.34
gem20,aoa,cough,10,2.38,0.1676
gem20,aoa,county,10,4.71,0.6769
gem20,aoa,courage,10,4.74,0.1684
gem20,aoa,crab,10,2.55,0.1225
gem20,aoa,cricket,10,3.65,0.3025
gem20,aoa,crisis,10,5.83,0.1361
gem20,aoa,crude,10,5.04,0.0644
gem20,aoa,crystal,10,4.35,0.2005
gem20,aoa,cuddle,10,2.74,0.1184
gem20,aoa,culture,10,5.4,0.34
gem20,aoa,cure,10,4.01,0.3029
gem20,aoa,curtain,10,3.08,0.0356
gem20,aoa,cushion,10,3.01,0.4289
gem20,aoa,dance,10,2.19,0.0949
gem20,aoa,dandruff,10,5.44,0.3424
gem20,aoa,dare,10,3.6,0.19
gem20,aoa,date,10,2.99,0.1509
gem20,aoa,delight,10,4.12,0.2596
gem20,aoa,desert,10,3.84,0.1824
gem20,aoa,despair,10,5.77,0.3141
gem20,aoa,dessert,10,3.63,1.4841
gem20,aoa,device,10,4.18,0.0816
gem20,aoa,dinner,10,2.03,0.0881
gem20,aoa,disgust,10,4.55,0.1725
gem20,aoa,doctor,10,2.83,0.0801
gem20,aoa,doctrine,10,6.45,0.3225
gem20,aoa,donkey,10,2.89,0.0609
gem20,aoa,doom,10,5.47,0.2361
gem20,aoa,doubt,10,4.35,0.2525
gem20,aoa,dread,10,5.28,0.2056
gem20,aoa,duty,10,4.72,0.2556
gem20,aoa,ease,10,3.74,0.2924
gem20,aoa,employ,10,5.15,0.0525
gem20,aoa,escort,10,5.47,0.5681
gem20,aoa,essence,10,6.04,0.2144
gem20,aoa,excuse,10,4.25,0.3125
gem20,aoa,faith,10,4.94,0.1624
gem20,aoa,fame,10,5,0.192
gem20,aoa,farewell,10,4.98,0.1636
gem20,aoa,fault,10,4.59,0.4829
gem20,aoa,feat,10,5.25,0.2145
gem20,aoa,fiction,10,5.7,0.312
gem20,aoa,figment,10,6.51,0.1249
gem20,aoa,fire,10,1.9,0.09
gem20,aoa,flea,10,3.02,0.4336
gem20,aoa,fleet,10,5,0.462
gem20,aoa,flourish,10,6,0.4
gem20,aoa,food,10,1.35,0.0705
gem20,aoa,forehead,10,3.45,0.8725
gem20,aoa,forge,10,5.09,0.2029
gem20,aoa,fortress,10,6.1,0.148
gem20,aoa,fraud,10,5.99,0.0709
gem20,aoa,freedom,10,5.32,0.6916
gem20,aoa,function,10,5.43,0.1521
gem20,aoa,fuss,10,3.18,0.5716
gem20,aoa,gain,10,3.93,0.1201
gem20,aoa,game,10,2.13,0.1081
gem20,aoa,garbage,10,3.37,0.2101
gem20,aoa,giraffe,10,3.5,0.15
gem20,aoa,gist,10,6.25,0.1165
gem20,aoa,glacier,10,5.82,0.2076
gem20,aoa,glee,10,5,0.678
gem20,aoa,gloom,10,5.3,0.16
gem20,aoa,goose,10,2.85,0.0405
gem20,aoa,greed,10,5.21,0.2269
gem20,aoa,grind,10,4.33,0.1801
gem20,aoa,guilt,10,5.26,0.3784
gem20,aoa,guitar,10,3.64,0.9964
gem20,aoa,hall,10,2.7,0.26
gem20,aoa,ham,10,2.26,0.0724
gem20,aoa,hammock,10,4.02,0.2236
gem20,aoa,hand,10,1.47,0.0821
gem20,aoa,handle,10,2.65,0.1525
gem20,aoa,harvest,10,4.42,0.1976
gem20,aoa,hate,10,3.7,0.36
gem20,aoa,head,10,1.7,0.074
gem20,aoa,health,10,3.45,0.1725
gem20,aoa,heaven,10,4.58,0.3076
gem20,aoa,hit,10,2,0.1
gem20,aoa,honey,10,2.3,0.06
gem20,aoa,hope,10,3.35,0.1525
gem20,aoa,hostage,10,5.72,0.2056
gem20,aoa,hostess,10,4.41,0.3429
gem20,aoa,hurdle,10,5.13,0.2421
gem20,aoa,husband,10,3.78,0.3816
gem20,aoa,impress,10,5.51,0.1009
gem20,aoa,incest,10,6.91,0.0329
gem20,aoa,island,10,3.46,0.2464
gem20,aoa,issue,10,4.71,0.0949
gem20,aoa,item,10,4.26,0.2584
gem20,aoa,jacket,10,2.76,0.0684
gem20,aoa,jewel,10,4.05,0.0225
gem20,aoa,jungle,10,4.12,0.3556
gem20,aoa,junk,10,3.45,0.1405
gem20,aoa,justice,10,5.67,0.1961
gem20,aoa,kill,10,3.16,0.2844
gem20,aoa,knock,10,2.18,0.0816
gem20,aoa,knowledge,10,5.21,0.0669
gem20,aoa,lace,10,3.64,0.4344
gem20,aoa,ladder,10,2.77,0.1261
gem20,aoa,launch,10,4.1,0.09
gem20,aoa,leaf,10,2.16,0.2104
gem20,aoa,leisure,10,5.12,0.1596
gem20,aoa,leopard,10,4.21,0.3169
gem20,aoa,lettuce,10,2.85,0.0525
gem20,aoa,limit,10,4.69,0.2549
gem20,aoa,line,10,2.15,0.0665
gem20,aoa,lobster,10,4.64,0.5364
gem20,aoa,luck,10,3.22,0.1756
gem20,aoa,luggage,10,3.52,0.1736
gem20,aoa,lumber,10,3.98,0.2296
gem20,aoa,lunch,10,2.57,0.1701
gem20,aoa,lust,10,5.79,0.5349
gem20,aoa,malice,10,6.05,0.1605
gem20,aoa,mammal,10,5.35,0.2525
gem20,aoa,mansion,10,4.81,0.3089
gem20,aoa,marvel,10,5.09,0.3329
gem20,aoa,mate,10,3.26,0.1584
gem20,aoa,melon,10,3.1,0.136
gem20,aoa,menace,10,5.51,0.3109
gem20,aoa,merchant,10,5.53,0.1641
gem20,aoa,message,10,3.77,0.1421
gem20,aoa,metal,10,3.36,0.2204
gem20,aoa,methane,10,6.35,0.3025
gem20,aoa,method,10,5.31,0.1649
gem20,aoa,midst,10,6.04,0.1564
gem20,aoa,mirror,10,2.55,0.1725
gem20,aoa,mischief,10,4.76,0.1084
gem20,aoa,mistress,10,5.86,0.3564
gem20,aoa,model,10,4.15,0.3525
gem20,aoa,moisture,10,4.81,0.2649
gem20,aoa,moment,10,3.9,0.24
gem20,aoa,monarch,10,6.28,0.1856
gem20,aoa,monkey,10,2.26,0.0684
gem20,aoa,monster,10,3.55,0.2225
gem20,aoa,mood,10,4.32,0.2516
gem20,aoa,morsel,10,5.25,0.3605
gem20,aoa,moth,10,2.9,0.04
gem20,aoa,mother,10,1.26,0.0584
gem20,aoa,mug,10,2.71,0.3569
gem20,aoa,mural,10,5.81,0.3249
gem20,aoa,myth,10,5.27,0.4621
gem20,aoa,necklace,10,3.12,0.1796
gem20,aoa,nectar,10,5.79,0.5249
gem20,aoa,needle,10,2.66,0.1004
gem20,aoa,neglect,10,5.51,0.2609
gem20,aoa,neutral,10,5.74,0.1184
gem20,aoa,notion,10,5.2,0.162
gem20,aoa,nuisance,10,5.54,0.1464
gem20,aoa,nurture,10,5.47,0.1281
gem20,aoa,office,10,3.56,0.2324
gem20,aoa,ordeal,10,5.78,0.1256
gem20,aoa,outrage,10,5.93,0.1741
gem20,aoa,packet,10,3.52,0.1676
gem20,aoa,palace,10,4.78,0.4476
gem20,aoa,pamphlet,10,6.43,0.1541
gem20,aoa,panther,10,4.77,0.4821
gem20,aoa,parade,10,4.14,0.1464
gem20,aoa,parrot,10,3.07,0.0941
gem20,aoa,passage,10,5,0.05
gem20,aoa,passion,10,5.41,0.1429
gem20,aoa,pause,10,4.15,0.4805
gem20,aoa,pelvis,10,6.45,0.2365
gem20,aoa,pension,10,5.8,0.078
gem20,aoa,people,10,1.34,0.0904
gem20,aoa,person,10,2.33,0.1501
gem20,aoa,pest,10,4.09,0.3229
gem20,aoa,phantom,10,5.8,0.46
gem20,aoa,phase,10,5.09,0.2229
gem20,aoa,pheasant,10,5.37,0.5921
gem20,aoa,picket,10,4.89,0.3629
gem20,aoa,picture,10,2.09,0.1329
gem20,aoa,piece,10,2.78,0.1556
gem20,aoa,pillow,10,2.18,0.1016
gem20,aoa,pint,10,3.37,0.2981
gem20,aoa,pity,10,5.04,0.0644
gem20,aoa,plasma,10,6.46,0.1744
gem20,aoa,plea,10,5.15,0.1025
gem20,aoa,pleasure,10,5.15,0.2065
gem20,aoa,police,10,3.58,0.4336
gem20,aoa,portrait,10,5.46,0.0984
gem20,aoa,power,10,3.93,0.5541
gem20,aoa,prestige,10,6.31,0.1149
gem20,aoa,pride,10,4.65,0.4525
gem20,aoa,prince,10,3.86,0.1064
gem20,aoa,princess,10,3.32,0.2216
gem20,aoa,prison,10,4.85,0.0525
gem20,aoa,product,10,5.16,0.2144
gem20,aoa,progress,10,5.14,0.2304
gem20,aoa,project,10,5.26,0.5424
gem20,aoa,pumpkin,10,3.15,0.4025
gem20,aoa,punch,10,3.14,0.0964
gem20,aoa,pupil,10,4.9,0.638
gem20,aoa,puzzle,10,2.93,0.0741
gem20,aoa,python,10,4.95,0.7725
gem20,aoa,rain,10,1.82,0.0696
gem20,aoa,rattle,10,1.88,0.0956
gem20,aoa,reason,10,4.81,0.4949
gem20,aoa,recall,10,5,0.488
gem20,aoa,reject,10,5.16,0.2244
gem20,aoa,report,10,4.4,0.19
gem20,aoa,reptile,10,4.95,0.7225
gem20,aoa,resort,10,4.55,0.1725
gem20,aoa,respect,10,4.8,0.408
gem20,aoa,risk,10,4.27,0.2061
gem20,aoa,role,10,4.05,0.2725
gem20,aoa,romance,10,5.72,0.1616
gem20,aoa,rubble,10,4.81,0.5949
gem20,aoa,ruffle,10,4.25,0.4125
gem20,aoa,saloon,10,5.36,0.5704
gem20,aoa,sandwich,10,3.09,0.1229
gem20,aoa,scalpel,10,6.57,0.0741
gem20,aoa,script,10,5.38,0.5196
gem20,aoa,seed,10,2.87,0.0721
gem20,aoa,sentence,10,4.85,0.2545
gem20,aoa,service,10,4.15,0.1525
gem20,aoa,settle,10,3.83,0.2801
gem20,aoa,shaft,10,4.48,0.4436
gem20,aoa,shame,10,4.23,0.5661
gem20,aoa,shark,10,3.36,0.2044
gem20,aoa,shirt,10,2.05,0.0805
gem20,aoa,shrug,10,4.13,0.5581
gem20,aoa,signal,10,4.04,0.3684
gem20,aoa,sin,10,5.26,0.3584
gem20,aoa,sister,10,2.05,0.0065
gem20,aoa,slave,10,4.82,0.6416
gem20,aoa,sleep,10,1.47,0.0741
gem20,aoa,slope,10,3.8,0.41
gem20,aoa,slum,10,5.42,0.3176
gem20,aoa,smear,10,4.34,0.1904
gem20,aoa,smell,10,1.79,0.0569
gem20,aoa,snail,10,2.82,0.1076
gem20,aoa,snort,10,3.79,0.3169
gem20,aoa,soldier,10,4.39,0.2889
gem20,aoa,sorrow,10,4.87,0.6021
gem20,aoa,sparkle,10,3.55,0.2845
gem20,aoa,spinach,10,3.1,0.09
gem20,aoa,spirit,10,5,0.142
gem20,aoa,spit,10,2.5,0.15
gem20,aoa,spring,10,2.7,0.16
gem20,aoa,squash,10,3.01,0.0009
gem20,aoa,squeeze,10,3.1,0.298
gem20,aoa,stab,10,4.06,0.0344
gem20,aoa,status,10,5.5,0.2
gem20,aoa,stock,10,3.75,0.1445
gem20,aoa,stomach,10,2.75,0.2125
gem20,aoa,stove,10,2.85,0.0525
gem20,aoa,strand,10,4,0.25
gem20,aoa,stretch,10,2.92,0.2176
gem20,aoa,stride,10,4.54,0.4644
gem20,aoa,string,10,2.55,0.1225
gem20,aoa,suburb,10,5.11,0.4889
gem20,aoa,success,10,4.71,0.1669
gem20,aoa,surgeon,10,5.95,0.3225
gem20,aoa,sweater,10,3.13,0.1721
gem20,aoa,sword,10,4.28,0.1356
gem20,aoa,table,10,1.95,0.0225
gem20,aoa,taboo,10,6.38,0.1876
gem20,aoa,talent,10,5,0.24
gem20,aoa,terror,10,5.42,0.1976
gem20,aoa,texture,10,5.1,0.14
gem20,aoa,throat,10,2.76,0.0584
gem20,aoa,tiger,10,2.88,0.0696
gem20,aoa,toast,10,2.82,0.2076
gem20,aoa,toilet,10,2.15,0.0865
gem20,aoa,tortoise,10,4.04,0.1244
gem20,aoa,town,10,2.92,0.0536
gem20,aoa,toxin,10,6.14,0.0904
gem20,aoa,traffic,10,3.45,0.2225
gem20,aoa,transit,10,5.2,0.21
gem20,aoa,treason,10,6.6,0.09
gem20,aoa,treasure,11,4.436364,0.37686
gem20,aoa,trend,10,5.37,0.3921
gem20,aoa,triumph,10,5.66,0.1604
gem20,aoa,troll,10,3.67,0.1861
gem20,aoa,trouble,10,3.45,0.2725
gem20,aoa,trousers,10,2.85,0.1525
gem20,aoa,trumpet,10,4.43,0.4901
gem20,aoa,trust,10,3.36,0.2564
gem20,aoa,tulip,10,3.9,0.49
gem20,aoa,tumble,10,2.87,0.1921
gem20,aoa,typhoon,10,5.67,0.1801
gem20,aoa,ulcer,10,6.3,0.06
gem20,aoa,urge,10,4.81,0.3869
gem20,aoa,usher,10,5.49,0.4909
gem20,aoa,venom,10,5.45,0.2225
gem20,aoa,verge,10,5.53,0.2381
gem20,aoa,version,10,5.03,0.2861
gem20,aoa,victim,10,5.02,0.1036
gem20,aoa,virtue,10,5.86,0.0944
gem20,aoa,vowel,10,5.66,0.4204
gem20,aoa,vulture,10,5.82,0.2376
gem20,aoa,waitress,10,3.68,0.1516
gem20,aoa,wallet,10,3.26,0.1184
gem20,aoa,walnut,10,4.36,0.8544
gem20,aoa,walrus,10,4.39,0.5829
gem20,aoa,whimper,10,4.1,0.29
gem20,aoa,whisper,10,3.56,0.2944
gem20,aoa,whore,10,6.25,0.1125
gem20,aoa,wisdom,10,6.19,0.1049
gem20,aoa,wish,10,2.48,0.2136
gem20,aoa,wit,10,5.39,0.1789
gem20,aoa,wood,10,2.54,0.2644
gem20,aoa,wrath,10,5.95,0.0725
gem20,aoa,wrestle,10,4.43,0.2101
gem20,aoa,yeast,10,4.91,0.7829
gem20,aoa,zebra,10,3.35,0.2405
gem20,arousal,affair,10,7.44,0.2624
gem20,arousal,aisle,10,3.47,2.6561
gem20,arousal,anchor,10,3.29,0.4949
gem20,arousal,anger,10,7.99,0.0169
gem20,arousal,ant,10,5.85,0.1025
gem20,arousal,applause,10,6.88,0.4136
gem20,arousal,apple,10,5.14,0.2504
gem20,arousal,apron,10,2.98,0.1476
gem20,arousal,arson,10,8.21,0.2389
gem20,arousal,art,10,5.63,0.2401
gem20,arousal,artist,10,5.83,0.3801
gem20,arousal,aspect,10,4.38,0.5476
gem20,arousal,asthma,10,6.33,1.5301
gem20,arousal,attempt,10,5.55,0.4145
gem20,arousal,author,10,4.06,0.6064
gem20,arousal,baby,10,5.71,1.2149
gem20,arousal,balloon,10,5.85,0.2765
gem20,arousal,ban,10,6.26,0.5264
gem20,arousal,bandage,10,2.92,0.3276
gem20,arousal,basket,10,3.34,0.3904
gem20,arousal,battle,10,8.06,0.0744
gem20,arousal,bead,10,3.18,0.3616
gem20,arousal,beer,10,4.32,1.0976
gem20,arousal,beggar,10,6.25,0.9985
gem20,arousal,belief,10,5.1,0.51
gem20,arousal,bitch,10,7.92,0.2476
gem20,arousal,blame,10,6.66,0.2564
gem20,arousal,bliss,10,3.97,4.2781
gem20,arousal,blister,10,6.14,1.3184
gem20,arousal,blood,10,7.62,0.1956
gem20,arousal,blouse,10,3.78,0.5156
gem20,arousal,boast,10,6.86,0.5564
gem20,arousal,bondage,10,7.66,0.1704
gem20,arousal,bonnet,10,2.6,0.248
gem20,arousal,bounce,10,6.05,0.1865
gem20,arousal,bowel,10,4.37,4.4021
gem20,arousal,bowl,10,3.03,0.6061
gem20,arousal,bracket,10,4.25,0.1265
gem20,arousal,breakfast,10,4.61,0.8289
gem20,arousal,breast,10,5.54,0.8764
gem20,arousal,bulge,10,5.7,0.72
gem20,arousal,button,10,3.44,0.5664
gem20,arousal,camp,10,3.72,0.1876
gem20,arousal,cancer,10,7.9,0.328
gem20,arousal,candle,10,3.19,0.4389
gem20,arousal,candy,10,5.95,0.3105
gem20,arousal,canoe,10,3.52,0.2956
gem20,arousal,carcass,10,7.12,0.4676
gem20,arousal,caress,10,6.32,0.8496
gem20,arousal,carpet,10,2.28,0.1416
gem20,arousal,carriage,10,3.06,0.3684
gem20,arousal,castle,10,3.77,0.5721
gem20,arousal,cattle,10,3.25,0.4685
gem20,arousal,caution,10,6.13,0.4041
gem20,arousal,cease,10,2.97,0.9301
gem20,arousal,ceiling,10,2.51,0.3769
gem20,arousal,chauffeur,10,2.97,0.6761
gem20,arousal,chest,10,4.31,0.6249
gem20,arousal,chew,10,3.61,0.3409
gem20,arousal,child,10,5.71,0.5969
gem20,arousal,chord,10,3.64,0.4884
gem20,arousal,circuit,10,5.27,0.1161
gem20,arousal,city,10,5.94,0.3204
gem20,arousal,class,10,3.86,0.4964
gem20,arousal,clergy,10,3.4,0.356
gem20,arousal,cloak,10,2.98,0.2056
gem20,arousal,closure,10,2.97,0.4941
gem20,arousal,clover,10,2.6,0.456
gem20,arousal,coffin,10,6,4.914
gem20,arousal,column,9,3.822222,0.717284
gem20,arousal,comb,10,2.58,0.2056
gem20,arousal,compass,10,3.71,0.3429
gem20,arousal,complex,10,5.3,0.46
gem20,arousal,concept,10,4.57,0.2281
gem20,arousal,consent,10,4.27,0.9421
gem20,arousal,console,10,3.29,1.2009
gem20,arousal,contempt,10,6.86,0.1884
gem20,arousal,context,10,4.61,0.2809
gem20,arousal,contract,10,4.96,0.4144
gem20,arousal,costume,10,5.7,1.38
gem20,arousal,cottage,10,2.74,0.1884
gem20,arousal,cotton,10,2.23,0.1821
gem20,arousal,couch,10,2.02,0.0896
gem20,arousal,cough,10,5.62,1.2576
gem20,arousal,county,10,3.8,0.114
gem20,arousal,courage,10,7.09,0.1949
gem20,arousal,crab,10,5.46,0.5684
gem20,arousal,cricket,10,3.81,1.6809
gem20,arousal,crisis,10,8,0.144
gem20,arousal,crude,10,6.58,0.2036
gem20,arousal,crystal,10,4.24,2.8284
gem20,arousal,cuddle,10,3.66,5.4244
gem20,arousal,culture,10,4.5,0.25
gem20,arousal,cure,10,4.39,1.4109
gem20,arousal,curtain,10,2.89,0.5969
gem20,arousal,cushion,10,1.97,0.0701
gem20,arousal,dance,10,7.24,0.1064
gem20,arousal,dandruff,10,4.42,4.4656
gem20,arousal,dare,10,7.09,0.1829
gem20,arousal,date,10,5.96,0.3764
gem20,arousal,delight,10,7.11,0.0929
gem20,arousal,desert,10,2.9,0.29
gem20,arousal,despair,10,7.49,0.1929
gem20,arousal,dessert,10,4.66,2.4284
gem20,arousal,device,10,4.73,0.2721
gem20,arousal,dinner,10,4.18,1.9276
gem20,arousal,disgust,10,7.63,0.3181
gem20,arousal,doctor,10,5.08,1.0896
gem20,arousal,doctrine,10,3.17,0.7001
gem20,arousal,donkey,10,3.47,0.6641
gem20,arousal,doom,10,7.85,0.2305
gem20,arousal,doubt,10,6.09,0.6869
gem20,arousal,dread,10,7.88,0.0616
gem20,arousal,duty,10,4.87,0.7981
gem20,arousal,ease,10,2.37,0.1781
gem20,arousal,employ,10,4.6,1.17
gem20,arousal,escort,10,5.6,0.496
gem20,arousal,essence,10,3.86,0.3244
gem20,arousal,excuse,10,4.52,0.8196
gem20,arousal,faith,10,5.43,0.9881
gem20,arousal,fame,10,7,0.116
gem20,arousal,farewell,10,4.26,1.6164
gem20,arousal,fault,10,5.71,0.9149
gem20,arousal,feat,10,6.41,0.1669
gem20,arousal,fiction,10,4.97,0.8741
gem20,arousal,figment,10,4.65,0.4425
gem20,arousal,fire,10,8.18,0.0356
gem20,arousal,flea,10,6.71,0.2789
gem20,arousal,fleet,10,5.62,0.3396
gem20,arousal,flourish,10,6.42,0.3996
gem20,arousal,food,10,3.58,2.5156
gem20,arousal,forehead,10,2.77,0.7301
gem20,arousal,forge,10,5.98,0.6536
gem20,arousal,fortress,10,4.32,1.9756
gem20,arousal,fraud,10,7.49,0.1949
gem20,arousal,freedom,10,7.23,0.3641
gem20,arousal,function,10,4.32,0.3336
gem20,arousal,fuss,10,6.2,0.298
gem20,arousal,gain,10,6.49,0.5809
gem20,arousal,game,10,6.36,0.1444
gem20,arousal,garbage,10,6.33,1.4101
gem20,arousal,giraffe,10,4.57,0.2801
gem20,arousal,gist,10,4.12,0.3696
gem20,arousal,glacier,10,2.89,0.0769
gem20,arousal,glee,10,7.08,0.0956
gem20,arousal,gloom,10,4.56,6.0624
gem20,arousal,goose,10,3.88,1.2396
gem20,arousal,greed,10,7.66,0.1684
gem20,arousal,grind,10,6.18,2.4256
gem20,arousal,guilt,10,7.3,0.364
gem20,arousal,guitar,10,6.08,0.3076
gem20,arousal,hall,10,3.29,0.1329
gem20,arousal,ham,10,4.11,0.5189
gem20,arousal,hammock,10,1.92,0.1496
gem20,arousal,hand,10,4.55,0.3385
gem20,arousal,handle,10,4.95,1.8785
gem20,arousal,harvest,10,4.4,1.026
gem20,arousal,hate,10,8.01,0.1929
gem20,arousal,head,10,4.84,0.3764
gem20,arousal,health,10,5.13,0.9241
gem20,arousal,heaven,10,3.81,3.1029
gem20,arousal,hit,10,7.87,0.1821
gem20,arousal,honey,10,4.48,2.4276
gem20,arousal,hope,10,6.29,0.1549
gem20,arousal,hostage,10,8.02,0.0676
gem20,arousal,hostess,10,4.74,0.4404
gem20,arousal,hurdle,10,6.07,0.6041
gem20,arousal,husband,10,5.37,0.2221
gem20,arousal,impress,10,6.45,0.2325
gem20,arousal,incest,10,8.62,0.1396
gem20,arousal,island,10,3.75,0.6845
gem20,arousal,issue,10,5.72,0.1816
gem20,arousal,item,10,4.12,0.2556
gem20,arousal,jacket,10,3.98,0.3056
gem20,arousal,jewel,10,6.69,0.1949
gem20,arousal,jungle,10,6.65,0.2585
gem20,arousal,junk,10,5.2,0.826
gem20,arousal,justice,10,5.93,0.5681
gem20,arousal,kill,10,8.54,0.1384
gem20,arousal,knock,10,4.92,0.4576
gem20,arousal,knowledge,10,5.45,0.9465
gem20,arousal,lace,10,3.48,0.3396
gem20,arousal,ladder,10,4.36,0.3004
gem20,arousal,launch,10,6.62,0.5696
gem20,arousal,leaf,10,2.31,0.3269
gem20,arousal,leisure,10,2.15,0.2665
gem20,arousal,leopard,10,7.22,0.0836
gem20,arousal,lettuce,10,2.41,0.3129
gem20,arousal,limit,10,5.28,0.4756
gem20,arousal,line,10,3.85,1.2325
gem20,arousal,lobster,10,5.47,0.6141
gem20,arousal,luck,10,5.59,0.4509
gem20,arousal,luggage,10,3.27,0.2141
gem20,arousal,lumber,10,3.18,0.5856
gem20,arousal,lunch,10,4.43,1.0341
gem20,arousal,lust,10,8.14,0.0404
gem20,arousal,malice,10,7.77,0.4101
gem20,arousal,mammal,10,4.41,0.4689
gem20,arousal,mansion,10,4.47,2.5661
gem20,arousal,marvel,10,6.83,0.1001
gem20,arousal,mate,10,5.61,0.5549
gem20,arousal,melon,10,3.06,0.3744
gem20,arousal,menace,10,7.34,0.1504
gem20,arousal,merchant,10,4.95,0.6685
gem20,arousal,message,10,4.9,0.29
gem20,arousal,metal,10,5.27,0.8581
gem20,arousal,methane,10,2.23,0.6801
gem20,arousal,method,10,3.85,0.3365
gem20,arousal,midst,10,4.15,0.2005
gem20,arousal,mirror,10,3.93,0.1721
gem20,arousal,mischief,10,6.66,0.1424
gem20,arousal,mistress,10,6.87,0.3081
gem20,arousal,model,10,4.87,0.3241
gem20,arousal,moisture,10,3.05,0.4525
gem20,arousal,moment,10,4.94,0.2024
gem20,arousal,monarch,10,4.94,1.1124
gem20,arousal,monkey,10,6.26,0.7124
gem20,arousal,monster,10,7.94,0.4024
gem20,arousal,mood,10,4.41,0.5829
gem20,arousal,morsel,10,3.72,0.4456
gem20,arousal,moth,10,2.47,0.6461
gem20,arousal,mother,10,4.41,1.9769
gem20,arousal,mug,10,5.52,2.0016
gem20,arousal,mural,10,3.74,0.5184
gem20,arousal,myth,10,4.53,0.7161
gem20,arousal,necklace,10,3.62,0.3056
gem20,arousal,nectar,10,4.8,2.162
gem20,arousal,needle,10,6.81,0.9109
gem20,arousal,neglect,10,6.34,0.4344
gem20,arousal,neutral,10,4.71,0.3969
gem20,arousal,notion,10,4.83,0.6801
gem20,arousal,nuisance,10,6.34,0.4104
gem20,arousal,nurture,10,4.06,2.3284
gem20,arousal,office,10,4.19,2.0249
gem20,arousal,ordeal,10,7.47,0.4961
gem20,arousal,outrage,10,8.49,0.1189
gem20,arousal,packet,10,4.13,0.4021
gem20,arousal,palace,9,4.677778,1.341728
