source,variable,word,n,m,sd
gem15,aoa,concept,10,4.95,0.831665
gem15,aoa,consent,10,5.2,0.918937
gem15,aoa,console,10,5.05,0.283823
gem15,aoa,contempt,10,6,0.527046
gem15,aoa,context,10,5.7,0.537484
gem15,aoa,contract,10,6,0.235702
gem15,aoa,costume,10,4.3,0.421637
gem15,aoa,cottage,10,4.2,0.349603
gem15,aoa,cotton,10,3.1,0.567646
gem15,aoa,couch,10,3.2,0.483046
gem15,aoa,cough,10,2.6,0.516398
gem15,aoa,county,10,5.25,0.353553
gem15,aoa,courage,10,4.55,0.643342
gem15,aoa,crab,10,2.95,0.437798
gem15,aoa,cricket,10,3.75,0.353553
gem15,aoa,crisis,10,6.05,0.283823
gem15,aoa,crude,10,5.2,0.349603
gem15,aoa,crystal,10,4.75,0.353553
gem15,aoa,cuddle,10,3.3,0.483046
gem15,aoa,culture,10,5.75,0.424918
gem15,aoa,cure,10,4.2,0.752773
gem15,aoa,curtain,10,3.9,0.316228
gem15,aoa,cushion,10,3.95,0.497214
gem15,aoa,dance,10,2.95,0.497214
gem15,aoa,dandruff,10,5.9,0.316228
gem15,aoa,dare,10,2.75,0.424918
gem15,aoa,date,10,3.5,0.527046
gem15,aoa,delight,10,3.4,0.459468
gem15,aoa,desert,10,3.9,0.316228
gem15,aoa,despair,10,5.7,0.632456
gem15,aoa,dessert,10,3.8,0.349603
gem15,aoa,device,10,4.6,0.459468
gem15,aoa,dinner,10,3,0.666667
gem15,aoa,disgust,10,4.6,0.459468
gem15,aoa,doctor,10,4.05,0.368932
gem15,aoa,doctrine,10,6.3,1.05935
gem15,aoa,donkey,10,3.2,0.421637
gem15,aoa,doom,10,5.1,0.394405
gem15,aoa,doubt,10,4.4,0.394405
gem15,aoa,dread,10,4.8,0.674949
gem15,aoa,duty,10,4.85,0.337474
gem15,aoa,ease,10,4.1,0.316228
gem15,aoa,employ,10,5.55,0.437798
gem15,aoa,escort,10,5.55,0.497214
gem15,aoa,essence,10,5.9,0.394405
gem15,aoa,excuse,10,4.5,0.408248
gem15,aoa,faith,10,4.4,0.459468
gem15,aoa,fame,9,5.055556,0.726483
gem15,aoa,farewell,10,5.1,0.394405
gem15,aoa,fault,10,4.3,0.483046
gem15,aoa,feat,10,4.9,0.210819
gem15,aoa,fiction,10,5.55,0.437798
gem15,aoa,figment,10,5.75,0.790569
gem15,aoa,fire,10,2.1,0.210819
gem15,aoa,flea,10,3.55,0.68516
gem15,aoa,fleet,10,4.7,0.674949
gem15,aoa,flourish,10,5.9,0.316228
gem15,aoa,food,10,1.85,0.337474
gem15,aoa,forehead,10,3.3,0.537484
gem15,aoa,forge,10,5.3,0.421637
gem15,aoa,fortress,10,5.85,0.337474
gem15,aoa,fraud,10,6,0.408248
gem15,aoa,freedom,10,5.1,0.210819
gem15,aoa,function,10,5.5,0.527046
gem15,aoa,fuss,10,3.2,0.586894
gem15,aoa,gain,10,4.35,0.474342
gem15,aoa,game,10,2.15,0.241523
gem15,aoa,garbage,10,3.65,0.474342
gem15,aoa,giraffe,10,3.85,0.579751
gem15,aoa,gist,10,5.65,0.411636
gem15,aoa,glacier,10,5.9,0.316228
gem15,aoa,glee,10,4.7,0.483046
gem15,aoa,gloom,10,5,0.408248
gem15,aoa,goose,10,3.1,0.316228
gem15,aoa,greed,10,5.35,0.337474
gem15,aoa,grind,10,4.15,0.411636
gem15,aoa,guilt,10,4.9,0.516398
gem15,aoa,guitar,10,4.35,0.474342
gem15,aoa,hall,10,3.15,0.529675
gem15,aoa,ham,10,2.85,0.241523
gem15,aoa,hammock,10,4.7,0.948683
gem15,aoa,hand,10,1.7,0.421637
gem15,aoa,handle,10,3.2,0.483046
gem15,aoa,harvest,10,4.6,0.459468
gem15,aoa,hate,10,4,0.471405
gem15,aoa,head,10,1.6,0.394405
gem15,aoa,health,10,3.7,0.537484
gem15,aoa,heaven,10,3.95,0.598609
gem15,aoa,hit,10,1.9,0.210819
gem15,aoa,honey,10,2.6,0.459468
gem15,aoa,hope,10,2.8,0.421637
gem15,aoa,hostage,10,6.1,0.316228
gem15,aoa,hostess,10,5.5,0.471405
gem15,aoa,hurdle,10,4.95,0.368932
gem15,aoa,husband,10,5.25,0.71686
gem15,aoa,impress,10,4.95,0.550252
gem15,aoa,incest,10,6.15,1.001388
gem15,aoa,island,10,3.95,0.158114
gem15,aoa,issue,10,5.05,0.158114
gem15,aoa,item,10,3.65,0.411636
gem15,aoa,jacket,10,3.4,0.394405
gem15,aoa,jewel,10,4.2,0.586894
gem15,aoa,jungle,10,4.25,0.424918
gem15,aoa,junk,10,4.25,0.634648
gem15,aoa,justice,10,5.3,0.888194
gem15,aoa,kill,10,3.9,0.567646
gem15,aoa,knock,10,2.25,0.353553
gem15,aoa,knowledge,10,5.2,0.349603
gem15,aoa,lace,10,3.95,0.368932
gem15,aoa,ladder,10,3.2,0.349603
gem15,aoa,launch,10,4.55,0.497214
gem15,aoa,leaf,10,2.6,0.394405
gem15,aoa,leisure,10,5.75,0.353553
gem15,aoa,leopard,10,4.8,0.632456
gem15,aoa,lettuce,10,3.6,0.394405
gem15,aoa,limit,10,4.7,0.421637
gem15,aoa,line,10,2.25,0.424918
gem15,aoa,lobster,10,4.5,0.471405
gem15,aoa,luck,10,3.3,0.483046
gem15,aoa,luggage,10,4.8,0.258199
gem15,aoa,lumber,10,4.75,0.424918
gem15,aoa,lunch,10,3.3,0.537484
gem15,aoa,lust,10,5.6,0.699206
gem15,aoa,malice,10,5.9,0.316228
gem15,aoa,mammal,10,4.7,0.918937
gem15,aoa,mansion,10,5.2,0.752773
gem15,aoa,marvel,10,4.9,0.210819
gem15,aoa,mate,10,3.2,0.483046
gem15,aoa,melon,10,3.05,0.158114
gem15,aoa,menace,10,5,0.62361
gem15,aoa,merchant,10,5.35,0.529675
gem15,aoa,message,10,4,0.235702
gem15,aoa,metal,10,3.55,0.497214
gem15,aoa,methane,10,6.3,0.349603
gem15,aoa,method,10,5,0.471405
gem15,aoa,midst,10,4.85,0.625833
gem15,aoa,mirror,10,3.1,0.316228
gem15,aoa,mischief,10,4.05,0.497214
gem15,aoa,mistress,10,6.15,0.241523
gem15,aoa,model,10,4.1,0.567646
gem15,aoa,moisture,10,4.85,0.411636
gem15,aoa,moment,10,2.9,0.699206
gem15,aoa,monarch,10,5.95,0.368932
gem15,aoa,monkey,10,2.85,0.411636
gem15,aoa,monster,10,3.45,0.437798
gem15,aoa,mood,10,4.05,0.158114
gem15,aoa,morsel,10,4.3,0.483046
gem15,aoa,moth,10,3.45,0.437798
gem15,aoa,mother,10,1.35,0.411636
gem15,aoa,mug,10,3.25,0.424918
gem15,aoa,mural,10,5.8,0.674949
gem15,aoa,myth,10,5.45,0.497214
gem15,aoa,necklace,10,4.35,0.474342
gem15,aoa,nectar,10,5.1,0.516398
gem15,aoa,needle,10,3.6,0.394405
gem15,aoa,neglect,10,5.5,0.408248
gem15,aoa,neutral,10,5.25,0.485913
gem15,aoa,notion,10,4.85,0.474342
gem15,aoa,nuisance,10,5.3,0.421637
gem15,aoa,nurture,10,5.5,0.471405
gem15,aoa,office,10,4.2,0.752773
gem15,aoa,ordeal,10,5.95,0.158114
gem15,aoa,outrage,10,5.65,0.668747
gem15,aoa,packet,10,4.3,0.483046
gem15,aoa,palace,10,4.95,0.550252
gem15,aoa,pamphlet,10,5.8,0.349603
gem15,aoa,panther,10,4.25,0.540062
gem15,aoa,parade,10,4,0.235702
gem15,aoa,parrot,10,3.55,0.68516
gem15,aoa,passage,10,4.95,0.368932
gem15,aoa,passion,10,5.5,0.527046
gem15,aoa,pause,10,4.25,0.424918
gem15,aoa,pelvis,10,6.25,0.424918
gem15,aoa,pension,10,6.2,0.349603
gem15,aoa,people,10,1.95,0.158114
gem15,aoa,person,10,2.15,0.337474
gem15,aoa,pest,10,3.8,0.349603
gem15,aoa,phantom,9,5.5,0.559017
gem15,aoa,phase,10,5.45,0.497214
gem15,aoa,pheasant,10,5.8,0.421637
gem15,aoa,picket,10,6,0.408248
gem15,aoa,picture,10,2.7,0.752773
gem15,aoa,piece,10,2.8,0.421637
gem15,aoa,pillow,10,2.8,0.349603
gem15,aoa,pint,10,4.4,0.516398
gem15,aoa,pity,10,4.55,0.437798
gem15,aoa,plasma,10,6.25,1.00692
gem15,aoa,plea,10,5.2,0.674949
gem15,aoa,pleasure,10,4.15,0.474342
gem15,aoa,police,10,4.3,0.421637
gem15,aoa,portrait,10,5.2,0.752773
gem15,aoa,power,10,4.05,0.497214
gem15,aoa,prestige,10,6.4,0.394405
gem15,aoa,pride,10,4.7,0.421637
gem15,aoa,prince,10,4.15,0.579751
gem15,aoa,princess,10,3.9,0.516398
gem15,aoa,prison,10,5.2,0.421637
gem15,aoa,product,10,4.75,0.485913
gem15,aoa,progress,10,5.05,0.550252
gem15,aoa,project,10,5.35,0.411636
gem15,aoa,pumpkin,10,3.15,0.337474
gem15,aoa,punch,10,3.35,0.579751
gem15,aoa,pupil,10,4.05,0.158114
gem15,aoa,puzzle,10,4.1,0.614636
gem15,aoa,python,10,5.5,0.471405
gem15,aoa,rain,10,2,0.408248
gem15,aoa,rattle,10,2.25,0.424918
gem15,aoa,reason,10,4.5,0.408248
gem15,aoa,recall,10,4.75,0.634648
gem15,aoa,reject,10,4.95,0.643342
gem15,aoa,report,10,4.65,0.668747
gem15,aoa,reptile,10,4.25,0.540062
gem15,aoa,resort,10,5.4,0.459468
gem15,aoa,respect,10,4.35,0.818196
gem15,aoa,risk,10,4.8,0.483046
gem15,aoa,role,10,5.05,0.283823
gem15,aoa,romance,10,5.5,1
gem15,aoa,rubble,10,5.35,0.411636
gem15,aoa,ruffle,10,4.2,0.421637
gem15,aoa,saloon,10,5.6,0.459468
gem15,aoa,sandwich,10,3.65,0.337474
gem15,aoa,scalpel,9,6.388889,0.416667
gem15,aoa,script,10,5.15,0.337474
gem15,aoa,seed,10,2.85,0.411636
gem15,aoa,sentence,10,4.65,0.914391
gem15,aoa,service,10,4.65,0.411636
gem15,aoa,settle,10,4.55,0.437798
gem15,aoa,shaft,10,4.75,0.353553
gem15,aoa,shame,10,4.6,0.516398
gem15,aoa,shark,10,3.6,0.516398
gem15,aoa,shirt,10,2.6,0.737865
gem15,aoa,shrug,10,3.9,0.516398
gem15,aoa,signal,10,4.2,0.421637
gem15,aoa,sin,10,4.85,0.579751
gem15,aoa,sister,10,1.9,0.210819
gem15,aoa,slave,10,5.35,0.944281
gem15,aoa,sleep,10,1.75,0.353553
gem15,aoa,slope,10,3.95,0.598609
gem15,aoa,slum,9,5.611111,0.416667
gem15,aoa,smear,10,4.65,0.474342
gem15,aoa,smell,10,2,0
gem15,aoa,snail,10,3.4,0.658281
gem15,aoa,snort,9,3.722222,0.440959
gem15,aoa,soldier,10,4.6,0.459468
gem15,aoa,sorrow,10,4.75,0.540062
gem15,aoa,sparkle,10,4.05,0.158114
gem15,aoa,spinach,10,3.95,0.368932
gem15,aoa,spirit,10,4.45,0.497214
gem15,aoa,spit,10,2.95,0.797566
gem15,aoa,spring,10,2.75,0.485913
gem15,aoa,squash,10,3.7,0.421637
gem15,aoa,squeeze,10,3.5,0.527046
gem15,aoa,stab,10,4.35,0.579751
gem15,aoa,status,10,6,0.235702
gem15,aoa,stock,10,5.15,0.337474
gem15,aoa,stomach,10,3.2,0.586894
gem15,aoa,stove,10,3.65,0.411636
gem15,aoa,strand,10,4.05,0.283823
gem15,aoa,stretch,10,3.45,0.497214
gem15,aoa,stride,10,4,0.62361
gem15,aoa,string,10,2.9,0.459468
gem15,aoa,suburb,10,5.6,0.459468
gem15,aoa,success,10,5,0.408248
gem15,aoa,surgeon,10,6.3,0.632456
gem15,aoa,sweater,10,3.75,0.424918
gem15,aoa,sword,10,3.8,0.632456
gem15,aoa,table,10,2.1,0.316228
gem15,aoa,taboo,10,6.05,0.158114
gem15,aoa,talent,10,4.95,0.368932
gem15,aoa,terror,10,4.7,0.632456
gem15,aoa,texture,10,4.9,0.516398
gem15,aoa,throat,10,2.65,0.709068
gem15,aoa,tiger,10,3.05,0.437798
gem15,aoa,toast,10,3.35,0.411636
gem15,aoa,toilet,10,3.1,0.459468
gem15,aoa,tortoise,10,4.7,0.421637
gem15,aoa,town,10,2.95,0.283823
gem15,aoa,toxin,10,6.25,1.00692
gem15,aoa,traffic,10,4.45,0.437798
gem15,aoa,transit,10,5.2,0.421637
gem15,aoa,treason,10,6.45,0.368932
gem15,aoa,treasure,10,4.4,0.516398
gem15,aoa,trend,10,5.15,0.851469
gem15,aoa,triumph,10,5.7,0.483046
gem15,aoa,troll,10,4.65,0.474342
gem15,aoa,trouble,10,4,0.408248
gem15,aoa,trousers,10,3.8,0.349603
gem15,aoa,trumpet,10,4.1,0.210819
gem15,aoa,trust,10,3.95,0.724569
gem15,aoa,tulip,10,3.9,0.210819
gem15,aoa,tumble,10,3.15,0.579751
gem15,aoa,typhoon,10,5.5,0.471405
gem15,aoa,ulcer,10,6.4,0.394405
gem15,aoa,urge,10,4.55,0.497214
gem15,aoa,usher,10,5.25,0.634648
gem15,aoa,venom,10,5.15,0.529675
gem15,aoa,verge,10,5.65,0.474342
gem15,aoa,version,10,6,0
gem15,aoa,victim,10,5.25,0.424918
gem15,aoa,virtue,10,5.55,0.437798
gem15,aoa,vowel,10,5.45,0.497214
gem15,aoa,vulture,10,5.6,0.774597
gem15,aoa,waitress,10,5.3,0.632456
gem15,aoa,wallet,10,4.6,0.936898
gem15,aoa,walnut,10,4.3,0.537484
gem15,aoa,walrus,10,5,0.666667
gem15,aoa,whimper,10,3.65,0.411636
gem15,aoa,whisper,10,3.4,0.459468
gem15,aoa,whore,10,6.15,0.241523
gem15,aoa,wisdom,10,6.15,0.337474
gem15,aoa,wish,10,2.65,0.529675
gem15,aoa,wit,10,5.6,0.394405
gem15,aoa,wood,10,2.45,0.437798
gem15,aoa,wrath,10,5.4,0.875595
gem15,aoa,wrestle,10,4.55,0.437798
gem15,aoa,yeast,10,5.8,0.632456
gem15,aoa,zebra,10,3.95,0.497214
gem15,aoakup,affair,10,14.2,2.859681
gem15,aoakup,aisle,10,7.7,0.674949
gem15,aoakup,anchor,10,8.9,1.100505
gem15,aoakup,anger,10,4,0.816497
gem15,aoakup,ant,10,4,0.471405
gem15,aoakup,applause,10,8.4,1.173788
gem15,aoakup,apple,10,2,0
gem15,aoakup,apron,10,5.7,0.823273
gem15,aoakup,arson,10,14.3,1.766981
gem15,aoakup,art,10,6.4,0.516398
gem15,aoakup,artist,10,11.2,2.149935
gem15,aoakup,aspect,10,11.4,2.221111
gem15,aoakup,asthma,10,9.9,0.316228
gem15,aoakup,attempt,10,6.8,0.788811
gem15,aoakup,author,10,10.6,2.065591
gem15,aoakup,baby,10,1.2,0.421637
gem15,aoakup,balloon,10,3.6,0.516398
gem15,aoakup,ban,10,8,1.563472
gem15,aoakup,bandage,10,6.7,0.674949
gem15,aoakup,basket,10,3.6,0.843274
gem15,aoakup,battle,10,6.5,0.707107
gem15,aoakup,bead,10,5.8,0.788811
gem15,aoakup,beer,10,11.6,3.098387
gem15,aoakup,beggar,10,8.4,1.349897
gem15,aoakup,belief,10,8,1.563472
gem15,aoakup,bitch,10,13.7,1.946507
gem15,aoakup,blame,10,6.5,0.707107
gem15,aoakup,bliss,10,10.3,2.359378
gem15,aoakup,blister,10,7.2,0.788811
gem15,aoakup,blood,10,4.7,0.674949
gem15,aoakup,blouse,10,6.5,1.178511
gem15,aoakup,boast,10,8.8,1.398412
gem15,aoakup,bondage,10,14.9,1.37032
gem15,aoakup,bonnet,10,5,0.666667
gem15,aoakup,bounce,10,3.2,0.918937
gem15,aoakup,bowel,10,10.8,2.347576
gem15,aoakup,bowl,10,3.1,0.567646
gem15,aoakup,bracket,10,10,1.563472
gem15,aoakup,breakfast,10,4.2,0.421637
gem15,aoakup,breast,10,3.4,1.349897
gem15,aoakup,bulge,10,9.8,0.918937
gem15,aoakup,button,10,3.1,0.567646
gem15,aoakup,camp,10,5.3,0.823273
gem15,aoakup,cancer,10,12.3,2.496664
gem15,aoakup,candle,10,3.8,0.632456
gem15,aoakup,candy,10,2.8,0.421637
gem15,aoakup,canoe,10,7.1,0.994429
gem15,aoakup,carcass,10,13.7,2.110819
gem15,aoakup,caress,10,7.2,1.813529
gem15,aoakup,carpet,10,4.5,0.527046
gem15,aoakup,carriage,10,5.8,0.788811
gem15,aoakup,castle,10,6,0.666667
gem15,aoakup,cattle,10,6,1.054093
gem15,aoakup,caution,10,7,1.414214
gem15,aoakup,cease,10,9.4,1.074968
gem15,aoakup,ceiling,10,4.7,0.674949
gem15,aoakup,chauffeur,10,11.9,1.911951
gem15,aoakup,chest,10,4.3,0.483046
gem15,aoakup,chew,10,2.5,0.527046
gem15,aoakup,child,10,2.1,0.316228
gem15,aoakup,chord,10,10.8,1.032796
gem15,aoakup,circuit,10,11.5,1.840894
gem15,aoakup,city,10,4.4,0.516398
gem15,aoakup,class,10,6.2,1.316561
gem15,aoakup,clergy,10,11.6,1.837873
gem15,aoakup,cloak,10,8.2,1.229273
gem15,aoakup,closure,10,13.3,1.766981
gem15,aoakup,clover,10,6.9,0.994429
gem15,aoakup,coffin,10,9.2,1.032796
gem15,aoakup,column,10,9.2,1.398412
gem15,aoakup,comb,10,3.9,0.567646
gem15,aoakup,compass,10,8,0.666667
gem15,aoakup,complex,10,11,1.333333
gem15,aoakup,concept,10,9.9,1.595131
gem15,aoakup,consent,10,11.2,1.229273
gem15,aoakup,console,10,10.9,1.791957
gem15,aoakup,contempt,10,14.1,2.378141
gem15,aoakup,context,10,13.7,2.311805
gem15,aoakup,contract,10,13.2,2.299758
gem15,aoakup,costume,10,5.9,0.316228
gem15,aoakup,cottage,10,6.4,0.843274
gem15,aoakup,cotton,10,5.5,0.527046
gem15,aoakup,couch,10,4.9,0.737865
gem15,aoakup,cough,10,3.4,0.516398
gem15,aoakup,county,10,9.6,1.429841
gem15,aoakup,courage,10,7.9,0.994429
gem15,aoakup,crab,10,4.1,0.316228
gem15,aoakup,cricket,10,7.1,0.994429
gem15,aoakup,crisis,10,12.5,2.068279
gem15,aoakup,crude,10,11.9,1.523884
gem15,aoakup,crystal,10,8,0.666667
gem15,aoakup,cuddle,10,3.1,0.737865
gem15,aoakup,culture,10,12.3,2.002776
gem15,aoakup,cure,10,6.8,1.032796
gem15,aoakup,curtain,10,5.5,0.707107
gem15,aoakup,cushion,10,5.2,0.918937
gem15,aoakup,dance,10,3.4,0.516398
gem15,aoakup,dandruff,10,12.2,2.394438
gem15,aoakup,dare,10,4.3,0.674949
gem15,aoakup,date,10,6.7,2.002776
gem15,aoakup,delight,10,4.5,0.849837
gem15,aoakup,desert,10,6,0.471405
gem15,aoakup,despair,10,11.4,1.837873
gem15,aoakup,dessert,10,5.6,0.516398
gem15,aoakup,device,10,8.1,0.567646
gem15,aoakup,dinner,10,3.6,0.516398
gem15,aoakup,disgust,10,7.4,0.966092
gem15,aoakup,doctor,10,4.7,0.483046
gem15,aoakup,doctrine,10,14.5,1.840894
gem15,aoakup,donkey,10,4.8,0.421637
gem15,aoakup,doom,10,10,1.943651
gem15,aoakup,doubt,10,7.2,1.032796
gem15,aoakup,dread,10,8.2,0.632456
gem15,aoakup,duty,10,8.9,0.875595
gem15,aoakup,ease,10,6.6,0.966092
gem15,aoakup,employ,10,12.1,1.66333
gem15,aoakup,escort,10,13.8,2.529822
gem15,aoakup,essence,10,14.1,1.595131
gem15,aoakup,excuse,10,6.7,1.251666
gem15,aoakup,faith,10,7.7,1.337494
gem15,aoakup,fame,10,9.9,1.286684
gem15,aoakup,farewell,10,7.2,1.47573
gem15,aoakup,fault,10,7,0.942809
gem15,aoakup,feat,10,9.5,1.178511
gem15,aoakup,fiction,10,10.8,1.316561
gem15,aoakup,figment,10,13.1,2.024846
gem15,aoakup,fire,10,3,0.942809
gem15,aoakup,flea,10,5.5,0.707107
gem15,aoakup,fleet,10,8.9,0.994429
gem15,aoakup,flourish,10,12.2,1.75119
gem15,aoakup,food,10,2.1,0.316228
gem15,aoakup,forehead,10,4.4,0.516398
gem15,aoakup,forge,10,10.6,1.712698
gem15,aoakup,fortress,10,10.3,1.636392
gem15,aoakup,fraud,10,14.1,1.37032
gem15,aoakup,freedom,10,9.7,1.494434
gem15,aoakup,function,10,11.7,1.766981
gem15,aoakup,fuss,10,4.4,1.074968
gem15,aoakup,gain,10,7,0.666667
gem15,aoakup,game,10,3.5,0.707107
gem15,aoakup,garbage,10,4.5,0.527046
gem15,aoakup,giraffe,10,5.5,0.849837
gem15,aoakup,gist,10,12.9,2.024846
gem15,aoakup,glacier,10,10.2,1.032796
gem15,aoakup,glee,10,8,1.333333
gem15,aoakup,gloom,10,9,1.054093
gem15,aoakup,goose,10,4.6,0.699206
gem15,aoakup,greed,10,10.8,1.932184
gem15,aoakup,grind,10,7.7,1.418136
gem15,aoakup,guilt,10,8.1,1.449138
gem15,aoakup,guitar,10,7.3,0.674949
gem15,aoakup,hall,10,4.1,0.567646
gem15,aoakup,ham,10,4.3,0.483046
gem15,aoakup,hammock,10,8,0.942809
gem15,aoakup,hand,10,1.8,0.421637
gem15,aoakup,handle,10,4,0.471405
gem15,aoakup,harvest,10,8.3,0.674949
gem15,aoakup,hate,10,6.4,1.074968
gem15,aoakup,head,10,2,0
gem15,aoakup,health,10,5.5,0.527046
gem15,aoakup,heaven,10,5.6,0.699206
gem15,aoakup,hit,10,2.1,0.316228
gem15,aoakup,honey,10,2.8,0.788811
gem15,aoakup,hope,10,4,0.942809
gem15,aoakup,hostage,10,12.5,1.715938
gem15,aoakup,hostess,10,11.6,2.319004
gem15,aoakup,hurdle,10,9.3,1.251666
gem15,aoakup,husband,10,10,3.620927
gem15,aoakup,impress,10,9.4,1.264911
gem15,aoakup,incest,10,16.5,1.433721
gem15,aoakup,island,10,6.2,0.632456
gem15,aoakup,issue,10,9.6,0.966092
gem15,aoakup,item,10,5,1.054093
gem15,aoakup,jacket,10,4.4,0.516398
gem15,aoakup,jewel,10,7.5,0.527046
gem15,aoakup,jungle,10,7.1,0.994429
gem15,aoakup,junk,10,6.7,1.05935
gem15,aoakup,justice,10,11.7,1.494434
gem15,aoakup,kill,10,5.9,1.100505
gem15,aoakup,knock,10,2.7,0.483046
gem15,aoakup,knowledge,10,9,1.490712
gem15,aoakup,lace,10,6.4,0.699206
gem15,aoakup,ladder,10,4.4,0.516398
gem15,aoakup,launch,10,8.6,0.843274
gem15,aoakup,leaf,10,3.3,0.674949
gem15,aoakup,leisure,10,10,0.942809
gem15,aoakup,leopard,10,7.8,1.47573
gem15,aoakup,lettuce,10,5.2,0.421637
gem15,aoakup,limit,10,8.3,0.823273
gem15,aoakup,line,10,3,0.666667
gem15,aoakup,lobster,10,8.4,0.966092
gem15,aoakup,luck,10,4.9,0.567646
gem15,aoakup,luggage,10,7.8,1.032796
gem15,aoakup,lumber,10,8.2,1.229273
gem15,aoakup,lunch,10,4.2,0.421637
gem15,aoakup,lust,10,14.9,1.523884
gem15,aoakup,malice,10,11.4,1.95505
gem15,aoakup,mammal,10,8.9,1.449138
gem15,aoakup,mansion,10,7.9,0.737865
gem15,aoakup,marvel,10,9.2,0.788811
gem15,aoakup,mate,10,5.4,1.349897
gem15,aoakup,melon,10,4.7,0.483046
gem15,aoakup,menace,10,9.4,0.843274
gem15,aoakup,merchant,10,9.9,1.595131
gem15,aoakup,message,10,5.8,0.918937
gem15,aoakup,metal,10,5,0.816497
gem15,aoakup,methane,10,13.4,2.674987
gem15,aoakup,method,10,9.5,0.707107
gem15,aoakup,midst,10,9.9,1.72884
gem15,aoakup,mirror,10,2.9,0.737865
gem15,aoakup,mischief,10,6.6,0.843274
gem15,aoakup,mistress,10,15.8,1.75119
gem15,aoakup,model,10,7.1,1.72884
gem15,aoakup,moisture,10,8.8,1.549193
gem15,aoakup,moment,10,3.9,0.737865
gem15,aoakup,monarch,10,11.1,0.994429
gem15,aoakup,monkey,10,3.9,0.567646
gem15,aoakup,monster,10,5.4,0.843274
gem15,aoakup,mood,10,8.4,1.429841
gem15,aoakup,morsel,10,7.4,1.349897
gem15,aoakup,moth,10,5.3,0.674949
gem15,aoakup,mother,10,1.3,0.483046
gem15,aoakup,mug,10,4.5,1.178511
gem15,aoakup,mural,10,11.2,3.155243
gem15,aoakup,myth,10,10.1,0.875595
gem15,aoakup,necklace,10,6.8,1.135292
gem15,aoakup,nectar,10,9.4,1.349897
gem15,aoakup,needle,10,5.3,0.674949
