source,word,auditory,gustatory,haptic,interoceptive,olfactory,visual
lanc,TALKING,4.944444444,0,0.111111111,1.055555556,0,2.833333333
lanc,TASTEFULNESS,1.947368421,3.157894737,1,1.842105263,1.263157895,2.947368421
lanc,TEATIME,2,2.666666667,1.285714286,1.285714286,1.80952381,2.714285714
lanc,TEENAGED,1.857142857,0.619047619,0.714285714,1.428571429,0.80952381,2.523809524
lanc,TELEPORTATION,1.19047619,0.476190476,1,1.142857143,0.714285714,2.380952381
lanc,TELETYPEWRITER,1.636363636,0.454545455,2.818181818,0.454545455,0.090909091,3.545454545
lanc,THAW,0.75,1.25,2.35,0.6,0.65,3.3
lanc,THORNILY,0.4,0,3.533333333,0.666666667,0.066666667,2.6
lanc,THRILLER,2.25,0.05,0.4,3.15,0.15,3
lanc,THRILLING,1.526315789,0.526315789,1.368421053,3.789473684,0.526315789,2.210526316
lanc,TIN,1.333333333,0.666666667,2.476190476,0.904761905,0.904761905,2.904761905
lanc,TIRELESS,0.85,0.1,0.35,2.95,0.05,1.85
lanc,TO,1.1875,0,0.1875,0.5,0.25,1.1875
lanc,TOGA,0.285714286,0.071428571,2.428571429,0.214285714,0.071428571,3.571428571
lanc,TOUR GUIDE,3.315789474,0.394736842,1.052631579,0.631578947,0.552631579,3.631578947
lanc,TOWEL RAIL,0.294117647,0,3,0,0,4.117647059
lanc,TRACTION,0.913043478,0.130434783,2.52173913,1.173913043,0.217391304,2
lanc,TRANSFORMING,1.555555556,0.277777778,1.111111111,2.055555556,0.611111111,3.944444444
lanc,TRANSLUCENCY,0.823529412,0.294117647,1.117647059,0.294117647,0.411764706,4.235294118
lanc,TRANSPARENT,0.666666667,0,0.611111111,0.444444444,0,4.5
lanc,TRAVELED,1.826086957,0.826086957,1.304347826,1.043478261,1.304347826,3.043478261
lanc,TRUCK STOP,2.142857143,0.80952381,1,0.904761905,1.142857143,3
lanc,TUBING,0.25,0.15,1.7,0.45,0.1,3.15
lanc,UNAPPROACHABLE,2.315789474,0.473684211,0.631578947,1.947368421,0.368421053,3.684210526
lanc,UNBIASED,2.588235294,0,0.176470588,1.882352941,0.176470588,1.705882353
lanc,UNCONNECTED,1.117647059,0,1.647058824,2.117647059,0.058823529,3.294117647
lanc,UNCONTAINED,1.19047619,0.333333333,1.19047619,1.238095238,0.523809524,3
lanc,UNDERRATE,2.2,0.7,0.8,0.9,0.65,2.25
lanc,UNDERWRITER,1.2,0,0.333333333,0.2,0,2.266666667
lanc,UNDILUTED,1.222222222,2.166666667,1.5,1.555555556,1.111111111,3.5
lanc,UNEVALUATED,1.363636364,0.090909091,0.454545455,0.818181818,0.181818182,1.954545455
lanc,UNIMAGINABLY,1.772727273,0.5,0.545454545,2,0.5,1.863636364
lanc,UNNERVED,1.625,0.125,0.5,3.0625,0.125,2.125
lanc,UNNOTED,1.368421053,0.473684211,0.736842105,1.210526316,0.368421053,2.315789474
lanc,UNSATURATED,0.133333333,0.666666667,1.2,0.733333333,0.333333333,3.266666667
lanc,UNSENTIMENTALLY,1.833333333,0.388888889,0.666666667,2.5,0.388888889,1.777777778
lanc,UNSHAPELY,0.3125,0.0625,2,0.875,0.1875,3.9375
lanc,UNWARRANTEDLY,1.642857143,0.357142857,0.571428571,1.857142857,0.5,2.785714286
lanc,UNWORLDLY,1.285714286,0.285714286,0.642857143,1.714285714,0.642857143,2.928571429
lanc,UPROARIOUSLY,3.117647059,0.470588235,0.705882353,1.647058824,0.294117647,2.647058824
lanc,UROLOGIST,1.9,0,1.1,0.8,0,3.3
lanc,VACCINATE,0.904761905,0.428571429,2.285714286,2.095238095,0.571428571,2.80952381
lanc,VALUE SYSTEM,1.857142857,0.238095238,0.523809524,1.476190476,0.238095238,1.857142857
lanc,VERBALIZATION,4.45,0.05,0.15,1.1,0.1,0.5
lanc,VIDEOCONFERENCE,3.444444444,0,0.111111111,0.333333333,0,3.944444444
lanc,VISION,0.473684211,0.473684211,0.421052632,0.894736842,0.368421053,4.736842105
lanc,VOW,3.35,0.15,0.2,1.35,0.15,1.3
lanc,WAKEFULNESS,0.736842105,0.210526316,0.210526316,3.736842105,0.052631579,1.894736842
lanc,WANDERER,0.4,0,0,1.333333333,0.2,3.333333333
lanc,WATCHFULLY,1,0.65,0.9,1.45,0.5,3.55
lanc,WATER SOFTENER,1.0625,1.375,1.75,0.1875,0.875,2.625
lanc,WED,1.6875,0.1875,0.3125,1.75,0.125,3.1875
lanc,WHATEVER,2.1875,0.0625,0,1.25,0.25,1.25
lanc,WIGGLER,1,0.35,1.95,1.3,0.3,2.8
lanc,WINE,0.739130435,4.304347826,1.47826087,1.869565217,3.608695652,3.304347826
lanc,WITHSTOOD,0.571428571,0.214285714,1.071428571,2.142857143,0.214285714,2.571428571
lanc,WORKTABLE,0.739130435,0.304347826,2.652173913,0.391304348,0.347826087,3.304347826
lanc,YANK,1.4,0.45,2.7,1.2,0.55,2.9
gpt35,ACOUSTICAL,3.8,1.8,1.8,2.2,1.2,2.2
gpt35,ACT ON,2,1.4,2.4,2,1.4,2.6
gpt35,ADMINISTRATION,3.2,1.6,1.8,2.6,1.4,1.6
gpt35,AFFIRMATIVELY,1.4,0.8,1.6,1.2,0.8,2.2
gpt35,AGGREGATIVE,1.4,0.6,1.4,1.2,0.2,2.6
gpt35,AGONIZINGLY,1.6,0.6,1.2,2.4,0.8,2.6
gpt35,AIMLESSLY,1.6,1.4,1.8,1.6,1.2,1.4
gpt35,AIRBAG,3.4,2.8,1.8,1.8,2,3
gpt35,ALMOND,1.6,3,2.6,1.8,2.2,3.6
gpt35,ALTERCATION,2.6,1.2,2.4,3.2,1,1.2
gpt35,ANGELICALLY,2.4,0.8,1.2,1.2,1.2,2.6
gpt35,APPEASE,2.4,0.6,2.4,2,0.6,3.6
gpt35,APPREHENSIBILITY,1.6,1.2,1.6,1.2,0.8,2.2
gpt35,ARDENTLY,2,0.8,1.2,2,1,2.4
gpt35,ASHTRAY,2.8,1.6,1.6,2.2,2,3.2
gpt35,ASSESSED,2,0.8,0.8,1.8,1,3
gpt35,ASSESSOR,2,0.8,1,1.8,1,3
gpt35,ATONE,1.4,1,2.2,1.4,1,2.4
gpt35,ATTACHMENT,1.8,1,3,1.4,1.4,2.2
gpt35,AUDITORY,3.8,1.8,1.6,2.2,1.2,2.2
gpt35,AUGMENT,2.6,1.2,1.8,2.6,1,1.6
gpt35,AWARE,2.4,2.4,3,2.4,1.6,2.4
gpt35,BALE,2.2,0.6,2.8,1.8,0.6,4
gpt35,BARBARIC,2.4,0.6,3.6,1.8,0.6,1.6
gpt35,BARRED,1.4,1,2.2,1.4,0.8,2
gpt35,BED,2.4,0.6,3.8,2.2,0.6,4
gpt35,BELIEVING,2.4,0.6,2.6,1.8,0.4,3.4
gpt35,BELL TOWER,2.4,1.6,2.6,1.8,1.6,3.6
gpt35,BEYOND,2.4,1.8,3,2,1.2,2
gpt35,BIBLIOGRAPHICALLY,1.4,0.4,0.8,0.6,0.2,2.8
gpt35,BLASPHEMOUSLY,2.2,0.6,1.6,1.2,0.6,2
gpt35,BLOCK,2.6,2.4,1.8,2.8,1.6,3.2
gpt35,BLOODTHIRSTILY,1.2,0.4,0.6,1.2,0.2,2.4
gpt35,BLUISHNESS,1.4,0.4,1,1.4,0.6,2.2
gpt35,BOOKBAG,2.4,0.4,2.4,1.6,0.6,3.6
gpt35,BOTANICALLY,1.6,1.8,1.4,1.4,1.6,2.4
gpt35,BOTH,1.6,1.2,2.6,1.4,1.2,2.4
gpt35,BRAISED,2.2,2.2,1.6,2.8,2,3.6
gpt35,BREEZELESS,2.4,0.4,1.8,1.2,0.6,2
gpt35,BUFFALO,3,2,3.4,2,0.8,3.8
gpt35,BULLISHNESS,1.4,0.4,0.8,2,0.6,2.4
gpt35,BUNTED,1.8,0.4,1.6,1.2,0.2,2.8
gpt35,BUTTERSCOTCH,1.4,3.4,3.2,1.4,2,2.8
gpt35,BUTTERY,1.2,3.2,3,1.4,1.6,2.4
gpt35,CAKE PAN,2.4,2.2,3.4,2.2,0.6,3.8
gpt35,CAMP,2.4,0.6,3.4,2,0.8,4
gpt35,CANNOT,2.4,0.4,2.2,1,0.6,2.2
gpt35,CARMAKER,2.6,1.6,2,2.6,1,1.4
gpt35,CASTLED,3,0.8,3,1.8,0.6,2.8
gpt35,CATEGORY,2.2,0.8,1.2,2,1,3.2
gpt35,CAUSER,2.6,1,1.2,0.8,1.2,2.4
gpt35,CENTERPIECES,2.2,1.6,2.6,1.6,1.4,3.6
gpt35,CENTRALIST,3,1,2.4,1.6,0.4,3.4
gpt35,CHAUVINISM,1.4,1.2,2.2,1.6,0.8,1.4
gpt35,CHILI PEPPER,2.4,3.6,2.8,3.4,3.4,1.6
gpt35,CHRISTEN,3.2,1.2,1.2,1.2,1.6,3
gpt35,CHRONICALLY,3,0.6,2.6,2,0.6,2.6
gpt35,CHUNK,2,2.2,2.4,2.6,1.4,1.4
gpt35,CIRCULAR,3.4,1.2,2.8,1.4,0.8,3.8
gpt35,CIVILIZING,3.4,1.2,3.2,2,0.4,3.4
gpt35,CLANK,2.2,1.8,2,1.8,0.8,1.8
gpt35,CLEANING LADY,1.6,1.4,2.6,1.6,1.4,2.2
gpt35,CLOAKED,3,1.2,1.2,1.2,1.4,2.6
gpt35,COACHWORK,2.4,1.2,2.2,2.6,0.6,1.2
gpt35,COASTWARD,2.8,1.2,1.4,2,1,3.4
gpt35,COHERE,2.8,0.6,2,1.4,0.2,3.2
gpt35,COMPLETE,2.4,0.8,3,2.4,0.6,4.2
gpt35,COMPREHENDINGLY,2.2,1,0.8,2,0.8,2.6
gpt35,COMPREHENSIBLY,0.8,0.2,1.6,0.8,0.6,2.6
gpt35,CONSUMERISM,2.2,0.8,1.2,2,0.8,3.2
gpt35,CONVICTABLE,1.2,0.4,0.4,1.6,0.6,2.4
gpt35,CORDIAL,2,2.6,2.8,1.8,2,3.4
gpt35,COUNCILWOMAN,3,1.4,1.6,2.8,1.2,1.4
gpt35,COUNTDOWN,3,0.8,2.6,2,0.6,4
gpt35,COUNTERACTION,2.2,0.6,1.6,1.2,0.2,3
gpt35,COUNTERFEIT,1.8,0.4,1.4,1.2,0.4,3.2
gpt35,COUNTERREVOLUTION,1.6,0.6,0.6,1.4,0.4,2.2
gpt35,COUNTERSTRIKE,2.6,0.6,2.6,1.4,0.2,4
gpt35,CRATER,2.2,1.2,2.6,1.4,1.6,2.6
gpt35,CREDITABLY,1.6,0.8,1.8,1,0.8,2.2
gpt35,CRESTED,1.6,1,1,1.6,1.4,2.8
gpt35,CREWLESS,2.4,0.8,1,0.6,1,2.2
gpt35,CRIMINALIZE,3.4,1,1.2,1,1.2,2.6
gpt35,CRISP,2.2,3.4,2,2.6,1.8,3.4
gpt35,CRUCIFIX,1.8,0.8,1.6,2.4,1.2,3.2
gpt35,CRUISE,3,2.2,2.2,3.6,1.8,1.6
gpt35,CRUNCH,2.4,3.4,1.6,2.4,1.8,3.4
gpt35,CURATOR,2.6,0.8,2.2,1.8,0.6,3.6
gpt35,CURIOSITY,3.2,1.4,3.2,2,0.6,4
gpt35,CURVE BALL,2.2,1.4,3,1.4,1,2.2
gpt35,DANCEFLOOR,2.4,1.8,2.6,2,1.8,4
gpt35,DANGEROUS,4.2,2,1.8,2.2,2.2,3.2
gpt35,DEAD ON,1.6,0.8,2,1.2,1.2,2.2
gpt35,DECAFFEINATE,1.6,1,2,1.6,1.4,2.2
gpt35,DECIPHERER,2.4,1.4,2.2,1.8,1.2,2.4
gpt35,DEEPENING,2,1.8,2.4,2,1,2.2
gpt35,DEFORMITY,1.4,0.6,1,2.4,0.8,2.4
gpt35,DEPLORED,3,1,3,1.8,0.6,2.4
gpt35,DEPLOY,2.4,0.8,2,1.6,1,2.8
gpt35,DEVILISHNESS,1.6,0.6,1.6,1,0.4,1.4
gpt35,DEW,1.2,2.4,2.6,1.8,2.4,3.4
gpt35,DIFFUSIBLE,0.6,0.6,1.4,0.6,0.4,1.6
gpt35,DILIGENCE,2.4,2.4,3.4,2.2,1.6,2.4
gpt35,DINNERTIME,3.4,2.4,4.4,2.6,1,2.4
gpt35,DIRECTIONALITY,2.4,0.8,0.8,2.2,0.8,2.8
gpt35,DISCOMBOBULATE,1,0.6,1.2,1.2,0.4,2.2
gpt35,DISCONTINUOUSLY,1.4,0.8,1.8,2,0.6,0.8
gpt35,DISHEVELMENT,1.6,0.6,2,1.6,1,1.8
gpt35,DISILLUSION,2.6,0.8,1,0.8,1,2.8
gpt35,DISORDERED,2,0.6,1.6,1.4,0.4,3.2
gpt35,DISTANCE,2.6,2,2.6,1.6,1.4,2.4
gpt35,DIVULGENCE,1,0.4,2.2,0.8,0.6,1.8
gpt35,DOMINATIVE,3.2,1,1.2,1.2,1.2,2.8
gpt35,DOUBLED,1.8,1,2.4,1.2,1.2,2
gpt35,DREAMFUL,2.8,1.8,2.2,2.2,1.8,1.6
gpt35,DRINKING WATER,2.8,2.2,2.2,3.2,2,3.6
gpt35,DRUNKENNESS,2,1.4,3.2,2.4,1.4,2.6
gpt35,DUFFEL BAG,2.6,0.4,2.6,1.8,1,4
gpt35,DUNCE,3,0.4,3,1.6,0.6,1.8
gpt35,EERILY,2.8,0.6,1,2,1.2,3
gpt35,ELECTROMAGNET,2.2,1.6,2.6,1.8,1.2,3.4
gpt35,ELFISH,1.2,0.8,1.4,1.6,0.6,1
gpt35,ENCHILADA,2.4,1.6,3.2,2.2,2.2,4
gpt35,ENGINE,3.2,0.6,3,2.4,0.6,4.6
gpt35,ENLISTMENT,1.6,0.6,2.2,1.2,1,2
gpt35,ENSEMBLE,2.8,2.2,2.2,2,1.2,2.4
gpt35,ERRANTLY,0.6,0.4,1.2,1.2,0.4,2
gpt35,ETHOLOGICAL,0.8,0.6,1,0.8,0.6,1.6
gpt35,EVILDOING,1.6,0.8,2.4,2.4,1.2,1
gpt35,EXECUTIONER,3,1,0.8,1,0.8,2.6
gpt35,EXPORTABLE,1.8,1.8,2,1.6,0.8,2
gpt35,EYE STRAIN,3,1.2,2.4,3,1.4,1.4
gpt35,FACE POWDER,3,2.4,1.6,2.4,1.6,2.8
gpt35,FALSEHEARTED,1,0.4,1.2,0.8,0.2,1.2
gpt35,FAMILIAR,2.8,1.6,1.6,2.6,1.6,3.8
gpt35,FLEABAG,1.4,0.6,1.2,1.8,0.8,2.2
gpt35,FLIMFLAM,1.2,1,1.8,1.2,0.4,1.4
gpt35,FLIRTER,3.8,1.4,1.2,1.2,1.6,3
gpt35,FLOTATION,2.6,0.8,2.4,1.2,0.4,3.2
gpt35,FLOURLESS,1.6,1.4,1.8,1.6,0.8,2.2
gpt35,FOOD ADDITIVE,1.6,3,3,1.6,1.8,2.4
gpt35,FORECLOSE,2.6,0.8,1,0.8,1,2.8
gpt35,FOUNTAIN,3,2,2.8,2.2,1.8,4
gpt35,FRAGILE,1.6,1.8,3,2,1.8,3.6
gpt35,FRICTIONLESS,1.6,0.4,1.4,2,0.8,2.4
gpt35,FRIVOLOUSNESS,1.6,0.4,2,1,0.4,2.8
gpt35,FRUIT,2.2,1.6,3.6,2.8,1.8,4.6
gpt35,FRUSTRATED,2.4,1.2,3.2,2.2,1.4,2.2
gpt35,GANJA,2.4,0.4,2.4,2,1.2,2.8
gpt35,GLISTENING,3.4,2,3,2,0.4,3.8
gpt35,GOLF CART,3.2,2,3.4,2,0.4,4
gpt35,GOOD HEALTH,3.4,3.2,2.8,4.2,2.2,1.8
gpt35,GRANULATOR,2.4,0.8,1.8,2.4,1.4,1.4
gpt35,GRAVY,2,3.2,3.2,2.6,2,3.2
gpt35,GRUMBLING,3.2,1,2.8,2,0.6,2.6
gpt35,HAMMERER,2.2,0.6,2.2,2.2,1,1.2
gpt35,HEARTHSTONE,3.2,1.6,3.2,1.8,0.6,3.8
gpt35,HEROINE,1.8,2.4,2.4,2,1.2,2.8
gpt35,HIBERNATE,1.8,1.4,2.4,2.4,1.2,2
gpt35,HIGH WIND,4,1.8,1.8,2.8,2,3.4
gpt35,HILLINESS,1.4,0.6,1.8,1.2,0.8,2.6
gpt35,HOMOGENIZE,2,1.2,2,3,1.4,1.2
gpt35,HOSPITABLE,2.2,2.2,3,1.8,2,3.6
gpt35,HOUSECOAT,3,1.8,3.2,2,0.4,3.8
gpt35,IMMEDIATE,3,2,2.2,2.8,1.6,1.8
gpt35,IMPERSONATE,1.2,0.8,1.8,1.6,0.8,2.2
gpt35,IMPETUOUS,2,1.6,2.2,2,0.8,2.4
gpt35,IMPLEMENTAL,1.8,1,2,1.4,1,2.8
gpt35,INAPPROPRIATENESS,1.6,0.8,1.8,2.4,1,1
gpt35,INARGUABLY,2.8,0.8,1.2,1,1.2,2.4
gpt35,INATTENTION,1.4,1,2.2,1.8,1,1.8
gpt35,INCONCLUSIVENESS,1,0.8,1.2,1,0.4,1.4
gpt35,INCONGRUENCE,1,0.8,2,1.2,0.8,2
gpt35,INDISPOSE,0.6,0.8,1.6,1.4,0.6,1.8
gpt35,INFORM,2.2,0.8,1,2.2,1.2,3.2
gpt35,INHALATION,2.2,1.2,1.8,3,1.6,3.2
gpt35,INJECTOR,2,0.8,1.8,2.6,1.2,3.4
gpt35,INNOVATE,3.4,1.6,4.2,2.2,0.4,3.8
gpt35,INSTRUMENT PANEL,2.6,2.2,2.2,2.2,1.2,2.2
gpt35,INSULATING,2.8,1.4,3.2,2.2,0.6,2.8
gpt35,INTEREST RATE,3.2,1.6,1.4,2.4,1.4,2.6
gpt35,INTERIM,3.2,1,2.8,1.8,0.6,3
gpt35,INTERNATIONALIST,1.8,0.4,1,1.8,0.6,2.6
gpt35,INTRUSIVELY,1.8,1.2,2,2,0.8,1.4
gpt35,INTUITIONAL,2,0.4,1.8,1.4,0.6,3
gpt35,INTUITIVELY,2,1.4,2.6,1.8,1,3
gpt35,INVARIABLENESS,2.2,0.8,1,0.8,1,2.2
gpt35,INVENTIVE,3.4,2.2,1.6,1.8,1.2,2.6
gpt35,IRRELEVANCY,1,1,2,1.2,0.8,1.4
gpt35,IRREVOCABLE,1.2,0.4,0.8,1.6,0.6,2.2
gpt35,JACKHAMMER,4.6,1.2,3.8,2.8,0.4,3.8
gpt35,JAGGEDNESS,3.2,1,1.6,1.2,1.6,2.8
gpt35,JUSTIFIABLENESS,3,0.6,2.4,1.8,0.6,2.8
gpt35,KNEED,0.6,0.6,2.2,1.4,0.8,2.4
gpt35,LAPSING,2,0.6,1.6,1,0.2,3
gpt35,LARCENIST,1.6,0.8,2.4,2.2,0.8,0.8
gpt35,LATCHING,2,1.2,2.2,1.6,1,3.2
gpt35,LEPRECHAUN,1.4,0.6,0.8,1.6,1,3
gpt35,LICENSEE,1.8,0.8,0.6,1.4,1,2.8
gpt35,LIP,1.8,1.6,2,2.8,2.4,3.6
gpt35,LIST,2.4,1.4,1.6,2.4,1,1.4
gpt35,LONGTIME,3.2,1.6,2,2.8,2,1.6
gpt35,LOSE,3.8,0.8,3.2,1.8,0.6,2.6
gpt35,LOW KEY,2.6,1.6,1.8,2.6,1.6,1.4
gpt35,MACHINELIKE,1.4,0.6,2,1.6,1,1.6
gpt35,MAIL,3.2,1.6,1.6,1.4,2,3.2
gpt35,MANGLE,2.2,1.4,2,2.2,1,1.2
gpt35,MANIFESTO,2.2,0.8,1.2,1.8,0.8,3.2
gpt35,MEDIATE,3.6,1.4,1.4,1.4,1.6,2.8
gpt35,MENOPAUSAL,3,1,2.6,2,0.6,2.6
gpt35,METH,1,2,1.4,1.4,1,1.8
gpt35,MICROBREW,2.6,2.4,3.4,1.8,0.8,3.6
gpt35,MISCELLANEOUS,3.2,1,2.8,1.8,0.8,4
gpt35,MODERATION,1.8,1.6,2.2,1.6,1.4,3
gpt35,MONOCHROME,2.2,2.2,2.4,2,1.2,2.2
gpt35,MONOGAMIST,2,1.2,1.6,2.4,1.2,1
gpt35,MUCKINESS,2.2,1.2,2.4,1.4,0.6,2
gpt35,MUNCHKIN,2.6,0.8,2.8,2,1,3.8
gpt35,MYSTICAL,2.6,1.6,2,2,1.6,1.4
gpt35,MYSTICALLY,2.4,1.6,1.8,2,1.6,1.2
gpt35,NEGATIVE,2.2,1,2.2,2.6,0.8,1.4
gpt35,NEUROPSYCHIATRIC,0.4,0.4,1.4,1.4,0.6,2
gpt35,NEWSREEL,2.6,1.6,2,1.6,1,2.4
gpt35,NIGHT SHIFT,3.6,2,1.6,3,1.6,3.4
gpt35,NIGHTSHIFT,3.6,0.8,2.4,2,0.8,3.8
gpt35,NONUNION,1.6,0.4,1,1.2,0.2,2.4
gpt35,NOTEPAD,2,1,1.6,2.4,1.4,3.4
gpt35,NUTRITIOUS,2.2,3.4,2.6,2.6,1.2,2.8
gpt35,ORDEAL,2.4,1,2.6,2.8,1,0.8
gpt35,OUTDATE,3.2,1,2.8,1.4,0.6,2.8
gpt35,OUTRAGEOUSLY,2.8,0.8,1.4,1.2,1.4,2.4
gpt35,OUTSTAND,2.2,0.8,1.4,2.2,1.2,3.2
gpt35,OVAL,1.6,1.6,2.6,1.8,1.4,3.4
gpt35,OVENWARE,2,1.8,2.4,2.4,1.4,1.2
gpt35,OVERCOMPENSATE,1.8,0.4,1,1.8,0.4,2.4
gpt35,OVEREAGER,2.6,1.2,3.2,2,0.6,2.8
gpt35,OVEREXTENSION,3,1,2.8,1.8,0.6,2.6
gpt35,PACED,3.4,1.4,1.4,1.4,1.8,2.8
gpt35,PAD,2,1.4,1.8,2.2,1.4,3
gpt35,PAINS,3.6,1.6,4.2,3.4,0.8,1.8
gpt35,PARATROOPS,2.6,1.2,2.2,2.6,0.8,1.2
gpt35,PASTA,2.6,3.6,2.6,3.2,2.6,1.6
gpt35,PASTIME,2.4,1.4,1.6,2.4,1.4,3.2
gpt35,PATTERNED,1.8,1,1.4,2.2,1,3.2
gpt35,PEACEMAKER,2.2,2,2.6,1.8,1.6,3.2
gpt35,PEDIATRICIAN,3,2.4,1.4,1.8,1,2.6
gpt35,PERCUSSION,3,1.4,2.2,2,1.4,2.8
gpt35,PHONE COMPANY,3.2,1.4,1.8,2.4,1.4,1.4
gpt35,PHONETICALLY,2.8,1.6,1.8,2.2,0.8,1.6
gpt35,PHOTOENGRAVING,2.2,1.8,1.6,1.6,0.8,2.6
gpt35,PIE,1.2,3.6,3.4,2,2,2.4
gpt35,PINE,1.6,1.8,3,1.8,1.8,3.6
gpt35,PLAINTIFF,2,1.4,2.4,1.8,1,3.2
gpt35,POKER GAME,3.2,1.6,2,2.8,1,1.2
gpt35,POLLUTER,1.8,0.6,1.6,1.4,0.4,2.8
gpt35,POMPOM,1.2,1,2.2,1.4,1.2,2.8
gpt35,PONTOON,2.2,1.2,1,2,1,3.2
gpt35,POOCH,2.8,0.6,2.6,2,0.8,3.4
gpt35,POSTING,2,0.8,1.4,1.8,1,3.2
gpt35,POTHOOK,0.8,0.8,1.8,1.2,0.6,1.8
gpt35,PREGNANCY,2.6,2.8,3.2,3.8,1.6,1.4
gpt35,PRETENSE,3,0.8,2.6,1.4,0.6,2.6
gpt35,PRICKLING,1.8,2,2.8,2.2,1.4,1.8
gpt35,PROCLAMATION,1.2,1,2.2,1.2,0.8,2.6
gpt35,PRODUCTIVENESS,3.2,1,3.2,1.8,0.6,2.8
gpt35,PROPHYLACTIC,2.6,1.4,1.4,1,1.8,2.2
gpt35,PUNITIVE,2.2,1.2,2,2.8,1.2,1.2
gpt35,PUT OFF,1.8,0.8,2.2,1.2,1,2
gpt35,PYROTECHNICAL,2.4,0.4,1.2,0.6,0.4,3.4
gpt35,RAKING,2.8,0.6,2.2,1.2,0.2,3.4
gpt35,REDELIVERY,1.4,1,1.8,1.6,0.8,2.6
gpt35,REDNECK,1.4,0.8,1.8,1.2,0.6,2.2
gpt35,REFLEX,2,2.2,3,2.8,1.4,2.2
gpt35,REFRESHMENT,1.6,2.4,3,1.4,1.6,2.4
gpt35,REGIONAL,3.2,1.6,1.6,2.8,1.6,1.4
gpt35,REGULATED,2.6,1.4,2.2,2.6,1.4,1.4
gpt35,REPORTABLE,3,1,1.2,1,1.2,2.8
gpt35,REPUTED,2.8,1.2,1.4,2.2,1.4,3.2
gpt35,RESTFUL,2.2,0.8,3.6,2.4,1,3.6
gpt35,RESULTANT,3.2,1,3,1.8,0.6,2.8
gpt35,REVOKE,2,1.2,2,1.6,1,2.8
gpt35,RIDDANCE,1.2,1,1.8,1.2,0.8,1.6
gpt35,RUGBY,2,1.2,3.6,1.8,1.2,2.4
gpt35,RULE,2.2,1.2,1.2,2.2,1,3.2
gpt35,RUNTIME,2.2,0.8,2,1.4,1.2,2.4
gpt35,SANDBOX,2,2.8,1.8,2.6,1.6,3.4
gpt35,SAUERKRAUT,1.6,1.6,3,2.2,3,2.8
gpt35,SAVE,3.6,0.8,3.2,1.6,0.6,3.2
gpt35,SCORELESS,2.4,0.8,1,0.6,1,2.4
gpt35,SECTIONAL,2.2,0.6,2,1.6,0.2,3.2
gpt35,SEEPED,1.6,1.6,2.6,1.2,1,2.8
gpt35,SEISMIC,2.4,1.6,2.2,2.4,1,3.6
gpt35,SERENDIPITOUS,3.2,1,1.4,1.2,1.4,2.8
gpt35,SETTLING,2.8,1.6,2.2,2.8,1.4,1.6
gpt35,SHANTY,1.6,1.6,2,1.8,1,2
gpt35,SHIN,2.6,1,3,2.2,0.8,2.8
gpt35,SINGLENESS,3,1.2,2.4,2,0.8,3.6
gpt35,SKIPPING,2.8,0.8,2.2,1.2,0.2,3.2
gpt35,SLEEPING BEAUTY,2.2,1.8,2.6,2.2,1.2,2.4
gpt35,SMALL HOURS,2.8,1,2,2.8,1.4,1.4
gpt35,SMARTCARD,2.2,2.4,2.6,2,1.4,2.4
gpt35,SMELLINESS,3.2,1.6,1.4,1.4,2.6,2.8
gpt35,SMOKEHOUSE,1.6,2.4,2.6,1.4,1.8,2.6
gpt35,SNAKE CHARMER,2.4,1.6,2.4,1.8,1,2.2
gpt35,SNATCHER,1.6,0.8,1.8,1.2,0.4,2.6
gpt35,SNUFF,2.8,1,1,1,2,2.8
gpt35,SOOTHSAYING,2,0.6,0.8,1,0.4,2.8
gpt35,SPAMMER,2,0.4,1.4,1,0.2,2.8
gpt35,SPASM,3.2,1.6,3.8,3.2,0.8,2
gpt35,SPEARING,3.4,1.2,1.2,1.4,1.4,2.8
gpt35,SPIRITLESSLY,0.8,0.8,1,1.2,0.4,0.6
gpt35,SPLITTING,3.8,1.2,1.4,2.4,1.6,2.6
gpt35,SPONGE,1.8,3.4,3.4,2.4,2,2.6
gpt35,SQUEEZER,1.6,0.6,1.4,2,1.6,2.8
gpt35,STAMPING,3.4,1.4,3.4,2,0.4,3.4
gpt35,STATICALLY,1.8,0.4,0.8,0.8,0.4,2.8
gpt35,STEAK,2.2,2.4,1.6,3,2.2,3.8
gpt35,STRENUOUSLY,3,1,1.2,2.2,1.2,2.2
gpt35,STRIKER,2.4,1.4,2,1.8,0.8,3
gpt35,STUPEFY,3.2,1,0.8,2,1.2,2.8
gpt35,SUAVELY,1.6,1.6,2.2,1.6,1.2,3.2
gpt35,SUGGESTING,2.6,0.6,2.6,1.8,0.4,3.4
gpt35,SUMMARIZE,1.6,0.8,1.8,1.2,0.8,2.4
gpt35,SUNBATHER,3,1.6,3.6,2.2,0.4,3.8
gpt35,SURPASS,2.4,2.2,3.2,2,1.4,2.2
gpt35,TALENTED,2.4,2.2,3.2,2.2,1.2,2.2
gpt35,TALKING,3.4,1.4,3,1.8,0.8,3.4
gpt35,TASTEFULNESS,2.4,1.4,3.2,1.6,0.6,3.6
gpt35,TEATIME,1.8,3.2,2.4,2,1.2,2.8
gpt35,TEENAGED,2.4,2.2,2.4,2,1.4,2.2
gpt35,TELEPORTATION,2.6,1.8,2,2,0.8,2.4
