source,word,foot_leg,hand_arm,head,mouth,torso
lanc,BOMB,2.064325049,2.191039387,2.04523997,1.653872461,2.191039387
lanc,BOO,1.424411236,1.846761034,1.915999121,2.163695669,1.605090586
lanc,BOUNDLESS,1.846761034,1.531253357,1.980829172,1.681947493,1.641565363
lanc,BRAINCHILD,1.699673171,1.790497795,2.272311311,2.280924019,1.778594584
lanc,BRAINS,0.84016805,0.9701425,1.653872461,1.487420015,0.84016805
lanc,BUBBLER,1.221739358,1.263165957,1.615640467,2.098669046,1.691240408
lanc,BUDGET,0.695852374,1.332784975,2.139232523,1.496487115,0.656946685
lanc,BUREAUCRAT,1.317893055,1.50787407,2.233712982,2.033275812,0.812727701
lanc,BUSTED,1.380004263,1.855040827,1.972233729,1.66052791,1.437420075
lanc,CALL GIRL,1.814970426,2.246275058,2.148110585,2.254987211,2.148110585
lanc,CAMPER,2.035630332,2.035630332,2.121320344,1.465284554,1.85151413
lanc,CANCER,2.312936057,2.300894967,2.304442995,2.346600935,2.329829302
lanc,CASING,1.011628298,1.94965884,2.256893274,1.304513084,1.300022492
lanc,CENT,0.985184366,1.886484437,2.234423205,1.845104811,0.727606875
lanc,CHALLENGE,1.503807803,1.529663127,1.137592918,1.906301898,1.437135859
lanc,CHART,0.646761667,1.893400993,1.854159782,1.731107168,0.826442095
lanc,CHEERFULNESS,1.617914416,1.786843714,1.131832917,1.864704851,1.872574684
lanc,CHEMISTRY,1.123345344,1.990453406,1.883512423,1.691716513,1.48002574
lanc,CHOREOGRAPH,2.032818964,2.117851297,1.776066374,1.667156791,2.031009601
lanc,CHURCHMAN,1.374665735,1.748949264,2.089891638,1.998160919,1.374665735
lanc,CIVIL SUIT,0,0.514495755,2.176073096,1.886484437,1.500544563
lanc,CLEANER,1.852452144,2.158825217,1.93036675,1.517442447,1.755442664
lanc,CLEANUP,1.894899278,1.344253527,1.804801912,1.432700799,1.832136771
lanc,CLEARINGHOUSE,1.641899307,1.632993162,1.931105038,1.74642492,1.258305739
lanc,CLERGY,0.801314709,1.518309309,2.134306247,1.814415956,1.417930293
lanc,CLIMATOLOGIC,1.597617273,1.521277659,1.980860804,1.579632266,1.521277659
lanc,CLING TO,1.020262551,2.211083194,1.474936811,0.820069887,1.572795031
lanc,CLOWNERY,1.92124347,1.902011319,2.038237416,1.92124347,1.695582496
lanc,COIL,1.036900863,1.970368732,1.782265577,0.471404521,0.916443823
lanc,COLLATERALLY,0,0.848874688,1.712840778,1.531531337,0
lanc,COLONIZE,1.634782744,1.454977342,1.462993806,1.17727011,1.002919714
lanc,COLOR,0.751261565,1.886454908,1.686061396,1.000946522,0.76993703
lanc,COMATOSE,0.95828005,0.95828005,2.331932353,0.23570226,1.150447483
lanc,COMBUST,1.276302225,1.877147893,2.036508881,0.638666374,1.348488433
lanc,COMMOTION,1.649915823,1.748949264,1.513555309,2.04523997,1.352799083
lanc,COMPATIBILITY,1.458962449,1.657594356,1.906130461,1.963961012,1.596126263
lanc,COMPLICATED,0.713282504,1.020262551,2.247805948,1.747178176,0
lanc,COMPOSITIONALLY,1.095445115,1.621470526,1.913765921,1.632993162,1.204159458
lanc,COMPROMISING,1.338226316,1.699673171,2.191039387,2.061949075,1.338226316
lanc,CONFUSABILITY,0.812727701,0.945905303,1.688973528,1.849608778,0.801314709
lanc,CONGRUOUSLY,0.966091783,1.370320319,1.715938357,1.663329993,0.971825316
lanc,CONSTITUTION,1.313893371,1.424411236,2.067289097,1.571958216,1.268027893
lanc,COPE WITH,1.40610248,1.409584373,1.637988564,1.753614381,1.289728147
lanc,COPYHOLDER,0.752446989,1.91165158,1.992633492,1.502448981,0.861769725
lanc,CORPSE,2.187885304,2.257152375,2.221308292,2.028740859,2.142305693
lanc,CRACKERS,0.615587011,2.01246118,1.572795031,2.023545612,0.988086934
lanc,CRITTER,1.118033989,1.66938375,1.814415956,0.887041208,0.998683344
lanc,CULMINATION,1.183215957,1.515200757,1.569235483,1.770122406,0.892094913
lanc,CURATIVE,2.065591118,2.030716505,2.344192419,2.042407543,2.065591118
lanc,CUTLET,0.688247202,1.609547537,1.781976037,2.175084861,0.837707817
lanc,DEACTIVATION,0,2.083070159,1.694504361,1.011628298,0
lanc,DEBARK,2.088931871,1.420627262,1.501514387,1.035725481,1.183215957
lanc,DECADENT,1.788854382,1.732050808,2,1.995828984,1.784189825
lanc,DECENTNESS,0.87321246,1.414213562,2.032035105,1.693123347,1.030776406
lanc,DECORATIVE,0.704792186,1.533929978,2,1.195033295,0.857492926
lanc,DEFERRED,1.774082417,1.860248993,1.970172314,2.139232523,1.051314966
lanc,DEFINITELY,0.458831468,0.964274111,1.891810606,1.732050808,0.805681579
lanc,DEFINITIVE,1.095445115,1.460893742,2.158825217,1.875043859,1.35627198
lanc,DEFORMED,2.232141604,2.212405217,2.142578651,2.11649053,2.120631044
lanc,DEGREASER,0.48507125,2.214590654,1.114740803,0.242535625,1.325651893
lanc,DEMOGRAPHICALLY,1.328422328,1.837117307,1.928882639,2.065116433,1.374665735
lanc,DEODORANT,0,1.661395172,1.169795304,0.229415734,2.11649053
lanc,DEPARTMENTALIZE,1.360147051,1.483239697,1.897366596,1.62788206,0.793200269
lanc,DEPRECIATIVELY,1.306752593,1.523692038,2.013114895,1.357241785,1.42451387
lanc,DETACHER,1.42389344,2.091321681,1.639150142,1.489892687,1.610405723
lanc,DISENTANGLEMENT,1.869359648,1.683794772,1.672334684,1.328057327,1.650840612
lanc,DISORIENT,1.098126747,0.921777198,2.086370335,1.363626461,1.144752164
lanc,DISPROOF,0.577350269,0.81394103,1.806239187,1.860779407,0.885061203
lanc,DISRESPECTFUL,0.942809042,1.334558261,2.202939213,2.208865086,0.942809042
lanc,DISSECT,0,2.196253494,2.272311311,0.471404521,0
lanc,DOGLIKE,1.599632311,1.629236559,2.105664629,1.874754886,1.437420075
lanc,DOUGH,0.707106781,2.093407018,1.786843714,2.035630332,0.732084498
lanc,DOZE,1.579632266,1.437590577,1.82051798,1.387014608,1.667618776
lanc,DRAGGED,2.245463262,2.074912807,1.725200217,1.500876937,2.109502311
lanc,DREARILY,0.685994341,0.70188821,1.576481563,1.457737974,0.685994341
lanc,DRUDGE,1.975958442,1.73629084,1.902011319,1.403776419,1.347655917
lanc,DRY CLEANER,1.135991281,1.833549771,1.997617629,1.578124263,1.513431925
lanc,EARLY,1.546116487,1.58113883,2.211442107,1.300183137,1.569045813
lanc,ECONOMY,0.615587011,0.801314709,1.823819012,0.940324692,0.615587011
lanc,EIGHT,1.903943276,2.234423205,2.338928865,2.107409896,1.833110503
lanc,ELECTROMETER,1.147078669,2.023256596,1.928548222,1.147078669,1.147078669
lanc,EMERGENCY EXIT,1.932410548,1.902906364,1.831737743,1.447320573,1.866604009
lanc,EMULATOR,0.816496581,1.060098827,1.94446712,1.486446706,0.798808637
lanc,ENGAGED,1.470132757,1.569877743,1.661713069,1.646762872,1.340839089
lanc,ENTRENCHMENT,1.542439911,1.736802671,1.610405723,1.542439911,1.591529778
lanc,ENTREPRENEURSHIP,1.748949264,1.938389265,2.11958653,2.179449472,1.767766953
lanc,EPILEPSY,1.905873275,1.896203638,2.177761938,1.835114999,2.047236301
lanc,EROGENOUS,2.138089935,2.032699715,2.173769704,2.082105866,2.248320496
lanc,EVOLVEMENT,1.569235483,1.905037182,1.87860764,1.569235483,1.611159003
lanc,EXCOMMUNICABLE,1.556623565,1.548365557,2.145358735,1.891275516,1.675616993
lanc,EXPRESSION,1.308594017,1.917412472,1.503807803,1.85151413,1.215369978
lanc,EXTENDIBILITY,2.120549935,2.331932353,1.608799333,1.371988681,0.849836586
lanc,EXTENSIVELY,1.664704728,1.864704851,2.121320344,1.830211245,1.564516672
lanc,EXTRACTIVE,1.221205139,1.983154163,1.4895015,1.364357674,1.386390249
lanc,EXTREMISM,1.175735064,1.175735064,2.332632948,2.182820625,1.175735064
lanc,EYE DROPS,0.229415734,1.804801912,1.945154423,0,0.229415734
lanc,EYEWASH,0,2.083235292,2.176073096,0,0
lanc,FACTORY,1.905873275,1.907801322,1.835114999,1.344925102,1.30045241
lanc,FANGED,0.84016805,0.855585264,0.985184366,2.237528983,0.921777198
lanc,FAT CAT,1.041617646,1.924217862,2,1.227410261,1.45521375
lanc,FIENDLIKE,1.231455852,1.439245834,1.984832597,1.829249531,0.851630627
lanc,FILMGOER,1.032795559,1.060098827,1.67616342,1.579632266,1.060098827
lanc,FIND,1.518309309,2.134306247,2.323223713,1.531253357,1.182103388
lanc,FIREBOAT,1.495090003,1.560071642,2.318404624,1.175735064,0.870260272
lanc,FIRECRACKER,0.820782682,2.01049876,2.00262985,1.417930293,0.887041208
lanc,FLAMMABLE,1.571958216,1.83245593,1.866604009,1.483239697,1.55597321
lanc,FLUTE,1.32009358,2.278415342,2.054407028,2.357715744,1.227743027
lanc,FOODSTUFF,0.820069887,1.916380604,2.029029094,1.565340984,1.67715995
lanc,FORBIDDINGLY,1.7082531,1.980902978,1.806421295,1.887168119,1.629408101
lanc,FORMALLY,1.860956178,1.976173868,2.022895267,2.007223796,1.922169827
lanc,FOSTER,0,1.227410261,1.696786659,1.460817212,0
lanc,FRIDAY,2.229481607,2.201269687,2.278415342,2.276801162,2.177761938
lanc,FROWN,0,0.229415734,1.335524515,1.204280863,0.229415734
lanc,FRUIT SALAD,0.323380833,1.714985851,2.036432867,1.944491129,0.84016805
lanc,FUMIGANT,1.213559752,1.788854382,2.37027041,1.972538743,1.578261414
lanc,FUNERAL HOME,1.609495632,1.499206139,2.014235055,1.757975026,1.590148241
lanc,GARTER BELT,2.088659857,2.080664958,2.175622516,1.258305739,2.061552813
lanc,GHASTLY,1.178511302,1.495090003,2.148871113,2.007339474,1.377930626
lanc,GOOGLE,1.182103388,1.986136159,2.134306247,1.943951483,1.424411236
lanc,GRADER,0.713282504,2.023256596,2.040525102,1.370106924,0.820069887
lanc,GRANDBABY,1.555088632,2.121320344,2.057983022,1.757337558,1.555088632
lanc,GREENISH,0,0.323380833,2.304442995,1.178511302,0
lanc,GULP,0.323380833,0.732084498,1.617914416,0.95828005,1.711170528
lanc,GUSHINESS,0.25819889,1.588650221,2.131397932,2.016597795,0.351865775
lanc,HAILSTORM,1.663154193,1.795054936,2.023256596,1.529438226,1.218761715
lanc,HALFCOCKED,1.601928984,1.480262298,2.047236301,1.810914621,1.629236559
lanc,HAPPEN,1.571958216,1.571958216,1.95744194,1.755442664,1.700619082
lanc,HARM,2.003673098,2.260595965,1.985239651,1.95350364,1.798692335
lanc,HAVOC,2.001461454,2.18179603,2.134374746,2.262069642,2.016017729
lanc,HEMOPHILIA,1.780850519,1.780850519,2.164651077,1.457329587,2.070196678
lanc,HETEROSEXUAL,2.292891829,2.214590654,1.940285,2.315230899,2.422322658
lanc,HIGHHANDED,0.52859414,1.868862504,1.776066374,1.835114999,0.562295715
lanc,HIMSELF,2.058998223,2.084403234,2.211810404,2.268201235,2.087557122
lanc,HINDRANCE,1.362770288,1.632993162,1.558387445,1.35576371,1.473576795
lanc,HOMESTEAD,1.957055278,1.84709629,2.280924019,1.637988564,1.764760348
lanc,HOUSEMASTER,1.211060142,1.668332501,1.821171784,1.632993162,1.024695077
lanc,HYSTERIC,1.843274483,2.207112373,1.73879033,2.219003517,1.820930936
lanc,ICING,0.561951487,1.911797782,1.94965884,1.982378511,0.535303379
lanc,ILLNESS,2.114376559,2.035630332,1.516790557,1.917412472,1.722591147
lanc,IMMIGRANT,1.394538218,1.631111988,2.114486375,1.935812083,1.276302225
lanc,IMPOLITE,1.410842369,1.640267109,1.88730092,2.111194652,1.590148241
lanc,INAUDIBILITY,0.646761667,0.84016805,1.917412472,2.033220826,0.23570226
lanc,INAUGURAL,1.123902974,1.293257368,2.28649736,1.523692038,0.683985568
lanc,INDIRECTLY,1.301820588,1.225818738,1.916685736,1.521771821,1.29269201
lanc,INFLAMER,0.774596669,1.486446706,1.709915063,1.751190072,1.055597326
lanc,INFLAMING,1.914854216,2.111194652,1.907379154,1.82051798,1.951800146
lanc,INFLEXIBLY,2.08851736,2.036570413,1.901127485,1.757975026,1.870828693
lanc,INSTITUTIONAL,0.707106781,0.707106781,2.016273661,1.178511302,0
lanc,INSTRUMENTALLY,1.366618842,2.22122118,2.201269687,2.123052741,1.495090003
lanc,INTERCEPT,1.878672873,1.928882639,2.007339474,1.73629084,1.271867548
lanc,INTERGROWTH,1.33630621,1.591529778,2.154729018,1.081817762,1.460091823
lanc,INTERN,1.486783883,1.843195166,1.694418081,1.75018796,1.164157703
lanc,INTERNALIZATION,0.323380833,1.339446769,2.229481607,1.243282604,1.195033295
lanc,INTOXICATING,1.454977342,1.728671193,1.832136771,2.142578651,1.261207071
lanc,KEEL,1.780850519,1.35576371,1.457329587,0.516397779,0.516397779
lanc,KEYCARD,0.826442095,1.699673171,1.756407504,0.514495755,0.732084498
lanc,KIND,1,1.234376041,1.83245593,2.089447169,1.308876577
lanc,KLUTZINESS,1.543487266,1.845104811,2.088131729,1.712840778,2.084607454
lanc,LAG,1.886484437,1.664704728,1.964555198,1.567646752,1.564516672
lanc,LASER,1.740520544,1.821037196,2.152290162,1.767766953,1.521898969
lanc,LEAFLET,0.514495755,1.832887646,1.895988197,1.227410261,0.751903902
lanc,LEANNESS,1.95744194,2.038446261,1.843195166,1.618153594,2.134306247
lanc,LESSENING,0.84016805,1.477500097,1.616904167,1.283377896,0.751903902
lanc,LIGHT BEAM,0.670820393,1.095445115,2.041671142,0.988086934,0.670820393
lanc,LIGHTLESS,0.9701425,0.751903902,2.196253494,0,0.732084498
lanc,LIGHTSWITCH,1.160869953,1.729299335,1.82051798,0.912870929,1.077916862
lanc,LINGUAL,0,0,2.229481607,2.312052818,0
lanc,LIPID,1.62761261,1.580213917,2.146668846,1.772103518,1.376494403
lanc,LIVER,0.23570226,0.84016805,1.200490096,1.637988564,1.822158456
lanc,LOGROLLING,2.120338023,2.227666941,2.125245084,0.81394103,1.691892432
lanc,LOOPING,1.644956642,1.757337558,1.885618083,1.188177052,1.613869624
lanc,LOOSELY,1.286239389,2.068673915,1.629236559,1.363925994,1.032558217
lanc,LOOSENESS,1.714985851,1.72353945,1.855040827,1.680336101,1.782265577
lanc,LUSTROUSLY,0,1.064120736,2.148871113,1.853057886,0
lanc,MAKEOVER,1.099042646,1.809332532,1.735086832,1.618966532,1.268027893
lanc,MANLY,1.831737743,1.904979624,1.904979624,1.899445903,1.889026483
lanc,MARBLING,0.323380833,1.551933224,1.906301898,1.096637761,0
lanc,MARRIED,1.562426469,1.658312395,2.278415342,2.095162495,1.601928984
lanc,MAY,0.844182254,0.844182254,1.341212353,1.278019301,0.802295557
lanc,MEAL,0.638666374,1.848897253,1.66938375,1.235441536,1.531253357
lanc,MEGAWATT,0.885061203,1.570562532,1.939716474,1.454876856,0.543905629
lanc,MICROCOMPUTER,1.147078669,2.131633094,2.247805948,1.147078669,1.147078669
lanc,MIDTERM,0.670820393,1.803505359,2.033275812,1.496487115,0.894427191
lanc,MIRTH,1.2860195,1.277445941,2.278663576,1.696797242,1.167320591
lanc,MISAPPROPRIATE,0,1.5,1.966633433,1.763602596,0
lanc,MISCHARACTERIZE,0.501459857,1.017392608,1.718492471,2.088677356,0.501459857
lanc,MONEYMAKER,1.433720878,1.652884189,1.823054967,1.909727421,1.589384721
lanc,MONOCLE,0.985184366,2.11958653,2.11958653,1.064120736,0.48507125
lanc,MOVE ON,2.043388998,1.432700799,2.197819227,1.750522061,1.326738074
lanc,MULL OVER,0.910465468,1,1.996707817,0.888523317,1.145931017
lanc,MULTISPECIES,1.258305739,1.768945072,1.787689384,1.673320053,1.31497782
lanc,NATIONALISM,1.313893371,1.394538218,1.970172314,1.954078057,1.165287405
lanc,NEARSIGHTEDNESS,0,0.223606798,2.254235779,0.447213595,0.223606798
lanc,NEEDS,1.83245593,1.835325871,2.244877209,1.986136159,1.976173868
lanc,NEWSMONGER,0.830697586,1.414213562,2.165654284,2.233451162,1.017392608
lanc,NONCURRENT,0.514495755,0.427792632,1.45521375,1.283377896,0.751903902
lanc,NONPRODUCTIVELY,1.943650632,2.001461454,1.902599023,1.995609215,1.931578151
lanc,NONRESISTANT,1.915999121,2.036508881,2.036508881,1.863782233,1.866604009
lanc,NONSOCIAL,1.750522061,1.675415633,1.887168119,2.197819227,1.822535988
lanc,NOSEPIECE,0.554700196,1.23516842,2.218800785,0.59914469,0.554700196
lanc,NOUN,1.118033989,1.276302225,1.932410548,2.291287847,1.118033989
lanc,OLD FASHIONED,1.192079121,1.268027893,1.986136159,1.69829636,1.429022485
lanc,OSCILLATE,1.898963034,1.729862492,1.928651594,1.621353718,1.749458791
lanc,OUGHT,0.332105582,0.392952624,1.686887144,1.325651893,0.587867532
lanc,OUTPOUR,0.751903902,1.490711985,1.464168996,1.895988197,0.985184366
lanc,OUTRUN,1.234376041,1.602629418,1.503504678,0.998683344,1.732050808
lanc,OUTTAKE,1.231174023,1.586124041,1.838191331,1.682729612,0.820782682
lanc,PAPYRUS,1.087811258,2.028957039,2.151549829,1.366260102,0.885061203
lanc,PARTYGOER,2.051956704,2.024701263,1.772103518,2.130260945,1.997073883
lanc,PASSENGER SHIP,1.7082531,1.557851272,2.063324972,1.62761261,1.75885396
lanc,PATIO,1.704483252,1.66938375,1.713721712,0.801314709,1.417930293
lanc,PEEWEE,1.708303443,1.811365714,2.229481607,1.1490263,1.377930626
lanc,PERCEPTIBLY,0.960768923,0.960768923,1.290994449,1.290994449,0.854850414
lanc,PERILOUSLY,1.611159003,1.611159003,1.784189825,1.759498034,1.721191448
lanc,PERSISTENT,1.823819012,1.899445903,2.254235779,2.039091645,1.589438828
lanc,PESSIMISM,1.317893055,1.424411236,1.970840056,1.989445837,1.417930293
lanc,PLACENTA,1.306752593,1.422459775,1.882514183,1.428613199,2.41098849
lanc,POLITICIAN,1.023532631,1.513431925,2.080521913,2.155833724,1.123345344
lanc,POSTMODERNIST,1.069044968,1.489892687,2.138089935,1.33630621,1.081817762
lanc,PRECARIOUS,1.410487038,1.538112309,2.022895267,1.609184167,1.182103388
lanc,PRECOLLEGE,0.870260272,0.70188821,2,1.131110854,0.70188821
lanc,PREDATOR,2.090076805,2.233451162,2.167004022,2.090076805,1.857496271
lanc,PREMARITAL,1.447320573,1.321880638,2.089447169,1.791059669,1.700619082
lanc,PRIME,1.57465303,1.873171623,1.960128889,1.548438187,1.661395172
lanc,PRIMITIVE,1.731107168,1.832887646,1.957055278,1.872574684,1.661757476
lanc,PROBATION OFFICER,1.552586975,1.521771821,2.033275812,1.87153188,1.348488433
lanc,PROHIBIT,1.317305628,1.521898969,1.675954513,1.970368732,1.495090003
lanc,PROP UP,1.820930936,1.882514183,2.094269541,1.428613199,1.696229048
lanc,PROTESTOR,2.040525102,2.087276969,1.765491168,2.305599591,1.939132259
lanc,PRUDISHNESS,0.857492926,1.371988681,1.970368732,1.878672873,1.236693885
lanc,PSYCHO,1.592746717,1.899445903,1.877147893,2.197486603,1.637552731
lanc,QUILL,0.718795288,2.156385865,1.470544117,0.966091783,0.793200269
lanc,REBUILD,1.704483252,1.780005914,1.915999121,1.332784975,1.605910137
lanc,RECONNECT,1.735086832,1.908430052,2.114486375,2.124419425,1.598519051
lanc,REEDUCATION,1.374665735,1.748949264,2.182820625,1.855040827,1.521898969
lanc,REGENERATE,1.711170528,1.782265577,2,1.711170528,1.711170528
lanc,REGRESSION,0.351865775,1.046536237,1.869555588,1.511857892,0.516397779
lanc,REINITIATE,1.178857872,1.699913493,1.940285,1.714985851,0.848874688
lanc,RESIDUAL,0.806225775,1.223042654,1.631716887,1.238278375,0.963932916
lanc,REVIVING,1.216360211,2.243900113,1.70996392,2.258188479,1.980902978
lanc,REWARD,1.041617646,1.909727421,1.862074183,1.753614381,0.921777198
lanc,REWASH,1.600438536,2.292882453,1.548438187,0.653376296,1.593113836
lanc,RHINO,0.994722918,1.348488433,2.18306882,0.87509398,0.656946685
lanc,RINGING,1.416810835,1.806849712,2.32157401,1.519481336,1.366618842
lanc,RIPEN,0,0.732084498,1.696786659,0.916443823,0.23570226
lanc,ROAMING,2.192491173,1.342076596,1.94965884,1.306752593,1.346426937
lanc,ROCKSTAR,2.073801725,1.996729352,2.007339474,2.202939213,2.148110585
lanc,SACREDNESS,1.422459775,1.666666667,2.067571958,1.781976037,1.822535988
lanc,SADLY,1.353358396,1.372665482,1.875043859,1.908430052,1.496487115
lanc,SAFFLOWER,0,1.699673171,2.118699811,1.728840331,0.632455532
lanc,SALTING,0.885061203,2.25,1.990602924,1.851800925,0.577350269
lanc,SANDBLASTER,1.45521375,2.184317246,1.986885104,1.377930626,1.555088632
lanc,SCAPEGOAT,1.247219129,1.247219129,2.196253494,2.18207193,1.243282604
lanc,SCRUPULOUSLY,0.848874688,1.131110854,1.985239651,2.105664629,0.752446989
lanc,SEALER,0.664211164,1.878672873,1.519481336,1.05718828,0.48507125
lanc,SEEDER,1.717716348,2.163635524,1.454436185,1.089409559,1.591529778
lanc,SENILE,0.894427191,0.894427191,2.326053808,0.812727701,0.894427191
lanc,SEPTEMBER,0.732084498,0.732084498,1.947849493,0.732084498,0.732084498
lanc,SEXPLOITATION,1.521898969,1.571810496,2.031009601,1.538716042,1.763602596
lanc,SHARPENER,1.465284554,1.748949264,2.057983022,1.178511302,1.178511302
lanc,SHED,1.675415633,1.673669499,1.960128889,0.458831468,1.527525232
lanc,SHENANIGAN,1.969058908,2.120631044,1.979426345,2.113725682,1.836918345
lanc,SHIRTLESS,0.307793506,1.997366687,1.483239697,0.307793506,1.531253357
lanc,SHIVERING,1.947010445,1.843554396,1.814970426,1.80050828,1.926763686
lanc,SHUTTERBUG,0.611249846,2.208873215,1.589802669,0.940539943,0.744946344
lanc,SIEVE,1.672334684,2.082105866,1.741541568,1.400549343,1.672334684
lanc,SILLY,1.414213562,1.68519117,1.465284554,1.886484437,1.67351534
lanc,SILVERSMITH,1.480262298,2.359274564,1.966633433,0.996316746,1.325651893
lanc,SKIRTED,1.388944443,1.276388133,1.701714821,1.400892573,0.816496581
lanc,SLOUCH,1.916685736,1.926955603,1.468081455,1.136708082,1.682729612
lanc,SNIPPING,0.523148364,1.93036675,1.551739262,1.66938375,0.680557047
lanc,SNUFFBOX,0.389249472,1.678744119,1.758098146,2.108783938,0.492365964
lanc,SOLICITOR,1.586124041,1.486783883,1.889026483,1.915999121,1.051314966
lanc,SPANK,1.128576187,0.820782682,1.333771858,0.801314709,1.7651599
lanc,SPARE PARTS,1.116070802,2.220320824,1.988269694,1.116070802,1.261207071
lanc,SPECIALTY,1.811365714,1.906301898,2.054804668,1.640978506,1.644956642
lanc,SPINDLING,1.457329587,2.065591118,1.638814903,0.560611911,1.463850109
lanc,SPINOUT,1.769845457,1.73417212,1.519481336,1.374665735,1.480262298
lanc,STEREO,0.447213595,1.196486083,2.152110347,0.615587011,0.447213595
lanc,STEW,1.338226316,1.775836358,1.855040827,1.917412472,1.711170528
lanc,STREAMLINED,1.248528546,1.567646752,2.280924019,1.487420015,1.495090003
lanc,SUBSTITUTING,1.366618842,1.91165158,1.96476312,1.804813825,0.870260272
lanc,SUNDRESS,1.649029486,1.896441728,1.593113836,1.020262551,1.960128889
lanc,SUPERIORLY,1.675954513,1.938389265,1.874754886,2.157408576,1.467791458
lanc,SUPPOSITORY,1.695582496,1.317305628,1.328422328,0.587867532,2.194578882
lanc,SURPRISED,1.536324874,1.868862504,1.919328927,2.063335392,1.905873275
lanc,SUSTAINABLE,1.513431925,1.721018525,1.938335073,1.395571226,1.458962449
lanc,SWIFTLY,1.711170528,2.065116433,2.121320344,1.601673961,1.878672873
lanc,SYNCHRONIZED,1.856776521,1.89485519,2.08851736,1.927248223,1.852925615
lanc,SYNDICATION,1.302013093,1.298350602,2.120197655,1.447493729,1.35576371
lanc,TABLEWARE,1.118033989,2.187885304,1.531253357,1.791059669,1.118033989
lanc,TAKE,1.862212731,1.470966584,1.772103518,1.781976037,1.663154193
lanc,TALLER,2.041671142,1.926955603,2.152110347,1.118033989,2.064741605
lanc,TARPAPER,1.504571787,2.027286391,2,1.33630621,1.33630621
