source,word,auditory,gustatory,haptic,interoceptive,olfactory,visual
lanc,SMOKEHOUSE,1.497032638,1.779327936,1.551487874,1.565436963,1.879786381,1.89444789
lanc,SNAKE CHARMER,1.640267109,1.123345344,1.483239697,1.716863142,1.209092537,1.816590212
lanc,SNATCHER,1.61245155,0,1.992844342,1.709915063,0.774596669,1.638814903
lanc,SNUFF,1.382852379,1.70996392,1.548438187,1.342076596,2.070398442,1.863782233
lanc,SOOTHSAYING,1.922455028,0.963932916,1.376892637,1.824600413,0.704154339,1.896268265
lanc,SPAMMER,1.535162905,1.172292202,1.070606758,1.557851272,0.749268649,1.580213917
lanc,SPASM,0.669113158,0,1.924217862,1.840893503,0,1.878672873
lanc,SPEARING,1.078769062,0,1.609547537,1.249561327,0,1.833732014
lanc,SPIRITLESSLY,1.502434671,0.96123702,1.367971136,1.862212731,0.901590537,1.733738144
lanc,SPLITTING,1.598519051,0.894427191,1.663066287,0.994722918,0.223606798,1.846761034
lanc,SPONGE,1.596126263,1.289148852,1.39897922,1.364516311,1.558387445,1.631534481
lanc,SQUEEZER,1.414213562,1,2.14378948,1.223042654,0.5,1.913765921
lanc,STAMPING,1.733936547,0,2.057983022,1.328422328,0,1.814970426
lanc,STATICALLY,1.45521375,1.23073388,1.434860108,1.358524286,1.124591429,1.704233483
lanc,STEAK,0.582392725,0.917662935,1.640139774,1.464991068,1.213953957,1.634782744
lanc,STRENUOUSLY,1.316894273,0.489360485,1.447320573,1.997366687,0.366347549,1.78517285
lanc,STRIKER,2.014652211,0,2.059768691,0.943242218,0.9701425,1.72353945
lanc,STUPEFY,1.830211245,0.707106781,0.9701425,1.764760348,0,1.843554396
lanc,SUAVELY,1.825741858,0.25,1.093541647,1.896268265,0.5,1.806239187
lanc,SUGGESTING,2.001461454,1.211542924,1.446916463,1.607729866,0.630603535,1.891810606
lanc,SUMMARIZE,1.880837422,0.926124997,0.940943938,1.228772323,0.822124886,1.893404404
lanc,SUNBATHER,0.766964989,0,1.886484437,0.849836586,0.57451315,1.883016631
lanc,SURPASS,1.935876816,1.45405836,1.261140829,1.841324575,1.546116487,1.770122406
lanc,TALENTED,1.9136104,1.627150592,1.73616984,1.978455386,1.458962449,1.691716513
lanc,TALKING,0.23570226,0,0.471404521,1.589384721,0,1.823054967
lanc,TASTEFULNESS,1.928548222,2.167004022,1.490711985,2.007296631,1.995609215,2.040525102
lanc,TEATIME,1.732050808,1.798147195,1.585649934,1.82051798,1.749829924,1.677583296
lanc,TEENAGED,1.878449208,1.359271514,1.10194633,1.719634513,1.569045813,1.749829924
lanc,TELEPORTATION,1.66189794,0.980767435,1.61245155,1.651838802,1.419255338,2.060975266
lanc,TELETYPEWRITER,1.963299634,1.507556723,2.227921983,1.035725481,0.301511345,1.863525496
lanc,THAW,1.409553867,1.802775638,1.755442664,1.273205652,1.496487115,1.719853115
lanc,THORNILY,0.736788398,0,1.995232413,1.046536237,0.25819889,1.992844342
lanc,THRILLER,1.802775638,0.223606798,1.095445115,1.78517285,0.489360485,1.91942974
lanc,THRILLING,1.836918345,1.306752593,1.570934835,1.43677677,1.306752593,1.685854461
lanc,TIN,1.591644852,1.425949976,1.778174559,1.70014005,1.813966976,1.609495632
lanc,TIRELESS,1.496487115,0.307793506,0.587142949,1.904979624,0.223606798,1.954078057
lanc,TO,1.905037182,0,0.75,0.894427191,1,1.939716474
lanc,TOGA,0.611249846,0.267261242,1.988980632,0.425815314,0.267261242,2.101804562
lanc,TOUR GUIDE,1.817412226,1.128008858,1.593014623,1.303240299,1.308958084,1.683321245
lanc,TOWEL RAIL,0.848874688,0,2,0,0,1.495090003
lanc,TRACTION,1.239979599,0.457696587,1.805787796,1.669299633,0.671262158,1.678744119
lanc,TRANSFORMING,1.822158456,0.826442095,1.745208192,1.589384721,1.289728147,1.433720878
lanc,TRANSLUCENCY,1.550616576,0.848874688,1.763602596,0.848874688,1.175735064,1.200490096
lanc,TRANSPARENT,1.236693885,0,1.195033295,1.1490263,0,0.857492926
lanc,TRAVELED,1.669299633,1.435022138,1.717153633,1.429502802,1.607787373,1.795911034
lanc,TRUCK STOP,1.8516402,1.435933411,1.341640786,1.640267109,1.458962449,1.702938637
lanc,TUBING,0.638666374,0.670820393,1.657518754,1.145931017,0.307793506,2.058998223
lanc,UNAPPROACHABLE,2.001461454,1.306752593,1.011628298,1.778691286,1.011628298,1.634782744
lanc,UNBIASED,1.804813825,0,0.727606875,1.996320144,0.727606875,1.686887144
lanc,UNCONNECTED,1.615640467,0,2.059768691,1.691240408,0.242535625,1.611082939
lanc,UNCONTAINED,1.503963019,0.966091783,1.600595127,1.757975026,1.123345344,2.121320344
lanc,UNDERRATE,1.962812161,1.218281793,1.321880638,1.372665482,1.386969434,1.943274502
lanc,UNDERWRITER,1.473576795,0,1.290994449,0.774596669,0,2.153623746
lanc,UNDILUTED,1.733936547,1.917412472,1.917412472,2.035630332,1.640978506,1.790497795
lanc,UNEVALUATED,1.619684112,0.426401433,1.05682691,1.296014537,0.852802865,2.058137686
lanc,UNIMAGINABLY,1.998375964,1.057850471,1.299350487,2.093072474,1.057850471,1.884661257
lanc,UNNERVED,1.784189825,0.341565026,1.211060142,1.982212568,0.341565026,2.093641166
lanc,UNNOTED,1.460993814,1.123902974,1.446916463,1.902599023,0.830697586,1.887168119
lanc,UNSATURATED,0.351865775,1.447493729,1.82051798,1.387014608,0.899735411,1.869555588
lanc,UNSENTIMENTALLY,1.72353945,1.243282604,1.495090003,1.977818168,1.243282604,1.986885104
lanc,UNSHAPELY,0.87321246,0.25,1.966384161,1.408308678,0.543905629,1.481834449
lanc,UNWARRANTEDLY,1.94569121,1.081817762,1.452546078,1.703261255,1.2860195,2.006856379
lanc,UNWORLDLY,1.540657773,1.069044968,1.33630621,2.198900824,1.446860945,1.940035119
lanc,UPROARIOUSLY,1.866894244,1.067570083,1.403776419,1.765686002,0.685994341,1.966633433
lanc,UROLOGIST,1.518309309,0,1.744163199,1.436369693,0,1.780005914
lanc,VACCINATE,1.374945886,0.978336781,2.148088852,2.071346468,1.121223821,1.833549771
lanc,VALUE SYSTEM,1.8516402,0.768424486,1.289148852,1.833549771,0.889087279,1.711306936
lanc,VERBALIZATION,1.099042646,0.223606798,0.366347549,1.618966532,0.307793506,1.277332747
lanc,VIDEOCONFERENCE,2.006525303,0,0.323380833,0.766964989,0,1.862074183
lanc,VISION,1.020262551,1.172292202,0.901590537,1.629408101,0.895080773,0.561951487
lanc,VOW,2.007223796,0.670820393,0.695852374,1.663066287,0.670820393,1.417930293
lanc,WAKEFULNESS,1.097578408,0.917662935,0.713282504,1.62761261,0.229415734,2.157538125
lanc,WANDERER,0.828078671,0,0,1.447493729,0.774596669,1.759328876
lanc,WATCHFULLY,1.337712108,1.268027893,1.483239697,1.731290969,1,1.637552731
lanc,WATER SOFTENER,1.806239187,1.821171784,1.879716291,0.543905629,1.408308678,1.892969449
lanc,WED,1.851800925,0.543905629,0.87321246,2.144761059,0.341565026,1.796988221
lanc,WHATEVER,1.939716474,0.25,0,1.843908891,1,1.61245155
lanc,WIGGLER,1.4509525,1.089422831,1.637552731,1.454575359,0.923380517,1.880649384
lanc,WINE,1.214210979,1.258959982,1.728624393,1.816699,1.469048252,1.428119635
lanc,WITHSTOOD,0.937614462,0.801783726,1.859043828,1.915810447,0.801783726,2.243427519
lanc,WORKTABLE,1.388831795,1.019571327,1.96812545,0.940943938,0.831684799,2.076596486
lanc,YANK,1.602629418,0.998683344,1.688973528,1.609184167,1.145931017,1.483239697
gpt35,ACOUSTICAL,0.934,0.748,0.4,0.89,0.885,1.262
gpt35,ACT ON,0.894,0.805,0.829,0.632,1.203,0.8
gpt35,ADMINISTRATION,0.4,1.459,0.559,0.49,1.02,1.518
gpt35,AFFIRMATIVELY,0.805,0.179,1.02,0.82,0.657,0.626
gpt35,AGGREGATIVE,1.02,0.651,1.02,0.82,0.39,1.625
gpt35,AGONIZINGLY,0.49,0.31,0.885,1.2,0.657,1.02
gpt35,AIMLESSLY,0.727,0.8,1.166,0.358,0.885,1.024
gpt35,AIRBAG,1.02,0.98,0.93,1.23,1.095,1.183
gpt35,ALMOND,0.358,1,0.699,0.844,0.626,0.49
gpt35,ALTERCATION,0.49,1.035,0.829,0.4,0.632,1.302
gpt35,ANGELICALLY,1.02,0.4,0.885,1.035,0.522,0.699
gpt35,APPEASE,1.356,0.651,0.49,1.095,0.41,1.2
gpt35,APPREHENSIBILITY,0.358,0.522,0.727,0.82,0.657,0.748
gpt35,ARDENTLY,0.632,0.551,0.62,0.894,0.775,1.02
gpt35,ASHTRAY,1.166,0.8,0.903,0.89,0.632,0.955
gpt35,ASSESSED,0.632,0.551,0.551,0.748,1.183,0.632
gpt35,ASSESSOR,0.632,0.551,0.632,0.748,1.183,0.632
gpt35,ATONE,0.498,0.775,0.89,0.498,0.775,0.8
gpt35,ATTACHMENT,0.844,0.775,0.894,0.805,0.498,0.626
gpt35,AUDITORY,0.934,0.748,0.49,0.89,0.885,1.262
gpt35,AUGMENT,0.49,1.368,0.559,0.49,0.632,1.518
gpt35,AWARE,0.829,1.2,1.095,0.829,1.103,1.22
gpt35,BALE,0.748,0.651,1.166,0.844,0.41,1.095
gpt35,BARBARIC,1.497,0.41,0.8,0.844,0.651,1.02
gpt35,BARRED,0.498,0.447,0.98,0.805,0.179,0.894
gpt35,BED,1.02,0.651,0.98,0.626,0.41,0.632
gpt35,BELIEVING,1.356,0.651,1.356,0.844,0.456,1.497
gpt35,BELL TOWER,0.829,0.727,0.699,0.844,1.152,0.8
gpt35,BEYOND,0.829,0.748,0.632,0.894,0.885,0.894
gpt35,BIBLIOGRAPHICALLY,1.2,0.379,0.748,0.754,0.39,1.833
gpt35,BLASPHEMOUSLY,1.72,0.41,1.2,0.522,0.651,1.265
gpt35,BLOCK,1.02,1.356,1.124,0.769,0.727,0.955
gpt35,BLOODTHIRSTILY,1.166,0.379,0.49,1.035,0.39,2.154
gpt35,BLUISHNESS,0.49,0.42,0.632,0.49,0.754,0.98
gpt35,BOOKBAG,1.02,0.379,1.02,0.727,0.41,1.2
gpt35,BOTANICALLY,0.963,1.055,0.805,0.805,0.727,0.49
gpt35,BOTH,0.727,1.035,0.8,0.805,0.522,0.829
gpt35,BRAISED,0.748,1.491,0.903,0.4,1.095,0.49
gpt35,BREEZELESS,1.497,0.456,0.98,0.522,0.651,1.414
gpt35,BUFFALO,1.414,1.095,0.8,0.632,0.988,0.4
gpt35,BULLISHNESS,1.02,0.42,0.839,0.894,0.754,1.02
gpt35,BUNTED,0.98,0.379,1.2,0.522,0.39,1.47
gpt35,BUTTERSCOTCH,0.498,1.062,0.4,0.805,1.095,0.769
gpt35,BUTTERY,0.522,0.955,0.632,0.805,1.152,0.829
gpt35,CAKE PAN,1.356,0.626,0.49,0.89,0.651,0.4
gpt35,CAMP,0.49,0.651,1.02,0.632,0.657,0.894
gpt35,CANNOT,1.744,0.78,0.98,0.775,0.651,1.166
gpt35,CARMAKER,0.49,1.315,0.632,0.8,0.632,1.365
gpt35,CASTLED,1.095,0.657,0.632,0.844,0.651,1.47
gpt35,CATEGORY,0.748,0.551,0.62,0.894,1.183,0.748
gpt35,CAUSER,1.02,0.632,0.62,0.657,0.522,1.22
gpt35,CENTERPIECES,0.626,0.727,0.699,0.727,1.203,1.02
gpt35,CENTRALIST,1.414,0.775,0.49,0.727,0.379,0.8
gpt35,CHAUVINISM,0.805,0.98,0.98,1.152,0.551,0.805
gpt35,CHILI PEPPER,0.49,0.921,0.769,0.49,0.8,1.518
gpt35,CHRISTEN,0.98,0.4,0.62,0.82,0.727,0.775
gpt35,CHRONICALLY,1.095,0.41,1.02,0.894,0.651,1.497
gpt35,CHUNK,0.632,0.626,0.829,0.8,0.49,1.365
gpt35,CIRCULAR,0.8,0.522,0.98,0.805,0.988,0.4
gpt35,CIVILIZING,1.02,0.522,0.748,1.095,0.379,0.8
gpt35,CLANK,0.89,0.98,0.632,0.844,1.051,0.844
gpt35,CLEANING LADY,0.727,1.024,0.8,0.727,0.498,0.626
gpt35,CLOAKED,1.095,0.4,0.62,0.82,0.805,0.942
gpt35,COACHWORK,0.49,0.82,0.626,0.8,0.49,1.138
gpt35,COASTWARD,0.748,0.4,0.81,1.095,0.447,1.062
gpt35,COHERE,0.98,0.651,1.095,0.805,0.39,1.47
gpt35,COMPLETE,1.02,0.988,1.095,0.829,0.41,0.748
gpt35,COMPREHENDINGLY,0.98,0.894,0.551,0.894,0.912,1.02
gpt35,COMPREHENSIBLY,0.657,0.39,1.02,0.657,0.41,0.699
gpt35,CONSUMERISM,0.748,0.551,0.62,0.632,0.912,0.748
gpt35,CONVICTABLE,0.748,0.42,0.42,0.8,0.754,1.02
gpt35,CORDIAL,0.632,0.942,0.996,0.844,1.095,0.49
gpt35,COUNCILWOMAN,0.632,1.359,0.727,0.4,0.98,1.365
gpt35,COUNTDOWN,0.894,0.988,0.8,0.632,0.41,0.894
gpt35,COUNTERACTION,1.166,0.651,1.02,1.035,0.39,1.414
gpt35,COUNTERFEIT,1.166,0.379,1.02,1.035,0.456,1.47
gpt35,COUNTERREVOLUTION,0.49,0.31,0.31,0.49,0.456,0.748
gpt35,COUNTERSTRIKE,1.356,0.651,1.356,0.498,0.39,1.095
gpt35,CRATER,1.262,0.522,0.8,0.805,1.152,0.699
gpt35,CREDITABLY,0.358,0.657,0.844,0.447,0.657,0.748
gpt35,CRESTED,0.49,0.632,0.894,0.49,1.024,0.748
gpt35,CREWLESS,1.2,0.4,0.632,0.41,0.447,1.092
gpt35,CRIMINALIZE,0.49,0.632,0.62,0.775,0.522,0.699
gpt35,CRISP,0.748,1.356,1.095,0.699,0.844,0.853
gpt35,CRUCIFIX,0.748,0.551,0.903,0.49,0.82,0.748
gpt35,CRUISE,0.632,0.89,0.626,0.49,0.748,1.518
gpt35,CRUNCH,0.8,1.497,0.903,0.829,0.844,0.853
gpt35,CURATOR,1.02,0.988,0.98,0.559,0.41,0.8
gpt35,CURIOSITY,1.166,1.365,1.327,0.632,0.41,0.632
gpt35,CURVE BALL,0.626,0.805,0.894,0.498,0.447,0.89
gpt35,DANCEFLOOR,0.537,1.23,0.699,0.632,1.055,0.632
gpt35,DANGEROUS,0.748,0.894,0.93,0.89,1.092,0.955
gpt35,DEAD ON,0.358,0.657,0.632,0.522,0.522,1.092
gpt35,DECAFFEINATE,0.727,0.447,0,0.727,0.805,0.89
gpt35,DECIPHERER,1.22,1.02,0.4,1.055,0.885,0.829
gpt35,DEEPENING,0.632,0.748,0.8,0.632,0.894,1.092
gpt35,DEFORMITY,0.49,0.31,0.632,0.8,0.657,1.02
gpt35,DEPLORED,1.095,0.775,0.894,1.521,0.651,1.356
gpt35,DEPLOY,0.829,0.657,0.632,0.358,0.775,0.4
gpt35,DEVILISHNESS,0.358,0.8,1.02,1,0.42,0.805
gpt35,DEW,0.522,0.829,1.135,0.844,1.22,0.49
gpt35,DIFFUSIBLE,0.754,0.41,1.02,0.754,0.456,1.152
gpt35,DILIGENCE,0.829,1.2,0.8,0.89,1.103,1.22
gpt35,DINNERTIME,1.356,1.22,0.8,0.942,1,0.8
gpt35,DIRECTIONALITY,0.49,0.551,0.551,1.47,0.912,0.4
gpt35,DISCOMBOBULATE,0.775,0.41,0.522,0.522,0.456,0.748
gpt35,DISCONTINUOUSLY,0.49,0.657,0.844,0.632,0.49,0.759
gpt35,DISHEVELMENT,0.727,0.41,0.632,1.152,0.447,0.559
gpt35,DISILLUSION,1.02,0.4,0.632,0.657,0.447,0.769
gpt35,DISORDERED,0.894,0.651,0.8,0.805,0.456,1.47
gpt35,DISTANCE,0.699,0.894,0.49,0.727,0.81,1.22
gpt35,DIVULGENCE,0.775,0.456,1.47,0.657,0.41,0.844
gpt35,DOMINATIVE,0.98,0,0.62,0.82,0.82,0.769
gpt35,DOUBLED,0.844,0.447,0.49,0.522,0.522,0.894
gpt35,DREAMFUL,0.748,1.521,0.89,0.98,1.166,1.518
gpt35,DRINKING WATER,1.166,1.491,1.193,0.748,1.095,1.02
gpt35,DRUNKENNESS,0.894,1.359,0.748,1.043,0.498,1.135
gpt35,DUFFEL BAG,0.8,0.379,1.2,0.844,0.447,1.095
gpt35,DUNCE,1.414,0.456,1.265,0.727,0.651,1.166
gpt35,EERILY,1.327,0.704,0.632,0.632,0.522,1.095
gpt35,ELECTROMAGNET,0.626,0.963,0.942,0.844,0.82,0.8
gpt35,ELFISH,1.035,0.748,1.02,1.152,0.704,0.775
gpt35,ENCHILADA,0.8,1.644,0.98,0.89,1.262,0.894
gpt35,ENGINE,0.4,0.651,1.414,0.829,0.41,0.49
gpt35,ENLISTMENT,0.727,0.41,0.4,0.522,0.447,0.894
gpt35,ENSEMBLE,1.18,0.748,0.748,0.894,0.885,1.22
gpt35,ERRANTLY,0.41,0.456,1.166,1.507,0.456,0.632
gpt35,ETHOLOGICAL,0.657,0.41,0.775,0.657,0.41,1.02
gpt35,EVILDOING,0.49,0.657,0.829,1.02,0.98,1
gpt35,EXECUTIONER,1.095,0.632,0.839,1,0.657,0.699
gpt35,EXPORTABLE,0.559,0.98,0,0.727,0.551,0.894
gpt35,EYE STRAIN,0.632,1.035,0.829,1.265,1.02,1.365
gpt35,FACE POWDER,1.095,1.02,0.903,0.829,0.727,1.18
gpt35,FALSEHEARTED,0.447,0.49,0.98,0.657,0.379,1.035
gpt35,FAMILIAR,0.748,0.903,0.903,0.49,1.459,0.748
gpt35,FLEABAG,0.49,0.31,0.62,0.748,0.657,0.98
gpt35,FLIMFLAM,0.522,0.894,1.327,1.035,0.42,0.805
gpt35,FLIRTER,0.748,0.49,0.62,0.82,0.727,0.775
gpt35,FLOTATION,1.356,0.759,0.8,0.522,0.456,1.166
gpt35,FLOURLESS,0.358,1.02,0.748,0.963,0.551,0.626
gpt35,FOOD ADDITIVE,0.727,1.183,0.894,0.727,0.559,0.829
gpt35,FORECLOSE,1.02,0.4,0.632,0.657,0.447,0.769
gpt35,FOUNTAIN,1,1.095,0.769,0.626,0.844,0.632
gpt35,FRAGILE,0.358,0.844,0.775,0.894,0.844,0.49
gpt35,FRICTIONLESS,0.8,0.42,1.028,0.894,0.657,1.02
gpt35,FRIVOLOUSNESS,1.2,0.379,0.894,0.775,0.456,1.47
gpt35,FRUIT,0.98,1.644,0.8,0.769,1.055,0.49
gpt35,FRUSTRATED,1.22,0.522,0.748,0.626,0.498,0.626
gpt35,GANJA,1.2,0.379,1.625,0.894,1.368,1.939
gpt35,GLISTENING,1.356,1.095,0.632,0.632,0.379,0.98
gpt35,GOLF CART,1.47,0.632,0.49,0.632,0.379,0.632
gpt35,GOOD HEALTH,0.49,0.955,0.769,0.4,1.166,1.737
gpt35,GRANULATOR,0.49,0.657,0.844,0.49,0.8,1.365
gpt35,GRAVY,0.894,1.166,0.4,0.699,1.095,0.955
gpt35,GRUMBLING,1.166,0.447,0.748,1.095,0.651,1.356
gpt35,HAMMERER,0.4,0.41,0.89,0.748,0,1.138
gpt35,HEARTHSTONE,1.47,0.727,0.4,0.559,0.651,0.4
gpt35,HEROINE,0.559,1.625,0.49,1.095,1.259,0.769
gpt35,HIBERNATE,0.559,0.805,0.829,0.829,0.522,0.894
gpt35,HIGH WIND,0.632,0.748,0.93,0.769,0.632,0.853
gpt35,HILLINESS,0.498,0.41,0.559,0.522,0.657,0.8
gpt35,HOMOGENIZE,0.632,0.82,0.632,0,0.8,1.138
gpt35,HOSPITABLE,0.626,0.626,0.775,0.844,1.095,0.49
gpt35,HOUSECOAT,1.414,0.559,0.4,0.632,0.379,0.4
gpt35,IMMEDIATE,0.632,1.095,0.89,0.748,1.02,1.737
gpt35,IMPERSONATE,0.522,0.179,0.748,1.315,0.657,0.626
gpt35,IMPETUOUS,1.095,0.963,1.262,0.632,0.657,0.8
gpt35,IMPLEMENTAL,0.559,0.775,0.632,0.498,1,0.98
gpt35,INAPPROPRIATENESS,0.49,0.657,0.844,1.02,0.632,1
gpt35,INARGUABLY,0.748,0.4,0.62,0.775,0.522,0.829
gpt35,INATTENTION,0.805,0,1.166,0.559,0.632,1.383
gpt35,INCONCLUSIVENESS,0.447,0.657,0.82,0.775,0.456,0.49
gpt35,INCONGRUENCE,0.447,0.657,0.894,0.82,0.657,1.095
gpt35,INDISPOSE,0.41,0.657,1.02,1.359,0.754,0.559
gpt35,INFORM,0.748,0.551,0.632,0.748,1.035,0.748
gpt35,INHALATION,0.748,0.885,1.124,0.632,1.315,1.166
gpt35,INJECTOR,0.632,0.551,1.124,0.49,1.035,0.8
gpt35,INNOVATE,1.356,0.727,0.748,0.89,0.379,0.748
gpt35,INSTRUMENT PANEL,0.942,0.748,0.4,0.89,0.885,1.547
gpt35,INSULATING,1.327,0.805,0.748,0.89,0.651,1.47
gpt35,INTEREST RATE,0.98,1.2,0.81,0.829,0.805,1.299
gpt35,INTERIM,0.98,0.775,0.748,1.055,0.651,1.549
gpt35,INTERNATIONALIST,0.748,0.42,0.894,0.748,0.754,1.02
gpt35,INTRUSIVELY,0.844,0.4,1.095,0.632,0.551,1.024
gpt35,INTUITIONAL,1.673,0.379,0.98,0.805,0.41,1.673
gpt35,INTUITIVELY,0.632,0.498,0.699,1.055,1,0.632
gpt35,INVARIABLENESS,1.166,0.4,0.632,0.657,0.447,1.092
gpt35,INVENTIVE,1.02,1.166,0.903,1.23,0.522,1.135
gpt35,IRRELEVANCY,0.447,0,0.632,0.522,0.551,1.024
gpt35,IRREVOCABLE,0.4,0.42,0.551,0.8,0.754,0.98
gpt35,JACKHAMMER,0.49,0.522,1.166,0.996,0.379,0.4
gpt35,JAGGEDNESS,0.98,0,1.103,0.82,0.727,0.769
gpt35,JUSTIFIABLENESS,1.095,0.41,1.2,0.559,0.651,1.47
gpt35,KNEED,0.41,0.754,1.327,0.805,0.657,0.829
gpt35,LAPSING,0.894,0.651,0.8,0.775,0.39,1.414
gpt35,LARCENIST,0.8,0.657,0.829,0.748,0.748,0.988
gpt35,LATCHING,0.632,0.522,0.626,0.727,1,0.748
gpt35,LEPRECHAUN,0.49,0.31,0.551,0.49,1,0.894
gpt35,LICENSEE,0.748,0.551,0.704,1.02,1.183,0.748
gpt35,LIP,0.748,0.903,1.095,0.4,1.043,0.8
gpt35,LIST,0.49,1.359,0.727,0.49,0.632,1.365
gpt35,LONGTIME,0.4,1.152,0.632,0.748,1.095,1.518
gpt35,LOSE,0.748,0.657,0.98,0.844,0.651,1.2
gpt35,LOW KEY,0.49,0.727,0.559,0.8,0.8,1.365
gpt35,MACHINELIKE,0.498,0.41,0.632,1.459,0.447,0.727
gpt35,MAIL,0.98,0.49,0.903,1.024,0.894,0.716
gpt35,MANGLE,0.4,1.024,0.632,0.4,0.632,1.138
gpt35,MANIFESTO,0.748,0.551,0.62,0.748,0.912,0.748
gpt35,MEDIATE,0.8,0.49,0.81,1.024,0.727,0.769
gpt35,MENOPAUSAL,1.095,0.447,0.8,1.414,0.651,1.356
gpt35,METH,0.775,1.549,1.203,0.805,0.447,1.327
gpt35,MICROBREW,1.356,1.22,1.02,0.844,0.988,0.8
gpt35,MISCELLANEOUS,0.98,0.447,0.748,1.23,0.988,0.632
gpt35,MODERATION,0.559,0.727,0.626,0.727,1.203,0.632
gpt35,MONOCHROME,0.89,1.327,0.8,0.894,0.885,1.092
gpt35,MONOGAMIST,0,1.035,0.727,1.02,1.166,1.342
gpt35,MUCKINESS,1.6,0.522,1.02,1.203,0.651,1.414
gpt35,MUNCHKIN,0.8,0.759,0.748,0.894,0.447,1.166
gpt35,MYSTICAL,0.8,1.152,1.095,0.894,1.356,1.365
gpt35,MYSTICALLY,1.02,1.152,0.844,0.894,1.356,1.302
gpt35,NEGATIVE,0.748,1,0.626,0.8,0.748,1.365
gpt35,NEUROPSYCHIATRIC,0.456,0.456,1.2,1.359,0.41,1.095
gpt35,NEWSREEL,0.699,1.02,0,1.152,0.632,1.22
gpt35,NIGHT SHIFT,0.49,0.632,0.903,0.775,0.963,1.062
gpt35,NIGHTSHIFT,0.8,0.759,0.8,0.632,0.657,0.98
gpt35,NONUNION,1.2,0.379,0.632,1.035,0.39,1.744
gpt35,NOTEPAD,0.894,0.632,1.103,0.49,1.359,0.8
gpt35,NUTRITIOUS,0.626,0.49,0.49,0.699,0.885,0.996
gpt35,ORDEAL,1.02,0.447,0.942,0.98,0.632,0.988
gpt35,OUTDATE,0.98,0.447,0.748,0.498,0.651,1.47
gpt35,OUTRAGEOUSLY,0.748,0.4,0.81,1.035,0.498,1.374
gpt35,OUTSTAND,0.748,0.551,0.81,0.748,1.035,0.98
gpt35,OVAL,0.358,0.727,0.699,0.844,0.498,0.49
gpt35,OVENWARE,0,0.559,0.537,0.49,0.49,1.138
gpt35,OVERCOMPENSATE,0.748,0.42,0.894,0.748,0.456,0.8
gpt35,OVEREAGER,1.356,0.82,0.4,1.095,0.651,1.47
gpt35,OVEREXTENSION,1.095,0.447,0.748,1.055,0.651,1.356
gpt35,PACED,0.8,0.49,0.81,1.024,0.844,0.769
gpt35,PAD,0.894,0.81,1.124,0.4,1.359,0.632
gpt35,PAINS,0.8,1.152,0.4,1.062,0.759,1.166
gpt35,PARATROOPS,0.8,1.035,0.626,0.8,0.748,1.302
gpt35,PASTA,0.49,0.921,0.699,0.748,1.02,1.518
gpt35,PASTIME,0.8,0.81,0.903,0.8,1.203,0.748
gpt35,PATTERNED,0.748,0.632,0.81,0.748,1.183,0.748
gpt35,PEACEMAKER,0.626,1.095,0.699,0.844,1.152,0.748
gpt35,PEDIATRICIAN,1.095,1.2,0.81,1.383,0.447,0.942
gpt35,PERCUSSION,1,0.805,0.89,0.632,0.498,0.98
gpt35,PHONE COMPANY,0.748,0.805,0.559,0.8,0.8,1.365
gpt35,PHONETICALLY,1.481,1.02,0.4,0.89,1.051,0.963
gpt35,PHOTOENGRAVING,0.89,1.327,0.49,1.152,0.551,1.299
gpt35,PIE,0.522,1.117,0.8,0.632,0.894,0.537
gpt35,PINE,0.727,0.844,0.775,0.844,0.559,0.49
gpt35,PLAINTIFF,1.095,0.498,0.537,0.559,0.775,0.4
gpt35,POKER GAME,0.4,1.315,0.632,0.4,0.632,1.302
gpt35,POLLUTER,1.166,0.651,0.8,0.805,0.456,1.47
gpt35,POMPOM,0.522,0.775,0.626,0.498,0.82,0.748
gpt35,PONTOON,0.98,0.62,0.632,0.632,1.183,0.748
gpt35,POOCH,1.166,0.651,0.8,0.632,0.179,1.02
gpt35,POSTING,0.632,0.551,0.81,0.4,1,0.4
gpt35,POTHOOK,0.657,0.657,1.327,1.035,0.41,1.23
gpt35,PREGNANCY,0.49,0.769,0.716,0.4,1.2,1.365
gpt35,PRETENSE,1.265,0.657,0.8,0.805,0.651,1.497
gpt35,PRICKLING,0.559,1.265,0.748,0.626,0.81,0.844
gpt35,PROCLAMATION,0.82,0.447,0.748,0.522,0.179,0.942
gpt35,PRODUCTIVENESS,0.98,0.447,0.748,1.23,0.651,1.6
gpt35,PROPHYLACTIC,1.02,1.356,0.81,1,0.844,1.092
gpt35,PUNITIVE,0.748,0.82,0.632,0.748,0.4,1.302
gpt35,PUT OFF,0.559,0.657,0.4,0.522,0.447,0.894
gpt35,PYROTECHNICAL,1.625,0.379,0.748,0.754,0.456,1.625
gpt35,RAKING,1.166,0.651,1.166,0.522,0.39,1.2
gpt35,REDELIVERY,0.498,0.447,0.559,0.727,0.657,0.8
gpt35,REDNECK,0.498,0.657,0.559,0.522,0.41,0.98
gpt35,REFLEX,0.632,1.166,0,0.769,0.81,1.262
gpt35,REFRESHMENT,0.727,1.043,0.632,0.805,0.727,0.829
gpt35,REGIONAL,0.4,1.459,0.358,0.4,1.02,1.365
gpt35,REGULATED,0.49,1.359,0.626,0.49,1.2,1.365
